timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserFront
74842, 0.0, 0.0, 57.24525451660156, 0.0, 0.0, 0.0568389892578125, 155874.953125, 152677.421875, 166420.015625, 0.0, 0.0, 0.0, 0.0, 134.0
74852, 0.0, 0.0, 57.245765686035156, 0.0, 0.0, 0.051116943359375, 155866.640625, 152674.9375, 166415.953125, 0.0, 0.0, 0.0, 0.0, 134.0
74862, 0.0, 0.0, 57.24567794799805, 0.0, 0.0, -0.0087738037109375, 155859.125, 152675.53125, 166423.015625, 0.0, 0.0, 0.0, 0.0, 123.0
74872, 0.0, 0.0, 57.24559783935547, 0.0, 0.0, -0.0080108642578125, 155869.953125, 152675.59375, 166413.4375, 0.0, 0.0, 0.0, 0.0, 123.0
74882, 0.0, 0.0, 57.248809814453125, 0.0, 0.0, 0.321197509765625, 155871.078125, 152677.421875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 123.0
74892, 0.0, 0.0, 57.2516975402832, 0.0, 0.0, 0.2887725830078125, 155866.078125, 152674.328125, 166411.390625, 0.0, 0.0, 0.0, 0.0, 123.0
74902, 0.0, 0.0, 57.251564025878906, 0.0, 0.0, -0.0133514404296875, 155868.578125, 152672.4375, 166410.921875, 0.0, 0.0, 0.0, 0.0, 123.0
74912, 0.0, 0.0, 57.251441955566406, 0.0, 0.0, -0.01220703125, 155875.53125, 152683.65625, 166420.015625, 0.0, 0.0, 0.0, 0.0, 123.0
74922, 0.0, 0.0, 57.25188064575195, 0.0, 0.0, 0.0438690185546875, 155863.5625, 152677.421875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 123.0
74932, 0.0, 0.0, 57.25227355957031, 0.0, 0.0, 0.0392913818359375, 155873.015625, 152675.53125, 166415.46875, 0.0, 0.0, 0.0, 0.0, 123.0
74942, 0.0, 0.0, 57.24442672729492, 0.0, 0.0, -0.7846832275390625, 155863.5625, 152679.90625, 166407.921875, 0.0, 0.0, 0.0, 0.0, 123.0
74952, 0.0, 0.0, 57.23736572265625, 0.0, 0.0, -0.7061004638671875, 155866.078125, 152676.75, 166403.84375, 0.0, 0.0, 0.0, 0.0, 123.0
74962, 0.0, 0.0, 57.233741760253906, 0.0, 0.0, -0.362396240234375, 155866.078125, 152681.78125, 166407.921875, 0.0, 0.0, 0.0, 0.0, 138.0
74972, 0.0, 0.0, 57.2304801940918, 0.0, 0.0, -0.3261566162109375, 155866.078125, 152681.78125, 166407.921875, 0.0, 0.0, 0.0, 0.0, 138.0
74982, 0.0, 0.0, 57.23082733154297, 0.0, 0.0, 0.0347137451171875, 155873.59375, 152677.421875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 138.0
74992, 0.0, 0.0, 57.23114013671875, 0.0, 0.0, 0.031280517578125, 155873.59375, 152676.8125, 166405.890625, 0.0, 0.0, 0.0, 0.0, 138.0
75002, 0.0, 0.0, 57.234703063964844, 0.0, 0.0, 0.356292724609375, 155861.625, 152675.53125, 166413.4375, 0.0, 0.0, 0.0, 0.0, 138.0
75012, 0.0, 0.0, 57.23790740966797, 0.0, 0.0, 0.3204345703125, 155864.140625, 152671.171875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 138.0
75022, 0.0, 0.0, 57.2402458190918, 0.0, 0.0, 0.2338409423828125, 155870.515625, 152675.53125, 166411.984375, 0.0, 0.0, 0.0, 0.0, 138.0
75032, 0.0, 0.0, 57.24235153198242, 0.0, 0.0, 0.2105712890625, 155875.53125, 152674.328125, 166412.953125, 0.0, 0.0, 0.0, 0.0, 138.0
75042, 0.0, 0.0, 57.24260711669922, 0.0, 0.0, 0.0255584716796875, 155868.015625, 152673.046875, 166408.875, 0.0, 0.0, 0.0, 0.0, 138.0
75052, 0.0, 0.0, 57.242835998535156, 0.0, 0.0, 0.02288818359375, 155866.078125, 152668.6875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 138.0
75062, 0.0, 0.0, 57.23538589477539, 0.0, 0.0, -0.7450103759765625, 155866.078125, 152679.90625, 166405.890625, 0.0, 0.0, 0.0, 0.0, 119.0
75072, 0.0, 0.0, 57.22867965698242, 0.0, 0.0, -0.670623779296875, 155874.953125, 152683.609375, 166408.40625, 0.0, 0.0, 0.0, 0.0, 119.0
75082, 0.0, 0.0, 57.22209930419922, 0.0, 0.0, -0.6580352783203125, 155877.46875, 152681.78125, 166410.921875, 0.0, 0.0, 0.0, 0.0, 119.0
75092, 0.0, 0.0, 57.2161750793457, 0.0, 0.0, -0.5924224853515625, 155869.953125, 152674.9375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 119.0
75102, 0.0, 0.0, 57.216312408447266, 0.0, 0.0, 0.01373291015625, 155867.4375, 152671.171875, 166407.921875, 0.0, 0.0, 0.0, 0.0, 119.0
75112, 0.0, 0.0, 57.216434478759766, 0.0, 0.0, 0.01220703125, 155873.015625, 152679.296875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 119.0
75122, 0.0, 0.0, 57.21709442138672, 0.0, 0.0, 0.0659942626953125, 155871.078125, 152679.296875, 166405.40625, 0.0, 0.0, 0.0, 0.0, 119.0
75142, 0.0, 0.0, 57.22532653808594, 0.0, 0.0, 0.7640838623046875, 155866.078125, 152679.90625, 166408.875, 0.0, 0.0, 0.0, 0.0, 119.0
75152, 0.0, 0.0, 57.23220443725586, 0.0, 0.0, 0.6877899169921875, 155871.65625, 152673.65625, 166422.046875, 0.0, 0.0, 0.0, 0.0, 119.0
75162, 0.0, 0.0, 57.235660552978516, 0.0, 0.0, 0.345611572265625, 155876.09375, 152668.078125, 166418.453125, 0.0, 0.0, 0.0, 0.0, 136.0
75172, 0.0, 0.0, 57.23876953125, 0.0, 0.0, 0.3108978271484375, 155878.03125, 152679.296875, 166420.96875, 0.0, 0.0, 0.0, 0.0, 136.0
75182, 0.0, 0.0, 57.23610305786133, 0.0, 0.0, -0.2666473388671875, 155872.453125, 152668.078125, 166420.015625, 0.0, 0.0, 0.0, 0.0, 136.0
75192, 0.0, 0.0, 57.233699798583984, 0.0, 0.0, -0.240325927734375, 155865.5, 152673.65625, 166408.40625, 0.0, 0.0, 0.0, 0.0, 136.0
75202, 0.0, 0.0, 57.23427200317383, 0.0, 0.0, 0.057220458984375, 155870.515625, 152682.390625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 136.0
75212, 0.0, 0.0, 57.23478698730469, 0.0, 0.0, 0.0514984130859375, 155870.515625, 152682.390625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 136.0
75222, 0.0, 0.0, 57.233062744140625, 0.0, 0.0, -0.17242431640625, 155863.5625, 152677.421875, 166408.40625, 0.0, 0.0, 0.0, 0.0, 136.0
75232, 0.0, 0.0, 57.231510162353516, 0.0, 0.0, -0.1552581787109375, 155868.578125, 152674.9375, 166420.5, 0.0, 0.0, 0.0, 0.0, 136.0
75242, 0.0, 0.0, 57.231754302978516, 0.0, 0.0, 0.0244140625, 155868.578125, 152678.625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 136.0
75252, 0.0, 0.0, 57.23197555541992, 0.0, 0.0, 0.022125244140625, 155866.078125, 152674.265625, 166417.015625, 0.0, 0.0, 0.0, 0.0, 136.0
75262, 0.0, 0.0, 57.23271942138672, 0.0, 0.0, 0.0743865966796875, 155866.078125, 152673.65625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 117.0
75272, 0.0, 0.0, 57.23339080810547, 0.0, 0.0, 0.067138671875, 155863.5625, 152681.78125, 166413.4375, 0.0, 0.0, 0.0, 0.0, 117.0
75282, 0.0, 0.0, 57.2285270690918, 0.0, 0.0, -0.4863739013671875, 155868.578125, 152679.90625, 166417.5, 0.0, 0.0, 0.0, 0.0, 117.0
75292, 0.0, 0.0, 57.22414779663086, 0.0, 0.0, -0.43792724609375, 155868.015625, 152671.171875, 166414.5, 0.0, 0.0, 0.0, 0.0, 117.0
75302, 0.0, 0.0, 57.225128173828125, 0.0, 0.0, 0.0980377197265625, 155869.953125, 152673.046875, 166422.53125, 0.0, 0.0, 0.0, 0.0, 117.0
75312, 0.0, 0.0, 57.226009368896484, 0.0, 0.0, 0.0881195068359375, 155870.515625, 152678.015625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 117.0
75322, 0.0, 0.0, 57.226802825927734, 0.0, 0.0, 0.079345703125, 155871.078125, 152683.0, 166417.5, 0.0, 0.0, 0.0, 0.0, 117.0
75332, 0.0, 0.0, 57.227516174316406, 0.0, 0.0, 0.0713348388671875, 155864.140625, 152679.296875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 117.0
75342, 0.0, 0.0, 57.2281608581543, 0.0, 0.0, 0.0644683837890625, 155867.4375, 152677.421875, 166417.5, 0.0, 0.0, 0.0, 0.0, 117.0
75352, 0.0, 0.0, 57.22874069213867, 0.0, 0.0, 0.0579833984375, 155864.140625, 152679.90625, 166417.015625, 0.0, 0.0, 0.0, 0.0, 117.0
75362, 0.0, 0.0, 57.22816848754883, 0.0, 0.0, -0.057220458984375, 155865.5, 152679.90625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 135.0
75372, 0.0, 0.0, 57.22765350341797, 0.0, 0.0, -0.0514984130859375, 155871.078125, 152681.78125, 166414.984375, 0.0, 0.0, 0.0, 0.0, 135.0
75382, 0.0, 0.0, 57.224456787109375, 0.0, 0.0, -0.319671630859375, 155873.015625, 152681.78125, 166408.875, 0.0, 0.0, 0.0, 0.0, 135.0
75392, 0.0, 0.0, 57.221580505371094, 0.0, 0.0, -0.287628173828125, 155875.53125, 152683.0, 166414.984375, 0.0, 0.0, 0.0, 0.0, 135.0
75402, 0.0, 0.0, 57.218990325927734, 0.0, 0.0, -0.2590179443359375, 155866.640625, 152679.90625, 166409.359375, 0.0, 0.0, 0.0, 0.0, 135.0
75412, 0.0, 0.0, 57.21665954589844, 0.0, 0.0, -0.2330780029296875, 155864.140625, 152673.65625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 135.0
75422, 0.0, 0.0, 57.21565628051758, 0.0, 0.0, -0.1003265380859375, 155871.078125, 152681.171875, 166413.90625, 0.0, 0.0, 0.0, 0.0, 135.0
75432, 0.0, 0.0, 57.214752197265625, 0.0, 0.0, -0.0904083251953125, 155873.015625, 152679.90625, 166405.40625, 0.0, 0.0, 0.0, 0.0, 135.0
75442, 0.0, 0.0, 57.21284484863281, 0.0, 0.0, -0.19073486328125, 155872.453125, 152684.875, 166412.46875, 0.0, 0.0, 0.0, 0.0, 135.0
75452, 0.0, 0.0, 57.21112823486328, 0.0, 0.0, -0.171661376953125, 155872.453125, 152684.875, 166412.46875, 0.0, 0.0, 0.0, 0.0, 135.0
75462, 0.0, 0.0, 57.2073974609375, 0.0, 0.0, -0.373077392578125, 155864.140625, 152676.140625, 166411.390625, 0.0, 0.0, 0.0, 0.0, 121.0
75472, 0.0, 0.0, 57.204036712646484, 0.0, 0.0, -0.3360748291015625, 155865.5, 152679.90625, 166405.40625, 0.0, 0.0, 0.0, 0.0, 121.0
75482, 0.0, 0.0, 57.20101547241211, 0.0, 0.0, -0.3021240234375, 155860.5, 152679.90625, 166408.875, 0.0, 0.0, 0.0, 0.0, 121.0
75492, 0.0, 0.0, 57.19829559326172, 0.0, 0.0, -0.2719879150390625, 155861.625, 152684.875, 166416.546875, 0.0, 0.0, 0.0, 0.0, 121.0
75502, 0.0, 0.0, 57.192020416259766, 0.0, 0.0, -0.6275177001953125, 155856.625, 152670.5625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 121.0
75512, 0.0, 0.0, 57.186370849609375, 0.0, 0.0, -0.5649566650390625, 155868.015625, 152679.296875, 166410.921875, 0.0, 0.0, 0.0, 0.0, 121.0
75522, 0.0, 0.0, 57.182926177978516, 0.0, 0.0, -0.3444671630859375, 155868.578125, 152678.015625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
75532, 0.0, 0.0, 57.17982864379883, 0.0, 0.0, -0.30975341796875, 155866.078125, 152683.65625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
75542, 0.0, 0.0, 57.17485046386719, 0.0, 0.0, -0.4978179931640625, 155865.5, 152681.78125, 166418.453125, 0.0, 0.0, 0.0, 0.0, 121.0
75552, 0.0, 0.0, 57.170372009277344, 0.0, 0.0, -0.447845458984375, 155860.5, 152687.359375, 166407.921875, 0.0, 0.0, 0.0, 0.0, 121.0
75562, 0.0, 0.0, 57.16360855102539, 0.0, 0.0, -0.6763458251953125, 155859.125, 152673.65625, 166407.921875, 0.0, 0.0, 0.0, 0.0, 132.0
75572, 0.0, 0.0, 57.15752029418945, 0.0, 0.0, -0.60882568359375, 155872.453125, 152682.390625, 166411.390625, 0.0, 0.0, 0.0, 0.0, 132.0
75582, 0.0, 0.0, 57.152042388916016, 0.0, 0.0, -0.54779052734375, 155858.5625, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 132.0
75592, 0.0, 0.0, 57.14710998535156, 0.0, 0.0, -0.4932403564453125, 155863.5625, 152679.90625, 166422.53125, 0.0, 0.0, 0.0, 0.0, 132.0
75602, 0.0, 0.0, 57.157981872558594, 0.0, 0.0, 1.087188720703125, 155869.953125, 152682.390625, 166409.953125, 0.0, 0.0, 0.0, 0.0, 132.0
75612, 0.0, 0.0, 57.16776657104492, 0.0, 0.0, 0.9784698486328125, 155859.6875, 152682.390625, 166417.015625, 0.0, 0.0, 0.0, 0.0, 132.0
75622, 0.0, 0.0, 57.174930572509766, 0.0, 0.0, 0.716400146484375, 155861.0625, 152681.78125, 166415.953125, 0.0, 0.0, 0.0, 0.0, 132.0
75632, 0.0, 0.0, 57.18138122558594, 0.0, 0.0, 0.6450653076171875, 155861.0625, 152684.875, 166410.4375, 0.0, 0.0, 0.0, 0.0, 132.0
75642, 0.0, 0.0, 57.18390655517578, 0.0, 0.0, 0.252532958984375, 155877.46875, 152684.875, 166425.046875, 0.0, 0.0, 0.0, 0.0, 132.0
75652, 0.0, 0.0, 57.18617630004883, 0.0, 0.0, 0.2269744873046875, 155863.0, 152680.515625, 166408.875, 0.0, 0.0, 0.0, 0.0, 132.0
75662, 0.0, 0.0, 57.18001937866211, 0.0, 0.0, -0.615692138671875, 155861.625, 152678.015625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 118.0
75672, 0.0, 0.0, 57.174476623535156, 0.0, 0.0, -0.5542755126953125, 155868.015625, 152668.078125, 166414.984375, 0.0, 0.0, 0.0, 0.0, 118.0
75682, 0.0, 0.0, 57.17386245727539, 0.0, 0.0, -0.0614166259765625, 155854.6875, 152680.515625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 118.0
75692, 0.0, 0.0, 57.173309326171875, 0.0, 0.0, -0.0553131103515625, 155854.6875, 152680.515625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 118.0
75702, 0.0, 0.0, 57.176639556884766, 0.0, 0.0, 0.3330230712890625, 155869.953125, 152678.015625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 118.0
75712, 0.0, 0.0, 57.17963790893555, 0.0, 0.0, 0.299835205078125, 155865.5, 152677.421875, 166415.953125, 0.0, 0.0, 0.0, 0.0, 118.0
75722, 0.0, 0.0, 57.186710357666016, 0.0, 0.0, 0.707244873046875, 155870.515625, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 118.0
75732, 0.0, 0.0, 57.193077087402344, 0.0, 0.0, 0.6366729736328125, 155866.078125, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 118.0
75742, 0.0, 0.0, 57.19771194458008, 0.0, 0.0, 0.4634857177734375, 155856.046875, 152677.421875, 166417.5, 0.0, 0.0, 0.0, 0.0, 118.0
75752, 0.0, 0.0, 57.201881408691406, 0.0, 0.0, 0.4169464111328125, 155870.515625, 152675.53125, 166415.46875, 0.0, 0.0, 0.0, 0.0, 118.0
75762, 0.0, 0.0, 57.21165084838867, 0.0, 0.0, 0.9769439697265625, 155863.5625, 152678.625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 136.0
75772, 0.0, 0.0, 57.22044372558594, 0.0, 0.0, 0.8792877197265625, 155861.0625, 152673.65625, 166406.359375, 0.0, 0.0, 0.0, 0.0, 136.0
75782, 0.0, 0.0, 57.21742248535156, 0.0, 0.0, -0.3021240234375, 155861.0625, 152687.96875, 166417.984375, 0.0, 0.0, 0.0, 0.0, 136.0
75792, 0.0, 0.0, 57.21470260620117, 0.0, 0.0, -0.2719879150390625, 155861.0625, 152688.625, 166414.984375, 0.0, 0.0, 0.0, 0.0, 136.0
75802, 0.0, 0.0, 57.20459747314453, 0.0, 0.0, -1.0105133056640625, 155865.5, 152683.0, 166405.890625, 0.0, 0.0, 0.0, 0.0, 136.0
75812, 0.0, 0.0, 57.19550323486328, 0.0, 0.0, -0.909423828125, 155866.078125, 152680.515625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
75822, 0.0, 0.0, 57.19169235229492, 0.0, 0.0, -0.3810882568359375, 155864.140625, 152680.515625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 136.0
75832, 0.0, 0.0, 57.188262939453125, 0.0, 0.0, -0.3429412841796875, 155864.140625, 152683.0, 166420.015625, 0.0, 0.0, 0.0, 0.0, 136.0
75842, 0.0, 0.0, 57.17861557006836, 0.0, 0.0, -0.9647369384765625, 155861.625, 152679.296875, 166411.390625, 0.0, 0.0, 0.0, 0.0, 136.0
75852, 0.0, 0.0, 57.1699333190918, 0.0, 0.0, -0.86822509765625, 155866.078125, 152687.359375, 166410.4375, 0.0, 0.0, 0.0, 0.0, 136.0
75862, 0.0, 0.0, 57.172508239746094, 0.0, 0.0, 0.2574920654296875, 155866.078125, 152682.390625, 166411.390625, 0.0, 0.0, 0.0, 0.0, 121.0
75872, 0.0, 0.0, 57.17482376098633, 0.0, 0.0, 0.2315521240234375, 155859.125, 152675.53125, 166425.046875, 0.0, 0.0, 0.0, 0.0, 121.0
75882, 0.0, 0.0, 57.178001403808594, 0.0, 0.0, 0.3177642822265625, 155869.140625, 152686.75, 166410.4375, 0.0, 0.0, 0.0, 0.0, 121.0
75892, 0.0, 0.0, 57.18086242675781, 0.0, 0.0, 0.286102294921875, 155861.0625, 152679.90625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
75902, 0.0, 0.0, 57.18343734741211, 0.0, 0.0, 0.2574920654296875, 155863.0, 152678.015625, 166412.46875, 0.0, 0.0, 0.0, 0.0, 121.0
75912, 0.0, 0.0, 57.18575668334961, 0.0, 0.0, 0.23193359375, 155861.0625, 152684.875, 166403.84375, 0.0, 0.0, 0.0, 0.0, 121.0
75922, 0.0, 0.0, 57.18674850463867, 0.0, 0.0, 0.09918212890625, 155866.078125, 152678.625, 166419.53125, 0.0, 0.0, 0.0, 0.0, 121.0
75932, 0.0, 0.0, 57.18764114379883, 0.0, 0.0, 0.089263916015625, 155866.078125, 152678.625, 166419.53125, 0.0, 0.0, 0.0, 0.0, 121.0
75942, 0.0, 0.0, 57.1944580078125, 0.0, 0.0, 0.6816864013671875, 155865.5, 152681.78125, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
75952, 0.0, 0.0, 57.20059585571289, 0.0, 0.0, 0.6137847900390625, 155858.5625, 152682.390625, 166410.4375, 0.0, 0.0, 0.0, 0.0, 121.0
75962, 0.0, 0.0, 57.20064926147461, 0.0, 0.0, 0.005340576171875, 155858.5625, 152685.484375, 166413.4375, 0.0, 0.0, 0.0, 0.0, 121.0
75972, 0.0, 0.0, 57.20069885253906, 0.0, 0.0, 0.0049591064453125, 155865.5, 152679.90625, 166408.875, 0.0, 0.0, 0.0, 0.0, 136.0
75982, 0.0, 0.0, 57.199649810791016, 0.0, 0.0, -0.1049041748046875, 155861.0625, 152677.421875, 166420.96875, 0.0, 0.0, 0.0, 0.0, 136.0
75992, 0.0, 0.0, 57.198707580566406, 0.0, 0.0, -0.0942230224609375, 155868.578125, 152677.421875, 166415.953125, 0.0, 0.0, 0.0, 0.0, 136.0
76002, 0.0, 0.0, 57.189109802246094, 0.0, 0.0, -0.95977783203125, 155868.578125, 152677.421875, 166405.890625, 0.0, 0.0, 0.0, 0.0, 136.0
76012, 0.0, 0.0, 57.18046951293945, 0.0, 0.0, -0.8640289306640625, 155868.578125, 152677.421875, 166410.4375, 0.0, 0.0, 0.0, 0.0, 136.0
76022, 0.0, 0.0, 57.16230392456055, 0.0, 0.0, -1.816558837890625, 155868.015625, 152673.65625, 166412.46875, 0.0, 0.0, 0.0, 0.0, 136.0
76032, 0.0, 0.0, 57.145957946777344, 0.0, 0.0, -1.6345977783203125, 155866.078125, 152673.046875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 136.0
76042, 0.0, 0.0, 57.13999557495117, 0.0, 0.0, -0.5962371826171875, 155865.5, 152682.390625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 136.0
76052, 0.0, 0.0, 57.13462829589844, 0.0, 0.0, -0.5367279052734375, 155863.5625, 152688.625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 136.0
76062, 0.0, 0.0, 57.1248779296875, 0.0, 0.0, -0.97503662109375, 155860.5, 152688.578125, 166417.984375, 0.0, 0.0, 0.0, 0.0, 121.0
76082, 0.0, 0.0, 57.11695098876953, 0.0, 0.0, 0.0850677490234375, 155858.5625, 152679.90625, 166415.953125, 0.0, 0.0, 0.0, 0.0, 121.0
76092, 0.0, 0.0, 57.117713928222656, 0.0, 0.0, 0.0762939453125, 155863.5625, 152677.421875, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
76102, 0.0, 0.0, 57.12168502807617, 0.0, 0.0, 0.3971099853515625, 155861.0625, 152684.265625, 166410.4375, 0.0, 0.0, 0.0, 0.0, 121.0
76112, 0.0, 0.0, 57.1252555847168, 0.0, 0.0, 0.3570556640625, 155861.0625, 152683.609375, 166410.921875, 0.0, 0.0, 0.0, 0.0, 121.0
76122, 0.0, 0.0, 57.12464141845703, 0.0, 0.0, -0.0614166259765625, 155863.5625, 152678.015625, 166413.90625, 0.0, 0.0, 0.0, 0.0, 121.0
76132, 0.0, 0.0, 57.124088287353516, 0.0, 0.0, -0.0553131103515625, 155871.078125, 152682.390625, 166415.46875, 0.0, 0.0, 0.0, 0.0, 121.0
76142, 0.0, 0.0, 57.114295959472656, 0.0, 0.0, -0.9792327880859375, 155854.6875, 152674.328125, 166408.875, 0.0, 0.0, 0.0, 0.0, 121.0
76152, 0.0, 0.0, 57.10548400878906, 0.0, 0.0, -0.881195068359375, 155859.6875, 152692.328125, 166414.984375, 0.0, 0.0, 0.0, 0.0, 121.0
76162, 0.0, 0.0, 57.10520935058594, 0.0, 0.0, -0.0274658203125, 155859.6875, 152692.328125, 166414.984375, 0.0, 0.0, 0.0, 0.0, 134.0
76172, 0.0, 0.0, 57.10496139526367, 0.0, 0.0, -0.0247955322265625, 155859.6875, 152674.9375, 166407.921875, 0.0, 0.0, 0.0, 0.0, 134.0
76182, 0.0, 0.0, 57.10856628417969, 0.0, 0.0, 0.3604888916015625, 155858.5625, 152685.484375, 166415.46875, 0.0, 0.0, 0.0, 0.0, 134.0
76192, 0.0, 0.0, 57.11180877685547, 0.0, 0.0, 0.324249267578125, 155861.0625, 152674.265625, 166403.84375, 0.0, 0.0, 0.0, 0.0, 134.0
76202, 0.0, 0.0, 57.117462158203125, 0.0, 0.0, 0.565338134765625, 155864.140625, 152678.015625, 166406.359375, 0.0, 0.0, 0.0, 0.0, 134.0
76212, 0.0, 0.0, 57.12255096435547, 0.0, 0.0, 0.508880615234375, 155856.625, 152684.875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 134.0
76222, 0.0, 0.0, 57.12931823730469, 0.0, 0.0, 0.676727294921875, 155860.5, 152674.9375, 166412.46875, 0.0, 0.0, 0.0, 0.0, 134.0
76232, 0.0, 0.0, 57.135406494140625, 0.0, 0.0, 0.60882568359375, 155863.0, 152680.515625, 166413.4375, 0.0, 0.0, 0.0, 0.0, 134.0
76242, 0.0, 0.0, 57.14307403564453, 0.0, 0.0, 0.766754150390625, 155863.0, 152679.90625, 166412.953125, 0.0, 0.0, 0.0, 0.0, 134.0
76252, 0.0, 0.0, 57.14997482299805, 0.0, 0.0, 0.6900787353515625, 155863.5625, 152682.390625, 166410.921875, 0.0, 0.0, 0.0, 0.0, 134.0
76262, 0.0, 0.0, 57.156185150146484, 0.0, 0.0, 0.62103271484375, 155868.015625, 152685.53125, 166412.953125, 0.0, 0.0, 0.0, 0.0, 134.0
76272, 0.0, 0.0, 57.161773681640625, 0.0, 0.0, 0.5588531494140625, 155858.5625, 152680.515625, 166416.421875, 0.0, 0.0, 0.0, 0.0, 134.0
76282, 0.0, 0.0, 57.16407012939453, 0.0, 0.0, 0.229644775390625, 155863.0, 152673.65625, 166408.40625, 0.0, 0.0, 0.0, 0.0, 118.0
76292, 0.0, 0.0, 57.1661376953125, 0.0, 0.0, 0.206756591796875, 155861.0625, 152676.75, 166405.890625, 0.0, 0.0, 0.0, 0.0, 118.0
76302, 0.0, 0.0, 57.16526412963867, 0.0, 0.0, -0.0873565673828125, 155864.703125, 152684.265625, 166416.421875, 0.0, 0.0, 0.0, 0.0, 118.0
76312, 0.0, 0.0, 57.16447830200195, 0.0, 0.0, -0.078582763671875, 155860.5, 152681.71875, 166412.46875, 0.0, 0.0, 0.0, 0.0, 118.0
76322, 0.0, 0.0, 57.16267776489258, 0.0, 0.0, -0.1800537109375, 155870.515625, 152676.140625, 166406.359375, 0.0, 0.0, 0.0, 0.0, 118.0
76332, 0.0, 0.0, 57.16105651855469, 0.0, 0.0, -0.1621246337890625, 155861.0625, 152681.109375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 118.0
76342, 0.0, 0.0, 57.156314849853516, 0.0, 0.0, -0.4741668701171875, 155870.515625, 152671.171875, 166411.390625, 0.0, 0.0, 0.0, 0.0, 118.0
76352, 0.0, 0.0, 57.15205001831055, 0.0, 0.0, -0.426483154296875, 155864.140625, 152677.421875, 166422.53125, 0.0, 0.0, 0.0, 0.0, 118.0
76362, 0.0, 0.0, 57.14602279663086, 0.0, 0.0, -0.60272216796875, 155861.625, 152681.78125, 166417.5, 0.0, 0.0, 0.0, 0.0, 135.0
76372, 0.0, 0.0, 57.14059829711914, 0.0, 0.0, -0.542449951171875, 155856.046875, 152679.296875, 166409.953125, 0.0, 0.0, 0.0, 0.0, 135.0
76382, 0.0, 0.0, 57.13407897949219, 0.0, 0.0, -0.6519317626953125, 155866.078125, 152683.0, 166407.921875, 0.0, 0.0, 0.0, 0.0, 135.0
76392, 0.0, 0.0, 57.12820816040039, 0.0, 0.0, -0.5870819091796875, 155866.078125, 152678.015625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 135.0
76402, 0.0, 0.0, 57.124019622802734, 0.0, 0.0, -0.418853759765625, 155866.078125, 152678.015625, 166417.984375, 0.0, 0.0, 0.0, 0.0, 135.0
76412, 0.0, 0.0, 57.1202507019043, 0.0, 0.0, -0.37689208984375, 155856.046875, 152687.359375, 166412.953125, 0.0, 0.0, 0.0, 0.0, 135.0
76422, 0.0, 0.0, 57.11302947998047, 0.0, 0.0, -0.7221221923828125, 155861.0625, 152686.75, 166413.4375, 0.0, 0.0, 0.0, 0.0, 135.0
76432, 0.0, 0.0, 57.106529235839844, 0.0, 0.0, -0.6500244140625, 155863.0, 152679.296875, 166413.4375, 0.0, 0.0, 0.0, 0.0, 135.0
76442, 0.0, 0.0, 57.10942840576172, 0.0, 0.0, 0.2899169921875, 155864.703125, 152671.171875, 166412.953125, 0.0, 0.0, 0.0, 0.0, 135.0
