timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
1104277, 4.695274353027344, 5.452413558959961, -0.19289925694465637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1104287, 5.727951526641846, 6.497220039367676, -0.31373095512390137, 0.3842230439186096, 0.33534255623817444, 1.0567930936813354, 0.5627772212028503, 0.5035700798034668, -3.7415435314178467, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.36578333377838135, 0.3159044682979584, 1.2918962240219116, 0.13630737364292145, 0.11924634873867035, -2.399846076965332
1104297, 5.773767948150635, 6.456991672515869, -0.31763985753059387, 0.3699233829975128, 0.3195320665836334, 1.2674672603607178, 0.42121776938438416, 0.3690652549266815, -2.5406813621520996, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.37150317430496216, 0.3170281648635864, 1.2674685716629028, 0.13538970053195953, 0.10270746052265167, -2.5958685874938965
1104307, 5.829061508178711, 6.625614643096924, -0.3249005675315857, 0.3758390545845032, 0.3207067847251892, 1.2410835027694702, 0.44070762395858765, 0.37421783804893494, -2.736370086669922, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.37530770897865295, 0.3192230463027954, 1.2410835027694702, 0.1260039210319519, 0.09036099910736084, -2.791748046875
1104317, 6.021840572357178, 6.763021945953369, -0.35035648941993713, 0.37144702672958374, 0.32154080271720886, 1.2127324342727661, 0.42955753207206726, 0.37851348519325256, -2.932863712310791, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.3815057575702667, 0.3271230161190033, 1.3753827810287476, 0.14490607380867004, 0.11631350219249725, -2.0445659160614014
1104327, 6.111618995666504, 6.696515083312988, -0.35878923535346985, 0.3880162239074707, 0.3300555348396301, 1.3545095920562744, 0.4073343276977539, 0.34014156460762024, -2.1852755546569824, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.3880162239074707, 0.3300555348396301, 1.3545095920562744, 0.14699268341064453, 0.10779309272766113, -2.2413923740386963
1104337, 6.105216979980469, 6.689466953277588, -0.3570573925971985, 0.3927394449710846, 0.32885220646858215, 1.3316718339920044, 0.424151748418808, 0.33964869379997253, -2.381204843521118, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.3927394449710846, 0.32885220646858215, 1.3316718339920044, 0.14146406948566437, 0.08332625776529312, -2.4368977546691895
1104347, 5.377573013305664, 6.08038330078125, -0.2706180810928345, 0.3954078257083893, 0.3353525996208191, 1.306885838508606, 0.4344595670700073, 0.36177295446395874, -2.576653480529785, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.3954078257083893, 0.3353525996208191, 1.306885838508606, 0.12777291238307953, 0.08735360205173492, -2.6334102153778076
1104357, 5.389154434204102, 6.077592849731445, -0.27152296900749207, 0.45339450240135193, 0.38803189992904663, 1.4739785194396973, 0.5342956185340881, 0.45511600375175476, -1.6780056953430176, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.45339450240135193, 0.38803189992904663, 1.4739785194396973, 0.35297060012817383, 0.2940194010734558, -1.7599098682403564
1104367, 5.383507251739502, 6.070802211761475, -0.27116650342941284, 0.4555197060108185, 0.391663134098053, 1.4562121629714966, 0.5384567975997925, 0.4645693600177765, -1.873847484588623, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.4555197060108185, 0.391663134098053, 1.4562121629714966, 0.33484137058258057, 0.28471696376800537, -1.9554789066314697
