timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
76562, 2.6749181747436523, -4.411464214324951, -7.060995101928711, -0.0796576514840126, 0.2243947684764862, -0.10803095996379852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -5.0, 0.0, 0.0, 0.0, 0.0, -0.042544953525066376, -0.3014845550060272, 0.01650679111480713, 0.04057155176997185, -0.038869645446538925, 0.0042813364416360855
76572, 2.6753628253936768, -4.357758522033691, -7.1284871101379395, -0.13073740899562836, -0.38048654794692993, 0.06302787363529205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -5.0, 0.0, 0.0, 0.0, 0.0, -0.042960599064826965, -0.30055585503578186, 0.016788246110081673, 0.03692193329334259, -0.03231915831565857, 0.006076401099562645
76582, 2.637772560119629, -4.333291530609131, -7.125951766967773, -0.004561973735690117, -0.033047620207071304, 0.013120096176862717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -5.0, 0.0, 0.0, 0.0, 0.0, -0.04269281402230263, -0.3010554909706116, 0.016793284565210342, 0.039405375719070435, -0.03566369414329529, 0.0062401182949543
76592, 2.6518290042877197, -4.333381175994873, -7.109343528747559, 0.15409019589424133, -0.09673748165369034, -0.04040495306253433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 22.0, 2.0, 0.0, 0.0, 0.0, -0.04313524439930916, -0.303134560585022, 0.01805995963513851, 0.0377541147172451, -0.05292317643761635, 0.01490316353738308
76602, 2.643960952758789, -4.363670825958252, -7.087054252624512, 0.07578927278518677, 0.12365587055683136, -0.14167344570159912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, -2.0, -4.0, 0.0, 0.0, 0.0, -0.04276687651872635, -0.3029309809207916, 0.01813955046236515, 0.04104885831475258, -0.05058407038450241, 0.014981303364038467
76612, 2.64546537399292, -4.356205940246582, -7.069424629211426, 0.011169902049005032, 0.17980258166790009, -0.35288625955581665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, -13.0, 4.0, 0.0, 0.0, 0.0, -0.04302343353629112, -0.3016195297241211, 0.018471725285053253, 0.03767307475209236, -0.040131982415914536, 0.01627049595117569
76622, 2.667839527130127, -4.329602241516113, -7.13662576675415, -0.07695062458515167, 0.1170915737748146, 0.010896659456193447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, 3.0, -8.0, 0.0, 0.0, 0.0, -0.04237784817814827, -0.3019454777240753, 0.01843869686126709, 0.04367605224251747, -0.04250717908143997, 0.01578523777425289
76632, 2.6654818058013916, -4.324622631072998, -7.130564212799072, 0.07671558856964111, -0.07508884370326996, 0.08033449202775955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04213340952992439, -0.3022809326648712, 0.018500037491321564, 0.04558243602514267, -0.04425502568483353, 0.015617289580404758
76642, 2.6466784477233887, -4.457927227020264, -7.061816215515137, 0.019022507593035698, -0.27919068932533264, 0.026011072099208832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -5.0, 7.0, 0.0, 0.0, 0.0, -0.042831242084503174, -0.3014817535877228, 0.01596252992749214, 0.041818514466285706, -0.039781685918569565, -0.00042514741653576493
76653, 2.6644108295440674, -4.392146587371826, -7.058054447174072, 0.1963130384683609, -0.16350898146629333, -0.12724600732326508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.0, -7.0, 0.0, 0.0, 0.0, -0.042313095182180405, -0.30200207233428955, 0.01588074490427971, 0.04678827524185181, -0.04364345595240593, -0.0001541041856398806
