timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
85898, 0.10186786204576492, -0.14724621176719666, 1.372265338897705, 0.003327901940792799, 0.009352589957416058, -0.015438755042850971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85918, 0.10194698721170425, -0.14697794616222382, 1.3719714879989624, 0.0029602511785924435, 0.009333985857665539, -0.01366410031914711, 83002.1015625, 111072.6875, 75081.75, 47054.09375, 130958.46875, 128524.9140625, 40935.0, 48593.0, 45840.0, 48402.0, -0.14048603177070618, 0.06512308865785599, 1062.0
85937, 0.10202950239181519, -0.14665339887142181, 1.3716977834701538, 0.0028258590027689934, 0.009675761684775352, -0.012519623152911663, 83007.0703125, 111074.8203125, 75071.3046875, 47050.921875, 130959.4765625, 128532.6171875, 43074.0, 47525.0, 43647.0, 49257.0, -0.1359482854604721, -0.11759169399738312, 1062.0
85958, 0.10211995989084244, -0.14636042714118958, 1.3714548349380493, 0.003548838198184967, 0.009867900051176548, -0.01368225459009409, 83005.21875, 111079.7578125, 75077.3359375, 47053.2109375, 130953.328125, 128538.7109375, 43663.0, 45942.0, 43176.0, 50627.0, -0.13482621312141418, -0.516206681728363, 1062.0
85977, 0.10226456820964813, -0.1460253745317459, 1.3712409734725952, 0.005942302756011486, 0.010254654102027416, -0.011549771763384342, 83011.375, 111071.953125, 75065.9609375, 47055.34375, 130963.9921875, 128533.2578125, 45483.0, 45001.0, 41133.0, 51288.0, -0.12850512564182281, -1.0759016275405884, 1060.0
85997, 0.10249245166778564, -0.145688995718956, 1.3710486888885498, 0.010359910316765308, 0.010467520914971828, -0.012776697985827923, 83006.8515625, 111071.953125, 75074.7890625, 47054.61328125, 130963.3671875, 128531.9765625, 46460.0, 43924.0, 40194.0, 51922.0, -0.11724493652582169, -1.7242966890335083, 1060.0
86019, 0.10281363129615784, -0.14538486301898956, 1.370821237564087, 0.01692831516265869, 0.01018980797380209, -0.013968097046017647, 83011.375, 111069.1484375, 75065.15625, 47051.078125, 130975.28125, 128531.0078125, 45813.0, 44616.0, 40730.0, 51701.0, -0.1097433865070343, -2.3477749824523926, 1060.0
86037, 0.10334412008523941, -0.14505217969417572, 1.3705418109893799, 0.02615613117814064, 0.00993273314088583, -0.015000778250396252, 83006.625, 111074.0859375, 75066.890625, 47055.34375, 130975.28125, 128532.6171875, 46364.0, 44260.0, 40684.0, 51568.0, -0.09632948786020279, -2.915825843811035, 1058.0
86058, 0.10408319532871246, -0.14475950598716736, 1.3702374696731567, 0.037323448807001114, 0.009457395412027836, -0.0151627566665411, 83014.265625, 111072.6875, 75066.0859375, 47055.86328125, 130969.75, 128531.6484375, 46676.0, 45572.0, 39999.0, 50839.0, -0.08177606016397476, -3.340480089187622, 1058.0
86077, 0.10502156615257263, -0.1444634050130844, 1.3700151443481445, 0.04921215400099754, 0.009164092130959034, -0.015696167945861816, 83007.0703125, 111082.625, 75068.6328125, 47057.6328125, 130943.671875, 128539.9921875, 45198.0, 44070.0, 41966.0, 51709.0, -0.0696823000907898, -3.62408709526062, 1058.0
86097, 0.10629744082689285, -0.144405335187912, 1.3699836730957031, 0.06260395795106888, 0.006818797439336777, -0.015036845579743385, 83006.03125, 111079.09375, 75074.7890625, 47060.65234375, 130936.8984375, 128540.6328125, 46062.0, 45228.0, 40918.0, 50932.0, -0.05662756785750389, -3.784742832183838, 1047.0
86119, 0.1095479428768158, -0.2544752359390259, 1.3613752126693726, 0.016814300790429115, -0.9223231077194214, -0.4254787266254425, 83004.9921875, 111079.09375, 75063.4140625, 47060.65234375, 130925.609375, 128543.84375, 59139.0, 59879.0, 31722.0, 48802.0, -3.52540922164917, -5.475799083709717, 1047.0
