timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
630348, -0.06288479268550873, -0.3630867004394531, 1.3704718351364136, -0.00843149982392788, -0.01773342862725258, -0.013383361510932446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
630368, -0.06326451897621155, -0.363955020904541, 1.3701342344284058, -0.008338067680597305, -0.017426110804080963, -0.014021582901477814, 81420.1484375, 110101.578125, 75475.0390625, 46368.32421875, 129514.0859375, 127192.1953125, 39053.0, 50825.0, 46381.0, 49672.0, -2.4616198539733887, -0.24510084092617035, 1209.0
630388, -0.06368626654148102, -0.3649470806121826, 1.3698805570602417, -0.008423206396400928, -0.01790037378668785, -0.010632576420903206, 81421.984375, 110102.96875, 75476.7890625, 46372.06640625, 129501.2109375, 127187.71875, 41985.0, 49470.0, 43973.0, 51430.0, -2.460080623626709, -0.31378230452537537, 1209.0
630408, -0.06411408632993698, -0.3659505546092987, 1.369708776473999, -0.0076200044713914394, -0.018149686977267265, -0.00833225343376398, 81420.359375, 110098.7109375, 75479.4765625, 46370.0234375, 129516.3359375, 127186.125, 43677.0, 48001.0, 42006.0, 52433.0, -2.456667900085449, -0.5981804728507996, 1209.0
630428, -0.06443296372890472, -0.3667992055416107, 1.369586706161499, -0.004747421946376562, -0.017764287069439888, -0.005738727282732725, 81418.5234375, 110100.8359375, 75480.28125, 46366.27734375, 129513.453125, 127190.8984375, 44879.0, 47713.0, 40427.0, 52449.0, -2.449396848678589, -1.1180624961853027, 1213.0
630448, -0.06470410525798798, -0.36778154969215393, 1.3695284128189087, -0.00011310981790302321, -0.018261631950736046, -0.006615050602704287, 81424.8359375, 110101.578125, 75476.921875, 46368.32421875, 129523.0859375, 127188.359375, 45334.0, 47308.0, 39863.0, 52608.0, -2.4415347576141357, -1.7970637083053589, 1213.0
630468, -0.06479772180318832, -0.3686128556728363, 1.3694604635238647, 0.0070397574454545975, -0.018415680155158043, -0.006406259723007679, 81421.171875, 110093.0625, 75467.25, 46368.32421875, 129532.71875, 127183.2421875, 42952.0, 47037.0, 42301.0, 52695.0, -2.43251633644104, -2.441934585571289, 1213.0
630488, -0.06475663185119629, -0.36963027715682983, 1.3693628311157227, 0.01645853742957115, -0.019199209287762642, -0.007494582794606686, 81427.484375, 110102.3203125, 75473.296875, 46369.51953125, 129519.21875, 127189.953125, 45059.0, 47583.0, 40017.0, 52216.0, -2.417043685913086, -3.0105581283569336, 1218.0
630508, -0.06471844762563705, -0.3702773451805115, 1.3692991733551025, 0.021327203139662743, -0.020239995792508125, -0.008681494742631912, 81425.6484375, 110105.8359375, 75474.1015625, 46368.66796875, 129516.96875, 127186.7734375, 44269.0, 47054.0, 41053.0, 52569.0, -2.3967392444610596, -3.4826865196228027, 1218.0
630528, -0.06403318792581558, -0.3714667856693268, 1.369047999382019, 0.03896534442901611, -0.020480487495660782, -0.012805111706256866, 81420.1484375, 110095.9296875, 75475.984375, 46370.0234375, 129503.4609375, 127201.1484375, 43863.0, 48145.0, 41412.0, 51764.0, -2.3782660961151123, -3.836566925048828, 1224.0
630548, -0.06371445208787918, -0.3721359670162201, 1.3689466714859009, 0.045642394572496414, -0.021472716704010963, -0.01439711544662714, 81415.671875, 110106.484375, 75461.8671875, 46371.72265625, 129503.4609375, 127190.6015625, 45105.0, 47934.0, 40278.0, 52029.0, -2.353209972381592, -4.0627641677856445, 1224.0
630569, -0.06229005008935928, -0.3735421597957611, 1.3685052394866943, 0.06552324444055557, -0.0225643552839756, -0.01826389692723751, 81417.5078125, 110106.578125, 75476.7890625, 46372.22265625, 129487.7109375, 127191.546875, 44865.0, 47862.0, 40621.0, 52108.0, -2.329089879989624, -4.194101333618164, 1224.0
630588, -0.06172069534659386, -0.3742256164550781, 1.368301272392273, 0.07222333550453186, -0.023736581206321716, -0.01864100992679596, 81410.984375, 110107.2265625, 75476.7890625, 46371.72265625, 129489.328125, 127191.25, 44727.0, 47893.0, 41044.0, 52316.0, -2.303548812866211, -4.262007713317871, 1227.0
630609, -0.06025411933660507, -0.37513673305511475, 1.3679176568984985, 0.08607365936040878, -0.02415412664413452, -0.021848998963832855, 81423.0, 110110.09375, 75471.4140625, 46375.12109375, 129508.953125, 127187.71875, 44285.0, 47700.0, 41663.0, 52473.0, -2.2727179527282715, -4.242788314819336, 1227.0
630628, -0.058341916650533676, -0.37624767422676086, 1.3674399852752686, 0.10111044347286224, -0.024895424023270607, -0.02448333613574505, 81415.46875, 110100.8359375, 75469.9375, 46373.07421875, 129499.59375, 127192.8359375, 43273.0, 46663.0, 42895.0, 53360.0, -2.24214768409729, -4.134457111358643, 1227.0
630648, -0.05623191222548485, -0.3771955072879791, 1.3670227527618408, 0.11512257903814316, -0.025018973276019096, -0.023450015112757683, 81420.1484375, 110103.703125, 75470.7421875, 46369.67578125, 129508.59375, 127186.7734375, 43669.0, 46819.0, 42610.0, 53340.0, -2.2130751609802246, -3.931720495223999, 1221.0
630669, -0.05406150966882706, -0.37828364968299866, 1.3666311502456665, 0.127214714884758, -0.025803031399846077, -0.022859657183289528, 81423.8203125, 110106.578125, 75474.234375, 46366.625, 129532.71875, 127184.53125, 42561.0, 48328.0, 44320.0, 51650.0, -2.1808135509490967, -3.6530885696411133, 1221.0
630688, -0.05161653086543083, -0.3793739676475525, 1.3662002086639404, 0.13849133253097534, -0.026467734947800636, -0.02188863605260849, 81432.171875, 110101.578125, 75461.0625, 46370.5234375, 129529.203125, 127183.8828125, 42958.0, 49121.0, 43403.0, 51324.0, -2.149270534515381, -3.3204174041748047, 1221.0
630708, -0.048791177570819855, -0.38036227226257324, 1.3657374382019043, 0.14937323331832886, -0.026444148272275925, -0.01937384158372879, 81428.5, 110098.0625, 75465.5, 46371.72265625, 129527.5859375, 127196.671875, 42519.0, 50285.0, 44435.0, 49674.0, -2.1113080978393555, -2.962085008621216, 1214.0
630728, -0.046028170734643936, -0.38145923614501953, 1.3652958869934082, 0.15789614617824554, -0.02701674960553646, -0.019246453419327736, 81428.5, 110095.9296875, 75471.546875, 46368.828125, 129519.21875, 127195.078125, 43459.0, 50523.0, 43674.0, 49426.0, -2.0738162994384766, -2.6575748920440674, 1214.0
630748, -0.04297547787427902, -0.3824414610862732, 1.3648412227630615, 0.16592717170715332, -0.02718002162873745, -0.020486248657107353, 81430.5390625, 110105.8359375, 75456.6328125, 46371.72265625, 129520.203125, 127191.25, 41760.0, 48623.0, 44951.0, 51285.0, -2.044269323348999, -2.4253175258636475, 1214.0
630769, -0.039484526962041855, -0.3836166560649872, 1.3642834424972534, 0.173737570643425, -0.027608096599578857, -0.02209443971514702, 81423.8203125, 110105.09375, 75466.3046875, 46372.5703125, 129514.71875, 127192.8359375, 42991.0, 47566.0, 44088.0, 52066.0, -2.0253143310546875, -2.3239097595214844, 1201.0
630788, -0.03639307990670204, -0.3847408890724182, 1.3637703657150269, 0.17929479479789734, -0.02814243920147419, -0.022770624607801437, 81426.671875, 110111.484375, 75470.7421875, 46375.12109375, 129489.9609375, 127196.671875, 44876.0, 47757.0, 42012.0, 52150.0, -1.991254210472107, -2.1613054275512695, 1201.0
630808, -0.03302309662103653, -0.38573747873306274, 1.3632491827011108, 0.1851368099451065, -0.028135251253843307, -0.023601287975907326, 81421.984375, 110114.3515625, 75464.5625, 46371.375, 129516.3359375, 127192.8359375, 44522.0, 47808.0, 41969.0, 52714.0, -1.9650824069976807, -2.0242457389831543, 1190.0
630828, -0.0297063160687685, -0.38687750697135925, 1.362715244293213, 0.1898350864648819, -0.028699325397610664, -0.02193479612469673, 81424.8359375, 110103.703125, 75462.6796875, 46371.72265625, 129510.84375, 127189.953125, 43531.0, 48043.0, 43036.0, 52341.0, -1.9416770935058594, -1.8697923421859741, 1190.0
630848, -0.026197120547294617, -0.3878825306892395, 1.3622539043426514, 0.19433829188346863, -0.02863920107483864, -0.0205790176987648, 81431.1484375, 110107.9609375, 75460.9296875, 46376.47265625, 129503.4609375, 127192.8359375, 44325.0, 48245.0, 42315.0, 52282.0, -1.915757417678833, -1.6762570142745972, 1190.0
630869, -0.022637153044342995, -0.38922351598739624, 1.3617709875106812, 0.19732579588890076, -0.029523493722081184, -0.0191478468477726, 81432.171875, 110107.9609375, 75458.375, 46373.921875, 129519.21875, 127196.671875, 44645.0, 48348.0, 41850.0, 52221.0, -1.8825358152389526, -1.315078616142273, 1185.0
630888, -0.01905631087720394, -0.390241414308548, 1.361373782157898, 0.19988812506198883, -0.029134806245565414, -0.01670444756746292, 81436.6484375, 110110.7421875, 75463.6171875, 46371.87890625, 129525.96875, 127189.0078125, 42667.0, 48562.0, 43727.0, 52077.0, -1.8746007680892944, -1.171250581741333, 1185.0
630908, -0.015453328378498554, -0.39126917719841003, 1.360972285270691, 0.20141960680484772, -0.028751056641340256, -0.01692843623459339, 81429.3203125, 110112.21875, 75462.9453125, 46372.3828125, 129533.984375, 127192.8359375, 45355.0, 48751.0, 41146.0, 51620.0, -1.850211501121521, -0.9020985960960388, 1185.0
630928, -0.011745884083211422, -0.3924827575683594, 1.3604990243911743, 0.20180441439151764, -0.02898024395108223, -0.017403118312358856, 81438.6875, 110114.3515625, 75463.75, 46372.3828125, 129526.6015625, 127197.3203125, 42826.0, 48499.0, 44167.0, 51334.0, -1.8254108428955078, -0.6813607811927795, 1174.0
630948, -0.00780612975358963, -0.393736332654953, 1.3600294589996338, 0.20170122385025024, -0.029052188619971275, -0.017061855643987656, 81431.1484375, 110111.484375, 75461.0625, 46372.22265625, 129521.46875, 127195.078125, 43936.0, 49176.0, 42529.0, 51183.0, -1.7974621057510376, -0.5030660033226013, 1174.0
