timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
882471, 0.012142551131546497, -0.0009249260183423758, -1.004550576210022, 0.07590445876121521, -0.005593535490334034, -6.297358512878418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
882491, 0.013707028701901436, -0.0010386693757027388, -1.1344420909881592, 0.08058041334152222, -0.005877064075320959, -6.691684246063232, 75823.625, 103843.578125, 77569.5, 45363.55859375, 123402.125, 123866.34375, 0.0, 0.0, 0.0, 0.0, 0.009880242869257927, -0.00821212399750948, 40.0
882511, 0.01536477729678154, -0.0011637067655101418, -1.2722196578979492, 0.08518213033676147, -0.006645409390330315, -7.086119651794434, 75824.5703125, 103847.7421875, 77565.1328125, 45362.9140625, 123395.46875, 123866.34375, 0.0, 0.0, 0.0, 0.0, 0.009691325947642326, -0.008832264691591263, 40.0
882531, 0.017117317765951157, -0.0012997323647141457, -1.4178916215896606, 0.09006870537996292, -0.006969119887799025, -7.481164455413818, 75832.5390625, 103846.984375, 77565.9296875, 45362.26953125, 123397.6875, 123870.1328125, 0.0, 0.0, 0.0, 0.0, 0.010424835607409477, -0.009638487361371517, 40.0
882551, 0.01896800473332405, -0.0014463055413216352, -1.5714635848999023, 0.0950501337647438, -0.007642492651939392, -7.875970363616943, 75829.03125, 103843.578125, 77570.65625, 45362.26953125, 123399.0078125, 123877.4609375, 0.0, 0.0, 0.0, 0.0, 0.012083039619028568, -0.011434716172516346, 40.0
882571, 0.0209194403141737, -0.0016037194291129708, -1.7329323291778564, 0.10013456642627716, -0.008121289312839508, -8.270846366882324, 75827.2734375, 103851.1484375, 77566.109375, 45362.59375, 123401.4609375, 123871.453125, 0.0, 0.0, 0.0, 0.0, 0.012435965240001678, -0.00993816927075386, 40.0
882591, 0.0229710191488266, -0.0017695121932774782, -1.902300477027893, 0.10500416904687881, -0.008465942926704884, -8.666072845458984, 75828.8828125, 103853.2265625, 77566.109375, 45363.234375, 123389.46875, 123876.5546875, 0.0, 0.0, 0.0, 0.0, 0.01259578112512827, -0.009417451918125153, 38.0
882611, 0.0251185093075037, -0.0019456809386610985, -2.0795726776123047, 0.10972016304731369, -0.009131750091910362, -9.061075210571289, 75827.2734375, 103849.8203125, 77569.671875, 45362.59375, 123399.2421875, 123873.015625, 0.0, 0.0, 0.0, 0.0, 0.013862179592251778, -0.009855126962065697, 38.0
882631, 0.027363216504454613, -0.0021343878470361233, -2.2647392749786377, 0.11474615335464478, -0.009684138000011444, -9.45559310913086, 75827.2734375, 103855.3125, 77563.3515625, 45362.59375, 123397.6875, 123870.7890625, 0.0, 0.0, 0.0, 0.0, 0.0149308480322361, -0.009824245236814022, 38.0
882651, 0.029705416411161423, -0.0023341092746704817, -2.457799196243286, 0.11946328729391098, -0.010395039804279804, -9.850419998168945, 75823.625, 103853.2265625, 77568.6953125, 45362.59375, 123393.90625, 123876.5546875, 0.0, 0.0, 0.0, 0.0, 0.0174984410405159, -0.010630806908011436, 39.0
