timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
134690,0.215886399149895,-0.319911479949951,1.37111055850983,0.002684263512492,-0.009812868200243,-0.019950112327933,0,0,0,0,0,0,0,0,0,0,0,0,0
134710,0.216141760349274,-0.320468217134476,1.37066578865051,0.002699879463762,-0.009534548968077,-0.017258107662201,82275.671875,113175.1796875,76374.578125,46835.5546875,130024.734375,128302.703125,40908,46623,45678,49649,3.65373730659485,0.182402834296227,935
134730,0.216353133320808,-0.320927619934082,1.37029016017914,0.00277023925446,-0.009012427181005,-0.015812080353499,82277.3046875,113182.328125,76375.390625,46835.04296875,130020.234375,128302.0625,41284,45575,45347,50129,3.63744831085205,0.097083106637001,935
134750,0.216655120253563,-0.32147940993309,1.36994600296021,0.003970211371779,-0.008532800711691,-0.015494138002396,82279.9609375,113183.75,76378.1015625,46838.17578125,130030.5,128303.03125,43151,44911,43383,50566,3.63526082038879,-0.180102974176407,935
134771,0.216945379972458,-0.321935445070267,1.36967039108276,0.006498843431473,-0.007629975210875,-0.011052574962378,82275.453125,113185.203125,76364.015625,46833.296875,130036.6328125,128295.328125,43074,44136,43441,51043,3.62909197807312,-0.659314393997192,935
134790,0.217374876141548,-0.322499126195908,1.36948263645172,0.011228782124817,-0.007164407521486,-0.010040403343737,82282.8359375,113176.6015625,76372.8203125,46833.44921875,130023.1171875,128299.1796875,44560,43594,41737,51346,3.62569761276245,-1.2605220079422,935
134810,0.217915594577789,-0.323005348443985,1.36931443214417,0.018092308193445,-0.00655578635633,-0.010426755063236,82278.328125,113185.9296875,76363.8671875,46834.16796875,130030.5,128302.0625,45200,43590,40818,51226,3.6288685798645,-1.91062986850739,935
134830,0.218582972884178,-0.323413550853729,1.36915361881256,0.026988405734301,-0.005781532265246,-0.009513598866761,82287.5546875,113176.6015625,76370.9140625,46834.68359375,130017.9765625,128295.328125,44857,43516,41185,51247,3.63269782066345,-2.50011277198791,930
134850,0.219529256224632,-0.323924243450165,1.36902678012848,0.037968143820763,-0.005451364908367,-0.008995880372822,82274.4296875,113184.4765625,76364.8203125,46836.6328125,130020.859375,128302.0625,45005,44219,40799,50830,3.63346290588379,-2.99396920204163,930
134870,0.220650300383568,-0.324354708194733,1.36888682842255,0.050040557980538,-0.004913989920169,-0.009226869791746,82278.328125,113190.2265625,76371.8671875,46837.6640625,130004.4609375,128304.3046875,45556,43777,40274,51039,3.63147401809692,-3.35341167449951,930
