timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
164356, 0.07231122255325317, -0.6286052465438843, 1.2545708417892456, -0.003930060192942619, -0.0209126565605402, -0.007909158244729042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
164376, 0.07222973555326462, -0.6298616528511047, 1.2543166875839233, -0.0041222115978598595, -0.02134154923260212, -0.008688081987202168, 90390.6328125, 120221.1015625, 73744.65625, 49146.84765625, 138390.6875, 136428.09375, 42358.0, 45963.0, 45433.0, 43544.0, 3.917964458465576, -0.042918670922517776, 105.0
164396, 0.0721377432346344, -0.6309332251548767, 1.2540723085403442, -0.004113649483770132, -0.020876560360193253, -0.007659309543669224, 90389.5, 120208.6484375, 73728.390625, 49147.828125, 138401.546875, 136430.375, 43703.0, 43921.0, 43982.0, 46097.0, 3.8949737548828125, -0.11096283793449402, 105.0
164416, 0.0720519945025444, -0.6321980953216553, 1.2538326978683472, -0.003373492043465376, -0.02123718336224556, -0.00734671950340271, 90387.2421875, 120221.1015625, 73752.4296875, 49145.03125, 138405.0, 136432.0625, 45064.0, 42858.0, 42776.0, 46542.0, 3.8739113807678223, -0.3904707133769989, 106.0
164436, 0.07201936095952988, -0.6334651708602905, 1.2536486387252808, -0.0009872864466160536, -0.021353794261813164, -0.0059193093329668045, 90397.5859375, 120216.03125, 73749.90625, 49146.99609375, 138405.0, 136434.9375, 46625.0, 41543.0, 40754.0, 47788.0, 3.8535728454589844, -0.8875511884689331, 106.0
164456, 0.07207172363996506, -0.6345462799072266, 1.2535111904144287, 0.0038302589673548937, -0.020404120907187462, -0.0038704616017639637, 90392.2578125, 120222.6015625, 73750.7109375, 49145.8671875, 138402.125, 136423.53125, 47157.0, 41221.0, 40048.0, 47958.0, 3.839667797088623, -1.5161950588226318, 106.0
164477, 0.07226404547691345, -0.635819673538208, 1.2534019947052002, 0.010661718435585499, -0.02051534317433834, -0.005416098982095718, 90392.5703125, 120216.71875, 73736.1640625, 49144.46875, 138395.84375, 136426.40625, 46130.0, 42663.0, 41423.0, 46540.0, 3.833101511001587, -1.8805952072143555, 106.0
164496, 0.07262106239795685, -0.6370976567268372, 1.253273367881775, 0.01957889087498188, -0.020677225664258003, -0.0045817531645298, 90395.328125, 120218.21875, 73729.296875, 49142.92578125, 138406.703125, 136423.53125, 46447.0, 41694.0, 40597.0, 47779.0, 3.8380606174468994, -2.730228900909424, 106.0
164517, 0.0732068419456482, -0.6381872296333313, 1.2531496286392212, 0.030701566487550735, -0.019848128780722618, -0.004524907562881708, 90392.2578125, 120220.4140625, 73749.8046875, 49149.7890625, 138405.546875, 136432.65625, 46465.0, 41332.0, 40693.0, 47894.0, 3.8296291828155518, -3.19187331199646, 106.0
164536, 0.0741095244884491, -0.6395393013954163, 1.252998948097229, 0.04386143758893013, -0.019680993631482124, -0.004793247673660517, 90390.6328125, 120215.2265625, 73742.9375, 49146.99609375, 138393.546875, 136433.25, 44581.0, 43860.0, 42932.0, 45630.0, 3.832195997238159, -3.3877792358398438, 107.0
164556, 0.07516675442457199, -0.6406163573265076, 1.2528716325759888, 0.05663900822401047, -0.018935730680823326, -0.004955898970365524, 90387.5546875, 120219.6015625, 73739.6015625, 49151.75390625, 138379.25, 136437.21875, 45138.0, 42836.0, 42614.0, 46309.0, 3.826434850692749, -3.688481569290161, 107.0
164576, 0.07650282979011536, -0.6419160962104797, 1.2526501417160034, 0.06987835466861725, -0.019076844677329063, -0.008030657656490803, 90381.7265625, 120219.6015625, 73752.4296875, 49151.75390625, 138380.953125, 136438.90625, 44266.0, 43455.0, 43215.0, 46024.0, 3.81866455078125, -3.8799262046813965, 105.0
164596, 0.07821907103061676, -0.6432044506072998, 1.25239098072052, 0.0843869224190712, -0.018835648894309998, -0.008125183172523975, 90376.21875, 120219.6015625, 73736.9765625, 49150.7734375, 138374.671875, 136444.0625, 46261.0, 40461.0, 41325.0, 48328.0, 3.8104732036590576, -3.992201328277588, 105.0
164617, 0.08011888712644577, -0.6444854736328125, 1.2521357536315918, 0.098072350025177, -0.018856095150113106, -0.009913093410432339, 90378.9765625, 120229.8671875, 73736.1640625, 49151.75390625, 138376.953125, 136442.875, 46055.0, 41495.0, 41664.0, 47526.0, 3.818183183670044, -4.045009613037109, 105.0
164636, 0.08228809386491776, -0.6455191373825073, 1.2518339157104492, 0.11176259815692902, -0.01788070984184742, -0.010132642462849617, 90384.8046875, 120217.4140625, 73755.8671875, 49152.734375, 138391.84375, 136431.546875, 45309.0, 42483.0, 42300.0, 46972.0, 3.8102638721466064, -4.0216383934021, 105.0
164656, 0.08363807946443558, -0.6465950012207031, 1.251509428024292, 0.11903254687786102, -0.019313994795084, -0.01269562542438507, 90383.671875, 120213.03125, 73737.078125, 49145.03125, 138388.390625, 136436.109375, 45137.0, 42852.0, 42709.0, 46507.0, 3.8102097511291504, -3.8637399673461914, 105.0
164676, 0.08644548803567886, -0.6476618051528931, 1.251047968864441, 0.13271529972553253, -0.018047448247671127, -0.013900195248425007, 90381.7265625, 120215.2265625, 73724.1484375, 49149.2265625, 138402.125, 136430.96875, 44367.0, 43507.0, 43795.0, 45871.0, 3.7984750270843506, -3.6048758029937744, 105.0
164696, 0.08935766667127609, -0.6489478349685669, 1.2504991292953491, 0.14447706937789917, -0.018001817166805267, -0.0159600879997015, 90389.1796875, 120216.71875, 73740.40625, 49145.8671875, 138395.265625, 136430.375, 44034.0, 45036.0, 44070.0, 44664.0, 3.792076349258423, -3.2982544898986816, 105.0
164717, 0.09229941666126251, -0.6499621272087097, 1.2499816417694092, 0.1545562744140625, -0.01705569215118885, -0.015381616540253162, 90393.703125, 120226.984375, 73744.5546875, 49145.44921875, 138402.125, 136439.5, 42803.0, 45972.0, 45353.0, 43943.0, 3.7871625423431396, -3.0082695484161377, 105.0
164736, 0.09548274427652359, -0.6512014269828796, 1.249385952949524, 0.16360720992088318, -0.017001258209347725, -0.017226658761501312, 90390.6328125, 120220.296875, 73733.5390625, 49147.41015625, 138395.84375, 136432.65625, 45189.0, 43513.0, 43281.0, 46233.0, 3.7898147106170654, -2.690642833709717, 105.0
164756, 0.0991968885064125, -0.6524595618247986, 1.2487434148788452, 0.17259171605110168, -0.016505064442753792, -0.017513027414679527, 90384.484375, 120219.6015625, 73728.390625, 49145.8671875, 138392.96875, 136434.9375, 45020.0, 44260.0, 43606.0, 45455.0, 3.798635959625244, -2.403703212738037, 106.0
