timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
98461, 0.008820075541734695, -0.009876174852252007, -0.7725731134414673, 0.06308520585298538, -0.0706515684723854, -5.518562316894531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98481, 0.010127535089850426, -0.011341443285346031, -0.8868879079818726, 0.06769733875989914, -0.07588069140911102, -5.9129533767700195, 80597.0234375, 107130.265625, 75519.796875, 48007.83984375, 131075.6875, 128068.4921875, 0.0, 0.0, 0.0, 0.0, -0.07291944324970245, 0.05995428189635277, 34.0
98501, 0.011528032831847668, -0.012912442907691002, -1.0090938806533813, 0.07231215387582779, -0.08119446039199829, -6.307603359222412, 80590.546875, 107126.046875, 75518.9921875, 48006.12109375, 131083.484375, 128074.5859375, 0.0, 0.0, 0.0, 0.0, -0.0790543183684349, 0.0656399056315422, 32.0
98521, 0.013021528720855713, -0.014587953686714172, -1.139186978340149, 0.07700371742248535, -0.08632353693246841, -6.701656341552734, 80594.1953125, 107131.6171875, 75517.25, 48005.9765625, 131078.96875, 128076.8359375, 0.0, 0.0, 0.0, 0.0, -0.08410795778036118, 0.06753402203321457, 32.0
98541, 0.014609652571380138, -0.016368767246603966, -1.2771618366241455, 0.08184462785720825, -0.0917351022362709, -7.095797538757324, 80586.09375, 107128.90625, 75520.7421875, 48007.4453125, 131077.328125, 128070.734375, 0.0, 0.0, 0.0, 0.0, -0.09114668518304825, 0.07226516306400299, 32.0
98561, 0.016292408108711243, -0.018255427479743958, -1.4230176210403442, 0.08639370650053024, -0.09699661284685135, -7.489877700805664, 80587.71875, 107131.765625, 75524.3828125, 48005.1875, 131077.328125, 128070.734375, 0.0, 0.0, 0.0, 0.0, -0.09684210270643234, 0.0763072818517685, 33.0
98581, 0.01806490495800972, -0.020250163972377777, -1.5767607688903809, 0.09091855585575104, -0.10244056582450867, -7.884383201599121, 80591.5625, 107128.15625, 75518.9921875, 48004.65234375, 131075.0625, 128077.46875, 0.0, 0.0, 0.0, 0.0, -0.10019213706254959, 0.07845639437437057, 33.0
98601, 0.019931092858314514, -0.022352349013090134, -1.7383952140808105, 0.09577807039022446, -0.10775278508663177, -8.279058456420898, 80589.734375, 107133.7265625, 75521.546875, 48006.515625, 131074.4375, 128075.2265625, 0.0, 0.0, 0.0, 0.0, -0.10481876879930496, 0.08184213936328888, 33.0
98621, 0.02189774625003338, -0.024563267827033997, -1.9079176187515259, 0.10084658861160278, -0.11329737305641174, -8.673295021057129, 80592.5703125, 107132.3671875, 75526.9375, 48004.11328125, 131070.546875, 128075.8671875, 0.0, 0.0, 0.0, 0.0, -0.11024846881628036, 0.08386635035276413, 34.0
98641, 0.023961082100868225, -0.026876214891672134, -2.085330009460449, 0.10549220442771912, -0.11808022856712341, -9.067911148071289, 80589.734375, 107128.15625, 75519.796875, 48005.9765625, 131075.0625, 128068.4921875, 0.0, 0.0, 0.0, 0.0, -0.1097525805234909, 0.08563602715730667, 34.0
