timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
706568, 0.1614624708890915, -0.30843886733055115, 1.3690567016601562, 0.00557817704975605, 0.002441404853016138, -0.01113891415297985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
706588, 0.16183853149414062, -0.3083036541938782, 1.3687965869903564, 0.0058683366514742374, 0.002887035021558404, -0.01283107977360487, 81939.4453125, 110658.015625, 75472.3515625, 46533.515625, 130084.0546875, 127657.140625, 43772.0, 48873.0, 47212.0, 48357.0, 0.9845421314239502, 0.2174348682165146, 990.0
706608, 0.16216792166233063, -0.30817827582359314, 1.3685370683670044, 0.006147103849798441, 0.003162952372804284, -0.010852988809347153, 81936.7890625, 110652.28125, 75468.046875, 46531.80078125, 130088.5625, 127658.09375, 46162.0, 48499.0, 44882.0, 49259.0, 0.9698370695114136, 0.12860004603862762, 990.0
706628, 0.16260148584842682, -0.3080197870731354, 1.3682485818862915, 0.007551331538707018, 0.003570207394659519, -0.011096293106675148, 81943.125, 110650.9609375, 75467.2421875, 46531.44921875, 130093.0703125, 127657.140625, 46914.0, 46011.0, 43885.0, 51313.0, 0.9513776302337646, -0.14280568063259125, 990.0
706648, 0.16307294368743896, -0.307857483625412, 1.3679864406585693, 0.010553646832704544, 0.00395677424967289, -0.009683540090918541, 81944.96875, 110657.28125, 75464.421875, 46529.57421875, 130105.328125, 127650.4140625, 47465.0, 44701.0, 43143.0, 52401.0, 0.9307239055633545, -0.6603302359580994, 994.0
706668, 0.16355271637439728, -0.3077181577682495, 1.3677620887756348, 0.015222908928990364, 0.004095208831131458, -0.012789085507392883, 81945.9921875, 110657.28125, 75460.9296875, 46529.734375, 130104.96875, 127653.296875, 49634.0, 45553.0, 40316.0, 51877.0, 0.9081833958625793, -1.2825462818145752, 994.0
706688, 0.16426309943199158, -0.3075464367866516, 1.3675075769424438, 0.022855587303638458, 0.0042302110232412815, -0.013344171456992626, 81942.1015625, 110657.28125, 75454.7421875, 46528.3671875, 130102.0859375, 127656.1796875, 47701.0, 44764.0, 42397.0, 52850.0, 0.876506507396698, -1.925154209136963, 994.0
706708, 0.16477924585342407, -0.3074246346950531, 1.367385983467102, 0.02801804430782795, 0.0045132762752473354, -0.013004949316382408, 81945.78125, 110655.8828125, 75468.9921875, 46530.94140625, 130102.0859375, 127657.140625, 47509.0, 45354.0, 43179.0, 51965.0, 0.828437089920044, -2.511569023132324, 1003.0
706728, 0.16575053334236145, -0.3072245419025421, 1.3671236038208008, 0.038205984979867935, 0.004838465712964535, -0.0144647853448987, 81940.46875, 110661.546875, 75454.8828125, 46531.80078125, 130095.953125, 127650.4140625, 47247.0, 45433.0, 43499.0, 51850.0, 0.7894611954689026, -2.931575298309326, 1003.0
706748, 0.167516827583313, -0.3069598376750946, 1.3666889667510986, 0.05564364418387413, 0.00491178035736084, -0.014416792429983616, 81938.421875, 110658.015625, 75462.8046875, 46535.23046875, 130084.6796875, 127657.140625, 46533.0, 46122.0, 44286.0, 51447.0, 0.748075008392334, -3.2578325271606445, 1003.0
706768, 0.16906556487083435, -0.30676835775375366, 1.3663705587387085, 0.06852004677057266, 0.004990455228835344, -0.016288576647639275, 81938.421875, 110657.28125, 75458.375, 46533.1640625, 130090.8125, 127657.140625, 46644.0, 46574.0, 43605.0, 51442.0, 0.7129955887794495, -3.4821810722351074, 1001.0
706788, 0.17093658447265625, -0.3065207898616791, 1.3660664558410645, 0.08211364597082138, 0.0052941408939659595, -0.01993766985833645, 81939.234375, 110661.546875, 75459.984375, 46536.59765625, 130064.765625, 127662.265625, 47414.0, 46589.0, 43449.0, 51003.0, 0.6822611093521118, -3.6542422771453857, 1001.0
706808, 0.17207419872283936, -0.3063603639602661, 1.3658690452575684, 0.08943936973810196, 0.005620564799755812, -0.021980823948979378, 81939.4453125, 110664.4140625, 75456.625, 46539.87109375, 130072.7890625, 127664.5, 45754.0, 47449.0, 44974.0, 50721.0, 0.65826815366745, -3.7214620113372803, 999.0
706828, 0.17539222538471222, -0.30604860186576843, 1.3652396202087402, 0.10980625450611115, 0.005536587443202734, -0.022565793246030807, 81933.9296875, 110665.8125, 75457.5703125, 46536.59765625, 130077.296875, 127657.140625, 46432.0, 46369.0, 44782.0, 51349.0, 0.6320818662643433, -3.698573589324951, 999.0
706848, 0.17807534337043762, -0.3057677745819092, 1.3646916151046753, 0.12343072146177292, 0.005837554112076759, -0.025414856150746346, 81946.8046875, 110660.1484375, 75460.1171875, 46536.9453125, 130098.203125, 127663.21875, 46487.0, 47266.0, 44701.0, 50992.0, 0.598934531211853, -3.5920321941375732, 999.0
