timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
965170, -0.13531562685966492, -0.6731282472610474, 1.2569398880004883, 0.0030981837771832943, -0.01929103024303913, -0.008610057644546032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
965191, -0.1350921392440796, -0.6745026111602783, 1.2567219734191895, 0.003232713555917144, -0.020308280363678932, -0.009205123409628868, 81195.890625, 113664.140625, 75839.359375, 45639.1640625, 127920.9921875, 128765.578125, 39561.0, 45677.0, 41269.0, 46300.0, 1.4163405895233154, 0.12252906709909439, 105.0
965210, -0.1348891407251358, -0.6756783723831177, 1.2565613985061646, 0.003419538727030158, -0.020477676764130592, -0.004836800042539835, 81194.0625, 113669.171875, 75837.7421875, 45640.78515625, 127924.8359375, 128771.6875, 39839.0, 45176.0, 40857.0, 46897.0, 1.4262809753417969, 0.05467987433075905, 105.0
965230, -0.1347050815820694, -0.676643431186676, 1.2564481496810913, 0.004175956826657057, -0.01971854642033577, -0.0035879798233509064, 81198.734375, 113671.3125, 75836.796875, 45641.43359375, 127931.5625, 128773.9296875, 40670.0, 44583.0, 39813.0, 47229.0, 1.4251679182052612, -0.17472083866596222, 105.0
965250, -0.13442808389663696, -0.6777739524841309, 1.2563889026641846, 0.00655514607205987, -0.019462816417217255, -0.0030052245128899813, 81199.5546875, 113664.8671875, 75823.578125, 45641.91796875, 127930.609375, 128769.4375, 41824.0, 44376.0, 38640.0, 47263.0, 1.4279338121414185, -0.6265868544578552, 105.0
965270, -0.13407538831233978, -0.6788722276687622, 1.2563585042953491, 0.010942506603896618, -0.019038492813706398, -0.0007436022278852761, 81206.0546875, 113667.7265625, 75834.1015625, 45640.78515625, 127942.78125, 128769.4375, 42309.0, 44217.0, 38020.0, 47389.0, 1.4371620416641235, -1.2107292413711548, 105.0
965291, -0.13366349041461945, -0.6798115968704224, 1.2563692331314087, 0.017249323427677155, -0.01840907707810402, 1.7593967641005293e-05, 81208.703125, 113659.109375, 75840.3046875, 45641.91796875, 127933.8125, 128772.3203125, 42444.0, 44106.0, 37768.0, 47352.0, 1.4509326219558716, -1.8517135381698608, 105.0
965310, -0.13304457068443298, -0.6809350252151489, 1.2563598155975342, 0.025842776522040367, -0.018791748210787773, -0.0007036959868855774, 81208.90625, 113668.453125, 75829.7890625, 45638.83984375, 127944.3828125, 128765.578125, 41872.0, 43355.0, 38302.0, 48065.0, 1.464747667312622, -2.447833776473999, 105.0
965331, -0.13227857649326324, -0.6818739175796509, 1.256309986114502, 0.036017678678035736, -0.01858101785182953, -0.0032865344546735287, 81210.53125, 113668.453125, 75840.1640625, 45641.59375, 127945.6640625, 128771.6875, 42307.0, 43170.0, 38137.0, 48023.0, 1.4884860515594482, -2.963519334793091, 108.0
965350, -0.13122060894966125, -0.6830018758773804, 1.2562081813812256, 0.048039745539426804, -0.019025377929210663, -0.0050501166842877865, 81201.3828125, 113665.5859375, 75824.53125, 45641.75390625, 127921.6328125, 128770.0703125, 41765.0, 43532.0, 38324.0, 47892.0, 1.5157678127288818, -3.385023593902588, 108.0
965370, -0.12989534437656403, -0.6841362714767456, 1.256066918373108, 0.06128358095884323, -0.019446857273578644, -0.005658965557813644, 81214.3984375, 113676.34375, 75830.59375, 45645.3203125, 127939.8984375, 128767.8203125, 42455.0, 43255.0, 37824.0, 48037.0, 1.5312957763671875, -3.6714463233947754, 108.0
965390, -0.12837457656860352, -0.6850833296775818, 1.2559043169021606, 0.07493147999048233, -0.019197290763258934, -0.008190275169909, 81205.0390625, 113676.34375, 75833.15625, 45647.265625, 127929.3203125, 128777.453125, 42827.0, 43640.0, 37290.0, 47747.0, 1.5476374626159668, -3.8951163291931152, 106.0
965410, -0.12648920714855194, -0.6862346529960632, 1.255649447441101, 0.0894692987203598, -0.01978958584368229, -0.009572443552315235, 81198.734375, 113672.046875, 75814.015625, 45650.9921875, 127916.5078125, 128778.4296875, 42118.0, 44045.0, 38369.0, 47575.0, 1.5576300621032715, -4.025419235229492, 106.0
965430, -0.12429274618625641, -0.6872279047966003, 1.2553596496582031, 0.10450366139411926, -0.019591080024838448, -0.01134820282459259, 81207.890625, 113675.6328125, 75807.8046875, 45648.5625, 127924.8359375, 128779.0625, 42491.0, 43670.0, 37839.0, 48139.0, 1.5637075901031494, -4.0522589683532715, 106.0
965450, -0.12187661975622177, -0.6884075403213501, 1.2549375295639038, 0.11869066953659058, -0.020240800455212593, -0.01533893495798111, 81206.0546875, 113678.5, 75829.7890625, 45651.31640625, 127926.1171875, 128778.0859375, 42160.0, 43815.0, 38160.0, 48088.0, 1.5513056516647339, -3.985945701599121, 106.0
965470, -0.11919229477643967, -0.6893938183784485, 1.2544889450073242, 0.13248589634895325, -0.019925838336348534, -0.01644318923354149, 81220.703125, 113674.9140625, 75819.4140625, 45644.99609375, 127932.2109375, 128773.59375, 41617.0, 44464.0, 39062.0, 47542.0, 1.54392409324646, -3.804593563079834, 106.0
965490, -0.11622287333011627, -0.6905972957611084, 1.2539515495300293, 0.14543098211288452, -0.020432304590940475, -0.018279926851391792, 81216.8359375, 113674.203125, 75796.34375, 45647.75, 127948.546875, 128779.0625, 40906.0, 45345.0, 39790.0, 47015.0, 1.5345373153686523, -3.5293033123016357, 105.0
965510, -0.11305184662342072, -0.6917899250984192, 1.2533682584762573, 0.15716341137886047, -0.02079460397362709, -0.01838117651641369, 81217.8515625, 113673.4765625, 75834.1015625, 45649.6953125, 127935.09375, 128789.6640625, 39959.0, 44971.0, 40568.0, 47451.0, 1.524000883102417, -3.1847548484802246, 105.0
965530, -0.10962569713592529, -0.692998468875885, 1.2527614831924438, 0.1677745133638382, -0.021070068702101707, -0.017954329028725624, 81229.8515625, 113671.328125, 75810.3671875, 45644.99609375, 127950.7890625, 128781.3125, 40642.0, 45483.0, 39956.0, 46936.0, 1.5188772678375244, -2.806382894515991, 105.0
965550, -0.10584784299135208, -0.6940302848815918, 1.252180576324463, 0.1773390769958496, -0.02040664106607437, -0.018048057332634926, 81222.328125, 113680.6640625, 75814.015625, 45646.12890625, 127943.421875, 128783.5546875, 40050.0, 45517.0, 40499.0, 47027.0, 1.5084118843078613, -2.408973455429077, 105.0
965570, -0.10219713300466537, -0.6952687501907349, 1.2515000104904175, 0.18463796377182007, -0.020864754915237427, -0.021481981500983238, 81224.15625, 113675.6328125, 75818.3203125, 45649.859375, 127939.578125, 128788.0546875, 41611.0, 44495.0, 39149.0, 47787.0, 1.5034173727035522, -2.085111618041992, 105.0
965590, -0.09835774451494217, -0.6962965130805969, 1.2508702278137207, 0.19139544665813446, -0.020414212718605995, -0.020609118044376373, 81219.484375, 113680.6640625, 75799.9921875, 45651.8046875, 127949.5078125, 128785.8046875, 41958.0, 44980.0, 39092.0, 47569.0, 1.504850149154663, -1.842525839805603, 105.0
965610, -0.09451748430728912, -0.6975254416465759, 1.2501901388168335, 0.19690671563148499, -0.020868787541985512, -0.020741408690810204, 81220.5, 113674.921875, 75829.7890625, 45652.61328125, 127938.9375, 128794.453125, 42138.0, 44584.0, 38825.0, 47992.0, 1.5089595317840576, -1.6428005695343018, 105.0
965630, -0.09050608426332474, -0.698566734790802, 1.2495830059051514, 0.2021588236093521, -0.020655734464526176, -0.020404934883117676, 81224.15625, 113688.5546875, 75796.34375, 45652.9375, 127947.5859375, 128793.1875, 42385.0, 44285.0, 38609.0, 48194.0, 1.5120437145233154, -1.495767593383789, 105.0
