timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
41309, 0.08402770757675171, -0.5907239317893982, 1.36989164352417, -0.007406314369291067, -0.03601031005382538, -0.013843238353729248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41330, 0.08372633904218674, -0.5925180315971375, 1.3696094751358032, -0.0075598424300551414, -0.03630322217941284, -0.012320030480623245, 80562.3671875, 108612.7890625, 76573.265625, 46411.12890625, 128935.0546875, 127333.546875, 40968.0, 45415.0, 42091.0, 45498.0, 6.151218414306641, -0.26849037408828735, 1046.0
41349, 0.08355307579040527, -0.5936537981033325, 1.3694908618927002, -0.007710177917033434, -0.03757249936461449, -0.011711882427334785, 80563.9921875, 108609.296875, 76570.5390625, 46413.48828125, 128923.1796875, 127325.8671875, 41199.0, 44343.0, 42008.0, 46526.0, 6.153992652893066, -0.37351807951927185, 1046.0
41369, 0.08331149816513062, -0.5951625108718872, 1.3692768812179565, -0.0070185307413339615, -0.03701997920870781, -0.0103989839553833, 80561.15625, 108617.7734375, 76562.671875, 46412.83203125, 128926.6953125, 127340.265625, 41592.0, 42843.0, 41535.0, 47601.0, 6.1578264236450195, -0.7154515981674194, 1048.0
41389, 0.08305896073579788, -0.5969396233558655, 1.369147777557373, -0.005156644154340029, -0.037233512848615646, -0.008053009398281574, 80563.1796875, 108610.671875, 76559.9453125, 46408.7265625, 128941.8046875, 127326.8203125, 43063.0, 42995.0, 39697.0, 47498.0, 6.160193920135498, -1.2405356168746948, 1048.0
41409, 0.08287718147039413, -0.598689615726471, 1.3690826892852783, -0.0013745585456490517, -0.037161748856306076, -0.007410233374685049, 80566.8203125, 108607.1796875, 76561.7109375, 46409.92578125, 128938.921875, 127321.390625, 42463.0, 42151.0, 40354.0, 48122.0, 6.153794288635254, -1.8764727115631104, 1048.0
41430, 0.08284284919500351, -0.6001923084259033, 1.3690563440322876, 0.00492831040173769, -0.03601861000061035, -0.004548778757452965, 80564.1875, 108607.921875, 76557.375, 46410.27734375, 128935.0546875, 127329.0625, 43595.0, 42630.0, 38890.0, 47674.0, 6.146479606628418, -2.5174672603607178, 1045.0
41449, 0.08292652666568756, -0.6019607782363892, 1.3690515756607056, 0.013020968064665794, -0.03599091246724129, -0.006580434273928404, 80567.8359375, 108612.7890625, 76573.265625, 46411.6328125, 128952.4140625, 127321.390625, 43312.0, 42535.0, 39152.0, 47762.0, 6.135567665100098, -3.086364507675171, 1045.0
41469, 0.08322787284851074, -0.6034668684005737, 1.3690040111541748, 0.023293955251574516, -0.03474191576242447, -0.005859678611159325, 80563.1796875, 108599.4453125, 76560.90625, 46411.98046875, 128928.3125, 127334.1875, 43623.0, 42119.0, 38714.0, 47953.0, 6.12894868850708, -3.562572956085205, 1049.0
41490, 0.08374128490686417, -0.605222761631012, 1.3689947128295898, 0.035022590309381485, -0.03432771563529968, -0.005350924097001553, 80561.359375, 108610.0390625, 76572.4609375, 46415.89453125, 128921.5625, 127322.984375, 41857.0, 41972.0, 40566.0, 48050.0, 6.1289520263671875, -3.927316188812256, 1049.0
41509, 0.08451007306575775, -0.6069649457931519, 1.368971824645996, 0.0477888323366642, -0.03377120941877365, -0.006582643371075392, 80563.1796875, 108611.4140625, 76564.4375, 46418.1015625, 128904.203125, 127338.0234375, 41848.0, 41835.0, 40672.0, 47979.0, 6.132729530334473, -4.169939994812012, 1049.0
41530, 0.08556568622589111, -0.6084544658660889, 1.368861436843872, 0.06127266213297844, -0.032222021371126175, -0.009699421934783459, 80565.0, 108609.296875, 76559.9453125, 46419.3046875, 128907.4375, 127333.234375, 43130.0, 43793.0, 39222.0, 46582.0, 6.139857769012451, -4.301376819610596, 1047.0
41549, 0.08684904873371124, -0.6102030277252197, 1.3687005043029785, 0.07492304593324661, -0.03183073177933693, -0.012361337430775166, 80554.0703125, 108618.40625, 76560.1015625, 46417.09375, 128910.953125, 127340.9140625, 40592.0, 42973.0, 41832.0, 47438.0, 6.136465549468994, -4.347317218780518, 1047.0
41569, 0.08841969072818756, -0.6119633913040161, 1.3684446811676025, 0.0888482853770256, -0.031455278396606445, -0.013587621040642262, 80553.0625, 108607.1796875, 76563.6328125, 46414.1875, 128917.0625, 127339.3125, 42057.0, 43616.0, 40582.0, 47023.0, 6.1306610107421875, -4.312954425811768, 1047.0
41590, 0.09028612822294235, -0.6134483218193054, 1.3680967092514038, 0.10247980058193207, -0.029972193762660027, -0.017789136618375778, 80562.171875, 108612.90625, 76570.5390625, 46419.65234375, 128914.8125, 127339.3125, 41986.0, 43916.0, 40625.0, 46975.0, 6.123345851898193, -4.184123516082764, 1043.0
41609, 0.09234675019979477, -0.6152161359786987, 1.3676637411117554, 0.11545667797327042, -0.02957889810204506, -0.019240498542785645, 80561.359375, 108610.7890625, 76552.890625, 46415.54296875, 128928.3125, 127340.265625, 41792.0, 43227.0, 41077.0, 47559.0, 6.116525650024414, -3.976497173309326, 1043.0
41630, 0.0946931317448616, -0.6166866421699524, 1.3672250509262085, 0.1279383897781372, -0.0280908215790987, -0.019041037186980247, 80561.15625, 108612.15625, 76551.9296875, 46411.6328125, 128946.9375, 127337.0703125, 41474.0, 43255.0, 41373.0, 47594.0, 6.109565258026123, -3.6996712684631348, 1043.0
41649, 0.09717610478401184, -0.6184639930725098, 1.3667516708374023, 0.13894198834896088, -0.027909966185688972, -0.019525615498423576, 80565.8125, 108611.4140625, 76556.5703125, 46414.5390625, 128938.5703125, 127334.828125, 40903.0, 44400.0, 41842.0, 46663.0, 6.102840423583984, -3.397653818130493, 1039.0
41669, 0.10141777247190475, -0.6205172538757324, 1.3660353422164917, 0.15400534868240356, -0.025283250957727432, -0.01966840587556362, 80567.6328125, 108609.296875, 76549.359375, 46413.3359375, 128959.1640625, 127337.0703125, 42260.0, 45123.0, 40487.0, 46117.0, 6.086587905883789, -3.0588581562042236, 1039.0
