timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
36131, 3.068770456593484e-05, -5.540707570617087e-05, -0.003560704877600074, 0.0031627316493541002, -0.0058240732178092, -0.37486377358436584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36151, 0.0001258093980140984, -0.00023479385708924383, -0.01500450074672699, 0.0063828094862401485, -0.012058994732797146, -0.7694151401519775, 82653.6015625, 109517.109375, 75518.078125, 47022.1640625, 131260.90625, 129423.3671875, 0.0, 0.0, 0.0, 0.0, -0.0006801830022595823, 0.0028194175101816654, 39.0
36171, 0.00028311897767707705, -0.0005374223692342639, -0.034335725009441376, 0.009253283962607384, -0.018255045637488365, -1.1637367010116577, 82654.1953125, 109517.8515625, 75518.8828125, 47023.9296875, 131258.640625, 129424.984375, 0.0, 0.0, 0.0, 0.0, -0.00035258609568700194, 0.0027328866999596357, 39.0
36191, 0.0004963772953487933, -0.0009668011916801333, -0.061555489897727966, 0.012052166275680065, -0.024687975645065308, -1.5582642555236816, 82655.2265625, 109521.359375, 75517.2734375, 47020.9140625, 131260.90625, 129431.734375, 0.0, 0.0, 0.0, 0.0, 0.0018517134012654424, 0.0023751026019454002, 37.0
36211, 0.0007676561363041401, -0.0015226155519485474, -0.09666293859481812, 0.015054446645081043, -0.030880527570843697, -1.9524176120758057, 82653.6015625, 109517.109375, 75518.8828125, 47022.6796875, 131258.015625, 129424.984375, 0.0, 0.0, 0.0, 0.0, 0.0012856317916885018, 0.0020050436723977327, 37.0
36231, 0.0010949840070679784, -0.0022030232939869165, -0.13965444266796112, 0.01766449213027954, -0.037163231521844864, -2.3467721939086914, 82649.6796875, 109517.109375, 75516.328125, 47017.01953125, 131258.015625, 129425.6171875, 0.0, 0.0, 0.0, 0.0, 0.0014241933822631836, 0.0004083384701516479, 38.0
36251, 0.0014757083263248205, -0.003008627099916339, -0.19053149223327637, 0.020465536043047905, -0.043356187641620636, -2.74086332321167, 82649.6796875, 109522.1015625, 75515.390625, 47020.03125, 131254.125, 129430.4765625, 0.0, 0.0, 0.0, 0.0, 0.00010928684787359089, 0.0005675353459082544, 38.0
36271, 0.0019153848988935351, -0.003936457447707653, -0.24928997457027435, 0.023524446412920952, -0.04950614273548126, -3.135026216506958, 82651.53125, 109522.7421875, 75520.6328125, 47018.6328125, 131254.125, 129418.234375, 0.0, 0.0, 0.0, 0.0, -0.0005307295941747725, 0.0005258919554762542, 38.0
36291, 0.0024179229512810707, -0.004985942039638758, -0.31593266129493713, 0.02675700932741165, -0.05539737269282341, -3.5291688442230225, 82650.71875, 109517.8515625, 75521.578125, 47020.55078125, 131252.25, 129427.8671875, 0.0, 0.0, 0.0, 0.0, 0.0012667592382058501, 7.080287468852475e-05, 39.0
36311, 0.002986007370054722, -0.006155658513307571, -0.3904593884944916, 0.03005964122712612, -0.06159661337733269, -3.923523426055908, 82654.4140625, 109522.7421875, 75525.0703125, 47018.265625, 131251.234375, 129427.8671875, 0.0, 0.0, 0.0, 0.0, 6.706394287903095e-06, 0.0007233665673993528, 39.0
36331, 0.003619289491325617, -0.007448313757777214, -0.4728736877441406, 0.03334277123212814, -0.06762027740478516, -4.317804336547852, 82648.640625, 109526.9921875, 75522.3828125, 47020.9140625, 131245.703125, 129426.6015625, 0.0, 0.0, 0.0, 0.0, 0.0025230117607861757, 0.001668230863288045, 39.0
36351, 0.004318165592849255, -0.008861628361046314, -0.5631712675094604, 0.03644310683012009, -0.07369539886713028, -4.711964130401611, 82652.5625, 109522.7421875, 75521.578125, 47018.6328125, 131253.5, 129423.3671875, 0.0, 0.0, 0.0, 0.0, 0.004282139241695404, 0.0016378505388274789, 38.0
36371, 0.005076998379081488, -0.010394672863185406, -0.6613516807556152, 0.03950507193803787, -0.07972248643636703, -5.106189727783203, 82651.75, 109520.71875, 75522.3828125, 47018.265625, 131246.71875, 129431.734375, 0.0, 0.0, 0.0, 0.0, 0.004194894805550575, 0.0030650990083813667, 38.0
36391, 0.0058983080089092255, -0.012053455226123333, -0.7674214839935303, 0.04264076054096222, -0.08608591556549072, -5.500765323638916, 82654.4140625, 109522.7421875, 75518.078125, 47016.8671875, 131250.625, 129424.984375, 0.0, 0.0, 0.0, 0.0, 0.002645783359184861, 0.0033758252393454313, 38.0
36411, 0.006784133147448301, -0.013836640864610672, -0.8813803791999817, 0.045913901180028915, -0.09225862473249435, -5.895094394683838, 82654.1953125, 109519.9765625, 75519.9609375, 47016.13671875, 131242.828125, 129424.984375, 0.0, 0.0, 0.0, 0.0, 0.0036869700998067856, 0.0034232933539897203, 38.0
36431, 0.007736096624284983, -0.015745408833026886, -1.0032241344451904, 0.04928424209356308, -0.09862178564071655, -6.289267063140869, 82653.3828125, 109522.7421875, 75521.578125, 47015.984375, 131248.359375, 129433.359375, 0.0, 0.0, 0.0, 0.0, 0.003785995999351144, 0.0016292559448629618, 38.0
36451, 0.008752338588237762, -0.017779290676116943, -1.1329545974731445, 0.05233817920088768, -0.10482414066791534, -6.683666706085205, 82652.5625, 109529.8515625, 75520.6328125, 47016.13671875, 131246.09375, 129424.984375, 0.0, 0.0, 0.0, 0.0, 0.004588778130710125, 0.002817873377352953, 38.0
36471, 0.00983024574816227, -0.019938522949814796, -1.2705707550048828, 0.055489614605903625, -0.11106977611780167, -7.078012466430664, 82647.015625, 109522.1015625, 75515.390625, 47015.984375, 131236.046875, 129428.5, 0.0, 0.0, 0.0, 0.0, 0.003480331040918827, 0.004836286883801222, 40.0
36491, 0.010971106588840485, -0.02222125604748726, -1.4160737991333008, 0.05859188735485077, -0.11717154085636139, -7.4722113609313965, 82651.53125, 109517.8515625, 75525.875, 47015.6171875, 131242.203125, 129427.234375, 0.0, 0.0, 0.0, 0.0, 0.0033430210314691067, 0.005937193054705858, 40.0
36511, 0.012172269634902477, -0.024626227095723152, -1.5694555044174194, 0.061451055109500885, -0.12334264814853668, -7.866007328033447, 82655.453125, 109519.9765625, 75518.078125, 47015.6171875, 131240.5625, 129423.3671875, 0.0, 0.0, 0.0, 0.0, 0.0033759605139493942, 0.004527004901319742, 37.0
36531, 0.013428990729153156, -0.027153242379426956, -1.7307215929031372, 0.06421583890914917, -0.12930557131767273, -8.260589599609375, 82650.71875, 109521.359375, 75527.765625, 47010.83984375, 131237.6875, 129423.3671875, 0.0, 0.0, 0.0, 0.0, 0.003250432899221778, 0.003927190322428942, 37.0
36551, 0.014743785373866558, -0.02979632094502449, -1.8998782634735107, 0.06727247685194016, -0.13508357107639313, -8.65500259399414, 82652.5625, 109529.8515625, 75526.8203125, 47013.3359375, 131236.046875, 129424.984375, 0.0, 0.0, 0.0, 0.0, 0.002150881104171276, 0.0027976154815405607, 37.0
36571, 0.016120286658406258, -0.03255793824791908, -2.0769195556640625, 0.07038762420415878, -0.14111658930778503, -9.049172401428223, 82648.8671875, 109519.234375, 75526.8203125, 47013.3359375, 131237.0625, 129421.1171875, 0.0, 0.0, 0.0, 0.0, 0.0039644003845751286, 0.002729356288909912, 38.0
36591, 0.017562992870807648, -0.03544093668460846, -2.2618448734283447, 0.07384522259235382, -0.14728772640228271, -9.443299293518066, 82644.1328125, 109527.734375, 75526.9609375, 47010.83984375, 131236.671875, 129433.9921875, 0.0, 0.0, 0.0, 0.0, 0.0038607274182140827, 0.003931512124836445, 38.0
36611, 0.019071200862526894, -0.03845152258872986, -2.454653024673462, 0.07695911079645157, -0.15368233621120453, -9.837660789489746, 82650.71875, 109526.25, 75529.375, 47011.20703125, 131235.421875, 129429.484375, 0.0, 0.0, 0.0, 0.0, 0.006219365634024143, 0.0029163118451833725, 38.0
36631, 6.994473096710863e-06, -1.2612959835678339e-05, -0.0007985938573256135, 0.0015521435998380184, -0.00280112586915493, -0.17746499180793762, 82655.453125, 109527.734375, 75530.3203125, 47013.8515625, 131234.1875, 129426.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0
36651, 7.170333992689848e-05, -0.00012972913100384176, -0.008289795368909836, 0.004920611623674631, -0.008863295428454876, -0.5716695785522461, 82654.640625, 109532.6171875, 75525.0703125, 47011.20703125, 131228.640625, 129424.984375, 0.0, 0.0, 0.0, 0.0, -0.00010634920909069479, -0.0009688536520116031, 35.0
36671, 0.00020292666158638895, -0.00036788362194783986, -0.023665353655815125, 0.008040755055844784, -0.015051761642098427, -0.9658870100975037, 82652.5625, 109526.3515625, 75532.0625, 47012.96875, 131233.15625, 129424.0, 0.0, 0.0, 0.0, 0.0, 3.7275753129506484e-05, -0.0014493486378341913, 35.0
36691, 0.0003942922339774668, -0.0007315665134228766, -0.04692397266626358, 0.011169828474521637, -0.021339869126677513, -1.3599894046783447, 82645.9765625, 109527.734375, 75528.4296875, 47008.921875, 131228.640625, 129431.109375, 0.0, 0.0, 0.0, 0.0, 0.0011815914185717702, -0.0039572217501699924, 37.0
36711, 0.0006465427577495575, -0.0012204106897115707, -0.07806650549173355, 0.013992282561957836, -0.027490098029375076, -1.7543468475341797, 82655.453125, 109527.734375, 75533.8125, 47009.95703125, 131221.859375, 129429.484375, 0.0, 0.0, 0.0, 0.0, 0.0015938828000798821, -0.005001212935894728, 37.0
36731, 0.0009553211857564747, -0.0018334623891860247, -0.11709849536418915, 0.01698012836277485, -0.03385688737034798, -2.148827314376831, 82651.53125, 109529.8515625, 75529.375, 47010.6875, 131228.640625, 129433.359375, 0.0, 0.0, 0.0, 0.0, 0.0021488810889422894, -0.0067796651273965836, 37.0
36751, 0.0013265631860122085, -0.002574015175923705, -0.16401830315589905, 0.02011224813759327, -0.04021263122558594, -2.54314923286438, 82647.015625, 109525.609375, 75535.5625, 47008.921875, 131232.546875, 129428.8515625, 0.0, 0.0, 0.0, 0.0, 0.0038479475770145655, -0.007509751711040735, 37.0
36771, 0.0017559645930305123, -0.00344412331469357, -0.21882417798042297, 0.02284039929509163, -0.046775344759225845, -2.9374377727508545, 82653.3828125, 109524.2265625, 75531.2578125, 47008.921875, 131225.765625, 129433.9921875, 0.0, 0.0, 0.0, 0.0, 0.003956282045692205, -0.006231226492673159, 37.0
