timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
48940, 0.2913998067378998, -0.9376851320266724, 1.3837201595306396, 0.010822228156030178, -0.025956880301237106, 0.0037716643419116735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48960, 0.2920769453048706, -0.9389994740486145, 1.3838247060775757, 0.011180050671100616, -0.026431340724229813, 0.001137463958002627, 86072.015625, 113844.8125, 74812.234375, 48455.5234375, 133818.875, 130669.09375, 39072.0, 44886.0, 44166.0, 44229.0, 4.407444953918457, 0.3313177227973938, 856.0
48980, 0.2927676737308502, -0.9403471350669861, 1.3838869333267212, 0.011748326011002064, -0.026692595332860947, 8.344504749402404e-05, 86074.984375, 113848.3984375, 74822.53125, 48454.9765625, 133806.453125, 130665.828125, 40991.0, 44300.0, 42590.0, 45047.0, 4.413504600524902, 0.206293985247612, 854.0
49000, 0.2933717966079712, -0.9415028691291809, 1.3839308023452759, 0.012858678586781025, -0.02590811438858509, -0.0010174891212955117, 86067.96875, 113844.09375, 74818.25, 48454.9765625, 133805.859375, 130670.34375, 42499.0, 42570.0, 41224.0, 46304.0, 4.428979396820068, -0.11400718986988068, 854.0
49020, 0.2941364347934723, -0.9428297281265259, 1.384032130241394, 0.01605670526623726, -0.026033062487840652, -0.0009033067035488784, 86079.5859375, 113846.96875, 74815.5859375, 48455.12109375, 133799.640625, 130665.828125, 43134.0, 41887.0, 40446.0, 46823.0, 4.447806358337402, -0.6097061634063721, 850.0
49040, 0.29488036036491394, -0.9439575672149658, 1.3841040134429932, 0.02086731605231762, -0.025275686755776405, -0.0016614614287391305, 86080.40625, 113848.3984375, 74808.5234375, 48451.31640625, 133805.859375, 130674.234375, 41961.0, 42023.0, 41737.0, 46705.0, 4.471831321716309, -1.2181607484817505, 850.0
49061, 0.29591691493988037, -0.9453027248382568, 1.3842449188232422, 0.028635667636990547, -0.025134025141596794, -0.0019111259607598186, 86078.5078125, 113852.703125, 74802.6328125, 48451.31640625, 133812.671875, 130671.9765625, 44116.0, 41279.0, 39468.0, 47134.0, 4.496675491333008, -1.8630377054214478, 850.0
49080, 0.2971085011959076, -0.9466202855110168, 1.384369969367981, 0.03818889334797859, -0.025059493258595467, -0.003277892479673028, 86075.5390625, 113848.3984375, 74811.1875, 48453.62109375, 133816.609375, 130673.6015625, 43069.0, 41931.0, 40548.0, 46751.0, 4.5234222412109375, -2.4372000694274902, 848.0
49101, 0.29839810729026794, -0.9477071166038513, 1.3844549655914307, 0.04908834025263786, -0.02389478124678135, -0.003768999595195055, 86077.6953125, 113847.6953125, 74801.703125, 48450.9140625, 133817.203125, 130667.4609375, 43234.0, 42064.0, 40340.0, 46546.0, 4.55340576171875, -2.9151625633239746, 848.0
49120, 0.30004483461380005, -0.9489748477935791, 1.3845343589782715, 0.061620600521564484, -0.023529766127467155, -0.006456717383116484, 86074.7265625, 113849.84375, 74807.8359375, 48457.42578125, 133787.6875, 130674.234375, 43156.0, 41630.0, 40480.0, 46934.0, 4.572403430938721, -3.2749335765838623, 848.0
