timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, pitch, laserFront
35572, -1.240746259689331, -1.5266423225402832, 1.3792717456817627, -0.0007072911830618978, -0.007124786730855703, -0.010402378626167774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35592, -1.2406165599822998, -1.5269304513931274, 1.3789924383163452, -0.0007481222855858505, -0.007295310031622648, -0.011065186932682991, 83085.390625, 116853.7890625, 76563.59375, 46596.0390625, 130916.734375, 130242.25, 42799.0, 45626.0, 45597.0, 44528.0, 4.494204044342041, 0.1400689035654068, 100.0
35612, -1.2404779195785522, -1.5272247791290283, 1.3787157535552979, -0.00025861826725304127, -0.007425662595778704, -0.010549443773925304, 83081.4609375, 116858.8828125, 76557.4921875, 46595.6875, 130931.53125, 130233.234375, 42308.0, 45587.0, 46010.0, 44631.0, 4.496779918670654, -0.07638086378574371, 101.0
35632, -1.2403597831726074, -1.5274068117141724, 1.3785922527313232, 0.0005634975386783481, -0.0077949934639036655, -0.00992728490382433, 83087.2421875, 116855.25, 76559.2578125, 46595.52734375, 130917.9921875, 130233.234375, 44147.0, 44369.0, 44192.0, 45868.0, 4.501028060913086, -0.2674482762813568, 101.0
35652, -1.2401139736175537, -1.5277711153030396, 1.3782998323440552, 0.004981581121683121, -0.007360796444118023, -0.008614796213805676, 83088.0546875, 116854.5390625, 76549.484375, 46592.59375, 130917.3671875, 130235.4921875, 45441.0, 42871.0, 42841.0, 47132.0, 4.503986358642578, -0.7540684938430786, 101.0
35672, -1.2399024963378906, -1.5279477834701538, 1.3782204389572144, 0.0077977608889341354, -0.007591212633997202, -0.008927086368203163, 83099.1875, 116851.6171875, 76552.203125, 46593.8046875, 130924.1328125, 130236.1171875, 46001.0, 41988.0, 42173.0, 47795.0, 4.503777027130127, -1.6860884428024292, 101.0
35693, -1.2392263412475586, -1.5283265113830566, 1.3780397176742554, 0.019091591238975525, -0.0068768784403800964, -0.006753223482519388, 83093.6171875, 116850.90625, 76539.859375, 46592.9453125, 130927.015625, 130238.375, 45899.0, 42514.0, 42148.0, 47399.0, 4.507694721221924, -2.013432025909424, 101.0
35712, -1.2385728359222412, -1.528551459312439, 1.3779277801513672, 0.02903364971280098, -0.006180292461067438, -0.006330164615064859, 83085.984375, 116854.5390625, 76536.1953125, 46596.8984375, 130924.7578125, 130242.25, 45462.0, 42260.0, 42618.0, 47506.0, 4.498279094696045, -2.6078436374664307, 105.0
35733, -1.2380850315093994, -1.528681755065918, 1.3778594732284546, 0.03478393331170082, -0.006053971126675606, -0.0076423464342951775, 83087.0234375, 116857.421875, 76542.578125, 46597.25, 130924.1328125, 130236.75, 44872.0, 42365.0, 43225.0, 47377.0, 4.488802433013916, -3.0772945880889893, 105.0
35752, -1.2371045351028442, -1.5288714170455933, 1.3776917457580566, 0.0467647910118103, -0.005163273774087429, -0.007624635938555002, 83092.5859375, 116850.90625, 76560.2109375, 46595.87890625, 130908.9609375, 130237.7421875, 44874.0, 42666.0, 43178.0, 47266.0, 4.478328704833984, -3.427154064178467, 105.0
35772, -1.2356500625610352, -1.5291359424591064, 1.3774983882904053, 0.060856401920318604, -0.004731115885078907, -0.00954560935497284, 83085.1640625, 116853.078125, 76551.25, 46597.7578125, 130905.453125, 130240.0, 44344.0, 42956.0, 43696.0, 46941.0, 4.466149806976318, -3.7202987670898438, 102.0
