whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,Laser1,Laser2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ,GT,GT1,GT2
-1.2906342661267445e-14,3.3084646133829665e-14,-5.68295410730002e-15,7.424616477180734e-15,-8.01581023779363e-14,-1.8846035843012032e-14,0.0,0.0,750.0,4.41887092590332,0.0239527765661478,0.3930810093879699,-0.652362048625946,1.3543603420257568,0.187944620847702,-0.0209731291979551,-0.0140347564592957,775.826764689019,0.0,0.0
-0.22855831429987788,0.49805746747411905,0.7063141233938072,-0.07560792218266567,-0.6221821889541971,-0.11330164631793668,0.0,0.0,750.0,4.406777381896973,-0.0232039038091897,0.3967256844043731,-0.6538769602775574,1.3541302680969238,0.1870264261960983,-0.0210627149790525,-0.0123763484880328,772.1447250596016,0.0,0.0
-0.6838671570035042,1.058097531499047,0.9304172913684832,-0.05837055788418616,-2.0753404182552595,0.08391868468608565,0.0,0.0,750.0,4.394681453704834,-0.1009645611047744,0.4004540741443634,-0.6553823947906494,1.3538843393325806,0.1867605745792389,-0.0211591981351375,-0.0151234725490212,768.3790604933713,0.0,0.0
-0.6813813609182634,1.3502245079401427,0.08243359133162032,0.1641431973325866,-3.57872468373787,-0.0008116115634433374,0.0,0.0,741.0,4.390337467193604,-0.1407683342695236,0.4044258296489715,-0.6566203832626343,1.3535572290420532,0.1869648098945617,-0.0199030861258506,-0.0148141290992498,764.379860504131,0.0,0.0
-0.47715224481123386,1.9595376874915302,-0.30983528922266695,0.2774079004028329,-4.908795190212151,-0.9127593528559104,0.0,0.0,741.0,4.386759281158447,-0.2159339040517807,0.4086204767227173,-0.6581659913063049,1.3532272577285769,0.1875115036964416,-0.0196156222373247,-0.0150899942964315,760.1540986386688,0.0,0.0
-0.38969871079369334,2.891662422202404,-0.40675144266518454,0.27471651610158276,-6.084547176359514,-1.154335462918409,0.0,0.0,741.0,4.3836870193481445,-0.2710055410861969,0.4107115268707275,-0.6592128872871399,1.3530502319335938,0.187776505947113,-0.0206003487110137,-0.016452694311738,758.0428998441142,0.0,0.0
-0.5535022000572699,3.91256718256013,-0.5860684333576621,0.18831307807936454,-7.1040047213333395,-1.1957046190254303,0.0,0.0,725.0,4.372544288635254,-0.286550223827362,0.4163106083869934,-0.6609116792678833,1.3525749444961548,0.1884082108736038,-0.018915032967925,-0.0167733486741781,752.4016069273217,0.0,0.0
-0.7572721670148285,4.414523510048652,-1.1374970530114716,0.12110127925666025,-8.290221523402604,-1.8325925841304938,0.0,0.0,725.0,4.372553825378418,-0.2777472734451294,0.420299768447876,-0.6624186038970947,1.3522106409072876,0.1890453249216079,-0.018908591940999,-0.0175245720893144,748.3854151141754,0.0,0.0
-1.0421669884243654,4.462293646118232,-1.565325616927557,0.2582033136011167,-9.227004369545828,-2.350623180072133,0.0,0.0,725.0,4.367964744567871,-0.2892498075962066,0.4222199022769928,-0.6634361147880554,1.3520135879516602,0.1893932074308395,-0.0200620181858539,-0.0183940045535564,746.4446410140686,0.0,0.0
-1.4340692299883901,4.61987405469121,-1.5928481568316855,0.25773121895811657,-9.544844841761153,-2.852688587477008,0.0,0.0,725.0,4.370960712432861,-0.2918210625648498,0.4259708523750305,-0.6649406552314758,1.3516584634780884,0.1897486001253128,-0.0203810837119817,-0.0160475932061672,742.6696844390259,0.0,0.0
-1.6355779154917842,4.868154175924713,-1.474015465893568,0.341602052741865,-10.287822861415506,-3.3397743625024177,0.0,0.0,725.0,4.379002571105957,-0.2974435985088348,0.4297796189785003,-0.6661500334739685,1.3513442277908323,0.1903673559427261,-0.0196351706981658,-0.0160706657916307,738.8447905110337,0.0,0.0
-2.0195799450497294,5.042084127321138,-0.9077811976063952,0.5850479924255406,-10.324548136090323,-3.507900933689895,0.0,0.0,714.0,4.39011812210083,-0.295475423336029,0.4338544607162475,-0.6679173707962036,1.3509986400604248,0.1911943405866623,-0.0207746345549821,-0.0155049730092287,734.7486739691999,0.0,0.0
-2.248446672077494,5.346848361861984,-0.7886925891263129,0.6610600235550527,-9.770771849571313,-3.141358107345105,0.0,0.0,714.0,4.387098789215088,-0.2940040230751037,0.4378519654273987,-0.669171154499054,1.3506639003753662,0.1917050182819366,-0.0199744664132595,-0.0147609394043684,730.7247625973375,0.0,0.0
-2.4417130582944804,5.451144128587839,-1.0756599569190401,0.7757016047332332,-10.119586905150442,-3.0201495029857455,0.0,0.0,714.0,4.4004316329956055,-0.281834989786148,0.4417157173156738,-0.6706557869911194,1.3503462076187134,0.1923096626996994,-0.0203536599874496,-0.0162857174873352,726.8454978711368,0.0,0.0
-2.3988317958842935,5.699990376713414,-1.522660573416735,0.8952334785103202,-10.221733667092355,-3.4581274678014196,0.0,0.0,701.0,4.409687042236328,-0.2756923139095306,0.445805013179779,-0.6718834042549133,1.350030541419983,0.1930586397647857,-0.0193515494465827,-0.0139602283015847,722.7400774171352,0.0,0.0
-1.9988817358234692,5.719166798857612,-2.0117462974395828,0.9253966776911272,-10.701028849165837,-3.672469992714208,0.0,0.0,701.0,4.413631916046143,-0.273532897233963,0.4501572549343109,-0.6731243133544922,1.349751591682434,0.1940321177244186,-0.0181988682597875,-0.0134801361709833,718.3665687966692,0.0,0.0
-1.542801231914623,4.972852196671629,-2.2386679547886974,0.980219275847939,-11.80358433000936,-3.5988063798822436,0.0,0.0,701.0,4.420676231384277,-0.3094944357872009,0.4544996321201324,-0.6746709942817688,1.3494195938110352,0.1949181854724884,-0.0183383524417877,-0.0132265174761414,714.0015367539257,0.0,0.0
-1.195861362132762,4.777090042799819,-2.522710026924076,1.103798508457398,-12.915959752342452,-3.4851057839088706,0.0,0.0,683.0,4.420456409454346,-0.3144712448120117,0.4583213329315185,-0.676179826259613,1.3491383790969849,0.1951805502176284,-0.0189379323273897,-0.0133203333243727,710.1527098607747,0.0,0.0
-1.4570573729967133,4.992836280812161,-2.5215143630649126,1.1843163054960346,-12.899141389635538,-3.892831988007622,0.0,0.0,683.0,4.421685218811035,-0.2759006023406982,0.4622572660446167,-0.6773931980133057,1.3488576412200928,0.1958326697349548,-0.0182503275573253,-0.013882995583117,706.1943867715864,0.0,0.0
-1.827624155991769,5.257199433879038,-2.2223149046660873,1.292212114974879,-12.07918607786985,-4.547440905067715,0.0,0.0,683.0,4.428802967071533,-0.2389860898256302,0.4661439061164856,-0.6789007186889648,1.3485894203186035,0.1960236877202987,-0.0186620894819498,-0.0122151337563991,702.2864421492235,0.0,0.0
-2.090531956406659,5.529254656605243,-1.3959321535428795,1.3688075713468288,-11.684802250925205,-4.737737544677556,0.0,0.0,680.0,4.436241149902344,-0.1929497420787811,0.4700357317924499,-0.6803939938545227,1.3483374118804932,0.1961024403572082,-0.01908521912992,-0.0117018464952707,698.3736909520036,0.0,0.0
-2.31411796478551,5.4850035309821665,-0.6645897175600879,1.3050134711592711,-11.000403301945392,-4.515505702848957,0.0,0.0,680.0,4.440411567687988,-0.1483830064535141,0.4740088880062103,-0.6816113591194153,1.3480608463287354,0.1964065432548523,-0.0184926651418209,-0.0126952258870005,694.380298815982,0.0,0.0
-2.615432704153349,5.279543708919663,-0.40800677360201265,1.2103291512054017,-10.780839999559197,-4.269309023250506,0.0,0.0,680.0,4.440043926239014,-0.1171396747231483,0.4762099385261535,-0.6826491951942444,1.3479119539260864,0.1965185701847076,-0.0195206925272941,-0.0116259371861815,692.1612221283162,0.0,0.0
-2.893849223685564,5.092453660858076,-0.5728301479637917,1.0605540463696943,-10.721411878538843,-3.9126009691840133,0.0,0.0,673.0,4.442216873168945,-0.0932253748178482,0.4819286167621612,-0.6846480965614319,1.3475332260131836,0.1956508457660675,-0.0193834006786346,-0.0130048198625445,686.4071389592278,0.0,0.0
-2.619990594710962,5.315218162876258,-1.0572211932544433,1.0772250314232656,-9.70271139431214,-3.673543512642199,0.0,0.0,673.0,4.451225280761719,-0.0747234895825386,0.4859073460102081,-0.6858626008033752,1.34727680683136,0.1957599371671676,-0.0187090300023555,-0.0119333220645785,682.4119515932599,0.0,0.0
-2.366953111019122,5.508470184379091,-0.8269163430000233,1.241337190347548,-9.097203739817877,-3.2870476768920667,0.0,0.0,673.0,4.449331760406494,-0.0679682195186615,0.4897504448890686,-0.6873683929443359,1.3470180034637451,0.1952291429042816,-0.0192625820636749,-0.0122478455305099,678.5402774284996,0.0,0.0
-2.607937788079738,5.359074455223289,-0.5252832954635233,1.3489027908011786,-9.617378053870436,-2.7695896514971023,0.0,0.0,663.0,4.44841194152832,-0.057157214730978,0.4936811923980713,-0.6886099576950073,1.3467496633529663,0.1951030790805816,-0.0187149159610271,-0.0114681776612997,674.584941517814,0.0,0.0
-2.8222606520898954,5.495692319255941,-0.6504905110362617,1.3960862617757048,-9.78205879913029,-2.909502421384627,0.0,0.0,663.0,4.449793815612793,-0.0404743440449237,0.4955696761608124,-0.6896471977233887,1.3466311693191528,0.1946401596069336,-0.0200606267899274,-0.0109572149813175,672.6804254774373,0.0,0.0
-2.8999863470449343,5.647623447942793,-0.7005312275317682,1.3997952576101695,-10.010095241610017,-3.2378030306617123,0.0,0.0,651.0,4.444586753845215,-0.04297386854887,0.5013566613197327,-0.69135981798172,1.3462697267532349,0.1940276175737381,-0.0186269357800483,-0.0115341562777757,666.855744808026,0.0,0.0
-2.70887621533967,5.3002196021018895,-0.9376061698152179,1.309199764817512,-10.691113351064203,-3.7329997581217165,0.0,0.0,651.0,4.436820983886719,-0.0642600506544113,0.5054642558097839,-0.69289630651474,1.346021294593811,0.193868413567543,-0.0188732892274856,-0.0098490351811051,662.7142057974609,0.0,0.0
-2.426979225451342,4.825935202843968,-1.0866837391176851,1.312106992690717,-11.340449663149835,-4.249901108321723,0.0,0.0,651.0,4.4280290603637695,-0.1131941303610801,0.5075956583023071,-0.6939763426780701,1.3458757400512695,0.1936960071325302,-0.0201390460133552,-0.010609240271151,660.5579666324661,0.0,0.0
-2.279736412771332,4.3588247442252435,-1.1029482887087911,1.3235152433494557,-12.159884015778642,-4.480367929594483,0.0,0.0,636.0,4.418117046356201,-0.1414380669593811,0.5113751888275146,-0.6955215334892273,1.3456181287765503,0.1931941658258438,-0.0208583120256662,-0.0114423055201768,656.7435693343637,0.0,0.0
