whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,Laser1,Laser2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ,GT,GT1,GT2
-1.0130785099704553e-14,-3.2585045772748344e-14,-9.506284648352903e-15,7.688294445529209e-15,-1.0791367799356522e-13,5.651035195342047e-14,0.0,0.0,793.0,4.92432594299316,0.153640434145927,0.373247295618057,-0.34754204750061,1.35420072078705,0.185919046401978,-0.005031183362007,-0.009978950954974,800.7402751897556,0.0,0.0
-0.37836109163844645,-0.616494496555651,-0.30726768865238585,0.011689439638860863,-1.0640919123920451,0.5729974329314853,0.0,0.0,793.0,4.9709792137146,0.119608826935291,0.376778066158295,-0.348054647445679,1.35392868518829,0.18446372449398,-0.004459945950657,-0.012251342646778,797.2418829846742,0.0,0.0
-0.7180190279176794,-1.4272044756105722,-0.606925247765059,0.22231413888670762,-3.2606176867655976,1.792549492213605,0.0,0.0,782.0,5.0095911026001,0.079657517373562,0.380329608917236,-0.348676860332489,1.35362362861633,0.183269649744034,-0.004130946472287,-0.010956130921841,793.7128758527124,0.0,0.0
-0.7569893335788092,-1.8853588205530367,-0.6017912158404515,0.44979910576767457,-4.935453982829882,2.69842668101034,0.0,0.0,782.0,5.04597520828247,0.01440341770649,0.383957147598267,-0.349300920963287,1.35330426692963,0.182711824774742,-0.003941575996578,-0.014152714051306,790.1053181704231,0.0,0.0
-0.8657404590498744,-2.556402448285171,-1.2196933005230988,0.4949240552733155,-6.618906207661728,3.4883362848536965,0.0,0.0,782.0,5.07555055618286,-0.052953705191612,0.387506008148193,-0.349770933389664,1.35301434993744,0.18211829662323,-0.003205890301615,-0.012787049636245,786.571555530848,0.0,0.0
-1.0363212349063868,-3.294231045010477,-1.8484590350769121,0.6073117619336843,-8.506997437991856,4.084454140490941,0.0,0.0,772.0,5.12030220031738,-0.147456124424934,0.391102761030197,-0.350351363420486,1.35270357131958,0.181960418820381,-0.002812074264511,-0.014528525061905,783.004254108241,0.0,0.0
-1.3656024775754922,-3.726862376409392,-1.8823911470159589,0.8083690709140681,-10.66687545492819,4.490129110137395,0.0,0.0,772.0,5.13656187057495,-0.185617372393608,0.394691467285156,-0.350958943367004,1.35236668586731,0.181983217597008,-0.002575322519988,-0.014173215255141,779.4144601447358,0.0,0.0
-1.5235258976827428,-4.131141326939056,-1.884617838481414,0.8009230335807366,-12.938955609842639,4.9252282436301895,0.0,0.0,757.0,5.16908168792725,-0.224255353212357,0.398285120725632,-0.351400226354599,1.35208928585053,0.1822230219841,-0.001825241371989,-0.013283392414451,775.8391035238487,0.0,0.0
-1.424887956440721,-4.6720888227966055,-2.11115217985696,0.8054235159880445,-13.636976579404903,5.205039728017314,0.0,0.0,757.0,5.20424795150757,-0.258253425359726,0.402154505252838,-0.351838111877441,1.35178375244141,0.182985007762909,-0.000938308774494,-0.014198023825884,771.9900237618256,0.0,0.0
-1.4568703454077074,-4.727681722182287,-2.39158411815935,0.9597356796147184,-13.085089920058664,5.492252252297147,0.0,0.0,757.0,5.23628330230713,-0.284915179014206,0.406226247549057,-0.352399557828903,1.35147547721863,0.183855295181274,-0.000274233141681,-0.011515894904733,767.9328984395397,0.0,0.0
