whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,Laser1,Laser2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ,GT,GT1,GT2
1.5182299861749016e-14,1.2906342661267445e-14,7.216449660063518e-15,-1.96787031114809e-14,-3.3639757646142243e-14,-3.6193270602780103e-14,0.0,0.0,679.0,0.0171607788652181,-0.4320322871208191,0.4915622472763061,-0.3773848414421081,1.3333364725112915,0.1875728964805603,-0.0036852161865681,-0.0125947911292314,679.2844386821795,0.0,0.0
0.1731210652171788,0.2556490776546493,0.16430565380220039,-0.0874361179752493,0.1826290585269964,0.16846611514374776,0.0,0.0,679.0,0.0210083983838558,-0.4551334679126739,0.4949262142181396,-0.3775815367698669,1.33306622505188,0.1874127835035324,-0.003593775909394,-0.0115680694580078,675.9173913524022,0.0,0.0
0.57018042871124,0.7120572404782075,0.49406670802658437,-0.3398179925760069,0.14895414114769398,0.22387445184854143,0.0,0.0,674.0,0.0227633211761713,-0.465045303106308,0.4983539283275604,-0.377782940864563,1.3327906131744385,0.1875227838754654,-0.0036004406865686,-0.013091123662889,672.4868567683238,0.0,0.0
0.80084477363116,0.7832106567173321,0.27870291299542904,-0.5601492522034583,0.3027148723127423,-0.0730637396474208,0.0,0.0,674.0,0.0206383727490901,-0.4585334658622741,0.5017657279968262,-0.3779620230197906,1.3325423002243042,0.1875928491353988,-0.0035779241006821,-0.0120928501710295,669.0730999388703,0.0,0.0
1.099581214941431,1.1112226210635194,0.1803340443303202,-0.6117833143581805,0.06226914880599563,0.12603284501326517,0.0,0.0,674.0,0.0198792330920696,-0.449198454618454,0.5051741600036621,-0.3781594038009643,1.332310676574707,0.1876002550125122,-0.0034262966364622,-0.0118525847792625,665.6622723320966,0.0,0.0
1.402098349823393,1.3078257257160335,0.3832078390950927,-0.7196679518269141,-0.12948096288668065,0.7492116336811181,0.0,0.0,661.0,0.025560425594449,-0.4347903728485107,0.5086620450019836,-0.3782986402511596,1.3320780992507937,0.187892884016037,-0.003095677588135,-0.0122594935819506,662.1717895782546,0.0,0.0
1.6509123429352928,1.1898840452057236,0.7012060653220623,-0.9985316730777339,-0.18801091154956717,0.5780605130480229,0.0,0.0,661.0,0.042898029088974,-0.4327831864356994,0.5120363235473633,-0.3784750401973724,1.331842064857483,0.1877002269029617,-0.0029027527198195,-0.0102252988144755,658.7927864036311,0.0,0.0
1.806076498980321,1.3136985585550336,1.228162761917377,-1.195388050936372,-1.4120837895215717,-0.17214773698556374,0.0,0.0,652.0,0.0488678067922592,-0.424887478351593,0.5156571865081787,-0.3786672949790954,1.331586837768555,0.187753289937973,-0.0028147734701633,-0.0114815207198262,655.1686612879737,0.0,0.0
1.7189962229529057,1.1734666151310877,1.141829520389388,-1.3849821748754172,-2.475425452351393,-0.7689839582406722,0.0,0.0,652.0,0.0577111653983593,-0.4077057838439941,0.5193142890930176,-0.3788478374481201,1.331374168395996,0.1879243552684784,-0.0027631369885057,-0.0101110097020864,651.5080679013229,0.0,0.0
1.8377889200402233,1.0744204829364257,1.2401196650639934,-1.5301038202234696,-3.07023969006618,-1.13986767632081,0.0,0.0,652.0,0.0681850090622901,-0.4062642157077789,0.5227457880973816,-0.3789876401424408,1.3312416076660156,0.1878487765789032,-0.0025712058413773,-0.008550020866096,648.0734055555632,0.0,0.0
2.036497439093236,0.9340104874667225,1.411382945824563,-1.7290584531422861,-3.791249667183696,-1.5985702944449118,0.0,0.0,641.0,0.081668384373188,-0.4023239612579345,0.5261766314506531,-0.3791353106498718,1.3310871124267578,0.1877633929252624,-0.0023584528826177,-0.0076247933320701,644.6389399529941,0.0,0.0
2.146919540360326,1.1583535132147187,1.4045148586395917,-2.01351412437304,-4.967759609583895,-1.667855276375253,0.0,0.0,641.0,0.0921119451522827,-0.4051706790924072,0.5299392938613892,-0.3792821764945984,1.3309292793273926,0.1883810758590698,-0.0022644875571131,-0.0058927345089614,640.8731156859867,0.0,0.0
2.225188463436294,1.5801452966241778,1.4902873130404255,-2.102232796844955,-5.914439771972803,-1.2814512886426395,0.0,0.0,641.0,0.103078193962574,-0.3955473899841308,0.5332693457603455,-0.3794580698013305,1.3307700157165527,0.1878044158220291,-0.0023183531593531,-0.0066771698184311,637.5394932876934,0.0,0.0
2.582380630884834,1.5419604515011438,1.0656395147252928,-2.082646652395195,-6.43931042749831,-1.157602367595343,0.0,0.0,632.0,0.1093129441142082,-0.3843806087970733,0.5367684960365295,-0.3795906901359558,1.330659031867981,0.1879743337631225,-0.0022612826433032,-0.0059934183955192,634.0379492487791,0.0,0.0
2.833005037595937,1.6944211451499345,1.320244494341623,-2.107302453913323,-6.463113072609872,-1.3562222615345731,0.0,0.0,632.0,0.1108383685350418,-0.396203875541687,0.5401437282562256,-0.3797525763511657,1.3305398225784302,0.1876362413167953,-0.0022690121550112,-0.0052719786763191,630.6605366516424,0.0,0.0
2.829852802109183,2.297427831910479,1.7367479615923795,-2.086605232990461,-5.607952868282766,-2.0557855970171084,0.0,0.0,632.0,0.1198444366455078,-0.3949385285377502,0.5436327457427979,-0.3798772096633911,1.3304262161254885,0.1878235340118408,-0.0020875388290733,-0.0055360556580126,627.1689167233386,0.0,0.0
2.816979998486324,2.8988105656785503,1.4987319911441164,-2.03559797657698,-4.914187553044458,-3.1098399546064632,0.0,0.0,621.0,0.1220931485295295,-0.4078126847743988,0.5470383167266846,-0.3800056278705597,1.3303362131118774,0.1876533925533294,-0.001813793904148,-0.0046611563302576,623.7615196923355,0.0,0.0
2.4879840515133345,3.4145981916720665,1.4247330463922376,-2.0980544389137363,-4.291880799150083,-3.7586304342386962,0.0,0.0,621.0,0.127347782254219,-0.3981103301048279,0.5506029725074768,-0.380154013633728,1.3301957845687866,0.187365710735321,-0.001655068481341,-0.0081158112734556,620.1944370986256,0.0,0.0
2.073489510081409,3.662417514204737,1.146946713596962,-2.3446167853096846,-4.818087777149979,-4.12095272912298,0.0,0.0,610.0,0.1330540180206298,-0.4022550284862518,0.5540646314620972,-0.3802754282951355,1.3300279378890991,0.1874536871910095,-0.0015095757553353,-0.0082929050549864,616.7306534216887,0.0,0.0
1.8446983279779285,3.432643045406526,0.7872485075799871,-2.577453727821491,-5.332421950262825,-5.0372664908924545,0.0,0.0,610.0,0.1345237344503402,-0.4006932377815246,0.5576576590538025,-0.3804188072681427,1.329943299293518,0.1873559057712555,-0.0014323407085612,-0.0082948319613933,613.1357212476305,0.0,0.0
1.7350191869094505,3.1326367528457824,0.803190977404153,-2.5452803895073517,-5.438456703912675,-5.599420222847311,0.0,0.0,610.0,0.1367648690938949,-0.3787566721439361,0.5592690706253052,-0.3804965317249298,1.329864263534546,0.1868490725755691,-0.0013939901255071,-0.0088725518435239,611.5231043049884,0.0,0.0
1.6747089016832695,3.447238217945755,1.0004045270458588,-2.6518215356473434,-5.814360650285108,-5.720497936771347,0.0,0.0,600.0,0.1304754763841629,-0.3753871023654938,0.5644658803939819,-0.3806613683700561,1.3295867443084717,0.1869485825300216,-0.0013305349275469,-0.0077270031906664,606.3250450576639,0.0,0.0
1.7040623978571576,3.7495917347127823,1.2675432027719706,-2.8725420039715175,-5.326703795155822,-5.791586313850633,0.0,0.0,600.0,0.1231612041592598,-0.3703651130199432,0.5660545229911804,-0.3807737827301025,1.3294498920440674,0.186318501830101,-0.0013793389080092,-0.0092097865417599,604.7358451268478,0.0,0.0
1.7781413082846913,3.3284731621469734,1.5511440949136739,-2.9507719521983757,-4.326564431393809,-5.655704877417623,0.0,0.0,600.0,0.1119338944554328,-0.3791604042053222,0.5718358755111694,-0.3809733986854553,1.3291305303573608,0.1867343783378601,-0.0012341887922957,-0.0087547972798347,598.953379523146,0.0,0.0
