whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,Laser1,Laser2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ,GT,GT1,GT2
5.447031714567174e-15,9.423017921506016e-15,-2.19824158875781e-14,-1.1060596882828122e-14,-6.361577931102147e-14,-5.739853037312059e-14,0.0,0.0,578.0,0.6324114203453064,-0.3717474639415741,0.5842157602310181,-0.6662833094596863,1.3301903009414673,0.191039428114891,-0.0226521473377943,-0.0036962253507226,582.8921966667875,0.0,0.0
0.023029323479849144,-0.016807792307530753,-0.46817857187010953,0.03692621986565804,-0.2726774152523121,-0.32611291168634726,0.0,0.0,578.0,0.6246868968009949,-0.3903484344482422,0.5877933502197266,-0.6675963997840881,1.3301047086715698,0.1911405324935913,-0.0232057329267263,-0.0029028200078755,579.2982536112012,0.0,0.0
0.20492863414301202,0.05494893580892795,-0.8745688958136084,0.11531708562964775,-1.5307080149270607,-0.9612417649090701,0.0,0.0,578.0,0.6183213591575623,-0.3831392228603363,0.5914222002029419,-0.6687015295028687,1.3300269842147827,0.1914476007223129,-0.0228837970644235,-0.0029209279455244,575.655693922913,0.0,0.0
0.6884476537493913,0.1268090663013946,-1.2258364851298693,0.019851600415688394,-2.8654965999427815,-1.6000000663848466,0.0,0.0,567.0,0.6093140840530396,-0.3739646971225738,0.5950610041618347,-0.6698130965232849,1.3299604654312134,0.1917642205953598,-0.0226087775081396,-0.0036148494109511,572.0031620876409,0.0,0.0
1.0136306677442068,0.3185387254385662,-1.5816841166318873,-0.12559945006028939,-3.5426750618614435,-2.0789366657697883,0.0,0.0,567.0,0.6020447015762329,-0.3672415614128113,0.5986855626106262,-0.6711418628692627,1.3298768997192385,0.1919566988945007,-0.0232196096330881,-0.0027524726465344,568.3620695932976,0.0,0.0
1.0372895077164423,-0.061540840038251,-1.9946371670351917,-0.18092032638392053,-4.522745585898071,-2.28972024248109,0.0,0.0,567.0,0.5916787385940552,-0.3438356220722198,0.6027618050575256,-0.6725240349769592,1.3298091888427734,0.1924171894788742,-0.0234126783907413,-0.0035285747144371,564.2687295101158,0.0,0.0
1.1612779086065854,-0.7922584897315041,-2.7015749155570727,-0.19324162251356608,-5.589306930560252,-2.4250019153513303,0.0,0.0,556.0,0.5889385938644409,-0.3202541172504425,0.604468584060669,-0.6734114289283752,1.3297888040542605,0.1919203996658325,-0.0245815385133028,-0.003728968091309,562.5508097256632,0.0,0.0
1.328370089561974,-0.7537192063763497,-3.021195587605873,-0.1973615944516121,-6.478488890611188,-2.583069613019748,0.0,0.0,556.0,0.5891063809394836,-0.3174974322319031,0.6099920868873596,-0.674990177154541,1.329709529876709,0.1923547983169555,-0.0234737992286682,-0.0015729059232398,557.0075552477297,0.0,0.0
1.3842313908681583,-0.1525418293520564,-3.050250710687511,-0.1856112817553444,-7.010942516192372,-2.851109111909986,0.0,0.0,547.0,0.5890746116638184,-0.3123150169849396,0.6119363903999329,-0.676125705242157,1.3297168016433716,0.1920736283063888,-0.0254790149629116,-0.0017186189070343,555.0488896353783,0.0,0.0
1.7092297781894787,0.2636257157371901,-2.6690567434170673,-0.23402312107090043,-7.226503367486158,-3.595396244939497,0.0,0.0,547.0,0.6012687087059021,-0.317313551902771,0.6155688166618347,-0.6772630214691162,1.3296656608581543,0.1921021193265915,-0.0251670107245445,-0.003376284148544,551.4019209559085,0.0,0.0
2.1115251879119095,0.5990446341542176,-2.229472625452803,-0.4223451323176944,-7.287630907962794,-3.9867244639663095,0.0,0.0,547.0,0.6214181184768677,-0.3338778018951416,0.6191985607147217,-0.678623378276825,1.329595923423767,0.1921504735946655,-0.0257713124155998,-0.0027805566787719,547.7546552499277,0.0,0.0
2.0648863912203814,1.1810941748418025,-2.3860297796433314,-0.5542495174377734,-6.740741941451154,-3.9386102879638845,0.0,0.0,539.0,0.6297920942306519,-0.3292893767356872,0.6230854392051697,-0.6800021529197693,1.3295341730117798,0.1925254464149475,-0.026102365925908,-0.0020193879026919,543.8503093609564,0.0,0.0
2.022208238593471,1.782833571016163,-2.811889320284804,-0.62520717542869,-6.70422374494158,-3.9865849063197776,0.0,0.0,539.0,0.6382509469985962,-0.3063139319419861,0.6273528337478638,-0.6812405586242676,1.329452633857727,0.1928699165582656,-0.0253184027969837,-0.0044133998453617,539.5672850056322,0.0,0.0
1.9716214007226764,2.3236148130660768,-3.080300658019456,-0.7376396794318113,-6.522707407460965,-4.2457745822758195,0.0,0.0,539.0,0.6620666980743408,-0.2836093604564667,0.6312023997306824,-0.68242347240448,1.3293476104736328,0.1929020285606384,-0.0248059015721082,-0.0048068645410239,535.7025776468612,0.0,0.0
2.144026100590487,2.4081219618747367,-3.459938234666096,-0.858589911591131,-6.0501161940645956,-5.053861577630998,0.0,0.0,527.0,0.668062150478363,-0.2704091668128967,0.6347455978393555,-0.6837855577468872,1.329241156578064,0.1923109889030456,-0.0252920482307672,-0.0058878678828477,532.1421871668492,0.0,0.0
2.5718571165447353,2.447686428535064,-3.8388492861160377,-0.9110109984415775,-6.914886092154763,-5.554454212773001,0.0,0.0,527.0,0.6820458173751831,-0.2350833266973495,0.6383737325668335,-0.6851548552513123,1.3290859460830688,0.1920118331909179,-0.0257479306310415,-0.007881891913712,528.4967095462771,0.0,0.0
