whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,Laser1,Laser2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ,GT,GT1,GT2
1.3378187446733136e-14,1.6486811915683575e-14,-2.5916768731093498e-15,4.413136522884997e-15,-5.306866057708248e-14,-1.5015766408055242e-14,0.0,0.0,658.0,-1.4477628469467163,-0.4909711480140686,0.5069983601570129,-0.4284400045871734,1.3328375816345217,0.1915765702724456,-0.0050357468426227,-0.0073484992608428,663.6347356007668,0.0,0.0
0.20782996505030624,0.5128282255965397,-0.2708719739770077,-0.04132408872404993,-0.09017448570486358,0.1174546764887395,0.0,0.0,658.0,-1.4192386865615845,-0.4854353964328766,0.5105127692222595,-0.4284167885780334,1.3326590061187744,0.1918571591377258,-0.0050844051875174,-0.0049491762183606,660.1056346979298,0.0,0.0
0.43633607513266415,0.9921478241084116,-0.5685645725876103,0.06584117876012546,-1.0223093519366147,0.16659804507980308,0.0,0.0,658.0,-1.4125500917434692,-0.4691486060619354,0.5142852663993835,-0.4284089803695678,1.3324838876724243,0.1923617124557495,-0.0052844756282866,-0.0059747099876403,656.3279398667603,0.0,0.0
0.5781635210976694,1.524205101825442,-0.980585509704331,0.2273511935648555,-2.8637568870211734,-0.13434789762519225,0.0,0.0,645.0,-1.3995249271392822,-0.4648751318454742,0.5159302353858948,-0.4283936619758606,1.332334280014038,0.1919192522764206,-0.0052648992277681,-0.0064692734740674,654.6764546785917,0.0,0.0
1.0262665683032315,2.1850393999500666,-1.3888807691813287,0.25060092344892837,-3.9836199757824047,-0.29366369846715656,0.0,0.0,645.0,-1.3905558586120603,-0.4648062586784363,0.5213680863380432,-0.4284684360027313,1.3321012258529663,0.1928381621837616,-0.0057891118340194,-0.0039608539082109,649.2304566381448,0.0,0.0
1.5254901773009875,1.834011983944122,-1.2115907723120982,0.38598301737854607,-4.37036909565025,-0.2549526481763718,0.0,0.0,645.0,-1.3894201517105105,-0.4715827107429504,0.5230501890182495,-0.4284297525882721,1.33201003074646,0.1925317943096161,-0.0054204012267291,-0.0040534241124987,647.5473435062146,0.0,0.0
1.7445657335883131,1.6661902228867467,-1.3528301131451463,0.4744851485338883,-5.053594818836746,-0.3833305926605721,0.0,0.0,635.0,-1.3952491283416748,-0.4765467941761017,0.5268393754959106,-0.4284751415252685,1.331866979598999,0.1930413991212844,-0.0055704279802739,-0.0044914525933563,643.7577766085743,0.0,0.0
2.0396158185775723,2.0637056091997947,-1.482277125176772,0.5790414542632834,-5.1085447866180775,-0.9488621763273493,0.0,0.0,635.0,-1.3972547054290771,-0.4833232164382934,0.5323119163513184,-0.4285466372966766,1.3317021131515503,0.1940038502216339,-0.0059040863998234,-0.0046296655200421,638.281844369769,0.0,0.0
2.8776528609251466,2.202100875475779,-1.4954316474505887,0.7753012748898126,-4.804286969042713,-1.5775726713074574,0.0,0.0,624.0,-1.4020447731018066,-0.4836500883102417,0.5340481996536255,-0.4285459518432617,1.3315964937210083,0.1939184963703155,-0.0058541959151625,-0.0045074131339788,636.5465426819849,0.0,0.0
3.5588864533118185,2.43078163284081,-1.556510527786215,0.800116480483855,-4.365713298474853,-1.593102785331431,0.0,0.0,624.0,-1.4035513401031494,-0.4657748937606811,0.5380896925926208,-0.4286086857318878,1.331438422203064,0.1945772469043731,-0.0061484547331929,-0.0058983778581023,632.5024073668668,0.0,0.0
3.9498228118003897,2.577269872811554,-1.2675272757675875,0.9078414417588849,-4.132989566678865,-1.8051725361111404,0.0,0.0,624.0,-1.4051182270050049,-0.4604114890098572,0.5417752265930176,-0.4286791980266571,1.33122980594635,0.1951527744531631,-0.0063837966881692,-0.0072911609895527,628.8143680868191,0.0,0.0
3.9912750203669014,3.053394914712306,-0.6148709695159995,1.0002728916436106,-4.520986322347069,-2.010829322716289,0.0,0.0,620.0,-1.4036448001861572,-0.4315338730812073,0.5453625917434692,-0.4287315309047699,1.331055998802185,0.1952355504035949,-0.0063998335972428,-0.0073582585901021,625.2235135687431,0.0,0.0
3.814704173874279,3.701352425458636,-0.18369117116101213,1.0391963578061392,-5.113130304050678,-2.084203283860546,0.0,0.0,620.0,-1.4066157341003418,-0.4056655764579773,0.5489249229431152,-0.4287885427474975,1.330885887145996,0.1950729340314865,-0.0064337369985878,-0.00708301179111,621.659501341839,0.0,0.0
3.8620382272020493,4.019310525011677,-0.04801549097006613,1.1191694419884872,-5.229085764747433,-2.1665986126243046,0.0,0.0,620.0,-1.40956711769104,-0.393356442451477,0.5525346994400024,-0.4288762807846069,1.330670952796936,0.1950842440128326,-0.0066668586805462,-0.0079213306307792,618.0476012863427,0.0,0.0
3.690782251639431,4.326646969339715,0.12011490716785346,1.1178742115335296,-4.653732430555991,-2.2569363996949408,0.0,0.0,610.0,-1.4148211479187012,-0.3778886795043945,0.5561590194702148,-0.4289751648902893,1.3305038213729858,0.1951164305210113,-0.0069085992872715,-0.0076899896375834,614.4219433137731,0.0,0.0
3.534100367845632,4.063501943840374,-0.128488398931832,1.1821512032287715,-4.412663595980787,-2.3542534937043547,0.0,0.0,610.0,-1.4208904504776,-0.3650946021080017,0.5599541068077087,-0.4290612339973449,1.3303431272506714,0.195077896118164,-0.0070524038746953,-0.0059415642172098,610.6258909131558,0.0,0.0
3.553031114274732,3.452571848506422,-0.5431025834786095,1.2759208990163895,-4.6661675343716915,-2.240936331201517,0.0,0.0,610.0,-1.4239386320114136,-0.3497053682804107,0.5635805130004883,-0.4291664063930511,1.3302152156829834,0.1950251907110214,-0.0072919046506285,-0.005927090998739,606.9971203727833,0.0,0.0
3.506594943843987,2.8533804982864837,-0.5610484661697255,1.3070149484566402,-5.626574968861988,-2.501213245918008,0.0,0.0,597.0,-1.428593635559082,-0.3227869868278503,0.5673964619636536,-0.4292826354503631,1.330079197883606,0.1949198096990585,-0.0074997846968472,-0.0060246312059462,603.1791886510774,0.0,0.0
3.2277383333953225,2.426735155165122,-0.332783474259553,1.3509854208659149,-6.344225104515871,-2.8755608454589114,0.0,0.0,597.0,-1.4282121658325195,-0.3131060302257538,0.57139652967453,-0.4294302463531494,1.3299144506454468,0.1947934180498123,-0.0078918179497122,-0.0052810688503086,599.1745582892175,0.0,0.0
3.184319914998621,2.5151908234971683,-0.527696507206892,1.541818430173312,-7.41163606795317,-2.8446352360883655,0.0,0.0,597.0,-1.4230563640594482,-0.3155981004238128,0.5752984285354614,-0.4295827448368072,1.3297665119171145,0.1950177699327469,-0.0083225071430206,-0.0062359990552067,595.2661788335445,0.0,0.0
3.0493591884556883,2.4997586403209486,-0.7049386537311315,1.6387850999043745,-8.350211015491091,-2.9603667032176393,0.0,0.0,586.0,-1.4171406030654907,-0.2985786497592926,0.578905463218689,-0.4297294020652771,1.3295992612838743,0.1947284489870071,-0.0086031630635261,-0.0061426400206983,591.6526508020527,0.0,0.0
2.8213861596780103,2.151182401602593,-0.37559065863608015,1.5257395690936795,-8.66493748836517,-3.3691345071563417,0.0,0.0,586.0,-1.4064350128173828,-0.2882628738880157,0.5823372006416321,-0.4299005568027496,1.329372525215149,0.1937010586261749,-0.0087931770831346,-0.0053929784335196,588.2123609767364,0.0,0.0
2.9278275438616497,1.9059986139144938,-0.03538645802663486,1.3042100882696679,-9.259913506668205,-3.1516251261051362,0.0,0.0,572.0,-1.37818443775177,-0.2949828207492828,0.5861116647720337,-0.4300880134105682,1.3292139768600464,0.1934401243925094,-0.0090766111388802,-0.0051423381082713,584.4221922792584,0.0,0.0
3.0180926954241416,1.9937137421907665,0.3141958065685104,1.1641412792731378,-10.159479291041839,-2.8121415574693533,0.0,0.0,572.0,-1.366634488105774,-0.3036838471889496,0.5896764993667603,-0.4302727878093719,1.329052209854126,0.1931480020284652,-0.0093213943764567,-0.0066521624103188,580.8484434789493,0.0,0.0
3.30232194110999,2.0568731247760015,0.2264350138457506,0.9589966297796039,-11.166486664779901,-2.8347674284129263,0.0,0.0,572.0,-1.343648910522461,-0.3183988332748413,0.5931928753852844,-0.4304550588130951,1.3288098573684692,0.1927369982004165,-0.0094103561714291,-0.0077110822312533,577.3189859243554,0.0,0.0
3.5958621531233277,2.13961142793952,0.006684626230764823,0.6074964189653342,-11.610316030874953,-2.691390693739598,0.0,0.0,571.0,-1.3170087337493896,-0.3298239409923553,0.5971457958221436,-0.4306781888008117,1.3285977840423584,0.1926791369915008,-0.009519463405013,-0.0069307824596762,573.3510683096771,0.0,0.0
3.9097798556010828,2.4392309062064728,-0.09518868221501933,0.5079311580435916,-12.211463363218108,-1.894640981156853,0.0,0.0,571.0,-1.2868070602416992,-0.3296130299568176,0.5987555980682373,-0.4307795166969299,1.3284590244293213,0.1918242871761322,-0.0094516156241297,-0.0087722931057214,571.7280665711296,0.0,0.0
