timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, yaw, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
1017801, 0.0, 0.0, 93.5250244140625, 0.0, 0.0, 0.1251220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486530303955078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017811, 0.0, 0.0, 93.5261459350586, 0.0, 0.0, 0.112152099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486599922180176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017821, 0.0, 0.0, 93.52716064453125, 0.0, 0.0, 0.101470947265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486371994018555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017831, 0.0, 0.0, 93.52314758300781, 0.0, 0.0, -0.40130615234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486510276794434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017841, 0.0, 0.0, 93.51953887939453, 0.0, 0.0, -0.360870361328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486907005310059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017851, 0.0, 0.0, 93.5201187133789, 0.0, 0.0, 0.0579833984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486863136291504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017861, 0.0, 0.0, 93.52063751220703, 0.0, 0.0, 0.0518798828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48612117767334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017871, 0.0, 0.0, 93.50852966308594, 0.0, 0.0, -1.210784912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.487053871154785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017881, 0.0, 0.0, 93.49763488769531, 0.0, 0.0, -1.0894775390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.486312866210938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017891, 0.0, 0.0, 93.49275207519531, 0.0, 0.0, -0.48828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48410415649414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017901, 0.0, 0.0, 93.48835754394531, 0.0, 0.0, -0.439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.484294891357422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017911, 0.0, 0.0, 93.48330688476562, 0.0, 0.0, -0.50506591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48466682434082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017921, 0.0, 0.0, 93.478759765625, 0.0, 0.0, -0.4547119140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48422622680664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017931, 0.0, 0.0, 93.47138977050781, 0.0, 0.0, -0.73699951171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483726501464844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017941, 0.0, 0.0, 93.46475219726562, 0.0, 0.0, -0.66375732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.484156608581543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017951, 0.0, 0.0, 93.46424865722656, 0.0, 0.0, -0.05035400390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.484028816223145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017961, 0.0, 0.0, 93.46379089355469, 0.0, 0.0, -0.0457763671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.485374450683594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017971, 0.0, 0.0, 93.46283721923828, 0.0, 0.0, -0.095367431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483975410461426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017981, 0.0, 0.0, 93.46197509765625, 0.0, 0.0, -0.086212158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483895301818848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1017991, 0.0, 0.0, 93.46448516845703, 0.0, 0.0, 0.251007080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483270645141602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018001, 0.0, 0.0, 93.46674346923828, 0.0, 0.0, 0.225830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483288764953613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018011, 0.0, 0.0, 93.47588348388672, 0.0, 0.0, 0.91400146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.484386444091797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018021, 0.0, 0.0, 93.4841079711914, 0.0, 0.0, 0.82244873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482613563537598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018031, 0.0, 0.0, 93.48822784423828, 0.0, 0.0, 0.4119873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482828140258789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018041, 0.0, 0.0, 93.49193572998047, 0.0, 0.0, 0.37078857421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48277759552002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018051, 0.0, 0.0, 93.49909973144531, 0.0, 0.0, 0.716400146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482695579528809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018061, 0.0, 0.0, 93.50554656982422, 0.0, 0.0, 0.644683837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481871604919434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018071, 0.0, 0.0, 93.50151062011719, 0.0, 0.0, -0.403594970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482711791992188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018081, 0.0, 0.0, 93.49787902832031, 0.0, 0.0, -0.3631591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481721878051758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018091, 0.0, 0.0, 93.49734497070312, 0.0, 0.0, -0.05340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483088493347168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018101, 0.0, 0.0, 93.49686431884766, 0.0, 0.0, -0.048065185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482682228088379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018111, 0.0, 0.0, 93.4942398071289, 0.0, 0.0, -0.262451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482719421386719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018121, 0.0, 0.0, 93.49188232421875, 0.0, 0.0, -0.235748291015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481733322143555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018131, 0.0, 0.0, 93.49140167236328, 0.0, 0.0, -0.048065185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483439445495605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018141, 0.0, 0.0, 93.490966796875, 0.0, 0.0, -0.043487548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48230266571045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018151, 0.0, 0.0, 93.49658966064453, 0.0, 0.0, 0.562286376953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482272148132324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018161, 0.0, 0.0, 93.50164794921875, 0.0, 0.0, 0.505828857421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481925964355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018171, 0.0, 0.0, 93.51057434082031, 0.0, 0.0, 0.89263916015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482294082641602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018181, 0.0, 0.0, 93.51860809326172, 0.0, 0.0, 0.803375244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483210563659668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018191, 0.0, 0.0, 93.51982879638672, 0.0, 0.0, 0.1220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483230590820312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018201, 0.0, 0.0, 93.52092742919922, 0.0, 0.0, 0.10986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482443809509277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018211, 0.0, 0.0, 93.51371002197266, 0.0, 0.0, -0.72174072265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482161521911621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018221, 0.0, 0.0, 93.50721740722656, 0.0, 0.0, -0.649261474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483009338378906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018231, 0.0, 0.0, 93.50738525390625, 0.0, 0.0, 0.01678466796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.483307838439941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018241, 0.0, 0.0, 93.50753784179688, 0.0, 0.0, 0.0152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482400894165039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018251, 0.0, 0.0, 93.49564361572266, 0.0, 0.0, -1.189422607421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481988906860352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018261, 0.0, 0.0, 93.48493957519531, 0.0, 0.0, -1.070404052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482735633850098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018271, 0.0, 0.0, 93.47913360595703, 0.0, 0.0, -0.580596923828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48229694366455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018281, 0.0, 0.0, 93.47390747070312, 0.0, 0.0, -0.522613525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481568336486816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018291, 0.0, 0.0, 93.4708480834961, 0.0, 0.0, -0.305938720703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481725692749023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018301, 0.0, 0.0, 93.46809387207031, 0.0, 0.0, -0.275421142578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481761932373047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018311, 0.0, 0.0, 93.46944427490234, 0.0, 0.0, 0.135040283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48239517211914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018321, 0.0, 0.0, 93.47065734863281, 0.0, 0.0, 0.121307373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48244571685791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018331, 0.0, 0.0, 93.47502899169922, 0.0, 0.0, 0.437164306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482722282409668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018341, 0.0, 0.0, 93.47896575927734, 0.0, 0.0, 0.3936767578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48135757446289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018351, 0.0, 0.0, 93.4704818725586, 0.0, 0.0, -0.848388671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481880187988281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018361, 0.0, 0.0, 93.46284484863281, 0.0, 0.0, -0.763702392578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481192588806152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018371, 0.0, 0.0, 93.45706176757812, 0.0, 0.0, -0.57830810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.480568885803223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018381, 0.0, 0.0, 93.45185852050781, 0.0, 0.0, -0.52032470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48215103149414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018391, 0.0, 0.0, 93.43952178955078, 0.0, 0.0, -1.233673095703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.48097038269043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018401, 0.0, 0.0, 93.42841339111328, 0.0, 0.0, -1.11083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481583595275879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018411, 0.0, 0.0, 93.42115783691406, 0.0, 0.0, -0.725555419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.482245445251465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018421, 0.0, 0.0, 93.41462707519531, 0.0, 0.0, -0.653076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.481672286987305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018431, 0.0, 0.0, 93.41421508789062, 0.0, 0.0, -0.04119873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479729652404785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018441, 0.0, 0.0, 93.4138412475586, 0.0, 0.0, -0.037384033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479804992675781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018451, 0.0, 0.0, 93.41678619384766, 0.0, 0.0, 0.29449462890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479464530944824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018461, 0.0, 0.0, 93.41943359375, 0.0, 0.0, 0.264739990234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479004859924316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018471, 0.0, 0.0, 93.4289321899414, 0.0, 0.0, 0.949859619140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478358268737793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018481, 0.0, 0.0, 93.4374771118164, 0.0, 0.0, 0.8544921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47804069519043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018491, 0.0, 0.0, 93.44352722167969, 0.0, 0.0, 0.605010986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478344917297363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018501, 0.0, 0.0, 93.448974609375, 0.0, 0.0, 0.54473876953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478463172912598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018511, 0.0, 0.0, 93.45387268066406, 0.0, 0.0, 0.48980712890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478572845458984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018521, 0.0, 0.0, 93.45828247070312, 0.0, 0.0, 0.44097900390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47849178314209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018531, 0.0, 0.0, 93.46170806884766, 0.0, 0.0, 0.342559814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478968620300293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018541, 0.0, 0.0, 93.46479034423828, 0.0, 0.0, 0.3082275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47875690460205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018551, 0.0, 0.0, 93.47029876708984, 0.0, 0.0, 0.55084228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478607177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018561, 0.0, 0.0, 93.47525787353516, 0.0, 0.0, 0.49591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47871208190918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018571, 0.0, 0.0, 93.48026275634766, 0.0, 0.0, 0.50048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478606224060059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018581, 0.0, 0.0, 93.48477172851562, 0.0, 0.0, 0.450897216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479018211364746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018591, 0.0, 0.0, 93.48554229736328, 0.0, 0.0, 0.077056884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47938346862793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018601, 0.0, 0.0, 93.48623657226562, 0.0, 0.0, 0.069427490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.480148315429688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018611, 0.0, 0.0, 93.48303985595703, 0.0, 0.0, -0.319671630859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479613304138184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018621, 0.0, 0.0, 93.48016357421875, 0.0, 0.0, -0.287628173828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479779243469238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018631, 0.0, 0.0, 93.48303985595703, 0.0, 0.0, 0.287628173828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479140281677246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018641, 0.0, 0.0, 93.48562622070312, 0.0, 0.0, 0.258636474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479042053222656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018651, 0.0, 0.0, 93.48194122314453, 0.0, 0.0, -0.368499755859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47822380065918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018661, 0.0, 0.0, 93.47862243652344, 0.0, 0.0, -0.331878662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478906631469727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018671, 0.0, 0.0, 93.47782135009766, 0.0, 0.0, -0.080108642578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479513168334961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018681, 0.0, 0.0, 93.47710418701172, 0.0, 0.0, -0.07171630859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.479018211364746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018691, 0.0, 0.0, 93.479736328125, 0.0, 0.0, 0.263214111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47905445098877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018701, 0.0, 0.0, 93.48210906982422, 0.0, 0.0, 0.237274169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478002548217773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018711, 0.0, 0.0, 93.48424530029297, 0.0, 0.0, 0.213623046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47792911529541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018721, 0.0, 0.0, 93.48616790771484, 0.0, 0.0, 0.1922607421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.478631973266602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018731, 0.0, 0.0, 93.49555206298828, 0.0, 0.0, 0.93841552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.477984428405762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018741, 0.0, 0.0, 93.50399780273438, 0.0, 0.0, 0.844573974609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.477580070495605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018751, 0.0, 0.0, 93.51378631591797, 0.0, 0.0, 0.978851318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.476455688476562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018761, 0.0, 0.0, 93.52259826660156, 0.0, 0.0, 0.881195068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.475704193115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018771, 0.0, 0.0, 93.53326416015625, 0.0, 0.0, 1.06658935546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.475971221923828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018781, 0.0, 0.0, 93.54286193847656, 0.0, 0.0, 0.95977783203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47512435913086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018791, 0.0, 0.0, 93.54985809326172, 0.0, 0.0, 0.699615478515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.475292205810547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018801, 0.0, 0.0, 93.55615234375, 0.0, 0.0, 0.629425048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.475658416748047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018811, 0.0, 0.0, 93.5601806640625, 0.0, 0.0, 0.40283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018821, 0.0, 0.0, 93.56380462646484, 0.0, 0.0, 0.362396240234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473953247070312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018831, 0.0, 0.0, 93.56925201416016, 0.0, 0.0, 0.54473876953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473623275756836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018841, 0.0, 0.0, 93.57415771484375, 0.0, 0.0, 0.490570068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473682403564453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018851, 0.0, 0.0, 93.57310485839844, 0.0, 0.0, -0.10528564453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473499298095703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018861, 0.0, 0.0, 93.57215118408203, 0.0, 0.0, -0.095367431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.474720001220703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018871, 0.0, 0.0, 93.56473541259766, 0.0, 0.0, -0.7415771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473467826843262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018881, 0.0, 0.0, 93.55805969238281, 0.0, 0.0, -0.667572021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473175048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018891, 0.0, 0.0, 93.5449447631836, 0.0, 0.0, -1.311492919921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.47244930267334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018901, 0.0, 0.0, 93.53314208984375, 0.0, 0.0, -1.180267333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473939895629883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018911, 0.0, 0.0, 93.51431274414062, 0.0, 0.0, -1.8829345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.474275588989258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018921, 0.0, 0.0, 93.49736785888672, 0.0, 0.0, -1.694488525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.474451065063477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018931, 0.0, 0.0, 93.4881362915039, 0.0, 0.0, -0.92315673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.474157333374023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018941, 0.0, 0.0, 93.47982788085938, 0.0, 0.0, -0.830841064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473531723022461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018951, 0.0, 0.0, 93.47016143798828, 0.0, 0.0, -0.966644287109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473356246948242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018961, 0.0, 0.0, 93.46146392822266, 0.0, 0.0, -0.8697509765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473433494567871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018971, 0.0, 0.0, 93.4634780883789, 0.0, 0.0, 0.201416015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.473002433776855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018981, 0.0, 0.0, 93.46528625488281, 0.0, 0.0, 0.180816650390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472769737243652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1018991, 0.0, 0.0, 93.46965026855469, 0.0, 0.0, 0.4364013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.472349166870117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
