timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
703456, 0.0, 0.0, 94.35716247558594, 0.0, 0.0, 0.53863525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703466, 0.0, 0.0, 94.36201477050781, 0.0, 0.0, 0.4852294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703476, 0.0, 0.0, 94.35271453857422, 0.0, 0.0, -0.930023193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703486, 0.0, 0.0, 94.34434509277344, 0.0, 0.0, -0.836944580078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703496, 0.0, 0.0, 94.3318862915039, 0.0, 0.0, -1.245880126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703506, 0.0, 0.0, 94.32067108154297, 0.0, 0.0, -1.12152099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703516, 0.0, 0.0, 94.31221771240234, 0.0, 0.0, -0.8453369140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703526, 0.0, 0.0, 94.30461120605469, 0.0, 0.0, -0.760650634765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703536, 0.0, 0.0, 94.2928466796875, 0.0, 0.0, -1.17645263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703546, 0.0, 0.0, 94.28225708007812, 0.0, 0.0, -1.0589599609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703556, 0.0, 0.0, 94.277099609375, 0.0, 0.0, -0.5157470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703566, 0.0, 0.0, 94.2724609375, 0.0, 0.0, -0.4638671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703576, 0.0, 0.0, 94.27758026123047, 0.0, 0.0, 0.511932373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703586, 0.0, 0.0, 94.28218841552734, 0.0, 0.0, 0.4608154296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703596, 0.0, 0.0, 94.29290008544922, 0.0, 0.0, 1.0711669921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703606, 0.0, 0.0, 94.30253601074219, 0.0, 0.0, 0.963592529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703616, 0.0, 0.0, 94.31832122802734, 0.0, 0.0, 1.578521728515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703626, 0.0, 0.0, 94.33252716064453, 0.0, 0.0, 1.42059326171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703636, 0.0, 0.0, 94.34749603271484, 0.0, 0.0, 1.49688720703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703646, 0.0, 0.0, 94.36096954345703, 0.0, 0.0, 1.34735107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703656, 0.0, 0.0, 94.3621597290039, 0.0, 0.0, 0.1190185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703666, 0.0, 0.0, 94.36322784423828, 0.0, 0.0, 0.1068115234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703676, 0.0, 0.0, 94.36145782470703, 0.0, 0.0, -0.177001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703686, 0.0, 0.0, 94.35986328125, 0.0, 0.0, -0.159454345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703696, 0.0, 0.0, 94.36444091796875, 0.0, 0.0, 0.457763671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703706, 0.0, 0.0, 94.36856079101562, 0.0, 0.0, 0.4119873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703716, 0.0, 0.0, 94.37445831298828, 0.0, 0.0, 0.589752197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703726, 0.0, 0.0, 94.37976837158203, 0.0, 0.0, 0.531005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703736, 0.0, 0.0, 94.38782501220703, 0.0, 0.0, 0.8056640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703746, 0.0, 0.0, 94.39508056640625, 0.0, 0.0, 0.725555419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703756, 0.0, 0.0, 94.401611328125, 0.0, 0.0, 0.653076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703766, 0.0, 0.0, 94.40748596191406, 0.0, 0.0, 0.58746337890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703776, 0.0, 0.0, 94.4111328125, 0.0, 0.0, 0.36468505859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703786, 0.0, 0.0, 94.41441345214844, 0.0, 0.0, 0.32806396484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703796, 0.0, 0.0, 94.40971374511719, 0.0, 0.0, -0.469970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703806, 0.0, 0.0, 94.40547943115234, 0.0, 0.0, -0.423431396484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703816, 0.0, 0.0, 94.39948272705078, 0.0, 0.0, -0.59967041015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703826, 0.0, 0.0, 94.39408874511719, 0.0, 0.0, -0.539398193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703836, 0.0, 0.0, 94.39141845703125, 0.0, 0.0, -0.26702880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703846, 0.0, 0.0, 94.3890151977539, 0.0, 0.0, -0.240325927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703856, 0.0, 0.0, 94.38138580322266, 0.0, 0.0, -0.762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703866, 0.0, 0.0, 94.37451934814453, 0.0, 0.0, -0.6866455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703876, 0.0, 0.0, 94.36888885498047, 0.0, 0.0, -0.56304931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703886, 0.0, 0.0, 94.36381530761719, 0.0, 0.0, -0.507354736328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703896, 0.0, 0.0, 94.35761260986328, 0.0, 0.0, -0.620269775390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703906, 0.0, 0.0, 94.3520278930664, 0.0, 0.0, -0.5584716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703916, 0.0, 0.0, 94.34754943847656, 0.0, 0.0, -0.447845458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703926, 0.0, 0.0, 94.34352111816406, 0.0, 0.0, -0.40283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703936, 0.0, 0.0, 94.33879852294922, 0.0, 0.0, -0.472259521484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703946, 0.0, 0.0, 94.33454895019531, 0.0, 0.0, -0.424957275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703956, 0.0, 0.0, 94.33619689941406, 0.0, 0.0, 0.164794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703966, 0.0, 0.0, 94.33767700195312, 0.0, 0.0, 0.14801025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703976, 0.0, 0.0, 94.33573150634766, 0.0, 0.0, -0.194549560546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703986, 0.0, 0.0, 94.33397674560547, 0.0, 0.0, -0.17547607421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
703996, 0.0, 0.0, 94.34497833251953, 0.0, 0.0, 1.10015869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704006, 0.0, 0.0, 94.35487365722656, 0.0, 0.0, 0.989532470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704016, 0.0, 0.0, 94.35612487792969, 0.0, 0.0, 0.1251220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704026, 0.0, 0.0, 94.35725402832031, 0.0, 0.0, 0.1129150390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704036, 0.0, 0.0, 94.3560791015625, 0.0, 0.0, -0.11749267578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704046, 0.0, 0.0, 94.35502624511719, 0.0, 0.0, -0.10528564453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704056, 0.0, 0.0, 94.35790252685547, 0.0, 0.0, 0.287628173828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704066, 0.0, 0.0, 94.3604965209961, 0.0, 0.0, 0.2593994140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704076, 0.0, 0.0, 94.3568115234375, 0.0, 0.0, -0.368499755859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704086, 0.0, 0.0, 94.3534927368164, 0.0, 0.0, -0.331878662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704096, 0.0, 0.0, 94.3466796875, 0.0, 0.0, -0.681304931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704106, 0.0, 0.0, 94.3405532836914, 0.0, 0.0, -0.612640380859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704116, 0.0, 0.0, 94.33065795898438, 0.0, 0.0, -0.989532470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704126, 0.0, 0.0, 94.3217544555664, 0.0, 0.0, -0.890350341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704136, 0.0, 0.0, 94.32249450683594, 0.0, 0.0, 0.074005126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704146, 0.0, 0.0, 94.32315826416016, 0.0, 0.0, 0.066375732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704156, 0.0, 0.0, 94.3237533569336, 0.0, 0.0, 0.05950927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704166, 0.0, 0.0, 94.32428741455078, 0.0, 0.0, 0.05340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704176, 0.0, 0.0, 94.32039642333984, 0.0, 0.0, -0.38909912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704186, 0.0, 0.0, 94.31689453125, 0.0, 0.0, -0.350189208984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704196, 0.0, 0.0, 94.31702423095703, 0.0, 0.0, 0.012969970703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704206, 0.0, 0.0, 94.317138671875, 0.0, 0.0, 0.011444091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704216, 0.0, 0.0, 94.32544708251953, 0.0, 0.0, 0.830841064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704226, 0.0, 0.0, 94.33292388916016, 0.0, 0.0, 0.7476806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704236, 0.0, 0.0, 94.34020233154297, 0.0, 0.0, 0.72784423828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704246, 0.0, 0.0, 94.34674835205078, 0.0, 0.0, 0.65460205078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704256, 0.0, 0.0, 94.34607696533203, 0.0, 0.0, -0.067138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704266, 0.0, 0.0, 94.34547424316406, 0.0, 0.0, -0.060272216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704276, 0.0, 0.0, 94.34110260009766, 0.0, 0.0, -0.437164306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704286, 0.0, 0.0, 94.33717346191406, 0.0, 0.0, -0.392913818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704296, 0.0, 0.0, 94.33746337890625, 0.0, 0.0, 0.02899169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704306, 0.0, 0.0, 94.33772277832031, 0.0, 0.0, 0.02593994140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704316, 0.0, 0.0, 94.33522033691406, 0.0, 0.0, -0.250244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704326, 0.0, 0.0, 94.33296966552734, 0.0, 0.0, -0.225067138671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704336, 0.0, 0.0, 94.33039855957031, 0.0, 0.0, -0.257110595703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704346, 0.0, 0.0, 94.32808685302734, 0.0, 0.0, -0.231170654296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704356, 0.0, 0.0, 94.32655334472656, 0.0, 0.0, -0.153350830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704366, 0.0, 0.0, 94.3251724243164, 0.0, 0.0, -0.138092041015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704376, 0.0, 0.0, 94.3140869140625, 0.0, 0.0, -1.108551025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704386, 0.0, 0.0, 94.30410766601562, 0.0, 0.0, -0.9979248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704396, 0.0, 0.0, 94.29949951171875, 0.0, 0.0, -0.4608154296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704406, 0.0, 0.0, 94.29535675048828, 0.0, 0.0, -0.414276123046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704416, 0.0, 0.0, 94.28889465332031, 0.0, 0.0, -0.646209716796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704426, 0.0, 0.0, 94.28307342529297, 0.0, 0.0, -0.582122802734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704436, 0.0, 0.0, 94.28221130371094, 0.0, 0.0, -0.086212158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704446, 0.0, 0.0, 94.28143310546875, 0.0, 0.0, -0.07781982421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704456, 0.0, 0.0, 94.287841796875, 0.0, 0.0, 0.640869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704466, 0.0, 0.0, 94.29360961914062, 0.0, 0.0, 0.5767822265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704476, 0.0, 0.0, 94.2988052368164, 0.0, 0.0, 0.519561767578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704486, 0.0, 0.0, 94.30347442626953, 0.0, 0.0, 0.4669189453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704496, 0.0, 0.0, 94.31861877441406, 0.0, 0.0, 1.514434814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704506, 0.0, 0.0, 94.33224487304688, 0.0, 0.0, 1.36260986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704516, 0.0, 0.0, 94.34833526611328, 0.0, 0.0, 1.609039306640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704526, 0.0, 0.0, 94.3628158569336, 0.0, 0.0, 1.44805908203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704536, 0.0, 0.0, 94.37530517578125, 0.0, 0.0, 1.248931884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704546, 0.0, 0.0, 94.38654327392578, 0.0, 0.0, 1.123809814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704556, 0.0, 0.0, 94.3895492553711, 0.0, 0.0, 0.30059814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704566, 0.0, 0.0, 94.39225769042969, 0.0, 0.0, 0.270843505859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704576, 0.0, 0.0, 94.39031982421875, 0.0, 0.0, -0.19378662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704586, 0.0, 0.0, 94.3885726928711, 0.0, 0.0, -0.174713134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704596, 0.0, 0.0, 94.39083099365234, 0.0, 0.0, 0.225830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704606, 0.0, 0.0, 94.39286041259766, 0.0, 0.0, 0.20294189453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704616, 0.0, 0.0, 94.38813018798828, 0.0, 0.0, -0.4730224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704626, 0.0, 0.0, 94.38387298583984, 0.0, 0.0, -0.42572021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704636, 0.0, 0.0, 94.37730407714844, 0.0, 0.0, -0.656890869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704646, 0.0, 0.0, 94.37139129638672, 0.0, 0.0, -0.591278076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704656, 0.0, 0.0, 94.36443328857422, 0.0, 0.0, -0.69580078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704666, 0.0, 0.0, 94.35816955566406, 0.0, 0.0, -0.626373291015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704676, 0.0, 0.0, 94.3585433959961, 0.0, 0.0, 0.037384033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704686, 0.0, 0.0, 94.35888671875, 0.0, 0.0, 0.034332275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704696, 0.0, 0.0, 94.35646057128906, 0.0, 0.0, -0.24261474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704706, 0.0, 0.0, 94.3542709350586, 0.0, 0.0, -0.218963623046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704716, 0.0, 0.0, 94.34574127197266, 0.0, 0.0, -0.85296630859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704726, 0.0, 0.0, 94.33806610107422, 0.0, 0.0, -0.76751708984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704736, 0.0, 0.0, 94.33444213867188, 0.0, 0.0, -0.362396240234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704746, 0.0, 0.0, 94.3311767578125, 0.0, 0.0, -0.3265380859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704756, 0.0, 0.0, 94.32769012451172, 0.0, 0.0, -0.348663330078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704766, 0.0, 0.0, 94.32455444335938, 0.0, 0.0, -0.313568115234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704776, 0.0, 0.0, 94.32392120361328, 0.0, 0.0, -0.063323974609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704786, 0.0, 0.0, 94.32334899902344, 0.0, 0.0, -0.057220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704796, 0.0, 0.0, 94.32939147949219, 0.0, 0.0, 0.604248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704806, 0.0, 0.0, 94.33483123779297, 0.0, 0.0, 0.543975830078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704816, 0.0, 0.0, 94.33917999267578, 0.0, 0.0, 0.43487548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704826, 0.0, 0.0, 94.34309387207031, 0.0, 0.0, 0.391387939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704836, 0.0, 0.0, 94.34114837646484, 0.0, 0.0, -0.194549560546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704846, 0.0, 0.0, 94.33940124511719, 0.0, 0.0, -0.174713134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704856, 0.0, 0.0, 94.34712219238281, 0.0, 0.0, 0.7720947265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704866, 0.0, 0.0, 94.35407257080078, 0.0, 0.0, 0.695037841796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704876, 0.0, 0.0, 94.3641586303711, 0.0, 0.0, 1.00860595703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704886, 0.0, 0.0, 94.37322998046875, 0.0, 0.0, 0.907135009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704896, 0.0, 0.0, 94.39178466796875, 0.0, 0.0, 1.85546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704906, 0.0, 0.0, 94.40848541259766, 0.0, 0.0, 1.670074462890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704916, 0.0, 0.0, 94.41422271728516, 0.0, 0.0, 0.57373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704926, 0.0, 0.0, 94.41938018798828, 0.0, 0.0, 0.5157470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704936, 0.0, 0.0, 94.41964721679688, 0.0, 0.0, 0.026702880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704946, 0.0, 0.0, 94.41989135742188, 0.0, 0.0, 0.0244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704956, 0.0, 0.0, 94.42831420898438, 0.0, 0.0, 0.84228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704966, 0.0, 0.0, 94.4358901977539, 0.0, 0.0, 0.757598876953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
704976, 0.0, 0.0, 94.44544219970703, 0.0, 0.0, 0.9552001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
