timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
2191268, -0.2405586987733841, -0.08445277810096741, 0.02202644571661949, 0.599385678768158, -0.8540734648704529, 0.02031005546450615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2191288, -0.24428880214691162, -0.08025497943162918, 0.02200700342655182, 0.1264907419681549, -0.245540589094162, 0.011544033885002136, 158054.5, 129823.296875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24645566940307617, -0.0758432149887085, 0.021785646677017212, 0.31358614563941956, 44.0
2191308, -0.2461714744567871, -0.07698527723550797, 0.02191559039056301, 0.014033699408173561, -0.04688569903373718, 0.004889436066150665, 158054.5, 129817.125, 158167.1875, 0.0, 0.0, 0.0, 0.0, -0.24643421173095703, -0.07578980922698975, 0.021960020065307617, 0.7384678721427917, 44.0
2191328, -0.24631571769714355, -0.07675287127494812, 0.02193799801170826, 0.005049866158515215, -0.027161365374922752, 0.0035664632450789213, 158056.4375, 129818.0859375, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.246429443359375, -0.07586824893951416, 0.021961599588394165, 0.9805494546890259, 44.0
2191348, -0.24657322466373444, -0.07645919173955917, 0.02190978266298771, -0.0007837885641492903, -0.01708029955625534, 0.002401019213721156, 158056.4375, 129822.640625, 158165.234375, 0.0, 0.0, 0.0, 0.0, -0.24662399291992188, -0.07582998275756836, 0.02201080322265625, 1.2308685779571533, 44.0
2191369, -0.24653522670269012, -0.07639298588037491, 0.02191867306828499, 0.0004468090191949159, -0.014160705730319023, 0.0019107309635728598, 158054.5, 129816.46875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.2465972900390625, -0.07590365409851074, 0.02200523018836975, 1.3830798864364624, 32766.0
2191388, -0.24656535685062408, -0.07632886618375778, 0.021883267909288406, 6.300500444922363e-06, -0.012657307088375092, 0.0012337216176092625, 158054.5, 129819.40625, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.2465214729309082, -0.0758596658706665, 0.02168792486190796, 1.5488765239715576, 32766.0
2191408, -0.246585413813591, -0.07629997283220291, 0.02186265029013157, -0.00020361135830171406, -0.012301698327064514, 0.0010437874589115381, 158054.5, 129815.8125, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.2466583251953125, -0.0758441686630249, 0.021717190742492676, 1.6476925611495972, 32766.0
2191428, -0.2466166764497757, -0.07636813819408417, 0.02188791334629059, -0.0001554742775624618, -0.013090204447507858, 0.00127792835701257, 158052.546875, 129815.15625, 158167.1875, 0.0, 0.0, 0.0, 0.0, -0.2466597557067871, -0.07586383819580078, 0.02188006043434143, 1.7620651721954346, 32766.0
2191448, -0.2466134876012802, -0.07641150057315826, 0.02185332588851452, -3.810155249084346e-06, -0.01411694660782814, 0.0008601337322033942, 158056.4375, 129818.75, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.2465977668762207, -0.07588458061218262, 0.021770775318145752, 1.859899878501892, 32766.0
2191468, -0.24658553302288055, -0.07651043683290482, 0.02185104228556156, 0.00012575436267070472, -0.015178458765149117, 0.0012849820777773857, 158054.5, 129814.8515625, 158167.1875, 0.0, 0.0, 0.0, 0.0, -0.24636125564575195, -0.07594132423400879, 0.0216825008392334, 1.921931505203247, 45.0
2191488, -0.24659128487110138, -0.07656194269657135, 0.021837200969457626, 7.623560668434948e-05, -0.015732811763882637, 0.0010563537944108248, 158056.4375, 129814.1953125, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24663782119750977, -0.0758599042892456, 0.02174675464630127, 1.9943828582763672, 45.0
2191508, -0.24659855663776398, -0.07655209302902222, 0.021840816363692284, 0.00016116413462441415, -0.015969760715961456, 0.001035054912790656, 158052.546875, 129818.75, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.24666070938110352, -0.07582128047943115, 0.02192637324333191, 2.0409369468688965, 45.0
2191528, -0.24659201502799988, -0.07661383599042892, 0.02185048907995224, 0.0005666958168148994, -0.016757115721702576, 0.0008387535926885903, 158054.5, 129816.46875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24657392501831055, -0.07585680484771729, 0.021780729293823242, 2.0977609157562256, 45.0
2191548, -0.2465653121471405, -0.07669714838266373, 0.021827740594744682, 0.0010182015830650926, -0.01776777021586895, 0.0006656445912085474, 158052.546875, 129814.1953125, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.24661016464233398, -0.07586991786956787, 0.021883338689804077, 2.1476807594299316, 45.0
2191569, -0.24656203389167786, -0.0768517553806305, 0.0218381155282259, 0.0012922759633511305, -0.01920292340219021, 0.0005878063966520131, 158056.4375, 129818.75, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24649810791015625, -0.07581853866577148, 0.021917223930358887, 2.193671464920044, 32766.0
2191588, -0.24654899537563324, -0.07696133852005005, 0.021846525371074677, 0.0015200504567474127, -0.02027077227830887, 0.0004835060681216419, 158054.5, 129811.921875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24638032913208008, -0.07584118843078613, 0.02184194326400757, 2.2233388423919678, 32766.0
2191608, -0.2465386539697647, -0.07711741328239441, 0.021820148453116417, 0.0017036421922966838, -0.021593298763036728, 6.557536107720807e-05, 158058.375, 129815.8125, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24663591384887695, -0.07590484619140625, 0.02160552144050598, 2.25059175491333, 32766.0
2191628, -0.2465204894542694, -0.0772257000207901, 0.021809831261634827, 0.0014190881047397852, -0.022878581658005714, -5.449257150758058e-05, 158052.546875, 129811.921875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24637794494628906, -0.07579052448272705, 0.02193590998649597, 2.2833192348480225, 32766.0
2191648, -0.24652136862277985, -0.07734349370002747, 0.02181830257177353, 0.0010129309957847, -0.023761160671710968, 5.340761708794162e-05, 158054.5, 129808.0234375, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24666166305541992, -0.07593286037445068, 0.021747320890426636, 2.3131206035614014, 32766.0
2191669, -0.24653571844100952, -0.07752621173858643, 0.021786080673336983, 0.0004477710754144937, -0.024893449619412422, -0.0002469888422638178, 158052.546875, 129816.46875, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24650239944458008, -0.07583951950073242, 0.02190852165222168, 2.3335962295532227, 46.0
2191688, -0.24654750525951385, -0.07762936502695084, 0.021787317469716072, 0.00037340272683650255, -0.025431044399738312, -0.0001714397658361122, 158054.5, 129818.0859375, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.24663734436035156, -0.07581067085266113, 0.022092878818511963, 2.3591246604919434, 46.0
2191708, -0.24657554924488068, -0.077749103307724, 0.021782848984003067, -0.00023583373695146292, -0.026356058195233345, -0.00013590174785349518, 158054.5, 129811.2578125, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24665260314941406, -0.07595551013946533, 0.02197548747062683, 2.3754425048828125, 46.0
2191729, -0.24659006297588348, -0.07795679569244385, 0.021775996312499046, -0.0003148101386614144, -0.027453577145934105, -4.6118319005472586e-05, 158052.546875, 129820.3671875, 158167.1875, 0.0, 0.0, 0.0, 0.0, -0.24660730361938477, -0.07593083381652832, 0.021873146295547485, 2.398420810699463, 46.0
2191748, -0.24660134315490723, -0.07804691791534424, 0.02176784723997116, -0.0007946524419821799, -0.027742724865674973, -0.00011068303865613416, 158058.375, 129810.9609375, 158169.125, 0.0, 0.0, 0.0, 0.0, -0.24640893936157227, -0.07587301731109619, 0.021800369024276733, 2.4122087955474854, 46.0
2191768, -0.2466212660074234, -0.07823765277862549, 0.02175411395728588, -0.0009099464514292777, -0.02835213392972946, -0.0002395437768427655, 158050.609375, 129820.3671875, 158167.1875, 0.0, 0.0, 0.0, 0.0, -0.24653196334838867, -0.07586252689361572, 0.021548360586166382, 2.4245519638061523, 32766.0
2191788, -0.24665379524230957, -0.07829681783914566, 0.02175958640873432, -0.000902570434845984, -0.028468504548072815, -0.00026288753724657, 158058.375, 129811.2578125, 158171.0625, 0.0, 0.0, 0.0, 0.0, -0.24675559997558594, -0.07580292224884033, 0.021933704614639282, 2.430482864379883, 32766.0
