timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
62295, 0.0, 0.0, 16.283836364746094, 0.0, 0.0, -1.0938644409179688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
62315, 0.0, 0.0, 16.263492584228516, 0.0, 0.0, -1.0499954223632812, 158217.78125, 128306.7890625, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.2517223358154297, -0.09385836124420166, 0.02322465181350708, -158.91986083984375, 32766.0
62335, 0.0, 0.0, 16.249364852905273, 0.0, 0.0, -0.467681884765625, 158221.671875, 128309.0546875, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.25177717208862305, -0.09396541118621826, 0.023240387439727783, -158.92115783691406, 32766.0
62355, 0.0, 0.0, 16.239179611206055, 0.0, 0.0, -0.5975723266601562, 158221.671875, 128311.328125, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.2516288757324219, -0.09393322467803955, 0.023559778928756714, -158.9210968017578, 32766.0
62375, 0.0, 0.0, 16.233333587646484, 0.0, 0.0, -0.04673004150390625, 158217.78125, 128315.8671875, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.25174665451049805, -0.0938575267791748, 0.023303836584091187, -158.9193878173828, 58.0
62395, 0.0, 0.0, 16.228708267211914, 0.0, 0.0, -0.42057037353515625, 158217.78125, 128311.328125, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.2517890930175781, -0.0938730239868164, 0.02327793836593628, -158.91986083984375, 58.0
62415, 0.0, 0.0, 16.222064971923828, 0.0, 0.0, -0.28591156005859375, 158217.78125, 128321.3515625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.25156545639038086, -0.09392976760864258, 0.023484468460083008, -158.91815185546875, 58.0
62435, 0.0, 0.0, 16.220457077026367, 0.0, 0.0, 0.0965118408203125, 158217.78125, 128313.6015625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2518301010131836, -0.09385061264038086, 0.02331647276878357, -158.91864013671875, 58.0
62455, 0.0, 0.0, 16.22046661376953, 0.0, 0.0, -0.0858306884765625, 158219.71875, 128304.515625, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.2515702247619629, -0.09397947788238525, 0.023369669914245605, -158.91786193847656, 58.0
62475, 0.0, 0.0, 16.217905044555664, 0.0, 0.0, -0.1789093017578125, 158217.78125, 128309.0546875, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.251767635345459, -0.09388768672943115, 0.023074448108673096, -158.9174041748047, 65.0
62495, 0.0, 0.0, 16.209922790527344, 0.0, 0.0, -0.637054443359375, 158219.71875, 128302.90625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2518181800842285, -0.09391438961029053, 0.02325424551963806, -158.9161834716797, 65.0
62515, 0.0, 0.0, 16.207231521606445, 0.0, 0.0, 0.30422210693359375, 158219.71875, 128308.1171875, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.25183629989624023, -0.0939021110534668, 0.02324846386909485, -158.91380310058594, 65.0
62535, 0.0, 0.0, 16.205869674682617, 0.0, 0.0, -0.40988922119140625, 158219.71875, 128314.265625, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.2518734931945801, -0.09386467933654785, 0.023302912712097168, -158.91455078125, 65.0
62555, 0.0, 0.0, 16.195581436157227, 0.0, 0.0, -0.659942626953125, 158217.78125, 128306.7890625, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.2516517639160156, -0.09377503395080566, 0.02327921986579895, -158.91224670410156, 65.0
62575, 0.0, 0.0, 16.177186965942383, 0.0, 0.0, -1.2454986572265625, 158223.625, 128315.8671875, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.2518129348754883, -0.0940161943435669, 0.02329343557357788, -158.9107666015625, 32766.0
62595, 0.0, 0.0, 16.159717559814453, 0.0, 0.0, -0.6259918212890625, 158219.71875, 128315.203125, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.25185632705688477, -0.0939415693283081, 0.023216158151626587, -158.9091796875, 32766.0
62615, 0.0, 0.0, 16.151199340820312, 0.0, 0.0, -0.28839111328125, 158217.78125, 128311.9921875, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2517838478088379, -0.09384167194366455, 0.023330628871917725, -158.9088897705078, 32766.0
62635, 0.0, 0.0, 16.149002075195312, 0.0, 0.0, 0.03986358642578125, 158217.78125, 128313.6015625, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.25147390365600586, -0.09386515617370605, 0.023478597402572632, -158.90733337402344, 32766.0
62655, 0.0, 0.0, 16.151323318481445, 0.0, 0.0, 0.19626617431640625, 158221.671875, 128313.6015625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.25168943405151367, -0.09392261505126953, 0.023341894149780273, -158.90646362304688, 32766.0
62675, 0.0, 0.0, 16.151945114135742, 0.0, 0.0, -0.11444091796875, 158219.71875, 128311.328125, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2518296241760254, -0.09390449523925781, 0.023139625787734985, -158.9066925048828, 57.0
62695, 0.0, 0.0, 16.15436363220215, 0.0, 0.0, 0.3448486328125, 158221.671875, 128312.9296875, 158332.78125, 0.0, 0.0, 0.0, 0.0, -0.25147104263305664, -0.09404730796813965, 0.023506224155426025, -158.90525817871094, 57.0
62715, 0.0, 0.0, 16.16353988647461, 0.0, 0.0, 0.6072998046875, 158219.71875, 128304.515625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2517266273498535, -0.09398519992828369, 0.023204773664474487, -158.90557861328125, 57.0
62735, 0.0, 0.0, 16.176660537719727, 0.0, 0.0, 0.7654190063476562, 158217.78125, 128309.71875, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2514348030090332, -0.09394955635070801, 0.023516803979873657, -158.90435791015625, 57.0
62755, 0.0, 0.0, 16.188106536865234, 0.0, 0.0, 0.4558563232421875, 158221.671875, 128310.6640625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2514381408691406, -0.09394776821136475, 0.02360251545906067, -158.90228271484375, 57.0
62775, 0.0, 0.0, 16.187152862548828, 0.0, 0.0, -0.5056381225585938, 158217.78125, 128318.140625, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.25174665451049805, -0.09383904933929443, 0.023166418075561523, -158.90090942382812, 63.0
62795, 0.0, 0.0, 16.181787490844727, 0.0, 0.0, -0.08144378662109375, 158213.875, 128309.71875, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.25166893005371094, -0.093941330909729, 0.02346530556678772, -158.90081787109375, 63.0
62815, 0.0, 0.0, 16.179847717285156, 0.0, 0.0, -0.12073516845703125, 158219.71875, 128309.0546875, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.2515597343444824, -0.09389328956604004, 0.023538440465927124, -158.8997802734375, 63.0
62835, 0.0, 0.0, 16.179426193237305, 0.0, 0.0, 0.066375732421875, 158219.71875, 128311.9921875, 158336.6875, 0.0, 0.0, 0.0, 0.0, -0.25174474716186523, -0.0939180850982666, 0.023376375436782837, -158.89942932128906, 63.0
62855, 0.0, 0.0, 16.180561065673828, 0.0, 0.0, 0.0537872314453125, 158217.78125, 128302.90625, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.25156736373901367, -0.09391367435455322, 0.023638516664505005, -158.89866638183594, 63.0
62875, 0.0, 0.0, 16.18038558959961, 0.0, 0.0, -0.06580352783203125, 158217.78125, 128307.453125, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.2517366409301758, -0.09387540817260742, 0.02343076467514038, -158.89862060546875, 32766.0
62895, 0.0, 0.0, 16.177072525024414, 0.0, 0.0, -0.2719879150390625, 158219.71875, 128310.6640625, 158334.734375, 0.0, 0.0, 0.0, 0.0, -0.2515888214111328, -0.09396982192993164, 0.023258477449417114, -158.89781188964844, 32766.0
62915, 0.0, 0.0, 16.18007469177246, 0.0, 0.0, 0.5451202392578125, 158217.78125, 128309.0546875, 158338.625, 0.0, 0.0, 0.0, 0.0, -0.2517690658569336, -0.09392404556274414, 0.023247510194778442, -158.897216796875, 32766.0
