timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, laserFront
468566, -0.18679574131965637, -0.3927604854106903, 0.021332571282982826, -0.06164407357573509, -0.20980365574359894, 0.0042833262123167515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
468586, -0.18802085518836975, -0.3969709873199463, 0.02142057940363884, -0.0610026940703392, -0.21116024255752563, 0.0045169382356107235, 157633.140625, 122451.5546875, 157748.765625, 150282.8125, 142684.671875, 160996.265625, 0.0, 0.0, 0.0, 0.0, -0.05306882783770561, -0.3853265047073364, 156.0
468606, -0.18944327533245087, -0.40226948261260986, 0.020913071930408478, -0.06077764183282852, -0.21280249953269958, 0.0018311033491045237, 157633.140625, 122451.5546875, 157748.765625, 150282.1875, 142685.734375, 160992.875, 0.0, 0.0, 0.0, 0.0, -0.051769357174634933, -0.3853393793106079, 156.0
468626, -0.1906546801328659, -0.40653541684150696, 0.020951570942997932, -0.06035660207271576, -0.21378593146800995, 0.0019207291770726442, 157633.140625, 122451.5546875, 157748.765625, 150274.109375, 142685.734375, 161001.796875, 0.0, 0.0, 0.0, 0.0, -0.05199819058179855, -0.38869744539260864, 156.0
468646, -0.19141219556331635, -0.40826112031936646, 0.022257402539253235, -0.05979074537754059, -0.21325848996639252, 0.008402450941503048, 157633.140625, 122451.5546875, 157748.765625, 150294.609375, 142692.390625, 160994.296875, 0.0, 0.0, 0.0, 0.0, -0.051418058574199677, -0.3890048563480377, 158.0
468666, -0.19260413944721222, -0.41253894567489624, 0.022425614297389984, -0.05945507064461708, -0.21456827223300934, 0.008496209979057312, 157633.140625, 122451.5546875, 157748.765625, 150283.421875, 142683.984375, 160990.90625, 0.0, 0.0, 0.0, 0.0, -0.05125867947936058, -0.3894100487232208, 158.0
468686, -0.1941165328025818, -0.41888073086738586, 0.021593226119875908, -0.05948610231280327, -0.2171802818775177, 0.0036989394575357437, 157633.140625, 122451.5546875, 157748.765625, 150283.421875, 142682.21875, 161007.34375, 0.0, 0.0, 0.0, 0.0, -0.04990395903587341, -0.3893914520740509, 32766.0
468706, -0.19530312716960907, -0.42323338985443115, 0.021668514236807823, -0.059219952672719955, -0.21808311343193054, 0.003903866745531559, 157633.140625, 122451.5546875, 157748.765625, 150282.8125, 142684.671875, 160999.296875, 0.0, 0.0, 0.0, 0.0, -0.05106382444500923, -0.3890690207481384, 32766.0
468726, -0.19648624956607819, -0.4276033341884613, 0.021751537919044495, -0.05907772108912468, -0.2189009189605713, 0.004356672987341881, 157633.140625, 122451.5546875, 157748.765625, 150281.5625, 142686.421875, 160996.796875, 0.0, 0.0, 0.0, 0.0, -0.05033407360315323, -0.3908451497554779, 32766.0
468746, -0.19734740257263184, -0.429904967546463, 0.022828610613942146, -0.05877894163131714, -0.2185697704553604, 0.009363828226923943, 157633.140625, 122451.5546875, 157748.765625, 150276.59375, 142687.125, 160998.765625, 0.0, 0.0, 0.0, 0.0, -0.050644636154174805, -0.3916119337081909, 156.0
468766, -0.19852088391780853, -0.43428677320480347, 0.023018669337034225, -0.058573439717292786, -0.21963447332382202, 0.009590497240424156, 157633.140625, 122451.5546875, 157748.765625, 150290.265625, 142696.21875, 160998.765625, 0.0, 0.0, 0.0, 0.0, -0.050771813839673996, -0.3935321271419525, 156.0
468786, -0.19998526573181152, -0.4404834508895874, 0.02236216887831688, -0.05849186331033707, -0.22157450020313263, 0.005641941912472248, 157633.140625, 122451.5546875, 157748.765625, 150284.671875, 142689.5625, 161006.796875, 0.0, 0.0, 0.0, 0.0, -0.05003894120454788, -0.39482420682907104, 156.0
468806, -0.20114919543266296, -0.44492319226264954, 0.02247444912791252, -0.057854264974594116, -0.22244328260421753, 0.005568304564803839, 157633.140625, 122451.5546875, 157748.765625, 150282.8125, 142684.671875, 161001.265625, 0.0, 0.0, 0.0, 0.0, -0.050491493195295334, -0.39499613642692566, 155.0
468826, -0.20292110741138458, -0.45279332995414734, 0.02111266367137432, -0.057962846010923386, -0.2254054844379425, -0.0017507077427580953, 157633.140625, 122451.5546875, 157748.765625, 150283.421875, 142693.078125, 160998.765625, 0.0, 0.0, 0.0, 0.0, -0.052130963653326035, -0.39649108052253723, 155.0
468846, -0.20407815277576447, -0.4573068916797638, 0.021083755418658257, -0.057805560529232025, -0.22592072188854218, -0.0012498452560976148, 157633.140625, 122451.5546875, 157748.765625, 150284.046875, 142685.359375, 160994.296875, 0.0, 0.0, 0.0, 0.0, -0.05331575870513916, -0.3990110754966736, 155.0
468866, -0.20505644381046295, -0.46089136600494385, 0.021431421861052513, -0.05747910588979721, -0.22621466219425201, 0.0007597438525408506, 157633.140625, 122451.5546875, 157748.765625, 150295.84375, 142693.765625, 160999.296875, 0.0, 0.0, 0.0, 0.0, -0.05380364879965782, -0.39902132749557495, 161.0
468886, -0.20620371401309967, -0.46542462706565857, 0.021448681131005287, -0.05724770203232765, -0.2269819974899292, 0.0008320873021148145, 157633.140625, 122451.5546875, 157748.765625, 150287.15625, 142691.328125, 160996.796875, 0.0, 0.0, 0.0, 0.0, -0.05528492480516434, -0.399928480386734, 161.0
