timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, whiskerP1_2, whiskerP2_2, laserFront
1052723, -0.7161936163902283, -0.3505985736846924, 0.1668740212917328, -0.08283296972513199, 0.006506950594484806, -0.059675753116607666, 157885.921875, 121267.421875, 157992.421875, 150275.359375, 142814.125, 161091.453125, 41200.0, 42822.0, 41670.0, 43480.0, 0.4008074402809143, -0.9407716393470764, 0, 0, 458.0
1052743, -0.7164711356163025, -0.35087525844573975, 0.16654714941978455, -0.08318491280078888, 0.006160591263324022, -0.06064099445939064, 157885.921875, 121267.421875, 157992.421875, 150267.28125, 142823.234375, 161084.484375, 41484.0, 42862.0, 41871.0, 44035.0, 0.4052993953227997, -1.019012451171875, 0, 0, 458.0
1052763, -0.7164034247398376, -0.3510802090167999, 0.16527870297431946, -0.08459233492612839, 0.0056548286229372025, -0.0637250691652298, 157885.921875, 121267.421875, 157992.421875, 150270.390625, 142823.234375, 161080.03125, 39851.0, 41820.0, 41165.0, 42479.0, 0.399463415145874, -1.0660845041275024, 0, 0, 458.0
1052783, -0.7177108526229858, -0.35112783312797546, 0.1639716774225235, -0.0820143073797226, 0.004682515747845173, -0.06641878932714462, 157885.921875, 121267.421875, 157992.421875, 150274.109375, 142821.46875, 161093.953125, 40154.0, 42524.0, 40744.0, 41835.0, 0.4122438430786133, -1.1028448343276978, 0, 0, 414.0
1052803, -0.7176199555397034, -0.35128113627433777, 0.16300159692764282, -0.08376607298851013, 0.003851787419989705, -0.06943584978580475, 157885.921875, 121267.421875, 157992.421875, 150271.0, 142826.375, 161091.453125, 39639.0, 42513.0, 41255.0, 41559.0, 0.45819008350372314, -1.1118342876434326, 0, 0, 414.0
1052823, -0.7172677516937256, -0.35150718688964844, 0.16149766743183136, -0.08694399148225784, 0.0031530826818197966, -0.07714192569255829, 157885.921875, 121267.421875, 157992.421875, 150280.9375, 142823.234375, 161090.5625, 39808.0, 42508.0, 41477.0, 41740.0, 0.4867217540740967, -1.092987060546875, 0, 0, 328.0
1052843, -0.718349039554596, -0.3515530228614807, 0.15833395719528198, -0.08571915328502655, 0.001769145717844367, -0.0913165733218193, 157885.921875, 121267.421875, 157992.421875, 150281.5625, 142828.8125, 161083.0625, 40723.0, 42842.0, 41440.0, 41548.0, 0.5256470441818237, -1.0859977006912231, 0, 0, 328.0
1052863, -0.7183645963668823, -0.352193683385849, 0.15640629827976227, -0.08860422670841217, 0.002251150319352746, -0.0975077673792839, 157885.921875, 121267.421875, 157992.421875, 150290.265625, 142827.0625, 161102.0, 41182.0, 42799.0, 42224.0, 41788.0, 0.6075204014778137, -1.050888180732727, 0, 0, 328.0
1052883, -0.7180747985839844, -0.3527972102165222, 0.15539701282978058, -0.09332387149333954, 0.0026294675190001726, -0.09745180606842041, 157885.921875, 121267.421875, 157992.421875, 150284.046875, 142825.671875, 161102.53125, 40632.0, 42440.0, 43944.0, 42089.0, 0.6125483512878418, -1.0402277708053589, 0, 0, 306.0
1052903, -0.7190954089164734, -0.3534685969352722, 0.1533886045217514, -0.09362684935331345, 0.0038717719726264477, -0.1004711464047432, 157885.921875, 121267.421875, 157992.421875, 150288.390625, 142829.515625, 161090.03125, 40048.0, 42235.0, 45022.0, 42077.0, 0.49712151288986206, -0.9521242380142212, 0, 0, 306.0
1052923, -0.7205209136009216, -0.3535613715648651, 0.160721555352211, -0.09180531650781631, 0.0028947314713150263, -0.051091428846120834, 157885.921875, 121267.421875, 157992.421875, 150284.046875, 142830.203125, 161095.03125, 40247.0, 42605.0, 44892.0, 41962.0, 0.3373950123786926, -0.9035765528678894, 0, 0, 306.0
1052943, -0.7223273515701294, -0.35351258516311646, 0.1597100794315338, -0.08884518593549728, 0.002049556467682123, -0.04864482954144478, 157885.921875, 121267.421875, 157992.421875, 150290.265625, 142841.75, 161102.53125, 37949.0, 42401.0, 44765.0, 40336.0, 0.19763414561748505, -0.8430803418159485, 0, 0, 272.0
1052963, -0.7240791320800781, -0.35347574949264526, 0.15875093638896942, -0.08660759031772614, 0.0017139086266979575, -0.055376410484313965, 157885.921875, 121267.421875, 157992.421875, 150294.609375, 142839.296875, 161112.0, 31490.0, 32035.0, 45451.0, 47077.0, 0.06729123741388321, -0.6260175108909607, 0, 0, 272.0
1052983, -0.7258850932121277, -0.35342705249786377, 0.15234826505184174, -0.08305011689662933, 0.0013245658483356237, -0.1326238065958023, 157885.921875, 121267.421875, 157992.421875, 150303.296875, 142855.75, 161090.03125, 45020.0, 16428.0, 46593.0, 46322.0, 0.42740267515182495, -2.5749003887176514, 0, 0, 272.0
1053003, -0.7273852825164795, -0.35340771079063416, 0.14999039471149445, -0.0672362670302391, 0.0006527280784212053, -0.11979874223470688, 157885.921875, 121267.421875, 157992.421875, 150298.328125, 143026.078125, 161021.96875, 50820.0, 2066.0, 45474.0, 50091.0, 0.23998287320137024, -5.083510875701904, 0, 0, 232.0
1053023, -0.7286170125007629, -0.35336557030677795, 0.14274175465106964, -0.045994583517313004, 0.0020074809435755014, -0.17410492897033691, 157885.921875, 121267.421875, 157992.421875, 150305.78125, 143049.890625, 161004.453125, 53743.0, 0.0, 48127.0, 45114.0, -0.3413141071796417, -8.36328411102295, 0, 0, 232.0
1053043, -0.7301101684570312, -0.354352742433548, 0.13911980390548706, -0.003399568609893322, 0.016146255657076836, -0.1865713894367218, 157885.921875, 121267.421875, 157992.421875, 150374.09375, 142992.5, 160950.515625, 54061.0, 0.0, 49736.0, 35985.0, -1.1167174577713013, -11.588727951049805, 0, 0, 232.0
1053063, -0.7278417944908142, -0.3518220782279968, 0.08055837452411652, 0.006470079999417067, 0.006746082566678524, -0.47020116448402405, 157885.921875, 121267.421875, 157992.421875, 150287.15625, 142834.40625, 161135.046875, 51459.0, 3762.0, 47316.0, 26166.0, -0.9461098313331604, -14.504429817199707, 0, 0, 175.0
1053083, -0.7211398482322693, -0.3502541184425354, 0.07356615364551544, 0.0006287539144977927, -0.0036240608897060156, -0.44764482975006104, 157885.921875, 121267.421875, 157992.421875, 150220.703125, 143131.390625, 161080.03125, 49872.0, 25920.0, 47668.0, 40805.0, 0.08795654028654099, -15.430163383483887, 0, 0, 175.0
1053103, -0.7189047932624817, -0.34927868843078613, 0.06515190005302429, 0.02447470836341381, -0.016390709206461906, -0.47479841113090515, 157885.921875, 121267.421875, 157992.421875, 150230.015625, 143066.65625, 161133.078125, 53754.0, 42909.0, 49425.0, 31658.0, 1.819416880607605, -14.999961853027344, 0, 0, 175.0
1053123, -0.7187506556510925, -0.34957611560821533, 0.05118423327803612, -0.013826088048517704, -0.015537453815340996, -0.7799140214920044, 157885.921875, 121267.421875, 157992.421875, 150006.5, 144016.21875, 160847.453125, 54442.0, 55626.0, 54442.0, 12617.0, 3.13901686668396, -17.697017669677734, 0, 0, 109.0
1053143, -0.7181550860404968, -0.34991347789764404, 0.03622683137655258, 0.09431811422109604, -0.018327100202441216, -0.6805399656295776, 157885.921875, 121267.421875, 157992.421875, 150090.9375, 143913.203125, 161063.59375, 53750.0, 23270.0, 56713.0, 54687.0, 3.3680667877197266, -19.32999038696289, 0, 0, 109.0
1053163, -0.7137901782989502, -0.3505697250366211, 0.04323729872703552, 0.2079993337392807, -0.016365043818950653, -0.5546457767486572, 157885.921875, 121267.421875, 157992.421875, 150179.109375, 143369.03125, 161115.046875, 54007.0, 47176.0, 41390.0, 52815.0, 4.194448471069336, -23.055381774902344, 0, 0, 109.0
1053183
