timestamp,Distance1,Distance2
1714481025.3245366,0,0
1714481025.334728,0,0
1714481025.344848,0,0
1714481025.3549645,0,0
1714481025.3650842,0,0
1714481025.3753242,0,0
1714481025.3855634,0,0
1714481025.3958082,0,0
1714481025.4060476,0,0
1714481025.416273,0,0
1714481025.4265063,0,0
1714481025.4367394,0,0
1714481025.4470031,0,0
1714481025.4572315,0,0
1714481025.4674666,0,0
1714481025.477823,0,0
1714481025.488065,0,0
1714481025.4984791,0,0
1714481025.5087264,0,0
1714481025.5189848,0,0
1714481025.5292044,0,0
1714481025.5394392,0,0
1714481025.549679,0,0
1714481025.5599132,0,0
1714481025.5701358,0,0
1714481025.580404,0,0
1714481025.5909097,0,0
1714481025.6011386,0,0
1714481025.611357,0,0
1714481025.6217191,0,0
1714481025.631953,0,0
1714481025.6421897,0,0
1714481025.6524298,0,0
1714481025.6626742,0,0
1714481025.6729448,0,0
1714481025.6831765,0,0
1714481025.6933942,0,0
1714481025.7036169,0,0
1714481025.7138271,0,0
1714481025.7242963,0,0
1714481025.7345247,0,0
1714481025.7447548,0,0
1714481025.755184,0,0
1714481025.7654133,0,0
1714481025.775635,0,0
1714481025.785863,0,0
1714481025.7960775,0,0
1714481025.8062994,0,0
1714481025.8164535,0,0
1714481025.8268898,0,0
1714481025.8371294,0,0
1714481025.847372,0,0
1714481025.857607,0,0
1714481025.8678498,0,0
1714481025.8781126,0,0
1714481025.888345,0,0
1714481025.8985736,0,0
1714481025.9088023,0,0
1714481025.9190328,0,0
1714481025.9292567,0,0
1714481025.939477,0,0
1714481025.9497106,0,0
1714481025.9599488,0,0
1714481025.9702187,0,0
1714481025.980453,0,0
1714481025.9908206,0,0
1714481026.0010417,0,0
1714481026.0112643,0,0
1714481026.0214868,0,0
1714481026.0318651,0,0
1714481026.0422497,0,0
1714481026.0524852,0,0
1714481026.062707,0,0
1714481026.0728865,0,0
1714481026.0831444,0,0
1714481026.0933583,0,0
1714481026.1035824,0,0
1714481026.113824,0,0
1714481026.124049,0,0
1714481026.134271,0,0
1714481026.1445036,0,0
1714481026.1551127,0,0
1714481026.165332,0,0
1714481026.1755502,0,0
1714481026.1857984,0,0
1714481026.1960363,0,0
1714481026.206264,0,0
1714481026.2164857,0,0
1714481026.2267132,0,0
1714481026.2370262,0,0
1714481026.2475164,0,0
1714481026.2577412,0,0
1714481026.267988,0,0
1714481026.2783444,0,0
1714481026.2885754,0,0
1714481026.2988021,0,0
1714481026.3090231,0,0
1714481026.3192737,0,0
1714481026.3295004,0,0
1714481026.339729,0,0
1714481026.3502533,0,0
1714481026.360482,0,0
1714481026.3707228,0,0
1714481026.3809521,0,0
1714481026.391185,0,0
1714481026.4013977,0,0
1714481026.4115996,0,0
1714481026.4218302,0,0
1714481026.4320521,0,0
1714481026.442275,0,0
1714481026.452512,0,0
1714481026.462751,0,0
1714481026.4732728,0,0
1714481026.4834955,0,0
1714481026.4937387,0,0
1714481026.503969,0,0
1714481026.514205,0,0
1714481026.5244322,0,0
1714481026.5345728,0,0
1714481026.5448055,0,0
1714481026.5550559,0,0
1714481026.5652926,0,0
1714481026.5755093,0,0
1714481026.5857384,0,0
1714481026.5959702,0,0
1714481026.6061976,0,0
1714481026.6164122,0,0
1714481026.6266513,0,0
1714481026.6370556,0,0
1714481026.6472843,0,0
1714481026.6576314,0,0
1714481026.6678586,0,0
1714481026.678089,0,0
1714481026.6883075,0,0
1714481026.6985269,0,0
1714481026.708781,0,0
1714481026.7190218,0,0
1714481026.7295082,0,0
1714481026.7397282,0,0
1714481026.7499387,0,0
1714481026.760156,0,0
1714481026.7703772,0,0
1714481026.7806063,0,0
1714481026.790829,0,0
1714481026.8009622,0,0
1714481026.811189,0,0
1714481026.8214629,0,0
1714481026.8316941,0,0
1714481026.8419502,0,0
1714481026.852314,0,0
1714481026.8625324,0,0
1714481026.8729057,0,0
1714481026.8831673,0,0
1714481026.8933952,0,0
1714481026.9036257,0,0
1714481026.9138625,0,0
1714481026.9240878,0,0
1714481026.9343295,0,0
1714481026.944556,0,0
1714481026.9547808,0,0
1714481026.9650352,0,0
1714481026.9753957,0,0
1714481026.985624,0,0
1714481026.9959862,0,0
1714481027.0062199,0,0
1714481027.016454,0,0
1714481027.0266776,0,0
1714481027.037029,0,0
1714481027.0472596,0,0
1714481027.0574892,0,0
1714481027.06776,0,0
1714481027.0781245,0,0
1714481027.088362,0,0
1714481027.0985937,0,0
1714481027.1088517,0,0
1714481027.1190927,0,0
1714481027.1293228,0,0
1714481027.139949,0,0
1714481027.1501737,0,0
1714481027.1604044,0,0
1714481027.170657,0,0
1714481027.1808844,0,0
1714481027.191109,0,0
1714481027.201337,0,0
1714481027.2115695,0,0
1714481027.2218103,0,0
1714481027.2320273,0,0
1714481027.2422519,0,0
1714481027.2525105,0,0
1714481027.2627275,0,0
1714481027.273085,0,0
1714481027.2836845,0,0
1714481027.29391,0,0
1714481027.3041434,0,0
1714481027.3143718,0,0
1714481027.324518,0,0
1714481027.3347523,0,0
1714481027.3448822,0,0
1714481027.3551066,0,0
1714481027.3654895,0,0
1714481027.3757315,0,0
1714481027.3862343,0,0
1714481027.3965337,0,0
1714481027.4067569,0,0
1714481027.4169815,0,0
1714481027.4272563,0,0
1714481027.437472,0,0
1714481027.4476924,0,0
1714481027.4579449,0,0
1714481027.4681752,0,0
1714481027.4784164,0,0
1714481027.4886482,0,0
1714481027.4988887,0,0
1714481027.5091314,0,0
1714481027.5193763,0,0
1714481027.52961,0,0
1714481027.53984,0,0
1714481027.550074,0,0
1714481027.5602977,0,0
1714481027.5707257,0,0
1714481027.5813067,0,0
1714481027.5915494,0,0
1714481027.6017873,0,0
1714481027.6120107,0,0
1714481027.6222417,0,0
1714481027.6324742,0,0
1714481027.6428537,0,0
1714481027.6532168,0,0
1714481027.6634536,0,0
1714481027.6736968,0,0
1714481027.683934,0,0
1714481027.6941729,0,0
1714481027.7044222,0,0
1714481027.714645,0,0
1714481027.7248719,0,0
1714481027.7351003,0,0
1714481027.7453449,0,0
1714481027.7555687,0,0
1714481027.7658293,0,0
1714481027.7760665,0,0
1714481027.7862864,0,0
1714481027.7965088,0,0
1714481027.806748,0,0
1714481027.8170369,0,0
1714481027.8272676,0,0
1714481027.8375075,0,0
1714481027.847746,0,0
1714481027.8579738,0,0
1714481027.8681936,0,0
1714481027.878421,0,0
1714481027.8886566,0,[23.0171021]
1714481027.8997245,0,[23.0171021]
1714481027.9100857,0,[23.03185139]
1714481027.9204454,0,[23.03185139]
1714481027.9308088,0,[23.03715194]
1714481027.9415863,0,0
1714481027.9519835,0,0
1714481027.9622154,0,0
1714481027.972462,0,0
1714481027.9826815,0,0
1714481027.992952,0,0
1714481028.0033476,0,0
1714481028.0135748,0,0
1714481028.0238142,0,0
1714481028.034237,0,0
1714481028.0444567,0,0
1714481028.0546875,0,0
1714481028.0649526,0,0
1714481028.0751817,0,0
1714481028.0854073,0,0
1714481028.0956526,0,0
1714481028.105888,0,0
1714481028.1163607,0,0
1714481028.1265945,0,[23.10616414]
1714481028.137189,0,[23.10616414]
1714481028.147905,0,[23.13669491]
1714481028.1582766,0,[23.13669491]
1714481028.1687238,0,0
1714481028.178959,0,0
1714481028.18908,0,0
1714481028.1993022,0,0
1714481028.2095268,0,[23.41712749]
1714481028.219915,0,[23.41712749]
1714481028.2302737,0,[23.47559051]
1714481028.2406392,0,[23.42678536]
1714481028.2508845,0,[23.42678536]
1714481028.2612333,0,0
1714481028.271457,0,0
1714481028.2816978,0,0
1714481028.292053,0,0
1714481028.3022964,0,0
1714481028.3125186,0,0
1714481028.3227587,0,0
1714481028.3329868,0,0
1714481028.3431966,0,0
1714481028.3538804,0,0
1714481028.3641155,0,0
1714481028.3745582,0,0
1714481028.3851364,0,0
1714481028.3955534,0,0
1714481028.4058015,0,0
1714481028.416059,0,0
1714481028.4264958,0,[23.35498361]
1714481028.4369442,0,[23.35498361]
1714481028.4473143,0,[23.39349623]
1714481028.4582906,0,[23.39349623]
1714481028.4686675,0,[23.27668571]
1714481028.4792154,0,[23.27668571]
1714481028.48961,0,[23.12230295]
1714481028.4999964,0,[23.12230295]
1714481028.51037,0,0
1714481028.520756,0,0
1714481028.5311284,0,0
1714481028.5415275,0,0
1714481028.5517635,0,0
1714481028.5619967,0,0
1714481028.572361,0,0
1714481028.5827653,0,0
1714481028.5930326,0,0
1714481028.6032717,0,0
1714481028.6134236,0,0
1714481028.6236613,0,0
1714481028.634069,0,0
1714481028.6446126,0,0
1714481028.6548495,0,0
1714481028.6650898,0,[23.28212128]
1714481028.675618,0,[23.28212128]
1714481028.6859684,0,[23.30834822]
1714481028.6963234,0,[23.30834822]
1714481028.7066891,0,[23.29052565]
1714481028.7170515,0,[23.29052565]
1714481028.7275832,0,[23.22844358]
1714481028.7382157,0,[23.22844358]
1714481028.7486608,0,0
1714481028.758903,0,0
1714481028.769136,0,0
1714481028.7793694,0,0
1714481028.7896204,0,[23.15415547]
1714481028.7999883,0,[23.15415547]
1714481028.810484,0,[23.26859864]
1714481028.821135,0,[23.24030704]
1714481028.831496,0,[23.24030704]
1714481028.8418632,0,[23.09010078]
1714481028.8522398,0,[23.09010078]
1714481028.862887,0,[23.02883858]
1714481028.8732383,0,[23.02883858]
1714481028.8836029,0,[23.00748806]
1714481028.8939757,0,[23.00748806]
1714481028.904335,0,[23.00562227]
1714481028.9146993,0,[23.00562227]
1714481028.9250531,0,[23.03070754]
1714481028.935406,0,[23.03070754]
1714481028.9458008,0,[23.07857033]
1714481028.9562206,0,[23.07857033]
1714481028.9667056,0,[23.11600882]
1714481028.97735,0,[23.11600882]
1714481028.9879162,0,[23.14111947]
1714481028.9982932,0,[23.14111947]
1714481029.008661,0,[23.16833199]
1714481029.019237,0,[23.16833199]
1714481029.0298548,0,[23.12591875]
1714481029.0402534,0,[23.12591875]
1714481029.0505967,0,[23.10936473]
1714481029.061352,0,[23.14565052]
1714481029.071724,0,[23.14565052]
1714481029.0820892,0,[23.08411636]
1714481029.09245,0,[23.08411636]
1714481029.102817,0,0
1714481029.1130633,0,0
1714481029.1232815,0,0
1714481029.133514,0,0
1714481029.1437545,0,[23.0228917]
1714481029.1541185,0,[23.0228917]
1714481029.1645234,0,[23.05120561]
1714481029.1750476,0,[23.05120561]
1714481029.1857302,0,[23.02031601]
1714481029.1961703,0,[23.02031601]
1714481029.2066348,0,[23.04295854]
1714481029.2174625,0,[23.04295854]
1714481029.2278237,0,0
1714481029.238054,0,0
1714481029.2483056,0,0
1714481029.2585387,0,0
1714481029.268995,0,[22.92855607]
1714481029.2794263,0,[22.92855607]
1714481029.289901,0,[22.9013892]
1714481029.3002522,0,[22.85689269]
1714481029.3106263,0,[22.85689269]
1714481029.3210044,0,[22.81960375]
1714481029.3313625,0,[22.81960375]
1714481029.3417695,0,[22.82336048]
1714481029.3521829,0,[22.82336048]
1714481029.362692,0,[22.79649099]
1714481029.3730936,0,[22.79649099]
1714481029.3834114,0,[22.71472035]
1714481029.3937774,0,[22.71472035]
1714481029.4043467,0,[22.67408136]
1714481029.4147332,0,[22.67408136]
1714481029.425101,0,[22.66280526]
1714481029.4354906,0,[22.66280526]
1714481029.4462368,0,[22.64030206]
1714481029.4566846,0,[22.64030206]
1714481029.4670956,0,0
1714481029.4773214,0,0
1714481029.4875934,0,0
1714481029.4978104,0,0
1714481029.5080411,0,0
1714481029.518263,0,0
1714481029.52848,0,0
1714481029.5390277,0,0
1714481029.5492594,0,0
1714481029.5595026,0,0
1714481029.56974,0,0
1714481029.5799804,0,0
1714481029.59051,0,0
1714481029.600749,0,0
1714481029.610992,0,0
1714481029.6212285,0,0
1714481029.6314468,0,0
1714481029.6416903,0,0
1714481029.6519105,0,0
1714481029.6621296,0,0
1714481029.6723666,0,0
1714481029.6825926,0,0
1714481029.6928282,0,0
1714481029.7030497,0,0
1714481029.7132907,0,0
1714481029.7235253,0,0
1714481029.7337887,0,0
1714481029.7440207,0,[22.51856011]
1714481029.7547657,0,[22.51856011]
1714481029.7651367,0,[22.56013874]
1714481029.7755227,0,[22.56013874]
1714481029.7859004,0,[22.50494839]
1714481029.7962394,0,[22.50494839]
1714481029.807141,0,[22.42042079]
1714481029.8177526,0,[22.42042079]
1714481029.8282828,0,[22.4379839]
1714481029.8386514,0,[22.4379839]
1714481029.8490214,0,[22.43207998]
1714481029.8595262,0,[22.43207998]
1714481029.8702126,0,0
1714481029.880463,0,0
1714481029.8906941,0,0
1714481029.9009352,0,0
1714481029.9111705,0,0
1714481029.9214091,0,0
1714481029.9316344,0,0
1714481029.9418707,0,0
1714481029.9521117,0,0
1714481029.9623394,0,0
1714481029.972701,0,0
1714481029.9829204,0,0
1714481029.9931722,0,0
1714481030.0034053,0,0
1714481030.013633,0,0
1714481030.0238857,0,0
1714481030.0341659,0,0
1714481030.0444357,0,0
1714481030.0546746,0,0
1714481030.064902,0,0
1714481030.0751317,0,0
1714481030.0853672,0,0
1714481030.095613,0,0
1714481030.1058466,0,0
1714481030.1160898,0,0
1714481030.126319,0,[22.32085258]
1714481030.136707,0,[22.32085258]
1714481030.1470857,0,[22.40627963]
1714481030.1575308,0,[22.40627963]
1714481030.1680214,0,[22.5967223]
1714481030.1785684,0,[22.5967223]
1714481030.1889462,0,[22.8251191]
1714481030.1993043,0,[22.8251191]
1714481030.2097206,0,[23.05279082]
1714481030.2200987,[10.06784948],[23.32971608]
1714481030.2305253,[10.06784948],[23.32971608]
1714481030.2409058,[11.5850931],[23.57236634]
1714481030.251683,[11.5850931],[23.57236634]
1714481030.2621179,[13.80202871],[23.81957376]
1714481030.272541,[13.80202871],[23.81957376]
1714481030.2830086,[17.07020925],[24.15114007]
1714481030.2935581,[17.07020925],[24.15114007]
1714481030.3039804,[19.9445723],[24.310816]
1714481030.3147888,[19.9445723],[24.310816]
1714481030.325216,[25.22610815],[24.38413173]
1714481030.3356376,[25.22610815],[24.38413173]
1714481030.3461742,[28.80028639],[24.32467821]
1714481030.3568425,[28.80028639],[24.32467821]
1714481030.3674233,[34.31799276],[24.25107151]
1714481030.3780205,[34.31799276],[24.25107151]
1714481030.3887818,[41.49544343],[24.37587117]
1714481030.3991792,[41.49544343],[24.37587117]
1714481030.4095988,[42.29218217],[24.65359077]
1714481030.420046,[42.29218217],[24.97360397]
1714481030.4308035,[43.51251467],[24.97360397]
1714481030.441364,[44.74856874],[25.35637212]
1714481030.4518106,[44.74856874],[25.35637212]
1714481030.4624257,[45.3790412],[25.73924602]
1714481030.4728503,[45.3790412],[25.73924602]
1714481030.4832692,[45.56347565],[26.14539817]
1714481030.4936755,[45.56347565],[26.14539817]
1714481030.5044394,[46.44855899],[26.57307574]
1714481030.5148876,[46.44855899],[26.57307574]
1714481030.5255916,[47.11741999],[27.04986716]
1714481030.5360138,[47.11741999],[27.04986716]
1714481030.547149,[47.39323345],[27.56051766]
1714481030.5577128,[47.39323345],[27.56051766]
1714481030.5682647,[48.32677874],[27.98968569]
1714481030.5788982,[50.0830721],[28.31353415]
1714481030.5892606,[50.0830721],[28.31353415]
1714481030.600342,[51.98894694],[28.68625346]
1714481030.6107876,[51.98894694],[28.68625346]
1714481030.621379,[51.31738901],[29.11457961]
1714481030.6317818,[51.31738901],[29.11457961]
1714481030.6425939,[49.86865974],[29.56361778]
1714481030.6530554,[49.86865974],[29.56361778]
1714481030.6640608,[49.19859048],[30.09065987]
1714481030.6744916,[49.19859048],[30.09065987]
1714481030.6849334,[47.02640558],[30.46287251]
1714481030.6953423,[47.02640558],[30.46287251]
1714481030.7059307,[44.24522673],[30.84788611]
1714481030.7164235,[44.24522673],[30.84788611]
1714481030.7270715,[43.82244179],[31.3091162]
1714481030.7376442,[43.82244179],[31.3091162]
1714481030.748069,[44.5560445],[31.79157667]
1714481030.7584617,[44.5560445],[31.79157667]
1714481030.7689955,[45.13793378],[32.31371541]
1714481030.7796054,[45.13793378],[32.31371541]
1714481030.7900727,[44.64434186],[32.74614636]
1714481030.8005514,[42.43140915],[32.9131742]
1714481030.8110018,[42.43140915],[32.9131742]
1714481030.82142,[40.99480587],[33.04612653]
1714481030.8318586,[40.99480587],[33.04612653]
1714481030.8422894,[41.6508109],[33.2113255]
1714481030.8527074,[41.6508109],[33.2113255]
1714481030.8631392,[41.61022552],[33.1976999]
1714481030.8737257,[41.61022552],[33.1976999]
1714481030.8842657,[40.89971342],[33.20103785]
1714481030.8946831,[40.89971342],[33.20103785]
1714481030.9051182,[41.03548944],[33.16692823]
1714481030.9155533,[41.03548944],[33.16692823]
1714481030.925998,[43.47215353],[33.15163247]
1714481030.9364207,[43.47215353],[33.15163247]
1714481030.9468486,[41.86595145],[33.19784798]
1714481030.9575481,[41.86595145],[33.19784798]
1714481030.968137,[41.62125608],[33.18904374]
1714481030.978543,[41.62125608],[33.18904374]
1714481030.988997,[41.38676791],[33.16104958]
1714481030.999627,[43.40024442],[33.10550029]
