timestamp,whisker1_1,whisker2_1
1725351316.4970734,0,0
1725351316.5172722,0,0
1725351316.5375063,0,0
1725351316.557764,0,0
1725351316.57801,0,0
1725351316.5981603,0,0
1725351316.6183317,0,0
1725351316.6385539,0,0
1725351316.658956,0,0
1725351316.6791613,-0.02348782496235472,-0.21591062170527006
1725351316.699426,-0.1679965120660426,-0.6074628787239937
1725351316.7197952,-0.2658922934441015,-0.8061686729746079
1725351316.740018,-0.052049939594509084,-0.8679725863733576
1725351316.760396,0.05431022072432798,-0.8882342671128663
1725351316.780621,-0.12799317361918175,-1.0685181611354564
1725351316.8008041,0.24090823861216648,-1.5077684897960388
1725351316.8211718,1.0620547971315313,-2.0967965698580646
1725351316.8413548,1.5545285874842938,-2.434012368493528
1725351316.8620045,1.5615274092699118,-2.733410140027324
1725351316.8822367,1.6737517658014929,-2.9889673324202946
1725351316.9024622,1.4172459478808925,-2.9915318780491216
1725351316.9228275,0.562767605958455,-3.4663726042182024
1725351316.9430442,0.13752802667175457,-3.851526243906277
1725351316.9632466,0.21211152798354993,-4.039666152664308
1725351316.983463,0.4247866250477702,-4.436281215611515
1725351317.003698,0.45195703938580767,-4.365480468999653
1725351317.0239046,0.5064171484551607,-3.6803110732313877
1725351317.044144,0.7006848593354047,-3.530452775940866
1725351317.0643408,0.7114261193091929,-4.101118232687668
1725351317.0845644,0.40467732657345257,-4.302580022896149
1725351317.1047027,0.277429807801971,-3.8961716112345877
1725351317.1250134,0.46425275690199586,-4.0400863755529235
1725351317.145306,0.5842241922486663,-4.513575144578565
1725351317.1656733,0.644327935513562,-4.420885568893387
1725351317.1859484,2.227199202931403,-3.832450554370164
1725351317.2061603,4.4749981088301105,-0.5554216944501418
1725351317.226419,6.3135839479993425,2.010631549231836
1725351317.2467694,10.321804972639681,4.868938421537608
1725351317.2671187,15.184638511292599,7.7608131074136235
1725351317.2873363,17.689123945651357,8.744987854580259
1725351317.3075628,19.23777808939502,13.25184440550562
1725351317.3278127,23.16033976713014,18.25646033709812
1725351317.3480814,26.505208192911223,20.950143622351803
1725351317.3682199,28.44443755654155,23.00839210709041
1725351317.3884437,31.779018377747715,24.764514275785054
1725351317.408572,35.54745685269858,27.143563950390966
1725351317.428789,38.85087285534651,29.179926806004634
1725351317.449156,41.23396952032042,30.790915595962048
1725351317.4693625,43.75407369835493,33.264089491546656
1725351317.4895296,46.969933900215096,35.026253097204794
1725351317.5100362,49.531847347546005,36.383678006113136
1725351317.5302708,52.08283397949384,38.389370267097114
1725351317.5505047,54.852132712510304,39.88804239907621
1725351317.5707307,57.77411895346613,41.280862808977524
1725351317.5910962,60.90423936012927,43.695491876600926
1725351317.6114514,63.561713244458716,45.81964393030645
1725351317.63171,66.67805360600936,47.412967445172946
1725351317.6519923,71.13920411916388,52.22301767298211
1725351317.672205,71.13920411916388,52.22301767298211
1725351317.6924374,74.16265250226581,56.1074613240974
1725351317.7125435,75.61408869508927,57.38022924083037
1725351317.732691,77.44388942027985,58.93026290715755
1725351317.7529173,78.33843456355696,60.57317681210048
1725351317.7730777,79.58825100014838,61.86669622068111
1725351317.7932563,82.3467255294668,62.99826307968654
1725351317.813544,84.40925269876341,64.29704229175341
1725351317.8339314,85.65603591814214,65.51045248169802
1725351317.8541503,86.48068163367569,66.45830950394446
1725351317.8743706,86.80999143700613,67.20322794957474
1725351317.8946126,87.0427010854768,68.18607656024247
1725351317.9148295,86.68862999490082,68.5557387619028
1725351317.9350677,86.15859042337071,68.27063217931372
1725351317.9553003,85.66602559741399,68.53899887897137
1725351317.9755359,85.28216116066487,68.17268427500338
1725351317.9957583,84.45723262160351,66.99831417617285
1725351318.0159805,82.54910524349563,65.68603360501164
1725351318.0361981,81.06089017329704,64.29736935629622
1725351318.0564625,79.67984566364859,63.03051847405516
1725351318.0766866,77.89678926624589,61.14058167385688
1725351318.096938,76.2191403403005,58.92987254354957
1725351318.117173,74.21494617803558,56.90151225079341
1725351318.137585,71.9611213808873,54.8062746825328
1725351318.1578195,69.8339380216876,53.35262415070445
1725351318.1780603,68.12981535454976,51.8921844410926
1725351318.1984258,66.34471373559394,50.23072433424954
1725351318.2187605,63.68215306163072,48.7865558730241
1725351318.2388828,60.66330576424746,46.724031557700165
1725351318.2591612,57.90806382311061,45.230896699765744
1725351318.279388,55.892067808360196,44.67823828183979
1725351318.2996426,54.15488034066821,43.48899825101113
1725351318.3200452,52.70815157320511,41.50044547516551
1725351318.3402634,50.9842311725736,39.660932301350115
1725351318.360464,49.09157827218981,38.341900447498645
1725351318.3808477,48.1669945289866,37.57033510235113
1725351318.401075,47.570278153296684,36.823285581540596
1725351318.4213002,46.30491255930355,36.05403763475823
1725351318.4416885,45.020381306105996,35.30169851332997
1725351318.4619632,44.644429268135944,34.21649988056209
1725351318.4821749,44.38795848800223,33.194440692615444
1725351318.5024202,44.46959699779156,32.57936631045858
1725351318.5225997,44.39173651294582,32.28338264316304
1725351318.5427768,43.3244116457802,32.23716327312691
1725351318.5631459,41.837755058845694,32.44959243106796
1725351318.5833662,40.63355635375593,33.43928150455492
1725351318.6037612,40.33631000025393,34.96952627906211
1725351318.624115,41.07948859512607,36.97969728683846
1725351318.6442873,42.44243377074668,39.48651806780602
1725351318.6645246,43.74224603801443,41.69927961836491
1725351318.6847596,44.71502802958568,43.180738290512316
