timestamp,whisker1_1,whisker2_2
1714396623.399435,0,0
1714396623.4096508,0,0
1714396623.419874,0,0
1714396623.4300864,0,0
1714396623.4403126,0,0
1714396623.4505339,0,0
1714396623.4607635,0,0
1714396623.470999,0,0
1714396623.4812167,0,0
1714396623.4914927,0,0
1714396623.50172,0,0
1714396623.511956,0,0
1714396623.5221846,0,0
1714396623.5324874,0,0
1714396623.5427089,0,0
1714396623.5528328,0,0
1714396623.5630763,0,0
1714396623.5733464,0,0
1714396623.5835698,0,0
1714396623.5938125,0,0
1714396623.604061,0,0
1714396623.6142895,0,0
1714396623.624595,0,0
1714396623.6348362,0,0
1714396623.6449742,0,0
1714396623.655198,0,0
1714396623.6654391,0,0
1714396623.675678,0,0
1714396623.6860585,0,0
1714396623.6962938,0,0
1714396623.7065184,0,0
1714396623.717134,0,0
1714396623.7273765,0,0
1714396623.737749,0,0
1714396623.7479815,0,0
1714396623.758211,0,0
1714396623.7684333,0,0
1714396623.778664,0,0
1714396623.7889383,0,0
1714396623.7991693,0,0
1714396623.8095438,0,0
1714396623.8197796,0,0
1714396623.8300004,0,0
1714396623.8402686,0,0
1714396623.850511,0,0
1714396623.8607447,0,0
1714396623.870986,0,0
1714396623.8812191,0,0
1714396623.8916357,0,0
1714396623.9018877,0,0
1714396623.9121091,0,0
1714396623.9223433,0,0
1714396623.9325726,0,0
1714396623.942813,0,0
1714396623.9530485,0,0
1714396623.9634838,0,0
1714396623.9740202,0,0
1714396623.9842434,0,0
1714396623.994486,0,0
1714396624.0047123,0,0
1714396624.0149403,0,0
1714396624.0251687,0,0
1714396624.0354407,0,0
1714396624.0456774,0,0
1714396624.055914,0,0
1714396624.0661497,0,0
1714396624.0764103,0,0
1714396624.0866385,0,0
1714396624.0968547,0,0
1714396624.1070864,0,0
1714396624.1173468,0,0
1714396624.1275742,0,0
1714396624.1378112,0,0
1714396624.1480725,0,0
1714396624.158415,0,0
1714396624.1686482,0,0
1714396624.1788867,0,0
1714396624.1891038,0,0
1714396624.1993449,0,0
1714396624.209578,0,0
1714396624.2198071,0,0
1714396624.2302012,0,0
1714396624.2405097,0,0
1714396624.250957,0,0
1714396624.261188,0,0
1714396624.2715893,0,0
1714396624.2818162,0,0
1714396624.2920508,0,0
1714396624.3022938,0,0
1714396624.3125207,0,0
1714396624.3227417,0,0
1714396624.3328743,0,0
1714396624.3431048,0,0
1714396624.3534768,0,0
1714396624.363702,0,0
1714396624.3739302,0,0
1714396624.3843408,0,0
1714396624.3947732,0,0
1714396624.4049978,0,0
1714396624.4152524,0,0
1714396624.4256554,0,0
1714396624.43588,0,0
1714396624.446113,0,0
1714396624.4563665,0,0
1714396624.4665093,0,0
1714396624.4767404,0,0
1714396624.4871418,0,0
1714396624.4973655,0,0
1714396624.5075903,0,0
1714396624.5179415,0,0
1714396624.5281708,0,0
1714396624.5383916,0,0
1714396624.548616,0,0
1714396624.5588179,0,0
1714396624.5688877,[-2.28705943e-14],[-4.27435864e-15]
1714396624.5790827,[-2.28705943e-14],[-4.27435864e-15]
1714396624.5892873,[0.16765946],[0.19271116]
1714396624.5994875,[0.16765946],[0.19271116]
1714396624.6096845,[0.6520443],[0.49652756]
1714396624.6198795,[0.6520443],[0.49652756]
1714396624.6300762,[1.05801854],[0.75374873]
1714396624.6402729,[1.05801854],[0.75374873]
1714396624.650465,[1.19146669],[1.43907126]
1714396624.660693,[1.19146669],[1.43907126]
1714396624.6708775,[1.73460856],[2.21469653]
1714396624.6810665,[1.73460856],[2.21469653]
1714396624.691463,[2.73114685],[2.47378841]
1714396624.7017379,[2.73114685],[2.47378841]
1714396624.7120237,[3.52211613],[2.49160396]
1714396624.7222974,[3.52211613],[2.49160396]
1714396624.7325478,[3.83846257],[2.33102671]
1714396624.7428265,[3.83846257],[2.33102671]
1714396624.7529204,[4.04847729],[2.68062034]
1714396624.7631419,[4.04847729],[2.68062034]
1714396624.7733881,[4.16399601],[3.60902549]
1714396624.7837226,[4.16399601],[3.60902549]
1714396624.7940292,[4.16399601],[3.60902549]
1714396624.8043392,[4.16399601],[3.60902549]
1714396624.8146422,[4.16399601],[3.60902549]
1714396624.8250477,[4.24008628],[4.47225965]
1714396624.8353622,[4.24008628],[4.47225965]
1714396624.8456616,[4.23664196],[4.46376168]
1714396624.8559635,[3.60180721],[4.15192789]
1714396624.866272,[3.14651926],[4.4205949]
1714396624.8765566,[3.32226349],[4.39038401]
1714396624.886885,[3.34007278],[3.55314137]
1714396624.8971052,[3.34007278],[3.55314137]
