timestamp,Distance1,Distance2
1714489481.6116145,0,0
1714489481.6217566,0,0
1714489481.6319835,0,0
1714489481.642241,0,0
1714489481.6524913,0,0
1714489481.662709,0,0
1714489481.6728714,0,0
1714489481.6831093,0,0
1714489481.693261,0,0
1714489481.7034962,0,0
1714489481.713711,0,0
1714489481.7239156,0,0
1714489481.7340896,0,0
1714489481.744276,0,0
1714489481.754473,0,0
1714489481.7646463,0,0
1714489481.7748716,0,0
1714489481.7851517,0,0
1714489481.7953663,0,0
1714489481.8059328,0,0
1714489481.8161652,0,0
1714489481.826382,0,0
1714489481.836601,0,0
1714489481.8468354,0,0
1714489481.8569617,0,0
1714489481.8672674,0,0
1714489481.877516,0,0
1714489481.8876383,0,0
1714489481.8978796,0,0
1714489481.908122,0,0
1714489481.9183486,0,0
1714489481.9285765,0,0
1714489481.9388287,0,0
1714489481.9489758,0,0
1714489481.9593413,0,0
1714489481.9695597,0,0
1714489481.9797914,0,0
1714489481.9900222,0,0
1714489482.000257,0,0
1714489482.0104856,0,0
1714489482.0206099,0,0
1714489482.0308402,0,0
1714489482.040972,0,0
1714489482.0512295,0,0
1714489482.061381,0,0
1714489482.0716112,0,0
1714489482.0818386,0,0
1714489482.0920775,0,0
1714489482.1023128,0,0
1714489482.1125474,0,0
1714489482.1227748,0,0
1714489482.132996,0,0
1714489482.1432447,0,0
1714489482.1534467,0,0
1714489482.1636708,0,0
1714489482.1739092,0,0
1714489482.1841254,0,0
1714489482.1943033,0,0
1714489482.2044446,0,0
1714489482.214897,0,0
1714489482.2251225,0,0
1714489482.2354915,0,0
1714489482.2457268,0,0
1714489482.255966,0,0
1714489482.2662892,0,0
1714489482.2765167,0,0
1714489482.2868614,0,0
1714489482.2970865,0,0
1714489482.3073301,0,0
1714489482.3175695,0,0
1714489482.3278034,0,0
1714489482.338043,0,0
1714489482.3485,0,0
1714489482.3587415,0,0
1714489482.368982,0,0
1714489482.3792124,0,0
1714489482.3894548,0,0
1714489482.3996918,0,0
1714489482.4099205,0,0
1714489482.420164,0,0
1714489482.4303906,0,0
1714489482.440619,0,0
1714489482.4508579,0,0
1714489482.4610834,0,0
1714489482.4713163,0,0
1714489482.4815466,0,0
1714489482.4917881,0,0
1714489482.502028,0,0
1714489482.5122566,0,0
1714489482.5224948,0,0
1714489482.5327291,0,0
1714489482.5428665,0,0
1714489482.5531385,0,0
1714489482.5633576,0,0
1714489482.5735884,0,0
1714489482.5837183,0,0
1714489482.594069,0,0
1714489482.6046097,0,0
1714489482.614982,0,0
1714489482.6253405,0,0
1714489482.635583,0,0
1714489482.6461496,0,0
1714489482.6564198,0,0
1714489482.6666365,0,0
1714489482.6768732,0,0
1714489482.6871083,0,0
1714489482.6973507,0,0
1714489482.7075727,0,0
1714489482.717803,0,0
1714489482.7280338,0,0
1714489482.738245,0,0
1714489482.7484665,0,0
1714489482.758704,0,0
1714489482.7688916,0,0
1714489482.7791305,0,0
1714489482.7892826,0,0
1714489482.7998183,0,0
1714489482.8100638,0,0
1714489482.8204412,0,0
1714489482.8306775,0,0
1714489482.8409426,0,0
1714489482.8511772,0,0
1714489482.8613527,0,0
1714489482.8715763,0,0
1714489482.8818028,0,0
1714489482.8920367,0,0
1714489482.902273,0,0
1714489482.9125397,0,0
1714489482.9227576,0,0
1714489482.9331088,0,0
1714489482.9432318,0,0
1714489482.9534612,0,0
1714489482.9636025,0,0
1714489482.9737165,0,0
1714489482.9840415,0,0
1714489482.9942844,0,0
1714489483.0045993,0,0
1714489483.0147474,0,0
1714489483.0249133,0,0
1714489483.035152,0,0
1714489483.0452967,0,0
1714489483.055546,0,0
1714489483.0656931,0,0
1714489483.0759342,0,0
1714489483.086074,0,0
1714489483.0962186,0,0
1714489483.1063085,0,0
1714489483.1164336,0,0
1714489483.1265435,0,0
1714489483.1366298,0,0
1714489483.1467326,0,0
1714489483.1568565,0,0
1714489483.167081,0,0
1714489483.1771836,0,0
1714489483.187265,0,0
1714489483.1974585,0,0
1714489483.207558,0,0
1714489483.2176602,0,0
1714489483.22784,0,0
1714489483.237973,0,0
1714489483.2480807,0,0
1714489483.2581646,0,0
1714489483.2682698,0,0
1714489483.2784991,0,0
1714489483.2886798,0,0
1714489483.2988894,0,0
1714489483.30913,0,0
1714489483.319367,0,0
1714489483.329578,0,0
1714489483.3397543,0,0
1714489483.3500047,0,0
1714489483.3602588,0,0
1714489483.3704824,0,0
1714489483.3807085,0,0
1714489483.3909483,0,0
1714489483.4011743,0,0
1714489483.4114096,0,0
1714489483.4215775,0,0
1714489483.4318004,0,0
1714489483.442029,0,0
1714489483.4522674,0,0
1714489483.4625032,0,0
1714489483.4727273,0,0
1714489483.4829915,0,0
1714489483.4932408,0,0
1714489483.503477,0,0
1714489483.5137072,0,0
1714489483.5240808,0,0
1714489483.5343115,0,0
1714489483.544571,0,0
1714489483.5549173,0,0
1714489483.565143,0,0
1714489483.5753818,0,0
1714489483.585614,0,0
1714489483.5958805,0,0
1714489483.6060233,0,0
1714489483.6161077,0,0
1714489483.6261916,0,0
1714489483.636418,0,0
1714489483.6464972,0,0
1714489483.656713,0,0
1714489483.6671007,0,0
1714489483.6772745,0,0
1714489483.6875093,0,0
1714489483.6977422,0,0
1714489483.7079833,0,0
1714489483.7182117,0,0
1714489483.7283359,0,0
1714489483.7385705,0,0
1714489483.7489083,0,0
1714489483.759136,0,0
1714489483.7693763,0,0
1714489483.7796113,0,0
1714489483.7898488,0,0
1714489483.800078,0,0
1714489483.8103173,0,0
1714489483.820577,0,0
1714489483.8308213,0,0
1714489483.8411431,0,0
1714489483.851382,0,0
1714489483.8615487,0,0
1714489483.8717873,0,0
1714489483.8820167,0,0
1714489483.8923652,0,0
1714489483.9025989,0,0
1714489483.912823,0,0
1714489483.923051,0,0
1714489483.933219,0,0
1714489483.9437075,0,0
1714489483.9539495,0,0
1714489483.964185,0,0
1714489483.9746404,0,0
1714489483.9849112,0,0
1714489483.995146,0,0
1714489484.005312,0,0
1714489484.015557,0,0
1714489484.0257916,0,0
1714489484.0360358,0,0
1714489484.0462697,0,0
1714489484.0565424,0,0
1714489484.066765,0,0
1714489484.0769298,0,0
1714489484.0871615,0,0
1714489484.0974064,0,0
1714489484.1076524,0,0
1714489484.1180184,0,0
1714489484.1282473,0,0
1714489484.1383665,0,0
1714489484.1485913,0,0
1714489484.1588418,0,0
1714489484.1690402,0,0
1714489484.1793032,0,0
1714489484.1893733,0,0
1714489484.1995623,0,0
1714489484.2097385,0,0
1714489484.219915,0,0
1714489484.2300944,0,0
1714489484.2402718,0,0
1714489484.25045,0,0
1714489484.2606297,0,0
1714489484.2707992,0,0
1714489484.280994,0,0
1714489484.2911813,0,0
1714489484.3013837,0,0
1714489484.311564,0,0
1714489484.3217523,0,0
1714489484.3319612,0,0
1714489484.3421457,0,0
1714489484.3523757,0,0
1714489484.3626497,0,0
1714489484.3728771,0,0
1714489484.3831217,0,0
1714489484.393372,0,0
1714489484.4036295,0,0
1714489484.413869,0,0
1714489484.424137,0,0
1714489484.4343815,0,0
1714489484.4446485,0,0
1714489484.454882,0,0
1714489484.4653735,0,0
1714489484.4755955,0,0
1714489484.485729,0,0
1714489484.4959445,0,0
1714489484.5061755,0,0
1714489484.5164127,0,0
1714489484.5266407,0,0
1714489484.537057,0,0
1714489484.5472975,0,0
1714489484.557539,0,0
1714489484.5678115,0,0
1714489484.5780232,0,0
1714489484.5882592,0,0
1714489484.5985065,0,0
1714489484.608746,0,0
1714489484.6190746,0,0
1714489484.6291873,0,0
1714489484.6392877,0,0
1714489484.649379,0,0
1714489484.6595294,0,0
1714489484.6696272,0,0
1714489484.6797352,0,0
1714489484.6898437,0,0
1714489484.699954,0,0
1714489484.7100687,0,0
1714489484.720168,0,0
1714489484.730279,0,0
1714489484.740369,0,0
1714489484.750598,0,0
1714489484.7607486,0,0
1714489484.7709765,0,0
1714489484.7811253,0,0
1714489484.7912157,0,0
1714489484.801314,0,0
1714489484.8113973,0,0
1714489484.8214731,0,0
1714489484.8316267,0,0
1714489484.8417206,0,0
1714489484.851818,0,0
1714489484.8619606,0,0
1714489484.8720546,0,0
1714489484.8821695,0,0
1714489484.8923347,0,0
1714489484.902432,0,0
1714489484.9125082,0,0
1714489484.922601,0,0
1714489484.9327083,0,0
1714489484.9427989,0,0
1714489484.9528837,0,0
1714489484.962959,0,0
1714489484.973049,0,0
1714489484.9831595,0,0
1714489484.9933074,0,0
1714489485.0034835,0,0
1714489485.013561,0,0
1714489485.0236354,0,0
1714489485.0337062,0,0
1714489485.0437765,0,0
1714489485.0539021,0,0
1714489485.0640316,0,0
1714489485.0741239,0,0
1714489485.0842311,0,0
1714489485.094338,0,0
1714489485.1044483,0,0
1714489485.1146255,0,0
1714489485.1247013,0,0
1714489485.1347778,0,0
1714489485.1448543,0,0
1714489485.1549456,0,0
1714489485.1650543,0,0
1714489485.175177,0,0
1714489485.185317,0,0
1714489485.195552,0,0
1714489485.2057815,0,0
1714489485.2160194,0,0
1714489485.2262642,0,0
1714489485.2364953,0,0
1714489485.2467475,0,0
1714489485.2569916,0,0
1714489485.2672217,0,0
1714489485.277454,0,0
1714489485.2884312,0,0
1714489485.2986689,0,0
1714489485.3091502,0,0
1714489485.319413,0,0
1714489485.329655,0,0
1714489485.3399184,0,0
1714489485.350172,0,0
1714489485.3604095,0,0
1714489485.3708339,0,0
1714489485.3810616,0,0
1714489485.3913097,0,0
1714489485.4015393,0,0
1714489485.4117618,0,0
1714489485.4219935,0,0
1714489485.4322264,0,0
1714489485.4424794,0,0
1714489485.4527278,0,0
1714489485.4629695,0,0
1714489485.4732218,0,0
1714489485.4834664,0,0
1714489485.493696,0,0
1714489485.5039291,0,0
1714489485.5141742,0,0
1714489485.5244153,0,0
1714489485.5346444,0,0
1714489485.5448723,0,0
1714489485.555116,0,0
1714489485.5653586,0,0
1714489485.5755816,0,0
1714489485.5858026,0,0
1714489485.5960314,0,0
1714489485.606303,0,0
1714489485.6165373,0,0
1714489485.626776,0,0
1714489485.6370127,0,0
1714489485.6472447,0,0
1714489485.6574876,0,0
1714489485.667728,0,0
1714489485.6779642,0,0
1714489485.6883395,0,0
1714489485.6985672,0,0
1714489485.7087934,0,0
1714489485.7189193,0,0
1714489485.729162,0,0
1714489485.7393963,0,0
1714489485.749636,0,0
1714489485.7598681,0,0
1714489485.7701192,0,0
1714489485.7804055,0,0
1714489485.7909849,0,0
1714489485.8011246,0,0
1714489485.8113945,0,0
1714489485.821823,0,0
1714489485.832047,0,0
1714489485.8424406,0,0
1714489485.8526726,0,0
1714489485.8629246,0,0
1714489485.8731558,0,0
1714489485.8833961,0,0
1714489485.8936708,0,0
1714489485.9039028,0,0
1714489485.914154,0,0
1714489485.9243913,0,0
1714489485.9346259,0,0
1714489485.9448645,0,0
1714489485.9550965,0,[23.28367531]
1714489485.9656098,0,[23.28367531]
1714489485.9759488,0,[23.35496567]
1714489485.9862423,0,[23.35496567]
1714489485.9967864,0,[23.33739675]
1714489486.007164,0,[23.33739675]
1714489486.0174537,0,[23.26541336]
1714489486.0278468,0,[23.26541336]
1714489486.0380974,0,[23.19153021]
1714489486.048322,0,[23.19153021]
1714489486.0586271,0,[23.11066839]
1714489486.06892,0,[23.11066839]
1714489486.0793009,0,[23.09379858]
1714489486.08967,0,[23.07155018]
1714489486.100076,0,[23.07155018]
1714489486.1104465,0,[23.09574943]
1714489486.1208508,0,[23.09574943]
1714489486.1318598,0,[23.09818018]
1714489486.1422434,0,[23.09818018]
1714489486.1524844,0,[23.09432245]
1714489486.1629953,0,[23.09432245]
1714489486.1739824,0,[23.21398739]
1714489486.184399,0,[23.21398739]
1714489486.1947987,0,[23.32346063]
1714489486.2051747,0,[23.32346063]
1714489486.215529,0,[23.31019074]
1714489486.2259007,0,[23.31019074]
1714489486.236373,0,[23.27521304]
1714489486.2468321,0,[23.27521304]
1714489486.2574036,0,[23.33493162]
1714489486.2678778,0,[23.33493162]
1714489486.2787943,0,[23.39540511]
1714489486.2892413,0,[23.34605985]
1714489486.2997825,0,[23.34605985]
1714489486.3102841,0,[23.36938747]
1714489486.3206468,0,[23.36938747]
1714489486.3314068,0,[23.60684831]
1714489486.3417773,0,[23.60684831]
1714489486.35247,0,[23.78791281]
1714489486.3628464,0,[23.78791281]
1714489486.3732798,0,[23.76040474]
1714489486.3837814,0,[23.76040474]
1714489486.394399,0,[23.80291178]
1714489486.4047823,0,[23.80291178]
1714489486.415139,0,[23.87301094]
1714489486.4256032,0,[23.87301094]
1714489486.4360313,0,[23.81444956]
1714489486.4464014,0,[23.81444956]
1714489486.456781,0,[23.79299927]
1714489486.4672701,0,[23.79299927]
1714489486.4779775,0,[23.8233457]
1714489486.4885793,0,[23.8233457]
1714489486.4989176,0,[23.88850845]
1714489486.5092862,0,[23.91494484]
1714489486.5196416,0,[23.91494484]
1714489486.5300303,0,[23.92298947]
1714489486.5404656,0,[23.92298947]
1714489486.5508523,0,[23.94661387]
1714489486.5613856,0,[23.94661387]
1714489486.5717456,0,[23.89487569]
1714489486.5821157,0,[23.89487569]
1714489486.5924997,0,[23.79892147]
1714489486.6028318,0,[23.79892147]
1714489486.6131995,0,[23.79999978]
1714489486.6237073,0,[23.79999978]
1714489486.6340582,0,[23.94568208]
1714489486.6441636,0,[23.94568208]
1714489486.654308,0,[24.00168709]
1714489486.6644537,0,[24.00168709]
1714489486.6746967,0,[24.02604983]
1714489486.685091,0,[24.02604983]
1714489486.6955934,0,[24.09369472]
1714489486.7062554,0,[24.09369472]
1714489486.7166255,0,[24.14495624]
1714489486.727031,0,[24.14495624]
1714489486.7374961,0,[24.26535365]
1714489486.7477481,0,[24.26535365]
1714489486.758222,0,[24.27915097]
1714489486.7684035,0,[24.27915097]
1714489486.7786322,0,[24.17554885]
1714489486.7888112,0,[24.11626721]
1714489486.7990162,0,[24.11626721]
1714489486.809202,0,[24.06597708]
1714489486.81951,0,[24.06597708]
1714489486.8297305,0,[24.05709988]
1714489486.8399312,0,[24.05709988]
1714489486.8501089,0,[24.05734425]
1714489486.860403,0,[24.05734425]
1714489486.8706052,0,[24.03739275]
1714489486.8808334,0,[24.03739275]
1714489486.8910165,0,[24.02366996]
1714489486.901183,0,[24.02366996]
1714489486.9113522,0,[24.02878496]
1714489486.9215217,0,[24.02878496]
1714489486.9317155,0,[24.07648502]
1714489486.9418566,0,[24.07648502]
1714489486.9520116,0,[24.07904511]
1714489486.962202,0,[24.07904511]
1714489486.9723322,0,[23.982733]
1714489486.9825523,0,[23.982733]
1714489486.9927065,0,[23.9747244]
1714489487.0029225,0,[23.9747244]
1714489487.013145,0,[23.97588299]
1714489487.0234141,0,[23.97588299]
1714489487.033597,0,[23.98294294]
1714489487.0437722,0,[23.98294294]
1714489487.0539544,0,[24.03087227]
1714489487.064148,0,[24.03087227]
1714489487.0743146,0,[24.01118199]
1714489487.0844939,0,[24.01118199]
1714489487.0947936,0,[23.98707614]
1714489487.104957,0,[23.98707614]
1714489487.1151102,0,[23.93505938]
1714489487.1252823,0,[23.93505938]
