Predicted
26.082737
28.229538
30.19202
33.224712
35.83328
38.333652
41.670216
44.995773
48.058826
49.867268
50.520283
51.985878
53.32539
53.382095
53.281467
53.61072
53.48471
52.99182
51.742085
50.70055
50.003395
48.998547
48.24047
47.446056
46.447052
45.69117
44.961365
44.423744
43.95158
43.59357
43.273464
42.237648
41.232174
40.41717
39.088047
38.02145
37.628788
37.37913
37.36394
37.396847
37.29653
37.103252
37.089832
37.055885
36.98599
37.058258
37.256977
37.297558
37.247765
37.235542
37.288074
37.5286
37.83212
38.178993
38.74278
39.013687
38.83685
39.07491
39.70532
40.39368
41.044113
41.5705
42.37735
42.98337
43.19888
43.41933
43.77788
44.47334
45.20348
46.18005
47.51129
48.93409
49.892487
50.60468
51.21771
51.514187
52.289173
53.4674
54.2479
54.555794
55.146854
55.643482
56.025517
56.733784
57.596333
58.314735
58.80721
59.461338
60.410374
61.10979
61.47466
62.37666
63.24583
64.02683
64.43326
64.4376
64.5405
64.63076
65.00752
65.34361
65.28952
65.32445
65.94589
66.40466
66.33238
66.40908
66.84532
67.28913
67.58003
67.82588
68.28061
68.846725
69.14052
69.3733
69.64465
69.74205
69.82772
69.956085
70.40286
71.01204
71.23971
71.61711
72.063644
72.36725
72.76461
72.9585
72.93935
73.125824
73.07773
72.85077
72.53088
72.00064
71.18672
70.22684
69.36043
68.62996
67.47717
65.60031
63.717323
61.502903
59.10292
56.549633
53.956814
51.48959
49.018482
46.74824
44.545433
42.264477
40.905537
42.247684
43.837986
17.774965
19.59313
21.403711
23.909166
26.593634
28.437393
30.642824
32.88581
35.575077
38.790043
41.092655
43.654472
46.92376
49.079067
50.15658
50.80649
51.639866
52.086735
52.36517
52.143673
51.563488
51.13173
50.62373
49.919262
49.116375
48.1137
47.412746
46.75464
45.98276
45.06404
44.003605
43.294872
42.68646
42.02673
41.217274
40.11424
38.988052
38.815266
39.11409
39.511536
39.768997
40.00082
40.287292
40.481514
40.832287
41.0532
41.549496
42.276524
42.541267
42.709957
42.918346
43.27963
43.698593
44.159935
44.68628
45.240353
45.78155
46.03519
46.25356
46.621128
47.254795
48.196724
49.012383
49.63274
50.422157
51.733704
53.11938
54.26305
55.180374
56.288555
57.424458
58.297215
59.363483
60.525974
61.585228
62.733265
63.99052
65.04346
65.98573
66.95122
67.796844
68.37074
68.99692
69.66385
70.38465
71.26438
72.07209
72.46586
72.76012
73.13857
73.51773
74.0145
74.63025
75.281006
75.70479
76.049255
76.35217
76.67444
77.0647
77.44972
77.92348
78.338974
78.68233
79.00174
78.97261
78.88576
78.85335
78.80209
78.94696
79.36496
79.90759
80.18734
80.45885
80.5853
80.67936
80.923775
81.39081
81.821556
82.04234
82.390915
82.84416
83.36651
83.88584
84.109764
84.13768
84.46894
84.84265
84.92202
84.82758
84.92424
85.08316
85.0826
84.97778
84.86359
84.61012
84.162476
83.42935
82.76936
82.038925
80.94686
79.9081
78.919525
77.85686
76.708725
75.24069
73.366394
71.53978
69.772156
67.76591
65.11856
62.18223
59.321453
56.180653
52.674404
49.223747
46.287586
43.87884
41.601414
40.748554
40.891766
41.56853
42.287045
43.260246
19.740484
21.25231
22.883348
24.950998
27.531061
29.73499
31.446257
33.45424
35.846294
38.161293
40.9973
43.3553
44.60806
45.243565
45.175335
44.88127
44.96375
44.861458
44.458187
43.816525
43.284687
42.745953
42.142296
41.418392
40.266968
39.018356
37.68333
36.567142
36.159336
35.766293
35.228794
34.88525
34.659527
34.328075
34.330654
34.291622
34.179623
33.97835
33.807537
33.560486
33.313442
33.05588
32.709473
32.34399
32.03621
31.689837
31.14748
30.879877
30.7209
30.331026
30.062819
29.790398
29.424452
29.174814
29.29386
28.937727
28.598717
28.568008
28.576809
28.67991
28.956303
29.415741
29.191803
28.3811
28.309391
28.509188
28.314348
28.233278
27.901104
26.889652
26.237535
26.129251
26.401909
26.906956
27.32784
27.32223
27.701273
28.411665
27.856113
27.457384
27.443449
27.675123
27.781305
27.861784
28.917158
29.694487
29.652252
29.700361
29.913809
30.726734
31.712772
31.860798
32.126953
32.300243
31.848589
31.091185
31.210503
31.449778
31.229399
32.296425
33.413532
34.693996
36.11258
36.66326
37.008995
37.445026
37.681774
37.668797
38.02747
38.08218
38.216583
38.25771
38.18813
38.7111
39.27322
39.29954
39.009098
38.79099
38.773273
38.686382
38.69661
38.664555
38.619923
38.566616
38.363895
38.223995
37.97196
37.499733
36.88558
36.438454
36.06481
35.67117
35.298122
34.823162
34.40463
34.055264
33.75028
33.607
33.470707
33.60171
33.89418
34.394394
35.33913
