whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2
9.769962616701378e-15,9.769962616701378e-15,9.769962616701378e-15,-1.0658141036401503e-14,-1.0658141036401503e-14,-1.1102230246251565e-14,0.0,0.0
0.5268827947712169,0.011970119263916779,-0.11737992480698933,-0.06684994764890728,1.5077376935033802,-0.3728124750831139,0.0,0.0
1.4597340361657878,0.48191729275043427,-1.2038366191450731,-0.5368583582144777,2.5110286244537816,-1.0469317693090798,0.0,0.0
0.3777774517933876,0.01607528337303732,-1.660217713238672,-1.2755506731732544,3.0560958974469328,-1.9205643796577272,0.0,0.0
0.9280134486032026,1.1603407191429644,0.04684190843173042,-2.191604292546602,2.9369938867197942,-2.3126720777068615,0.0,0.0
2.0813948854556332,1.9950528580306708,0.5821322963559235,-3.2230218300545848,2.6077051223102674,-2.380053687020786,0.0,0.0
2.333976877076318,0.598829409071489,0.015466901181590664,-3.1038843678516552,4.6100064948128985,-1.9207881066302623,0.0,0.0
4.26453632877544,0.12137226329666406,-1.6864675019297763,-3.4369224240541554,5.345741436850077,-2.0302960576748403,0.0,0.0
5.4254696129363476,-0.13060414940384923,-2.4047221803502716,-4.072088382995986,4.992211826022401,-3.1354892262690806,0.0,0.0
5.667251975351856,0.3767007685280128,-2.293280756095813,-4.295549502264123,5.79211581279134,-3.9841014763391547,0.0,0.0
4.706650627837985,2.525839378436379,-2.1702285608415,-4.241816436680201,6.304470905021576,-4.65712363085375,0.0,0.0
4.323521161415231,2.681245304711633,-0.6991136308598636,-3.696307534733018,5.562123181707442,-4.595199650159362,0.0,0.0
5.724961191388818,-0.34771496113935374,1.2728165948685763,-3.7408323365010756,5.745580975403131,-4.960667354836434,0.0,0.0
6.034914763351107,-4.046435479679532,2.6948723229469325,-4.181157776081699,5.373036276853264,-6.225913022277371,0.0,0.0
5.611118041179667,-5.553040252561114,2.2322975243866576,-5.191310486770158,3.6885671173121963,-6.863610294624361,0.0,0.0
6.4875886876126385,-5.6894232645377,1.7007750378383935,-5.661951654166113,3.365408640670528,-7.0776006563283955,0.0,0.0
7.820252843871561,-7.492688630299645,3.0106332651115935,-5.768636957704625,4.074047717947309,-7.006379988644308,0.0,0.0
9.660204460353278,-7.213453147359124,4.461498590605299,-6.8544903584624794,4.1775591478365595,-7.355960834153353,0.0,0.0
11.246190799311231,-5.861117875347474,3.3196644334327408,-7.675242879620171,3.1693415381862664,-8.292510434791495,0.0,0.0
10.16540371189149,-5.2492109547231465,2.8080194643376886,-8.0088363980685,2.7150509245242005,-8.395384327095215,0.0,0.0
9.187249445734192,-3.2934249182154245,3.1193496053177223,-8.014156845928389,4.396719025883482,-8.85624437409272,0.0,0.0
8.679887253355494,-2.4634210768153197,3.8175678134433415,-8.411073081259339,5.975313169087562,-9.861471760364987,0.0,0.0
7.092534040488433,-2.6733522384327446,5.4840629475417995,-9.37516834884045,6.538141470534503,-10.004158306703456,0.0,0.0
7.67223772602739,-2.2346187583321364,6.052462195811262,-9.79815909146906,6.418268652032904,-10.179337434231543,0.0,0.0
8.216435189133506,-2.640889274773906,5.486128756714357,-10.468240613692393,5.7237939364287005,-10.987546866865163,0.0,0.0
8.035638811732042,-2.4410140001219123,5.436616064636369,-11.301466550735155,4.290763180866026,-11.911394164500619,0.0,0.0
8.55803887283578,-0.8401461592456128,5.965483880238823,-11.322959101508077,3.074262599076764,-11.991263247503094,0.0,0.0
9.154759938605663,-1.7804988700580537,5.3729684222005,-11.411526666270166,2.8313081838336878,-12.116333864421692,0.0,0.0
9.512908563432484,-1.6589202723129994,5.619762534444756,-11.850717257593569,2.8894594068603645,-12.5772018884961,0.0,0.0
10.199552908970269,-0.5440652529867636,5.384089893422818,-12.523457877728385,3.15069726112315,-12.649658493759004,0.0,0.0
10.596457245596037,-0.3963838945930993,5.706146095010264,-13.04428237975481,2.0186147489355255,-13.379045197619947,0.0,0.0
9.118262304698153,-0.7889256502228128,8.388725617186957,-13.155107645588172,2.07285059508049,-13.628499544066715,0.0,0.0
7.576604899271784,-1.3285221386068595,9.062746922319388,-13.296296582720911,1.979015603510939,-13.554867367782718,0.0,0.0
8.677563917892192,-1.5069497016170987,8.239340437960328,-13.457298033366952,1.5523588661261893,-14.182590167226302,0.0,0.0
