whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2
-3.7834979593753815e-10,-2.764863893389702e-10,-3.7834979593753815e-10,-5.820766091346741e-11,-2.9103830456733704e-11,-5.820766091346741e-11,0.0,0.0
-0.3063451779598836,0.35366679009166546,-3.7834979593753815e-10,1.6927456197154243,-1.6509797627513763,0.3906336045183707,0.0,0.0
-0.5114728052576538,-0.473010183457518,-3.7834979593753815e-10,2.68959053728031,-2.431811453832779,0.6416521607898176,0.0,0.0
-0.6478437087207567,-1.143497007273254,0.30634517717408016,2.7941548444214277,-2.036910481780069,2.66058924086974,0.0,0.0
-0.4311727590393275,-0.5274456191982608,0.2076182381133549,4.971800205734326,-1.9631456922215875,5.122237696923548,0.0,0.0
0.02233080376754515,-0.9418938290036749,-0.776015702955192,6.33801108651096,-2.3829568518558517,7.362895778642269,0.0,0.0
-0.2853133181342855,-0.7420096884452505,-1.435318849660689,5.105539181473432,-2.9832295962551143,9.916352388710948,0.0,0.0
-0.18503710514050908,-0.7209626989933895,-1.5679536030220333,3.6340363128110766,-2.463623789662961,11.354416430636775,0.0,0.0
-0.11697810314944945,-1.535110451935907,-1.348310684086755,4.500016469886759,-2.86825396399945,12.642467050609412,0.0,0.0
-0.6835033635725267,-0.42293907249404583,-1.8089037403697148,7.187683148426004,-1.8657349039858673,13.934996429336024,0.0,0.0
-1.0624717297032475,1.3901777903083712,-2.4168485080299433,9.040751895372523,-0.6224472266039811,14.225035262934398,0.0,0.0
-1.6178915640339255,2.012824337260099,-2.2054383577487897,9.271672930801287,0.23054128143121488,15.302619272610173,0.0,0.0
-1.9863935298926663,1.948338745860383,-2.3624782145780046,10.492138738714857,1.277409238187829,17.298037417669548,0.0,0.0
-2.2279558791487943,1.5450416618259624,-2.766908424877329,12.918179390951991,2.229919897625223,18.789474394754507,0.0,0.0
-2.076993715541903,0.32231882952328306,-2.723796666774433,14.654922761459602,2.261783535039285,19.7270248165878,0.0,0.0
-1.9687695377215277,-1.2099426208005752,-2.686061423359206,15.313130033755442,1.764456309232628,20.70616960906773,0.0,0.0
-2.8061913068813737,-1.5221669650345575,-2.9584096227772534,17.223137180146296,2.086313493695343,23.05708833123208,0.0,0.0
-3.3606161256320775,-1.257873260852648,-2.5219645960605703,19.448202648811275,3.046112857904518,24.59742885560263,0.0,0.0
-3.4165181447169743,-1.3151233755197609,-2.2202410637692083,20.67380479790154,4.903396474226611,24.829867134714732,0.0,0.0
-3.7495245519676246,-0.9945143462828128,-2.313979903701693,22.137341240479145,6.090239411161747,23.51322767516831,0.0,0.0
-3.657700152893085,-1.1292875988874584,-2.063286184275057,22.439585841202643,6.689115480519831,24.028656226815656,0.0,0.0
-3.2778527007612865,-2.0469627632410266,-1.8880064144323114,22.550677192164585,5.456402210489614,25.4618072451849,0.0,0.0
-3.6219852628128137,-2.187089935716358,-2.0703721886093263,23.051282278756844,3.634170359262498,25.016840565484017,0.0,0.0
-3.8419098772574216,-0.7351604786672397,-2.7991230686893687,23.287394760147436,4.017562358145369,25.60337173944572,0.0,0.0
-3.9775623744062614,0.12201579063548706,-2.6702568775508553,22.561429672758095,4.994734886306105,25.98338624072494,0.0,0.0
-4.362426898587728,-0.9566770670935512,-2.2686523512529675,21.548567272664513,6.452107292541768,28.45207147533074,0.0,0.0
-4.607382963091368,-2.1500824883114547,-2.907726325240219,21.111739568645135,7.329383874865016,30.511621349141933,0.0,0.0
