Predicted
-1.34375
-7.28125
-4.25
2.09375
11.0
24.4375
30.21875
35.8125
41.5625
46.9375
53.78125
56.96875
59.0625
61.21875
61.6875
61.78125
58.8125
59.8125
62.21875
60.375
60.6875
60.75
60.375
59.15625
62.15625
60.625
62.8125
64.375
65.25
66.625
67.0
64.6875
62.59375
62.96875
65.125
66.5625
66.375
64.65625
57.09375
39.75
50.125
62.09375
63.9375
62.9375
62.34375
66.75
69.875
60.40625
44.28125
32.90625
40.0
53.5
53.03125
55.09375
54.125
55.875
58.28125
56.40625
52.75
53.75
51.75
53.53125
51.03125
52.4375
56.09375
52.09375
45.90625
44.28125
45.1875
44.84375
42.5625
45.5625
56.1875
59.125
59.84375
58.625
58.3125
64.1875
64.15625
62.5
52.5625
45.21875
42.8125
40.1875
49.96875
55.5625
55.875
55.21875
52.65625
45.5625
40.59375
45.15625
43.875
46.09375
46.21875
41.1875
35.0
39.1875
38.125
35.09375
35.09375
29.0
38.53125
42.9375
37.0625
32.34375
25.0625
5.5
13.84375
48.0625
57.03125
54.9375
52.40625
54.59375
67.21875
83.5625
91.125
78.78125
69.65625
76.0625
78.1875
55.0625
12.75
-5.0
17.0
25.8125
34.125
41.5
44.09375
62.25
75.5625
79.6875
79.3125
98.09375
111.3125
92.84375
73.875
89.78125
82.125
28.875
19.5
28.9375
58.5625
69.0
53.21875
55.875
56.1875
51.21875
42.0625
56.6875
57.9375
30.625
34.5
17.3125
22.84375
59.78125
70.0625
77.5625
72.75
65.21875
57.65625
53.0625
59.03125
74.09375
84.6875
73.875
84.28125
85.875
82.9375
90.96875
88.15625
79.8125
70.40625
67.8125
64.875
59.6875
65.75
72.8125
70.0625
62.8125
60.03125
60.0625
65.875
65.40625
56.375
55.8125
55.5
26.5625
3.6875
5.84375
-2.9375
-23.34375
-39.125
-54.0625
-65.34375
-61.15625
-53.40625
-50.4375
-41.0625
-41.6875
-53.1875
-69.5
-93.9375
-125.28125
-150.96875
-161.34375
-170.125
-177.46875
30.40625
26.6875
18.71875
15.6875
22.75
26.71875
26.125
34.21875
42.5
50.78125
53.28125
56.8125
60.625
64.8125
65.15625
63.84375
65.78125
64.9375
62.96875
60.8125
55.75
51.4375
44.21875
50.09375
57.46875
56.34375
53.375
47.40625
50.53125
56.875
60.0
62.78125
62.59375
61.875
62.25
62.09375
66.90625
62.15625
60.5
61.21875
61.34375
58.84375
60.46875
62.5
61.8125
62.65625
63.09375
64.03125
64.34375
66.15625
64.25
63.15625
63.3125
61.3125
62.21875
63.65625
61.5625
63.625
62.90625
62.90625
62.34375
61.96875
62.65625
63.5625
61.96875
59.71875
60.25
62.5625
63.46875
64.53125
63.46875
65.53125
65.09375
66.78125
63.8125
62.28125
61.0
61.53125
62.375
61.0625
64.0
62.25
62.84375
63.34375
60.25
56.90625
57.96875
56.6875
58.375
57.875
58.15625
58.21875
54.1875
44.25
41.21875
51.34375
56.53125
56.0
56.71875
52.25
50.53125
49.71875
55.875
58.5
58.03125
54.15625
45.375
47.875
44.84375
36.625
37.71875
50.75
55.78125
53.9375
51.875
51.3125
59.375
61.65625
59.28125
58.28125
56.03125
54.5625
54.3125
54.09375
65.75
62.75
61.46875
61.5625
70.90625
73.6875
76.25
74.375
84.0625
88.28125
100.71875
110.1875
109.625
110.1875
108.375
107.75
103.25
92.65625
98.71875
103.65625
103.1875
101.125
96.3125
99.78125
102.28125
77.25
76.28125
99.40625
88.34375
91.21875
99.75
80.0625
80.375
98.1875
84.25
85.4375
111.03125
109.78125
107.1875
113.5
116.9375
99.21875
76.34375
78.40625
80.1875
58.5
87.375
132.75
154.84375
154.5
113.9375
109.28125
99.1875
65.25
52.4375
49.3125
19.53125
-11.15625
-47.9375
-88.8125
-113.9375
-139.09375
-165.1875
-213.6875
-228.8125
-252.46875
