whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2
-3.530509218307998e-14,-3.5083047578154947e-14,-3.5083047578154947e-14,1.2434497875801753e-14,1.2434497875801753e-14,1.2434497875801753e-14,0.0,0.0
-0.8949383531260815,0.4809189353940948,0.8436449478353619,0.37574901573256625,-0.3555760498055496,-0.8481010940042601,0.0,0.0
-1.1981625921484536,0.33551527688727956,3.460862162626124,1.4686317091221355,-0.5502994731631601,-1.7955120448774093,0.0,0.0
0.21117542488523422,0.04773241353734914,6.330238737555764,1.8145683179877015,-1.3414999498454936,-1.8878925697381979,0.0,0.0
-0.02690958681941491,1.912327332876165,7.768615288643777,1.3518736060059293,-1.4726499516074103,-2.323969819015533,0.0,0.0
-0.9828309081458211,2.813079032715466,6.403986809119507,1.2662355934986556,-0.2187885317099023,-3.6033737818177194,0.0,0.0
-0.11165418535530347,3.5170489752682297,5.60391634539061,1.4339875128299617,0.19467219650024603,-4.217287565275306,0.0,0.0
0.29074256978707,3.8044947281862695,6.618250785727809,1.7711212007218746,0.15938794187775418,-4.3796388976501825,0.0,0.0
-0.4232022622905469,3.8091107656115124,6.882462340654739,1.3026924254336008,-0.9990321676932297,-4.546741647935067,0.0,0.0
-2.5024507778707363,4.189609283521211,5.9219790170767475,0.6014777863158125,-2.5533420742452893,-4.716364524513035,0.0,0.0
-3.2086243796181964,2.618708583484022,4.678466989299043,0.35876856310702987,-3.428087766051921,-5.192962523800249,0.0,0.0
-1.273980374062448,0.9697121387590596,3.643600161044885,-0.18718606706713103,-3.3718882815209157,-5.876155727887715,0.0,0.0
-1.1549185507105892,1.0169615835572645,3.2335676253491012,-0.6285053070864737,-3.3963514641751194,-6.695263800319805,0.0,0.0
-0.8648490258339232,-0.27854219897618826,5.631789190591199,-0.99783663718891,-3.4748504824156017,-7.293858441384861,0.0,0.0
1.3447983730349484,-1.346703638695601,8.186546981511135,-1.0114156963324135,-2.1776431550140396,-7.742068692362335,0.0,0.0
1.6494638708760603,-0.4039710511870187,9.495683410614406,-1.7040783936651391,-1.1377171535268307,-7.167185656857331,0.0,0.0
2.0643827021043037,0.3297877027530174,11.792475309799228,-2.8497107709356557,-2.2745670797792887,-7.134330302363908,0.0,0.0
2.764099501497568,2.169688888124523,11.956964313166386,-2.764939890418086,-4.045609896139134,-8.079780315307016,0.0,0.0
1.6455869842864905,2.660831545790628,9.788543660984816,-3.078619863824188,-3.8832492277185815,-7.53128712877617,0.0,0.0
1.797469236529691,1.5583899516365858,8.756737152601506,-3.658449906048861,-4.305801741276045,-6.900272936553321,0.0,0.0
1.8084404792371462,2.4766860909715374,10.583117882317797,-4.108613874311485,-5.5880995964076075,-7.751190471035806,0.0,0.0
0.7156363892427111,2.5172787531689447,12.680206718998281,-4.469956140634628,-5.795526890578065,-8.36690787880643,0.0,0.0
0.9804015484546933,1.6769398190897986,13.27664472800738,-4.158318207440236,-4.810628064933699,-8.207903406446379,0.0,0.0
1.6736975670878202,1.8099892410071812,13.887426007756282,-4.620132246405695,-3.7359357966696547,-8.758435087977286,0.0,0.0
3.262955359305761,2.4961013850999096,13.389500217860938,-5.293208866874844,-3.1935761174679556,-9.476979674806584,0.0,0.0
3.8461986215007085,4.627993594615589,12.689587401903015,-5.493448114773065,-3.715847783444266,-9.996954594689615,0.0,0.0
4.241687663488863,4.813521480716304,13.13865953770155,-5.987484346045962,-4.245310328727282,-10.073136401700804,0.0,0.0
5.820396939787721,4.248243442521791,14.134774756937675,-6.064789440468106,-4.1879426718027135,-9.853665978797906,0.0,0.0
5.807585094892284,5.64012335631687,14.698792028487011,-5.862111937132056,-5.2680321438190365,-10.051070524924082,0.0,0.0
6.613223147586119,5.715708447904378,16.570295248072938,-5.778308268261394,-5.225367125420812,-9.910554975405535,0.0,0.0
7.06348911329754,3.827166385198043,20.196536920962515,-6.080580146985591,-5.251497577627143,-9.237856911062863,0.0,0.0
7.36742581400359,2.8551423961684064,20.459504038565164,-6.946705046201395,-6.145811795127887,-8.519146481124462,0.0,0.0
7.381801378871297,3.6438015520847653,21.32385397209984,-7.269885290358728,-5.855558526382097,-8.998770039444043,0.0,0.0
5.796258313130144,2.9205131840532363,22.681095184326875,-7.227395685492449,-5.361026695277776,-10.58665341560567,0.0,0.0
6.427472632150303,2.0643442382864468,21.88829037882424,-7.551595722786068,-4.8470486362923175,-11.685612070404796,0.0,0.0
6.967053330631509,3.8250141762691987,23.618951281483046,-8.732513447486195,-3.97009533163098,-12.452050136429968,0.0,0.0
7.046473143776302,4.044077286238,23.07672460335078,-9.259809404945917,-4.029641588230934,-12.686300318243905,0.0,0.0
8.407021616815053,2.9340169193043053,22.678053716445973,-8.734416969475458,-4.482377004193219,-12.256492951784603,0.0,0.0
8.737900309929103,2.55828559630155,24.928571019050118,-9.034467576470774,-3.4335372318068584,-12.912561004776826,0.0,0.0
8.467322591583978,2.506019120989685,24.65611630632232,-9.275357335929327,-3.2629629402214797,-13.682822965657317,0.0,0.0
8.776733407904796,2.3906479572856454,23.954614118062455,-8.86365461647527,-3.563085767985532,-13.608752178011542,0.0,0.0
8.794257435705854,1.0517554627549228,23.44748240301256,-8.933524171910795,-3.236379417332225,-13.580260934287473,0.0,0.0
8.71121826289427,0.168742885259916,23.30512785165632,-9.020340617242764,-4.374589151498656,-13.582472687075049,0.0,0.0
10.966455125883865,0.4510452773714937,23.643066516580905,-8.812220434524765,-4.726486008099645,-13.911243279811119,0.0,0.0
12.511448742011332,-1.225026270351102,21.840329334080042,-9.018922555537229,-4.783095783202576,-14.1518934104831,0.0,0.0
11.054676436112704,-3.2290380612348377,20.41898526600308,-9.809152394356722,-4.524395834089313,-14.638404446468638,0.0,0.0
10.062612919160255,-3.205930282269625,21.49097401960057,-10.681870236866216,-4.1745229096230085,-15.59393154051543,0.0,0.0
10.199374313128057,-1.8069328574340893,23.707029317095266,-10.688567159886418,-3.646706433255165,-15.636547474471893,0.0,0.0
10.70451803828975,-1.1531648936569268,26.29847392658598,-10.420002731907854,-2.7652693779546613,-15.372289716216104,0.0,0.0
11.04673928896804,-2.0761485010082623,28.490762910004076,-10.885669306467884,-3.4149216600065504,-14.903142711740793,0.0,0.0
11.180679099539024,-1.6049389425368181,29.46065224871979,-11.536261368228738,-5.794713346035324,-14.604331816390335,0.0,0.0
11.078135627431038,-0.6879279383392691,30.801200852735867,-11.696430871361517,-7.091081178592482,-15.338918778852138,0.0,0.0
11.120311537664572,-0.14662245575627453,33.428438787003614,-11.832793520296818,-5.068162749078304,-15.540242082440027,0.0,0.0
12.358882425948881,0.4246343575907985,33.26066953389811,-12.564558536312774,-3.0607446037034642,-15.382880146051354,0.0,0.0
14.694180732945355,-0.05467647409504628,30.45790851049313,-12.775089654284788,-2.2471051554919925,-15.903317462682029,0.0,0.0
14.18570334606524,-0.4613734118455408,30.988476257408603,-12.634972012072978,-2.120968187488965,-16.264626543449012,0.0,0.0
13.248164903212622,0.42965746672956473,32.03272396607407,-12.566052951713807,-1.8671896361060913,-16.211734497199192,0.0,0.0
14.013522590944495,0.059822900932491985,31.338909663927474,-12.851154428953274,-1.7650772887937618,-16.187041244660623,0.0,0.0
15.041349498073721,-0.6653582671985576,32.58261435056724,-13.678665113528268,-1.4131773028439811,-16.793296409875843,0.0,0.0
16.7397197855406,-0.16802582012169642,33.94015334639705,-13.64303190901887,-1.127631196834631,-17.82056284356435,0.0,0.0
16.29091415652435,-0.7372989748220018,33.22557173602558,-13.640200062608509,-0.7720898262658616,-17.5964519370285,0.0,0.0
15.087840424243524,-1.812661559593575,32.30558262494017,-13.965355472956368,-1.1943590439494596,-17.145348387899666,0.0,0.0
14.476481842154229,-2.2955145770518115,33.39788469813317,-13.897400987111153,-2.843386793355824,-17.15563741634939,0.0,0.0
15.062489111439946,-0.95512456663121,35.05508270959,-14.177822676843432,-3.897452328257713,-16.8636063546324,0.0,0.0
16.858715492504906,0.26639987805436793,35.65913996840017,-14.07899671479314,-2.900044983142811,-17.59370326149454,0.0,0.0
18.680154617744975,0.05341004562749463,35.147889888194925,-13.726048520426698,-2.883035630952477,-17.782991112356534,0.0,0.0
20.32785542500431,0.18015365982300335,34.915480627152746,-14.121855688650362,-3.8772763365206364,-17.608578069719595,0.0,0.0
22.14214677369183,0.4698968489398434,35.755477146625246,-15.018577870385014,-2.135838088695818,-18.10866643738129,0.0,0.0
23.766092128335952,2.443639159835357,37.80582744887534,-15.635957021194997,-1.151177274861476,-18.44749476595735,0.0,0.0
24.479701183317548,3.5933695158149623,38.91077487139664,-15.757432819580826,-2.4419766028551617,-18.67674376495884,0.0,0.0
23.056690002885638,2.5423200642286443,38.82324651851336,-15.851578355633002,-3.374149638233143,-19.13749797501383,0.0,0.0
21.892593939210844,2.2067997609843695,39.442310007414605,-15.927005519466988,-3.3579517552823086,-19.75177448890151,0.0,0.0
23.80901349086263,1.57158745050934,41.09106357849505,-15.683606225806969,-2.1158179871741574,-19.854698683350776,0.0,0.0
25.006298607688613,-0.1198154840662462,42.404907830831974,-15.533175105555475,-0.7611203992682576,-19.30807379545772,0.0,0.0
26.017681075784775,-1.3466871075423765,43.32580224909942,-15.139775456199258,-0.15966310156281116,-18.633678437672703,0.0,0.0
27.7004731698492,-1.7574546398776658,44.46241389392872,-15.19681588456599,-0.06487738823552625,-18.182195794058924,0.0,0.0
29.44055679673426,-1.5465875605123391,45.91008823632467,-15.861886385391328,-1.1351107270347027,-17.88211910656017,0.0,0.0
30.0230815849784,-0.9138734316589014,47.80345909667028,-15.70850192792403,-1.4543511926899793,-18.29677855341634,0.0,0.0
28.62143713111581,0.044937971744529515,47.76218927945759,-16.230306324249,-0.6800201109234669,-18.577521801033818,0.0,0.0
29.766035422451484,0.7919310808622643,46.57541121957813,-16.591225143457216,-0.23330970741238966,-18.767268918790755,0.0,0.0
30.93236175014797,1.6775289698338507,46.36269284695623,-16.53676502358974,0.10865553052818644,-19.20115071788878,0.0,0.0
30.51697213676533,3.267228256518788,47.61169779838682,-16.203756999883215,0.730937943640388,-20.10558816432573,0.0,0.0
31.532226840175067,3.9808505119350857,49.13689299457347,-16.29706965572534,2.246548402845307,-21.013752188196666,0.0,0.0
32.114742452778046,2.6336385948643066,49.413042768631676,-16.370155369560084,3.0621174566453395,-21.000408194556005,0.0,0.0
32.30824459400511,1.7043177929872222,49.706836374486976,-15.81744904712254,1.5215791787598492,-20.677132458527563,0.0,0.0
33.1306840635997,2.3473155095836216,50.647883353676676,-16.68275287344037,-0.5355756484511104,-20.759076377677513,0.0,0.0
33.18393612813763,5.913415689497667,52.28052963327112,-16.966425420246782,-1.872775377353888,-20.806677683936254,0.0,0.0
32.124716171165126,8.252624732195326,52.77843998385533,-16.858623121789183,-1.7799351408678685,-21.139490802243476,0.0,0.0
32.00189036349254,6.436075337610728,52.98875354437456,-17.100453740431057,-1.1966431254389536,-21.659893805814576,0.0,0.0
34.01312126191466,5.579408394850689,52.12072713625084,-16.964034532184275,-0.992987052177247,-21.38373324450971,0.0,0.0
35.478282681311214,4.699181508673175,50.52113124876463,-17.186238216654438,0.36548844657779056,-21.496956847281233,0.0,0.0
35.87177574023204,2.665108378787199,51.54507297563519,-17.036303889594866,1.3169538290071212,-21.56259778520491,0.0,0.0
34.92984127682644,1.0944616242072516,53.54881910938142,-17.55511077434724,1.0499437859435756,-21.596042764361382,0.0,0.0
34.485244403488814,-0.09346233961865913,55.581401224854694,-18.82660456522281,1.3804124062572725,-22.22215937135332,0.0,0.0
35.87932746115219,0.8750446826927677,54.99859646504115,-19.374297828278234,0.5807211749470707,-22.320657164741597,0.0,0.0
35.521477011805686,2.3462319867057055,53.27373764260907,-19.740010829821607,0.6712472206159144,-22.373119496812446,0.0,0.0
35.76076591606041,2.3694049893198876,53.64369626960088,-19.370206277953468,1.005621534798709,-22.3944769476961,0.0,0.0
38.11382897581934,3.04825595942098,54.08451292997424,-18.814229256767373,-0.025017758564223058,-22.394874071587314,0.0,0.0
39.71429829514844,1.9654976806067406,54.25554885545154,-18.747459356609166,-0.2039726011145233,-22.689652898428125,0.0,0.0
39.49498856363973,0.1878018954041889,55.12895519505656,-18.70330690618671,1.010239374071989,-22.563915265401622,0.0,0.0
38.55091762064874,1.1486352995509026,55.760793735080455,-18.980472496733984,2.0986200547707017,-22.46491709804538,0.0,0.0
38.50116142508101,3.4675355999601996,57.09645577504455,-19.166206941197512,1.3345611419635128,-21.772335173321565,0.0,0.0
38.15037184028385,5.421483893624455,58.5090482470765,-19.289837650267092,0.15248369549446816,-21.296088331766228,0.0,0.0
38.50596561754835,5.661022915174745,61.08898372017892,-19.677257629433356,-0.482038596646033,-21.887307285144992,0.0,0.0
39.6435596736975,4.561708307782237,62.05871392204226,-20.240159569253258,-0.7465511032633207,-22.578137190665924,0.0,0.0
39.41279235672348,3.7348304359263387,60.58429212298758,-20.918577201979158,-1.3512247564214634,-23.33305294977492,0.0,0.0
39.35653571560902,2.8055213242042045,60.738553769032166,-20.44795411140342,-0.4156400295087821,-24.12795680831675,0.0,0.0
39.911557168488635,3.8408285948384506,58.796220287684775,-20.125966620942197,0.49145571453478265,-24.33459140965007,0.0,0.0
40.57606758644762,5.316137992100298,58.866253267623634,-20.21098118641222,0.4342836773957457,-24.145604579636895,0.0,0.0
40.424070900558554,4.662991423151644,62.138287491463224,-19.650911989106692,0.9067962185063552,-23.997830148301798,0.0,0.0
39.41524598332688,3.3509164978639214,64.14520844332738,-19.578047901361717,0.32123937284077564,-24.184267669852435,0.0,0.0
41.12481434107819,2.770358798509725,64.65723559850747,-19.526482072600864,1.3811175731775513,-23.979840301914027,0.0,0.0
43.27541846223512,2.186237222179228,63.5890515366485,-19.79537862183997,3.1878010893473996,-23.51640426153262,0.0,0.0
43.92338614888676,1.4248226055467543,64.80082418611849,-20.278265392324588,2.076838899436456,-23.801373815862654,0.0,0.0
45.8451142377503,2.2894654290489704,65.80852925222656,-20.5968688556226,1.9524800087471692,-23.9730545757269,0.0,0.0
45.84139066858414,3.8246703838724825,65.24392568443271,-21.109907487587005,3.668571424588859,-23.76205636502025,0.0,0.0
45.53640292438756,4.501080536887366,65.12829595472111,-21.13945600324051,4.141613069842181,-23.295081943377173,0.0,0.0
46.715608225423225,2.953292622174522,64.83465103897484,-21.1503727515498,4.013604921069137,-23.270112369068535,0.0,0.0
46.607799542494114,2.6731925108428323,66.17138830876551,-21.148741809608055,3.364580895215757,-23.847840016677473,0.0,0.0
46.7271647021364,5.109799468233026,68.29650485433963,-21.138696482628163,2.2503374885391665,-24.8277333485265,0.0,0.0
46.60042573623674,6.2899483386813335,70.09033613585001,-21.73248190524389,1.8892570169299332,-25.461678965430746,0.0,0.0
45.81138699536008,5.9388842573434655,70.94063978650276,-22.423166960294534,0.9766467096972555,-25.860918241489323,0.0,0.0
46.66193405667777,4.721264588495833,71.30027937904902,-23.178606349683438,1.5780998703988416,-25.795083220213257,0.0,0.0
47.92456445868475,3.3787522329789383,71.09409312126947,-23.36504281439643,3.3101651549326423,-25.723357163735564,0.0,0.0
48.47827096793208,1.7769005713043668,70.90418728728068,-22.556943483175974,3.678448307129989,-25.64796454969016,0.0,0.0
47.942696781838016,0.6075467486660724,72.39144623469844,-22.000032730808748,3.24691963496135,-25.570412923278706,0.0,0.0
47.46599060086873,2.091189406938967,71.89703163217665,-21.919888583268012,1.692060437831294,-25.491722655374776,0.0,0.0
49.233305867392644,3.341178140432647,70.94331510400725,-21.548103886149057,1.624561003001343,-24.8006580305968,0.0,0.0
50.129038516455495,3.103744611149423,72.07972942116808,-21.59152088381896,2.673672975947336,-24.6192743408173,3.149381422167238,2.850618577832762
48.72426308651405,1.8593265275391453,72.63310709269238,-22.525336076329037,3.6458396192035796,-24.4747069227421,3.1434364653344176,2.8565635346655824
48.66290230788971,0.5423029290296698,72.39027901716675,-23.443534167800976,5.148283600822537,-24.35542580285204,3.137772868651183,2.862227131348817
49.1156554700699,0.8150495300825832,72.00737671627952,-23.432177311330747,5.352622358560018,-23.947629370163526,3.1227784869984134,2.8772215130015866
49.70954977378423,0.9184584751760865,71.92980308290355,-23.406467891121213,6.097869470055975,-23.959763607472546,3.117776569769376,2.882223430230624
49.200757449498084,3.1557898612089392,72.54480361043802,-23.674704182613713,7.204388415956486,-24.55963235291007,12.103716629962804,11.896283370037196
48.15135527849808,8.018846098981948,72.91169114838023,-23.529700119835507,9.137227433967233,-24.633648946719795,12.095791908999217,11.904208091000783
48.331433138840104,11.23500991760304,73.66036831971947,-23.413908194668902,12.085779602794512,-24.66042616037807,12.08451785878853,11.91548214121147
46.84188271282748,13.116924231463061,75.06813175476286,-23.014709175538357,15.350965851674843,-24.655393298944926,12.07521028226239,11.92478971773761
46.02080068496978,13.917355920896544,74.60123431133051,-23.036347114189844,18.58300256387099,-25.240957493452765,12.071556577111892,11.928443422888108
46.8495142353839,15.336756981275935,71.4312149118118,-23.03436470101874,21.07216582357834,-26.220535445124103,20.065336872476053,19.934663127523947
46.90150469304661,19.35456741991416,69.29702614322427,-23.016538308550963,24.22816149967856,-26.236771029457554,20.062253053589643,19.937746946410357
44.73522298942951,22.495276273792953,69.38020485123289,-23.291625178783374,27.231998082105584,-25.60643093757441,20.06152933382748,19.93847066617252
43.15297149545371,24.106310949976855,69.15224738551072,-23.458713922424444,29.415249302257134,-25.462575880554976,20.062822236313906,19.937177763686094
43.166011345969146,25.5014502399397,69.66629313239126,-23.249180202062007,31.157215987139317,-25.645782407010646,20.074727111836154,19.925272888163846
41.885362517451384,28.605646629282564,70.51615918925533,-23.091204033816847,33.420667296216365,-26.04775082517615,23.086203062534935,22.913796937465065
40.315009496411385,32.47836618034485,70.07517377980976,-23.577898425623985,36.141948779610075,-26.900887087802225,23.101590792098335,22.898409207901665
40.83007437488733,35.29767890768447,71.24225356434557,-23.579891490099214,38.3349903887562,-27.44146877217452,23.11948532256966,22.88051467743034
41.86734423774083,37.57597084116901,72.61728105803701,-23.25658765568363,39.22447351270664,-27.158203175966868,23.138935007354036,22.861064992645964
41.567587496583485,38.743167506900576,72.36679846801175,-23.63415436896519,38.53035723073557,-26.93510220292483,23.15012847346037,22.84987152653963
41.95644459983507,39.61603005047409,72.86176036773526,-24.174610458014502,37.011314319514625,-26.75327112403468,30.172364389330824,29.827635610669176
41.21654455364172,40.39633034417756,74.58043779084923,-24.51625848252224,38.4732503603372,-26.5998643234531,30.197321681687527,29.802678318312473
39.21799595725335,41.72387074847807,74.81257210133712,-24.417154421973695,41.22594498191828,-27.078072273001638,30.2286155792344,29.7713844207656
37.849373391112366,42.98704270916392,74.03312651742809,-23.41321529836759,41.18594958398791,-27.060363433560656,30.259967649799336,29.740032350200664
