whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2
-13.125590976614545,-8.284309761665376,-14.842556827469524,17.47660018342708,-8.791565068761562,34.47101443827377,0.0,0.0
-13.683439994135048,-9.77068333181953,-16.15408837921334,18.18436180900584,-6.726856042473803,35.41744447101867,0.0,0.0
-14.399336785896578,-9.874167220289676,-16.44801753858132,16.412271416541724,-6.558282444590031,36.60963811280668,0.0,0.0
-14.60651175586713,-8.694693746244633,-16.363807638286417,16.776450805958458,-7.19525320732204,35.49439573328351,0.0,0.0
-14.777410854341268,-8.074318934713858,-16.332123464488955,17.652474903377477,-7.089223215350642,33.228091820740005,0.0,0.0
-15.22924357026025,-8.19108828440294,-16.335816732106892,18.286424004485518,-7.945143436514086,33.879865383155675,0.0,0.0
-15.86531895676374,-8.564540685060926,-16.669200066691744,19.36978973124168,-7.878577658068741,36.581914130415484,0.0,0.0
-16.31902172706384,-8.041624151297194,-17.22250856932311,19.34499180735985,-6.514098683521892,40.253603971757705,0.0,0.0
-16.648516621208465,-8.103285987881868,-17.92119769205419,18.357690646618433,-5.669571557246584,40.69576455550115,0.0,0.0
-16.893335697181016,-7.732412374437007,-18.714657968315837,18.317905032605992,-3.8987942458327955,39.66527903181312,0.0,0.0
-16.776873110155087,-6.950855243628337,-18.3446951424837,19.74499333790258,-1.6950717082673799,40.8171941675987,0.0,0.0
-17.634803817167057,-7.318417196368833,-17.807350128335468,20.163295716953073,-0.5951497317074335,40.6356729998076,0.0,0.0
-17.9243538041871,-7.1559773548491945,-17.77174807587902,21.062091026708153,-1.9841411022779227,42.23654338730355,0.0,0.0
-17.527822786940053,-7.578772002125402,-17.767051800001354,21.394204557896384,-4.933440469829403,43.353105423481374,0.0,0.0
-17.89131630034373,-7.922495439754085,-18.089078169521354,21.16060700144794,-7.350955673735303,41.881523769636,0.0,0.0
-18.153979598618164,-7.033946253830346,-18.017158466273344,22.229838951742728,-9.40191099457418,42.24099604186498,0.0,0.0
-18.044448419408933,-5.559515194031429,-17.681144427091155,22.67166225112234,-9.666356650133118,43.618922948762766,0.0,0.0
-18.295008868220375,-5.345760320701592,-18.087125668189355,22.68816849761564,-8.623832857778737,44.48580865678561,0.0,0.0
-19.393178946870606,-6.095828699762809,-18.683482142500576,23.215173416643065,-7.957082401297777,43.70032175530729,0.0,0.0
-20.446358679772324,-4.537066158802372,-19.099253061494174,23.901084125603617,-6.973060693375231,43.99805070801864,0.0,0.0
-20.55221805333146,-4.038225061399702,-19.392167195449954,23.986931286282726,-6.954151964468272,47.42447381840824,0.0,0.0
-20.021895410148936,-4.838512809178918,-19.601458611712207,23.455799786708234,-6.9810429893238295,47.95194096200003,0.0,0.0
-19.6761827451624,-4.616959307999103,-20.0597549743042,24.62213212411165,-6.859463140438033,47.53174761362746,0.0,0.0
-20.06518509699608,-4.899547341227956,-20.377365314177894,24.62951102071748,-6.248191475508113,48.76077459481335,0.0,0.0
-20.642232243390307,-4.0989773452009,-20.293326095145826,23.769522320374293,-4.450052071896978,50.39270850916372,0.0,0.0
-20.733732004910742,-4.110721552338916,-20.24603373176458,26.213862256860697,-3.894873878337374,51.890508460670574,0.0,0.0
-20.802483884480655,-3.600435051123423,-20.835517073577822,29.639659985345066,-5.531771717363682,51.01125818993196,0.0,0.0
-20.85569428891117,-1.4433735694492025,-21.544027259362824,31.93931836315599,-5.638298440909985,50.149671098056956,0.0,0.0
-21.507699419548175,-1.379991597285662,-21.411695143577457,32.098421311262804,-5.364098097216477,49.579497949471055,0.0,0.0
-21.643554018508162,-0.8364318962389451,-21.021555410253857,30.297959157870867,-5.723522021638599,48.41615241535682,0.0,0.0
-21.43247000830068,0.2660062375669532,-20.76592141034009,29.667163367201656,-5.830140705729035,48.07327670560036,0.0,0.0
-21.601320985510004,0.7988282447591022,-20.601578717281512,29.027868853530524,-5.555234481263713,49.25750072287786,0.0,0.0
-21.109075133109258,0.8253543361022753,-21.111085527940194,27.71380344889138,-4.450769409337952,51.25289195288108,0.0,0.0
-21.08804136987351,0.2794114877096512,-21.45885726575066,27.850111890179445,-4.933246996330681,52.108108065664965,0.0,0.0
-21.079852946041814,1.1200751491002559,-22.002657693053454,29.630864058715506,-4.553485363646457,52.49570422606265,0.0,0.0
-21.08031795241282,1.9439374293820992,-22.67583956060666,31.71209743485932,-2.813021016227342,53.24452421735097,0.0,0.0
-21.696026230437553,2.637558878213269,-22.515269579796755,32.39714703497191,-2.1986242997318173,54.44420740967865,0.0,0.0
-21.8092555311267,2.6477298271532383,-22.71368866630157,32.05042182754423,-1.2727785011091197,55.84714530513017,0.0,0.0
-21.88828700406999,1.0163813117528488,-22.846273256495525,31.410647185604585,0.746417964237561,58.05498926893287,0.0,0.0
-21.94405167053587,0.18166042965410534,-22.628182398862215,32.076726299158594,1.247570688967281,59.91111889141269,0.0,0.0
-22.289941173908236,-0.11633763454118373,-23.093509329936282,32.11655196141662,-0.08547256932325942,61.03374426530233,0.0,0.0
-23.13262819212992,-1.5902175308032276,-23.40369935482643,32.40755703696826,-3.2162589629884764,62.96555194372663,0.0,0.0
-23.086475026622587,-3.603573971258724,-22.99660873931767,33.38585504681755,-4.9813678602502565,63.03224407120692,0.0,0.0
-22.74746995016385,-3.2607918293692544,-22.721696235377497,35.03541459753819,-4.571678179017331,62.916592514951695,0.0,0.0
-23.43464765960891,-0.5135408385407652,-23.148515287876904,37.404978500556325,-4.166743916091529,65.29090648286488,0.0,0.0
-24.198322142301386,0.5342294078873575,-23.43264210832793,38.96471475841624,-2.410933328690209,65.85421596896744,0.0,0.0
-24.704316350955466,-0.5092293683549829,-22.396019138762984,39.88268730300975,-1.5017837903044475,65.8739966881291,0.0,0.0
-25.0353535515705,-0.944549645828548,-22.006985331962003,38.56285315823861,-0.27643886680198904,66.92939233527125,0.0,0.0
-24.941687786182268,-0.4986174186685117,-22.666038457216644,39.2314687535223,-0.1223695643562257,67.18556617447672,0.0,0.0
-24.56337336202231,1.1277314981341084,-23.10795092675749,40.617469690058336,-1.3669508221456257,67.5088100432468,0.0,0.0
-24.60746660430683,0.8246582087378087,-23.70833203664241,39.69834523869395,-2.0850410350747466,65.89572140739344,0.0,0.0
-25.24082905461696,0.17443244934139623,-25.022098889463077,38.156275424502034,-2.5513983944402137,65.15620349605672,0.0,0.0
-25.655197976033225,2.9591625317729173,-25.588008228189963,35.49834661252287,-1.6703608266661236,66.8914343348785,0.0,0.0
-25.614977049913524,4.610215730146417,-24.73435648399766,34.79117425973989,0.3203550796173471,67.50948085588266,0.0,0.0
-25.575798769317768,5.0125067117327395,-24.15279821006269,36.28155861486669,1.194636537737654,69.65633647025219,0.0,0.0
-25.537476980659452,4.812684556650167,-23.756172165016057,36.3378737628915,1.2116917789723658,71.02711676564012,0.0,0.0
-25.803358430516305,4.452107658968622,-23.485243409361274,35.06587931063965,2.3996092181322606,70.38405302511099,0.0,0.0
-25.35941779769013,5.284808186367191,-23.90919340938357,35.688555230424555,1.8412528732115128,71.55614764786102,0.0,0.0
-24.74684564668636,5.378968443966469,-24.7977888659481,36.17483853674429,0.894259866732507,73.35965261502417,0.0,0.0
-24.630504012696377,5.4460023149862735,-25.691183117180245,35.985566158251295,0.6528998957257741,73.90560067261367,0.0,0.0
-24.847654343636176,6.086588318033599,-26.584223262138185,36.53519019330188,-0.18107312267194198,72.90641449787371,0.0,0.0
-25.59619651861731,7.10952917328405,-26.86152733327777,38.1605728347879,-0.8074440274462389,74.15776860743827,0.0,0.0
-26.086442091742427,6.963373404806052,-26.421018632398702,37.7203810249414,-0.5084215825319145,74.7006055852521,0.0,0.0
-26.70485514821846,7.33914512010392,-26.109977134130787,34.70171743998062,1.1616726393054488,72.78572525296526,0.0,0.0
-26.799858401080932,9.71787338058337,-25.581104613484023,35.25560197596476,1.6059770641264226,72.0250530688983,0.0,0.0
-26.846689814587506,10.831854522806754,-24.910646607860922,37.102888836472836,0.44478572738583244,72.62410309180582,0.0,0.0
-26.861005127386612,10.97567838659355,-25.366726868635382,36.902914223336914,0.16843556405772953,73.5512074588359,0.0,0.0
-26.244003495371945,10.345954649134857,-25.6616157711704,37.04617274040083,-0.7641939009750542,73.11271311203338,0.0,0.0
-26.42466137827174,10.37744480688178,-25.541184642281326,37.205280995232684,0.366409423956485,70.75704017090978,0.0,0.0
-27.13991561839826,8.613807057061305,-26.363871868133273,37.86193975027296,1.523949672193916,70.98972667882431,0.0,0.0
-27.295681932957006,5.6524933261884325,-26.291367785343326,38.97425845113218,1.339248127585015,73.05059985563337,0.0,0.0
-27.381308309113727,5.558366891727226,-25.615892303452984,38.88796259261307,2.78179133949674,74.86500786464732,0.0,0.0
-27.41952029473189,5.382652630130274,-25.759820849791485,40.6890828265365,2.494775864593383,74.61873711142277,0.0,0.0
-27.12228389747189,6.8070748943837405,-26.14961062355113,42.16015177169781,2.5108309843751204,73.96809246694306,0.0,0.0
-26.9045883277871,7.2910123322184415,-26.70284129771432,41.29194495836819,2.6257412676219856,73.75014607360909,0.0,0.0
-26.7411446354534,6.3122608705635805,-26.751620401559453,41.459220886932776,1.8115343615529138,73.30854821695515,0.0,0.0
-26.61476402027996,7.6629292745357,-26.767623224003096,42.31826533564347,2.4391813719115705,73.62655981166118,0.0,0.0
-26.207799964325133,9.273020550171868,-26.761565446855606,42.138164017739186,2.285737517439627,73.87100711727756,0.0,0.0
-25.920123821331696,9.99482735023583,-26.740726765722876,42.05988746653899,2.9643958064400735,74.25166899954341,0.0,0.0
-26.323092031330148,8.933556923787151,-27.321977024515398,40.948297103773555,4.51468534346737,74.42123547346169,0.0,0.0
-26.88447278626299,7.856475476536955,-27.387083141968496,39.66757237142532,4.006983535441904,74.14497962759576,0.0,0.0
-27.54991997763001,7.36014286076296,-27.105538016695828,40.75601472711357,2.7694073176721936,74.96612021529023,0.0,0.0
-27.6706196595013,8.914706980565482,-27.204402662145018,40.92019111116531,1.6489303008467626,75.42595126338367,0.0,0.0
-28.03468729086158,10.544689068254694,-27.55816945143523,41.59772461377174,0.32546065145978886,73.78081248983337,0.0,0.0
-28.866588076246842,10.08573125097964,-28.08158874709121,42.52502998242973,0.6197686712820638,75.29663640084165,0.0,0.0
-29.096216097891105,10.831109694031388,-28.104844439096105,42.48194964286395,1.0309719577128025,74.91790515012153,0.0,0.0
-29.530170314079474,15.560776838507357,-28.09830368136276,43.198216760943644,0.24040437184445995,74.17716759419424,0.0,0.0
-30.097026543476638,23.531231763439422,-28.68371753571832,42.73967489316353,-0.1769354564411021,75.38793518897253,5.184414923000844,6.815585076999156
-30.447331762963223,29.64109570956245,-29.358094524820554,42.46963917426905,-2.090840744946102,74.12751132313713,5.161905548435328,6.838094451564672
-30.95686787913422,35.540010108918764,-29.783514865726183,43.12319300671719,-2.1856008410301326,74.19619689707541,5.132848167979233,6.867151832020767
-30.95930186917568,42.09213877138997,-29.734192518912927,41.5209007827072,0.507994672556344,75.0396769527602,5.106657773096913,6.893342226903087
-30.927366192440225,46.939568125177495,-29.672424412847946,39.90856884537807,3.706424711911307,75.02665581469434,5.072550142639301,6.927449857360699
-30.263054678447464,51.928251336157984,-29.90851355329353,39.183988175195985,8.118895756781379,74.43887819244357,17.045799345897308,18.954200654102692
-29.480481027083396,57.33380247941118,-30.037591148667815,36.76461180187481,12.228994298060014,73.25628859406797,17.025088073791977,18.974911926208023
-29.233596618873374,62.2897962580563,-30.400298108449032,34.01103013839233,14.94562122759593,72.98767050176082,17.004797557952827,18.995202442047173
-29.34720774262017,68.58341971896536,-30.00045756390596,31.439689384152743,15.074451768530798,72.63202958558865,16.98660715495103,19.01339284504897
-30.00577241744041,75.27444844292864,-29.39642436343653,30.013354025457573,14.717277478423442,71.42589678699672,16.971229669571443,19.028770330428557
-29.80855173013554,79.7278578744854,-29.57565959903398,29.361153036102607,17.846219732918982,69.75082682291517,28.95796344793797,31.04203655206203
-29.647229686667195,84.07714228110413,-29.36195103946354,28.218679965084988,19.309779736549114,70.04878785037396,28.946410765410803,31.053589234589197
-30.12008285605713,88.80928245341548,-28.885388108471098,27.368650671625097,19.256799926164085,69.38615649434102,28.942585443494693,31.057414556505307
-30.40720920235745,93.19362125827178,-29.152214975711605,25.79790983970416,22.101589736592437,67.29048570628596,28.944336055991386,31.055663944008614
-30.56854312587882,98.62050413176686,-29.610909737030187,24.451250613113373,23.568862550790925,69.80849643250592,28.94835769423645,31.05164230576355
-30.644810665779886,102.36345524704782,-29.278646287826195,23.476776142105365,24.859508532471132,71.33571717931393,35.95711465249673,38.04288534750327
-30.663683938867663,103.78349095734725,-28.722853016458863,21.838090722122004,26.807529205263766,70.0004075285881,35.9702688897213,38.0297311102787
-31.25340139928559,106.82539606026593,-28.937157751887703,21.87208999433676,27.231264632863383,70.61742483276132,35.99195406172316,38.00804593827684
-31.614422203317474,110.00331129734151,-29.667427346876444,20.642999378296324,29.085501201774957,71.0770661927956,36.01666436875959,37.98333563124041
-31.517042227069993,111.01855092847114,-29.823157606847438,19.546251610712474,30.82272033485597,70.42678865036916,36.056262313964936,37.943737686035064
-31.415888535252524,111.98998668011205,-30.510572093578915,19.55263440833326,31.76800643547879,69.61630783351464,45.09672000205467,46.90327999794533
-31.31260699083615,113.99651982313421,-30.634168179067295,18.314290607554184,32.10092165432681,69.30601820129334,45.145534949097964,46.854465050902036
-30.90234806252153,115.14992813760836,-29.766958996284693,16.91717540725388,31.44940992116758,70.52168001476156,45.19254737290075,46.80745262709925
-30.897152031142426,115.6042912452427,-30.074053589120293,16.916572378648326,31.286581750211663,69.28649901476831,45.24399462535774,46.75600537464226
-31.166307029692057,115.47202965525925,-29.944158864208376,18.067113491263257,31.059341556478742,67.10796940345679,45.304479369619514,46.695520630380486
-30.70310515893174,116.48512542590409,-29.521514916146685,17.78415994795656,30.894257920642836,66.68062684091815,27.365384753646765,28.634615246353235
-30.66566317048379,118.2628311553044,-29.82198222027247,16.23433989038744,31.766549192100275,67.22128745303661,27.428298359454743,28.571701640545257
-30.914103737020014,118.4160187118374,-29.688648424174506,15.032024012741772,30.87638210523701,68.22534866633373,27.481820358502574,28.518179641497426
-30.741484369652007,119.01687829748087,-29.876644026295487,14.98810850810704,29.27461921790762,67.46429813337143,27.541626841408174,28.458373158591826
-30.896414843387447,118.97052166603693,-30.279535571287497,14.530272682736346,28.69420501553482,66.40476710060234,27.60310117147634,28.39689882852366
-31.576510780574885,118.48999567784476,-30.519071802789938,15.567582281840131,27.022989834268355,64.1466986382308,24.655804085013955,25.344195914986045
-32.30285548585128,118.31079736992298,-30.648019826392215,16.012151524938062,25.904986853655064,62.794762360620936,24.705739542726775,25.294260457273225
-32.7513694685896,118.45642835637696,-30.090309577014438,15.171596250154856,23.91399936136593,62.543902156702785,24.7315905652452,25.2684094347548
-32.70567061194346,118.8144986165007,-30.29785635604415,17.3574175003584,22.489357827859937,60.35644060102257,24.785848743683204,25.214151256316796
-32.94040744164539,117.89707507164825,-30.71218358951662,18.078055540179903,22.520123719286875,60.16155539721838,24.81108518942176,25.18891481057824
-32.75297120833641,116.01041004234075,-30.957663348210318,16.31503202017859,21.313632746884938,60.605704953769674,24.82063280190431,25.17936719809569
-32.28047185778961,115.01436819150716,-30.782882655794815,15.583722497312891,19.853755923569103,62.27045431667632,24.836408716920516,25.163591283079484
-32.22799137611885,114.86379504466281,-30.326759287437724,16.249210391079153,19.58535791155497,63.74275204770163,24.852087347494233,25.147912652505767
-32.763563360255674,113.50390955643226,-30.601536204129275,16.749968255717512,20.719625237271615,62.79896388384432,24.856566837718248,25.143433162281752
-33.69164173121213,112.16248722931353,-30.44784212928043,18.240133002990703,20.62159952995777,61.6354622304099,24.86568561111639,25.13431438888361
-33.35707207750914,110.84006679007926,-30.00721081134273,20.079888460152866,18.734296060711813,59.63017577513091,31.87544135171089,32.12455864828911
-32.78590004262326,110.12771520622668,-29.68173799978308,20.863346940430702,17.504438156391505,58.04556844723389,31.883718812346586,32.116281187653414
-32.97113938945589,110.06395123704122,-30.350252080994686,20.14126387210038,16.330183390175268,57.961037326622034,31.893077910090597,32.1069220899094
-33.05383692011613,108.18950433361665,-31.683168256359238,19.96885789981212,15.3049055289313,60.77157734003863,31.900852027886145,32.099147972113855
-33.3708615801827,105.93821092897842,-32.54123936713399,21.26551225398714,15.057822975787587,62.53127652097436,31.907352070148505,32.092647929851495
-32.93096479975622,103.67560033291677,-32.77372765416111,20.886232169364263,15.15488551715448,61.99665194968773,13.915939500115002,14.084060499884998
-32.29081135722257,102.4766106181688,-32.888924416315,21.27920489345317,16.808357690613583,61.2975178260032,13.923389861277457,14.076610138722543
-32.12577476279092,103.88797185760158,-32.924944456234705,21.882911103196832,17.360489110426503,61.978302172537525,13.931731074155948,14.068268925844052
-31.67081761790361,103.73714878124491,-32.90768389210222,20.605776941553344,15.350437276246378,62.699380189350805,13.937583833281366,14.062416166718634
-31.635036769381315,102.53852788799816,-33.1582102193295,19.170972883622895,15.514391368878151,61.770526550119115,13.943851393217983,14.056148606782017
-32.18418860653749,103.3578637036933,-33.28397414776151,19.0440209994688,17.738667022679255,61.902225547831364,31.95004769194921,32.04995230805079
-32.81773616751174,105.05805934316056,-32.716067568772424,19.705742873198176,18.98606201110443,61.556122228815255,31.953285782199373,32.04671421780063
-32.59247499328321,105.33395121119311,-31.990865005143405,20.100593053680683,18.398768797154208,60.70418210361194,31.96273878248948,32.03726121751052
-31.791757927100768,104.29964612093026,-31.772438531808703,19.391899643905276,17.080043593131208,61.802190668748665,31.9669404540804,32.0330595459196
-30.91401169043972,104.51451575824393,-31.589027144827426,18.069815087575677,16.842847299813883,61.9209148921461,31.97060278743777,32.02939721256223
-30.291557350916555,104.62036825697953,-31.429848680139116,17.627403963076972,15.842414543746056,60.47152888826895,21.976888626671524,22.023111373328476
-30.755835940069474,103.82802793384138,-31.287570133151746,17.95871033073996,16.649630529886554,59.46806441597755,21.975806838420056,22.024193161579944
-31.340626616819442,106.45338342842186,-31.460677717211063,17.342804494598326,19.089627350599308,58.066403228679235,21.977114920784317,22.022885079215683
-31.39451688732136,109.58581687305389,-31.84475221342545,14.99171426761069,19.01622705018425,58.10456617035675,21.983424599329823,22.016575400670177
-31.698847886230666,110.56598482931912,-32.371359970706735,12.371077706628881,18.716511425254726,59.89988553242719,21.990588609488782,22.009411390511218
-31.866559978544736,111.51445059525798,-32.991516513128445,11.567544087786729,21.0073379292044,61.37725796702921,27.990814410925566,28.009185589074434
-32.24787698355084,111.02245765674142,-33.060048236051294,11.802630836902537,22.679342591692357,63.3368162680685,27.984743568430446,28.015256431569554
-32.768533675997574,110.75101770861322,-33.06406609055312,11.542295076794488,23.61344562385806,64.30619698684964,27.97918269367713,28.02081730632287
-32.161744302493936,111.45204247298386,-32.72129670739896,10.736591699267379,24.65057139614054,62.0450526910098,27.96712853690849,28.03287146309151
-32.0221026711759,112.5703141185272,-32.14467808718061,11.463584758895323,24.292524276861286,58.11246037845564,27.953413193054928,28.046586806945072
-32.50000352474835,114.43426857290497,-32.02286520724303,13.216280590511843,24.95476758954019,56.730499833309324,31.933202676452794,32.066797323547206
-33.084470031729985,116.07728924496298,-32.209253002666,13.846887308332825,24.734452685054023,56.97379188263986,31.90158754906625,32.09841245093375
-33.740603013097775,116.8577704895918,-32.60173232521308,12.925922645229676,23.42522335588397,55.045724056115546,31.86687180503901,32.13312819496099
-33.83276923690093,118.12340582932357,-32.51902663858471,12.58921467061478,21.887948678148394,54.163107569936415,31.84518098962485,32.15481901037515
-33.54359409327497,119.47201373129576,-32.42371191824993,12.737993375664729,20.6714310179458,55.05526333490795,31.7762603812059,32.2237396187941
-33.30561567171696,118.62469625233709,-32.62627909517007,11.804067447154708,19.38649478982429,56.037933235029385,31.72207018813296,32.27792981186704
-33.71238590978724,118.08313186959133,-32.72198539803402,13.542700467268077,18.379183389315443,56.19435364841411,31.695717442866453,32.30428255713355
-34.24426480971258,117.98026666441326,-32.74559310294214,14.864038630108908,19.490033055251672,54.70114153329345,31.63931422821142,32.36068577178858
-34.251027332167475,116.75684152382976,-32.72072008483471,14.22097504089244,21.33887446074465,53.01724047930338,31.57901878906182,32.42098121093818
-34.20882578002213,115.26264626384005,-32.66341057326403,14.157625712324787,22.31990576309543,50.697190637562926,31.512598766944194,32.487401233055806
-34.743370393611016,114.65487523115635,-32.58456183424926,13.961208115242599,22.219600973855073,50.82260987506615,31.437744693956148,32.56225530604385
-34.74992489513417,115.23645150904481,-32.185610736527224,15.08419813471275,21.891499617057733,52.006636746820675,31.34919629350614,32.65080370649386
-34.09614984756315,114.36021076869413,-31.879393853938453,16.292165421711516,21.304871413954594,52.22228276097039,31.268444302585266,32.731555697414734
-33.61127302556992,113.81007987547231,-32.24856249389467,15.965303164415658,20.651564879250593,53.85926172621552,31.168396275469945,32.831603724530055
-33.85112368992607,113.72602535888237,-32.763551025741,16.199218624572467,19.956123689669276,54.16003924347578,31.06218384148505,32.93781615851495
-34.882350884597265,111.83077107828252,-33.37434053220756,15.796130188064453,19.312300526234505,52.09773391424025,24.957696252185485,27.042303747814515
-34.915716541178924,111.08324471972864,-33.12909156640025,14.785565798506525,17.45448199086817,50.22639912116179,24.85024581534134,27.14975418465866
-34.582746532832985,110.16246973776221,-32.004363237029644,14.473323087550298,15.677407371255246,49.28422735568077,24.736970389624503,27.263029610375497
-34.311218991234654,108.29828436287968,-32.12968126211673,12.735506419448399,15.212844329388457,50.247973673982955,24.623551805743745,27.376448194256255
-33.77605007985529,108.29468061224458,-32.78745688933799,12.433436012695765,13.77779477303126,52.39242411852766,24.50585256537113,27.49414743462887
-33.67552719063157,106.59081845171836,-32.882051727660254,14.377184322892958,12.585219372234853,52.457565937844464,23.436674804258615,26.563325195741385
-33.26015264665508,105.75390366684859,-32.598310455330264,16.44476418647517,13.413331235812553,50.099659430240706,23.304303948570094,26.695696051429906
-32.9386143429166,105.85662555146796,-32.67372363266885,17.39566326409623,14.601725140125033,50.01798836026006,23.170884450190044,26.829115549809956
-32.984812343089494,105.17415027813402,-32.683905473404366,17.073451601451282,13.029715287082187,50.4866660987845,23.046732145193346,26.953267854806654
-32.97414279182119,105.39030064015625,-31.732381201941223,16.908054089144912,11.071617105664053,50.32035164613416,22.92136445541658,27.07863554458342
