timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, laserFront
26473, 0.0011863078689202666, -0.00016364429029636085, -2.1450976419146173e-05, 0.007460719905793667, -0.00115493917837739, -0.0007218969985842705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26493, 0.0011275798315182328, -0.00044106412678956985, -3.599180490709841e-05, 0.006988176144659519, -0.0021119231823831797, -0.000718111579772085, 113976.6875, 146527.1875, 94377.4921875, 119280.5859375, 143141.34375, 96846.6484375, 0.0, 0.0, 0.0, 0.0, 0.7740001678466797, 2.8802313804626465, 0.0
26513, 0.0011713430285453796, 0.00012856705870945007, -4.7401179472217336e-05, 0.006946753244847059, 0.001151324831880629, -0.0007339574513025582, 113978.8515625, 146531.796875, 94380.2734375, 119287.8125, 143138.1875, 96848.6640625, 0.0, 0.0, 0.0, 0.0, 0.7717455625534058, 2.86978816986084, 0.0
26533, 0.0013132280437275767, 0.00015566256479360163, -4.366497159935534e-05, 0.007374964188784361, 0.0016604983247816563, -0.0006761719123460352, 113976.6875, 146525.359375, 94372.28125, 119289.359375, 143134.953125, 96852.703125, 0.0, 0.0, 0.0, 0.0, 0.7484712600708008, 2.866854667663574, 0.0
26553, -0.00028417896828614175, -0.00047461906797252595, -5.17658845637925e-05, -0.0005184407345950603, -0.0015294852200895548, -0.0006130028050392866, 113982.5, 146531.328125, 94379.0546875, 119293.7421875, 143139.53125, 96845.8984375, 0.0, 0.0, 0.0, 0.0, 0.7701889276504517, 2.8641068935394287, 0.0
26573, 0.0011913439957424998, -0.0004673049261327833, -3.182817454217002e-05, 0.006924846675246954, -0.0010668575996533036, -6.514766573673114e-05, 113978.8515625, 146527.65625, 94380.2734375, 119291.546875, 143139.53125, 96845.8984375, 0.0, 0.0, 0.0, 0.0, 0.76783287525177, 2.87607479095459, 0.0
26593, 0.0012384942965582013, 0.0001316361885983497, -2.8850861781393178e-05, 0.006915077101439238, 0.0019201961113139987, 0.00021107695647515357, 113976.71875, 146529.015625, 94377.4921875, 119287.8125, 143142.765625, 96848.6640625, 0.0, 0.0, 0.0, 0.0, 0.7673647999763489, 2.862387180328369, 0.0
26613, 0.0013823939952999353, 0.00017081209807656705, -1.4236331480788067e-05, 0.00753421988338232, 0.001990739954635501, 0.00020316346490290016, 113983.203125, 146524.0, 94379.0546875, 119289.359375, 143133.59375, 96851.1953125, 0.0, 0.0, 0.0, 0.0, 0.7425551414489746, 2.858614206314087, 0.0
26633, 0.0014186277985572815, -0.0004978585639037192, -1.1217825885978527e-05, 0.007393077947199345, -0.0016585937701165676, -6.446590850828215e-05, 113983.203125, 146532.28125, 94379.0546875, 119281.234375, 143135.421875, 96849.9296875, 0.0, 0.0, 0.0, 0.0, 0.7407524585723877, 2.8553545475006104, 0.0
26653, 0.0013408238301053643, -0.0004897746839560568, -4.653385985875502e-06, 0.007157061714679003, -0.001334841945208609, 0.00028564402600750327, 113982.4609375, 146532.28125, 94375.0625, 119282.7734375, 143138.109375, 96850.6875, 0.0, 0.0, 0.0, 0.0, 0.7532321810722351, 2.8569529056549072, 0.0
