Timestamp,app.PreprocessWhisker1_1,app.PreprocessWhisker1_2,app.PreprocessWhisker1_3,app.PreprocessWhisker2_1,app.PreprocessWhisker2_2,app.PreprocessWhisker2_3,app.stateInnerLoop,app.stateOuterLoop
58861,0,0,0,0,0,0,0,1
58881,0,0,0,0,0,0,0,1
58901,0,0,0,0,0,0,0,1
58921,0,0,0,0,0,0,0,1
58941,0,0,0,0,0,0,0,1
58961,0,0,0,0,0,0,0,1
58981,0,0,0,0,0,0,0,1
59001,0,0,0,0,0,0,0,1
59021,0,0,0,0,0,0,0,1
59041,0,0,0,0,0,0,0,1
59061,0,0,0,0,0,0,0,1
59081,0,0,0,0,0,0,0,1
59101,0,0,0,0,0,0,0,1
59121,0,0,0,0,0,0,0,1
59141,0,0,0,0,0,0,0,1
59161,0,0,0,0,0,0,0,1
59181,0,0,0,0,0,0,0,1
59201,0,0,0,0,0,0,0,1
59221,0,0,0,0,0,0,0,1
59241,0,0,0,0,0,0,0,1
59261,0,0,0,0,0,0,0,1
59281,0,0,0,0,0,0,0,1
59301,0,0,0,0,0,0,0,1
59321,0,0,0,0,0,0,0,1
59341,0,0,0,0,0,0,0,1
59361,0,0,0,0,0,0,0,1
59381,-0.221599951386452,-0.091635763645172,0.336585223674774,0.526905655860901,-0.531311213970184,-0.24142499268055,0,1
59401,-0.4832444190979,-0.38697874546051,0.251674234867096,1.12527847290039,-1.02961802482605,-0.649286270141602,0,1
59421,-0.458175033330917,-0.441661953926086,-0.24854451417923,1.03281950950623,-1.3652229309082,-0.802720904350281,0,1
59441,-0.065523788332939,-0.395569324493408,-0.609337329864502,0.947815239429474,-1.89457297325134,-0.84309184551239,0,1
59461,0.426954120397568,-0.429274678230286,-0.789768695831299,1.43340063095093,-1.97599971294403,-0.895903050899506,0,1
59481,0.725676476955414,-0.082623191177845,-0.52808940410614,1.4098185300827,-1.54717791080475,-0.677755832672119,0,1
59501,1.07827830314636,0.206490337848663,-0.494660556316376,0.934511780738831,-0.890658259391785,-0.501328587532043,0,1
59521,0.970458328723908,0.049600854516029,-0.550981998443604,0.904650032520294,-1.21682691574097,-0.700394928455353,0,1
59541,0.059485666453838,-0.221798211336136,-0.461324512958527,1.10084354877472,-1.56874191761017,-1.28884851932526,0,1
59561,-0.717069566249847,-0.198969960212708,-0.129436403512955,1.61023354530334,-1.15464079380035,-1.82759582996368,0,1
59581,-1.54296171665192,0.479623556137085,0.529897928237915,2.0587694644928,-1.01987683773041,-1.98349344730377,0,1
59601,-2.52523350715637,0.668083786964417,1.31008279323578,2.28336596488953,-1.30133867263794,-2.13795137405395,0,1
59621,-2.74325585365295,0.252374917268753,1.80216789245605,2.36594367027283,-1.55713474750519,-2.40379929542541,0,1
59641,-2.39540195465088,0.259597778320312,1.98188734054565,2.60441422462463,-1.73357760906219,-2.37353706359863,0,1
59661,-2.16649627685547,0.472873955965042,2.22268390655518,2.69906139373779,-2.23510503768921,-2.30614829063416,0,1
59681,-1.59216439723969,0.756022691726685,2.29192471504211,2.21490597724915,-2.06602811813354,-2.48782682418823,0,1
59701,-0.824134528636932,0.367866367101669,2.32168889045715,1.83789122104645,-1.69596302509308,-2.55199956893921,0,1
59721,-0.843476414680481,0.061100788414478,2.48513984680176,1.89456224441528,-1.99372231960297,-2.51187109947205,0,1
59741,-1.22346687316895,0.052340224385262,2.87986040115356,2.2231822013855,-2.03789639472961,-2.32284331321716,0,1
59761,-1.58480024337769,0.251590222120285,3.59269618988037,2.39809632301331,-1.57597732543945,-2.11463308334351,0,1
59781,-2.04165315628052,0.691633462905884,4.30528116226196,2.43650913238525,-1.00373542308807,-2.11512398719788,0,1
59801,-2.47056984901428,0.442724645137787,4.84793853759766,2.57935214042664,-0.558723926544189,-2.13160419464111,0,1
59821,-2.87438106536865,0.033881068229675,5.5777759552002,2.58917593955994,-0.28331658244133,-2.27504014968872,0,1
59841,-2.97322034835815,-0.06542456895113,6.41674709320068,2.59375762939453,-0.158590435981751,-2.64378929138184,0,1
59861,-2.85824155807495,-0.228376090526581,6.44965791702271,2.81880950927734,-0.05574294924736,-2.9302089214325,0,1
59881,-2.32808017730713,-0.165717631578445,5.99295902252197,2.84500026702881,-0.31073072552681,-3.19976234436035,0,1
59901,-1.59869003295898,-0.072114482522011,5.38416528701782,2.58195638656616,-0.318212509155273,-3.39775943756104,0,1
59921,-1.25699710845947,-0.345865160226822,5.26118898391724,2.11888575553894,0.00668540596962,-3.41933989524841,0,1
59941,-0.865232884883881,0.013316668570042,5.40015697479248,1.36591064929962,0.005930446088314,-3.50994968414307,0,1
59961,-0.71129298210144,0.481768369674683,5.26390075683594,0.920201301574707,-0.510194957256317,-3.66173553466797,0,1
59981,-0.82442045211792,0.371003061532974,5.27830171585083,1.02939224243164,-1.03205120563507,-4.03685855865479,0,1
60001,-1.06206834316254,0.141167551279068,5.59553050994873,1.17968893051147,-0.993809103965759,-4.49706792831421,0,1
60021,-1.07166826725006,0.200600981712341,6.29398012161255,1.30995213985443,-1.36092638969421,-4.35572957992554,0,1
60041,-1.16044855117798,0.403852075338364,6.87900400161743,1.42234408855438,-2.03102040290833,-3.84996604919434,0,1
60061,-1.15023899078369,0.678157866001129,7.53213262557983,1.12405776977539,-2.29360723495483,-3.97990679740906,0,1
60081,-0.432348549365997,1.18447375297546,8.24519729614258,0.574415683746338,-2.02527713775635,-4.3918023109436,0,1
60101,0.179787248373032,1.27595174312592,8.8417329788208,0.140523567795753,-1.79274821281433,-4.4332423210144,0,1
60121,0.698079586029053,1.22487509250641,9.16526317596436,0.034774951636791,-1.87411248683929,-4.76628017425537,0,1
60141,0.850328981876373,1.32931566238403,9.52829265594482,-0.06127579510212,-1.83916878700256,-5.07582426071167,0,1
60161,0.508531332015991,1.34609091281891,9.86926364898682,-0.205042019486427,-1.3072030544281,-5.02594614028931,0,1
60181,0.293014407157898,1.22868454456329,9.7956714630127,-0.221861287951469,-1.06775379180908,-5.27752304077148,0,1
60201,0.527603626251221,0.992317140102386,9.52394008636475,-0.126038447022438,-1.31269252300262,-5.23245573043823,0,1
60221,0.089926436543465,0.819755613803864,9.52774906158447,0.18243345618248,-1.53607618808746,-4.52949571609497,0,1
60241,-0.717865347862244,0.816714942455292,9.60684585571289,0.792123734951019,-1.79656064510345,-3.92006158828735,0,1
60261,-1.12034070491791,0.851295948028564,9.58350849151611,1.49943172931671,-1.86508321762085,-3.90158033370972,0,1
60281,-1.78365623950958,0.975620985031128,9.97682762145996,2.46199417114258,-2.10159015655518,-4.40741682052612,0,1
60301,-2.05759525299072,1.01030194759369,10.7395172119141,3.53752207756042,-2.26051330566406,-4.81414699554443,0,1
60321,-2.21099281311035,1.13459706306458,11.491003036499,3.81021332740784,-1.84296321868896,-4.68151521682739,0,1
60341,-2.42694354057312,1.11274170875549,11.7808589935303,4.04710531234741,-1.5345710515976,-4.63436365127564,0,1
60361,-2.4726665019989,0.792061686515808,11.717324256897,4.47762393951416,-2.11361384391785,-4.66308689117432,0,1
60381,-2.47966814041138,0.995094656944275,11.9606056213379,4.85404539108276,-2.29535698890686,-4.36436796188355,0,1
60401,-2.62192463874817,1.43793976306915,12.1375694274902,5.01301574707031,-1.61607098579407,-4.11370611190796,0,1
60421,-2.77129340171814,1.7548725605011,11.9172163009644,4.86571884155273,-1.24480497837067,-4.07504224777222,0,1
60441,-2.87002897262573,1.7906836271286,12.4159545898438,4.72920322418213,-1.42905282974243,-4.28088665008545,0,1
60461,-2.64181208610535,1.80261695384979,12.9883995056152,4.43318033218384,-1.26015615463257,-4.47794437408447,0,1
60481,-2.12412786483765,1.90613889694214,13.0055065155029,4.05225133895874,-0.891733109951019,-4.49788618087769,0,1
60501,-2.02670383453369,2.1472339630127,12.9810256958008,3.93462443351746,-1.02325654029846,-4.47345542907715,0,1
60521,-2.07620930671692,2.00268507003784,12.8632736206055,4.50182104110718,-1.08984088897705,-4.52245712280273,0,1
60541,-2.42565059661865,1.79805016517639,12.606466293335,5.11226940155029,-1.15515172481537,-4.35461664199829,0,1
60561,-2.53341865539551,1.93499732017517,12.4520435333252,5.47867965698242,-0.993719041347504,-3.88173270225525,0,1
60581,-1.97511899471283,1.75459623336792,13.0084371566772,5.91025829315186,-0.293769627809525,-3.36412644386291,0,1
60601,-1.6157660484314,1.12359941005707,13.8003244400024,6.28655052185059,0.206744372844696,-3.37114000320435,0,1
60621,-1.94115209579468,0.769991457462311,14.4062576293945,6.78268527984619,0.530823588371277,-3.27968788146973,0,1
60641,-2.25350403785706,0.888316452503204,14.9595403671265,7.27199459075928,0.585342526435852,-3.04455208778381,0,1
60661,-2.38444495201111,0.466609299182892,15.57848072052,7.75488233566284,0.626227200031281,-2.96406936645508,0,1
60681,-2.97508072853088,0.073611885309219,16.0860366821289,8.06209945678711,0.992451190948486,-3.02085757255554,0,1
60701,-3.74756050109863,0.270291805267334,16.2688274383545,8.10088634490967,1.59065735340118,-3.19939231872559,0,1
60721,-4.28562021255493,0.426084697246552,16.2761268615723,8.0142707824707,2.28233480453491,-2.86550664901733,0,1
60741,-4.50295448303223,0.601876974105835,16.296895980835,8.04202556610107,2.54890418052673,-2.24641466140747,0,1
60761,-4.37918281555176,1.133629322052,17.0062942504883,8.73514366149902,2.88924169540405,-1.82587492465973,0,1
60781,-4.40355777740479,1.24771296977997,17.7622146606445,9.51054668426514,2.95554494857788,-1.97654628753662,0,1
60801,-5.0668740272522,0.482746094465256,18.1077194213867,9.62528800964356,2.94784426689148,-2.23915505409241,0,1
60821,-6.01505947113037,0.067146793007851,18.4835758209229,9.54853248596191,3.10093832015991,-2.09335947036743,0,1
60841,-6.76414918899536,0.300169974565506,18.5477313995361,9.86584663391113,2.94544768333435,-1.75450301170349,0,1
60861,-6.60251235961914,0.375402450561523,18.3916835784912,10.3633766174316,2.74185633659363,-1.41378593444824,0,1
60881,-6.4229006767273,0.366975426673889,18.6606903076172,11.0768175125122,2.88959908485413,-0.902498483657837,0,1
60901,-6.00191068649292,0.397112995386124,19.6449565887451,11.7557210922241,3.179767370224,-0.522215604782105,0,1
60921,-5.08468341827393,0.23587828874588,20.4172134399414,12.1779117584229,3.0330502986908,-0.653184652328491,0,1
60941,-5.02486753463745,-0.20780748128891,20.7752323150635,12.2028541564941,2.55522155761719,-0.955691516399384,0,1
60961,-5.44429111480713,-0.45062792301178,21.3293743133545,12.0445051193237,2.34789371490479,-0.902642905712128,0,1
60981,-5.72467994689941,-0.120317354798317,21.3240203857422,11.8359956741333,2.60539746284485,-0.477787673473358,0,1
61001,-5.88106441497803,-0.07123862951994,20.6526622772217,11.8091440200806,2.88037729263306,-0.287288278341293,0,1
61021,-5.64579820632935,-0.384492784738541,20.2367858886719,12.0562658309937,3.34071207046509,-0.135681852698326,0,1
61041,-5.40157556533814,-0.060330286622048,20.4430618286133,12.0951471328735,3.85237073898315,-0.018695026636124,0,1
61061,-5.48749542236328,-0.01675096154213,20.975606918335,12.00563621521,3.56331443786621,0.067489415407181,0,1
61081,-5.64113426208496,-0.729663610458374,21.6844444274902,12.366192817688,2.90153217315674,0.295454889535904,0,1
61101,-6.0239143371582,-1.04178392887115,21.9852485656738,13.1821804046631,3.3757266998291,0.254302263259888,0,1
61121,-6.21452713012695,-1.05447268486023,21.7546424865723,13.5557565689087,4.46356821060181,0.312761455774307,0,1
61141,-6.23450374603272,-1.4781858921051,21.2782955169678,13.4801473617554,4.74164724349976,0.628728091716766,0,1
61161,-6.27268838882446,-1.87151253223419,20.8098411560059,13.1752433776855,4.3574743270874,0.778185486793518,0,1
61181,-6.3833909034729,-2.18119502067566,20.6870880126953,13.0054798126221,4.2874059677124,1.11814892292023,0,1
61201,-6.67069149017334,-2.19087100028992,20.7019634246826,13.4632625579834,4.60885095596314,1.23214042186737,0,1
61221,-6.945725440979,-1.93524980545044,21.177282333374,13.6316061019897,4.82716464996338,0.919995784759522,0,1
61241,-7.09688901901245,-1.95108294487,21.7224140167236,13.3734149932861,5.12298965454102,0.681138396263123,0,1
61261,-7.41955518722534,-1.81300485134125,21.7087745666504,13.1321640014648,5.4873628616333,0.451089560985565,0,1
61281,-7.95053195953369,-1.70765066146851,21.7069149017334,12.9625148773193,5.51666164398193,0.680157423019409,0,1
61301,-8.046067237854,-1.74419069290161,21.6027240753174,12.8565196990967,5.53061103820801,1.09082579612732,0,1
61321,-7.92437314987183,-1.96298575401306,21.5206050872803,12.3559484481812,5.75737857818604,1.15478599071503,0,1
61341,-8.17351245880127,-1.89218747615814,22.0220413208008,11.6748495101929,5.60888004302979,1.36222279071808,0,1
61361,-8.357177734375,-1.11337971687317,22.815279006958,11.0596561431885,5.46589660644531,1.30206108093262,0,1
61381,-8.87735462188721,-0.778428137302399,23.4156837463379,10.7853498458862,5.72177171707153,0.835352420806885,0,1
61401,-9.80804443359375,-1.06308841705322,23.6189937591553,10.5317325592041,5.71102571487427,0.797773599624634,0,1
61421,-10.4259996414185,-0.995007038116455,23.8081893920898,10.1838779449463,5.63379192352295,0.802606880664825,0,1
61441,-10.5404644012451,-0.219279080629349,24.0970668792725,10.2038040161133,5.83597373962402,0.56310909986496,0,1
61461,-10.320481300354,0.450620532035828,24.3613815307617,10.7191915512085,5.89116859436035,0.445362687110901,0,1
61481,-10.1422824859619,0.236650377511978,24.6605396270752,11.504602432251,6.0969877243042,0.492115288972855,0,1
61501,-10.2272911071777,-0.36660623550415,24.7648239135742,12.1902074813843,6.37989902496338,0.515605688095093,0,1
61521,-10.7149343490601,-0.75088232755661,24.8653049468994,14.5917129516602,6.73187828063965,0.631222367286682,0,1
61541,-10.9950857162476,-1.05337083339691,25.3006858825684,17.2168045043945,7.25765514373779,0.43375027179718,0,1
61561,-10.6966381072998,-1.45224416255951,26.2020473480225,21.0533504486084,7.3169322013855,-0.548873543739319,2,1
61581,-9.99785232543945,-2.04911661148071,27.1214237213135,23.2550811767578,7.35613679885864,-1.04314875602722,2,1
61601,-9.28230857849121,-2.65203857421875,26.9846630096436,22.8205146789551,7.37750244140625,-1.10378384590149,2,1
61621,-6.97347497940064,-3.37266039848328,26.5876750946045,23.7691268920898,7.21473264694214,-1.56911790370941,2,1
61641,-5.28329515457153,-4.87474632263184,28.2157554626465,25.4366874694824,6.94510793685913,-2.05481338500977,2,1
61661,-4.5943865776062,-5.99672603607178,29.8347778320312,27.684476852417,6.29892492294312,-2.27625560760498,2,1
61681,-3.94802808761597,-6.38589286804199,29.6964302062988,29.3739452362061,5.82577419281006,-2.37586498260498,2,1
61701,-3.90425586700439,-6.68851709365845,29.6343593597412,31.8637981414795,5.33731985092163,-2.70565509796143,2,1
61721,-3.32370710372925,-7.25248098373413,29.9219646453857,34.8927345275879,4.66735982894897,-2.78829002380371,2,1
61741,-3.05639123916626,-7.82232475280762,29.3353786468506,37.044303894043,4.45716857910156,-2.82075619697571,2,1
61761,-2.05257868766785,-7.66387414932251,27.8608493804932,39.0361633300781,4.37309217453003,-3.03469347953796,2,1
61781,-0.057734455913305,-7.14134168624878,26.7838382720947,41.5615386962891,4.06174087524414,-3.29669284820557,2,1
61801,1.6311069726944,-6.80370044708252,26.3422718048096,43.7120590209961,3.71815347671509,-3.31874179840088,2,1
61821,2.70885038375854,-6.51756715774536,25.9572887420654,46.1491394042969,3.51627683639526,-3.52262449264526,2,1
61841,3.52512860298157,-6.10817289352417,25.1716690063477,48.7822570800781,3.38388800621033,-3.88768148422241,2,1
61861,5.23664569854736,-6.09724617004395,24.2563037872314,51.1362075805664,2.91851019859314,-3.66237616539001,2,1
61881,7.57242441177368,-6.27068090438843,23.9595947265625,53.7482414245605,2.43912076950073,-3.19541573524475,2,1
61901,9.50122547149658,-6.325599193573,23.4229564666748,55.4030838012695,1.89126634597778,-2.85275030136108,2,1
61921,11.4058570861816,-6.38810873031616,22.5046768188477,56.6585845947266,1.34034931659698,-2.6206169128418,2,1
61941,12.7805452346802,-6.57008981704712,22.263521194458,58.291934967041,1.18186497688293,-2.65589642524719,2,1
61961,14.1915531158447,-6.51958465576172,21.8338260650635,59.1314735412598,1.82280158996582,-2.81562089920044,2,1
61981,15.6896839141846,-6.31924200057983,21.2935657501221,59.9428062438965,2.32577085494995,-2.63450574874878,2,1
62001,17.0948181152344,-6.15528440475464,20.4864406585693,60.2773780822754,2.25482797622681,-2.32030057907104,2,1
62021,18.5296230316162,-6.24929571151733,19.9506721496582,59.9067497253418,2.12676405906677,-1.77546739578247,2,1
62041,19.3125438690186,-6.68489360809326,20.1635723114014,59.9257736206055,2.23007345199585,-1.08281481266022,2,1
62061,19.9676494598389,-7.02937078475952,19.5743751525879,60.1772651672363,2.93332242965698,-0.767051935195923,2,1
62081,20.3965225219727,-7.34825754165649,18.5559406280518,60.2969131469727,3.54713916778564,-0.729516625404358,2,1
62101,20.511137008667,-7.86976623535156,18.6236133575439,60.2994956970215,3.23528409004211,-0.431336492300034,2,1
62121,21.3055019378662,-8.34509086608887,18.9781532287598,60.3109970092774,2.72357368469238,-0.353260159492493,2,1
62141,21.6877593994141,-8.44073867797852,19.3613758087158,59.5409278869629,2.37327742576599,-0.470521956682205,2,1
62161,21.8732738494873,-8.19945907592773,19.7133693695068,58.4163589477539,2.05366921424866,-0.535438776016235,2,1
62181,22.0528297424316,-8.73086452484131,19.5862655639648,57.2036743164063,2.32455778121948,-0.610257089138031,2,1
62201,21.8886203765869,-9.94741344451904,18.8086223602295,55.9701042175293,3.28831720352173,-0.468239367008209,2,1
62221,21.8711090087891,-10.0791893005371,18.0183067321777,54.606143951416,4.13388013839722,-0.303120493888855,2,1
62241,20.7991065979004,-9.69956684112549,18.2323780059814,52.9583435058594,4.31003379821777,-0.174020275473595,2,1
62261,19.9765548706055,-9.71237564086914,18.1531829833984,51.1163330078125,4.56883859634399,-0.189755260944366,2,1
62281,19.1508102416992,-9.96056270599365,17.9261989593506,48.3139152526856,4.89989900588989,-0.108413860201836,2,1
62301,17.9276695251465,-10.304615020752,18.3013477325439,45.2817993164063,5.23842859268189,-0.166570201516151,2,1
62321,16.7476043701172,-10.2259426116943,18.2522315979004,42.7244071960449,5.47143077850342,-0.292056798934936,2,1
62341,15.4942922592163,-9.7722806930542,18.1650810241699,40.3085899353027,5.49785089492798,-0.195230156183243,2,1
62361,15.0227994918823,-9.49378108978272,18.2134265899658,37.5126571655273,5.45375061035156,-0.126800492405891,2,1
62381,14.1170358657837,-8.41224479675293,18.212776184082,34.3251800537109,5.74097347259522,-0.027224916964769,2,1
62401,12.8266544342041,-7.01378583908081,18.1122665405273,32.0333023071289,6.26554727554321,-0.182046636939049,2,1
62421,12.0423049926758,-6.74497127532959,17.810453414917,30.1429862976074,6.71923637390137,-0.167719930410385,2,1
62441,11.1995401382446,-6.97107696533203,18.0069580078125,27.6517009735107,6.94052267074585,0.391406208276749,2,1
62461,10.0800113677979,-7.35415935516357,18.3634757995605,25.3057804107666,7.23740816116333,0.813167273998261,2,1
62481,8.7726001739502,-7.81983757019043,18.1286087036133,23.5980987548828,7.31918859481812,1.3383059501648,2,1
62501,7.69421005249023,-7.96370935440064,17.8203582763672,21.8940334320068,7.15279102325439,1.72920656204224,2,1
62521,6.93215751647949,-8.1611909866333,18.2367095947266,20.0252723693848,7.61219835281372,1.83154332637787,2,1
62541,6.00020313262939,-8.57438087463379,18.4497585296631,18.8012638092041,8.11984825134277,1.79056739807129,0,1
62561,5.20060157775879,-8.67112064361572,18.3131046295166,17.4735107421875,8.21879100799561,1.62247252464294,0,1
62581,4.4621901512146,-8.43063735961914,18.317419052124,15.829140663147,8.29339504241943,1.8492419719696,0,1
62601,4.17335748672485,-8.00392627716064,18.1648426055908,14.5817823410034,8.34546852111816,2.14421677589416,0,1
62621,4.05848932266235,-7.63787412643433,17.5912284851074,13.743540763855,8.09555816650391,2.72504925727844,0,1
62641,3.81565451622009,-7.55147790908814,16.588098526001,13.4385137557983,8.31187534332275,3.44628405570984,0,1
62661,4.305335521698,-7.37491321563721,15.3174247741699,13.6631841659546,8.88528537750244,3.72763586044312,0,1
62681,5.16303586959839,-7.2876558303833,14.0358953475952,14.0756874084473,9.21117496490479,3.67489719390869,0,1
62701,6.3466100692749,-7.27969884872437,13.4219455718994,14.8800954818726,9.31633472442627,3.88969969749451,0,1
62721,7.87437391281128,-7.1729302406311,12.3856992721558,16.5955200195312,9.00001621246338,3.83418750762939,0,1
62741,9.31162929534912,-7.2605299949646,10.6940412521362,18.2156772613525,8.53643703460693,3.48249793052673,0,1
62761,10.8371267318726,-7.91525030136108,9.43719482421875,19.8628845214844,8.33729076385498,3.43220901489258,0,1
62781,11.6498584747314,-8.22677326202393,8.84901332855225,21.7584266662598,8.37290191650391,2.85988831520081,2,1
62801,12.3371257781982,-8.00800704956055,8.74174022674561,23.5909252166748,8.16475772857666,2.1631863117218,2,1
62821,13.5333118438721,-8.16479206085205,8.44091415405273,25.1969528198242,7.85328674316406,1.63860666751862,2,1
62841,14.6726055145264,-8.31630802154541,7.68663167953491,26.9391994476318,7.95877599716187,1.21073734760284,2,1
62861,16.324047088623,-8.51942729949951,7.03811836242676,29.0265655517578,8.09577369689941,1.1509462594986,2,1
62881,18.0902938842773,-8.82456874847412,7.21701526641846,31.0797843933105,8.20423316955566,0.797461628913879,2,1
62901,19.3372192382812,-8.20495700836182,7.1712212562561,32.9324378967285,8.23001956939697,0.183670490980148,2,1
62921,20.9114971160889,-7.21648025512695,6.1930251121521,34.605770111084,7.61852598190308,-0.604219973087311,2,1
62941,22.8878192901611,-7.14296579360962,5.06501054763794,36.7390632629395,6.95048427581787,-1.54598677158356,2,1
62961,24.5995063781738,-7.37287378311157,4.19965410232544,38.8277130126953,6.34555339813232,-2.28522562980652,2,1
62981,26.0182914733887,-7.1951174736023,3.51158666610718,40.7060279846191,5.6842827796936,-2.61866164207458,2,1
63001,27.4017162322998,-6.31746006011963,3.09410881996155,42.3963241577148,5.48016023635864,-2.81737852096558,2,1
63021,28.8095722198486,-5.38340520858765,2.63505840301514,44.0877227783203,5.11786842346191,-2.95281314849854,2,1
63041,30.0688781738281,-5.02031326293945,1.68833649158478,45.6096611022949,4.6163969039917,-3.14478445053101,2,1
63061,31.6461372375488,-4.88210391998291,0.535214960575104,47.1492919921875,4.1609902381897,-3.44316387176514,2,1
63081,32.4892730712891,-4.71795272827148,-0.574602782726288,48.9854278564453,3.97235727310181,-3.15903282165527,2,1
63101,33.5267639160156,-4.92564678192139,-1.75795555114746,51.0268707275391,3.68132305145264,-3.03499531745911,2,1
63121,35.7505111694336,-5.12474679946899,-2.55453729629517,53.2489395141602,3.29965424537659,-3.33504414558411,2,1
63141,37.2205467224121,-4.92133378982544,-2.95142436027527,55.1216468811035,2.72595596313477,-3.89834356307983,2,1
63161,38.2467918395996,-4.9812593460083,-3.16257238388062,56.4578666687012,2.09509611129761,-4.46921825408936,2,1
63181,39.2168807983398,-5.10560512542725,-3.03915810585022,57.3171119689941,2.31625175476074,-4.76443147659302,2,1
63201,39.7412376403809,-5.51257848739624,-3.18291878700256,57.8653221130371,2.39002466201782,-5.04041862487793,2,1
63221,39.926139831543,-5.77526140213013,-3.6763973236084,58.6446876525879,2.50215578079224,-5.58109855651856,2,1
63241,40.1485176086426,-5.79694890975952,-3.97226166725159,59.4593811035156,2.93107271194458,-5.90508508682251,2,1
63261,40.685489654541,-5.94315195083618,-4.14897012710571,59.6845054626465,2.73846793174744,-5.98018407821655,2,1
63281,41.0500526428223,-6.03054523468018,-4.21983003616333,59.4991683959961,2.44571113586426,-6.22914886474609,2,1
63301,41.4309921264649,-5.72734880447388,-4.59146404266357,59.2317581176758,2.68373918533325,-6.35022878646851,2,1
63321,41.6001701354981,-5.02145004272461,-5.11689138412476,58.6661682128906,2.54664301872253,-6.30136489868164,2,1
63341,40.9610404968262,-4.74826955795288,-5.27085304260254,57.6672821044922,2.19049549102783,-5.98897838592529,2,1
63361,39.8312492370605,-4.35256767272949,-5.37708520889282,56.6230506896973,2.59891819953918,-6.00693464279175,2,1
63381,38.210578918457,-3.90396857261658,-5.38450145721436,55.4265899658203,3.17785549163818,-6.20518112182617,2,1
63401,36.2679557800293,-3.57794642448425,-5.19145774841309,54.0959625244141,3.34285092353821,-6.05571508407593,2,1
63421,34.548656463623,-3.02257204055786,-5.21544551849365,52.816463470459,3.59159660339355,-5.93621206283569,2,1
63441,32.7472534179687,-2.715256690979,-5.88309907913208,50.6805763244629,3.4642128944397,-5.95616436004639,2,1
63461,30.9866943359375,-2.9666006565094,-6.33184957504272,48.1252670288086,3.34156322479248,-5.53591632843018,2,1
63481,29.2072982788086,-3.60062646865845,-6.69883251190186,45.65087890625,4.01268243789673,-4.66903638839722,2,1
63501,27.8076953887939,-4.06618022918701,-7.16216993331909,43.2501335144043,4.25884008407593,-4.13962984085083,2,1
