Timestamp,Whisker.Barometer1_1,Whisker.Barometer1_2,Whisker.Barometer1_3,Whisker1.Barometer2_1,Whisker1.Barometer2_2,Whisker1.Barometer2_3
63377,112255.53125,147368.609375,91080.625,108726.59375,136785.5625,95148.546875
63397,112254.1015625,147369.078125,91078.65625,108731.546875,136778.21875,95147.296875
63417,112255.53125,147370.921875,91070.03125,108726.59375,136778.21875,95149.03125
63437,112251.9453125,147375.078125,91082.1953125,108726.59375,136781.015625,95150.546875
63457,112253.3828125,147380.171875,91089.6484375,108731.546875,136783.8125,95154.546875
63477,112252.6640625,147375.546875,91088.46875,108725.890625,136774.1875,95147.7890625
63497,112257.6875,147373.234375,91079.8359375,108724.453125,136787.84375,95152.546875
63517,112254.8203125,147377.859375,91090.828125,108724.46875,136783.8125,95153.3046875
63537,112254.1015625,147380.171875,91088.8671875,108720.9296875,136777.515625,95149.296875
63557,112256.96875,147371.390625,91080.625,108730.84375,136786.09375,95151.3046875
63577,112253.3828125,147367.234375,91077.875,108730.84375,136774.71875,95150.546875
63597,112252.6640625,147373.703125,91073.953125,108733.6640625,136781.546875,95153.3046875
63617,112257.6875,147366.765625,91068.0625,108730.84375,136781.015625,95151.3046875
63637,112256.25,147366.765625,91063.359375,108731.546875,136790.125,95153.3046875
63657,112256.25,147373.234375,91060.609375,108729.421875,136778.75,95163.3125
63677,112256.96875,147373.234375,91064.53125,108730.84375,136783.8125,95155.796875
63697,112256.25,147378.3125,91073.953125,108723.046875,136778.75,95154.0625
63717,112250.515625,147378.3125,91068.8515625,108718.8046875,136785.046875,95159.3046875
63737,112245.4921875,147375.078125,91064.921875,108720.9296875,136781.015625,95153.3046875
63757,112251.9453125,147374.15625,91055.1171875,108716.6796875,136781.546875,95159.3046875
63777,112252.6640625,147371.390625,91064.921875,108730.84375,136783.8125,95159.3046875
63797,112249.796875,147370,91057.078125,108731.546875,136783.8125,95150.0546875
63817,112259.1171875,147387.09375,91053.15625,108740.0390625,136787.84375,95155.3046875
63837,112262.703125,147374.15625,91050.796875,108735.0859375,136783.296875,95155.3046875
63857,112266.2890625,147375.546875,91062.1796875,108737.9140625,136778.75,95155.5703125
63877,112256.96875,147376.9375,91064.921875,108735.7890625,136781.015625,95159.3046875
63897,112249.078125,147375.546875,91061,108719.5078125,136779.796875,95155.3046875
63917,112254.8125,147376.46875,91064.140625,108719.5078125,136790.125,95158.8203125
63937,112256.96875,147376.9375,91061.7890625,108716.6796875,136790.125,95154.0625
63957,112253.375,147373.703125,91053.9375,108724.453125,136784.34375,95158.0625
63977,112252.6640625,147377.859375,91045.3046875,108728,136779.265625,95156.8125
63997,112246.2109375,147377.859375,91035.1015625,108724.453125,136792.390625,95152.8125
64017,112258.3984375,147378.78125,91049.234375,108732.25,136783.8125,95156.8125
64037,112264.859375,147382.9375,91047.265625,108730.828125,136787.84375,95157.3046875
64057,112259.1171875,147374.625,91053.9375,108737.2109375,136781.546875,95156.546875
64077,112256.96875,147372.78125,91048.0546875,108737.2109375,136782.0625,95152.0546875
64097,112259.1171875,147376.9375,91047.265625,108725.875,136785.046875,95154.8125
64117,112257.6796875,147380.625,91038.2421875,108721.6328125,136779.796875,95164.0703125
64137,112260.5546875,147378.78125,91038.2421875,108724.453125,136785.5625,95156.8125
64157,112254.8125,147380.625,91037.4609375,108731.53125,136781.546875,95160.0625
64177,112256.96875,147378.78125,91035.1015625,108728.703125,136783.296875,95156.8125
64197,112254.8125,147378.3125,91032.359375,108729.421875,136786.09375,95160.8203125
64217,112259.1171875,147376.46875,91033.5390625,108734.375,136786.09375,95155.3046875
64237,112261.984375,147380.625,91045.3046875,108732.25,136790.125,95158.8203125
64257,112261.265625,147383.40625,91038.2421875,108729.421875,136783.296875,95164.0703125
64277,112261.265625,147382.9375,91040.9921875,108733.6640625,136782.59375,95166.0703125
64297,112257.6796875,147376.46875,91038.640625,108730.125,136788.359375,95164.0703125
64317,112257.6796875,147367.234375,91027.65625,108736.4921875,136786.09375,95156.8125
64337,112247.640625,147376.9375,91034.3203125,108727.296875,136780.3125,95157.5703125
64357,112248.359375,147378.78125,91024.1171875,108726.578125,136783.8125,95166.0703125
64377,112254.8125,147379.234375,91035.1015625,108729.421875,136779.796875,95160.8203125
64397,112256.96875,147379.703125,91036.28125,108736.4921875,136779.796875,95154.8125
64417,112263.421875,147385.703125,91024.515625,108732.953125,136788.359375,95160.8203125
64437,112250.5078125,147376.9375,91020.59375,108735.078125,136779.265625,95162.8203125
64457,112259.1171875,147374.15625,91017.453125,108730.828125,136782.0625,95169.5859375
64477,112255.53125,147381.09375,91017.453125,108740.0390625,136778.5625,95162.328125
64497,112254.09375,147379.703125,91019.4140625,108737.1953125,136792.921875,95156.8125
64517,112249.078125,147376.9375,91013.921875,108732.953125,136780.3125,95166.828125
64537,112255.53125,147381.09375,91014.703125,108730.125,136788.359375,95166.828125
64557,112256.96875,147378.78125,91017.453125,108737.1953125,136784.859375,95166.3359375
64577,112251.9453125,147388.015625,91025.296875,108731.53125,136790.640625,95166.828125
64597,112259.8359375,147375.078125,91023.3359375,108729.421875,136791.171875,95167.578125
64617,112259.8359375,147382.015625,91016.671875,108730.828125,136792.921875,95166.0703125
64637,112266.2890625,147386.171875,91026.078125,108739.3203125,136785.390625,95168.0703125
64657,112259.109375,147387.5625,91023.3359375,108735.078125,136788.890625,95168.3359375
64677,112259.1171875,147385.703125,91014.3125,108738.6171875,136788.890625,95166.3359375
64697,112256.2421875,147386.171875,91009.609375,108735.7890625,136784.859375,95165.0859375
64717,112256.96875,147382.015625,91001.7578125,108735.78125,136791.171875,95173.5859375
64737,112256.2421875,147383.859375,91013.1328125,108730.109375,136782.59375,95165.0859375
64757,112257.6796875,147381.546875,91012.7421875,108735.78125,136788.890625,95168.828125
64777,112261.984375,147388.484375,91015.4921875,108739.3203125,136780.84375,95168.0703125
64797,112256.9609375,147392.640625,91014.703125,108740.0234375,136787.65625,95168.828125
64817,112261.984375,147383.859375,91007.6484375,108740.7421875,136792.21875,95166.3359375
64837,112261.984375,147381.546875,90997.8359375,108740.0234375,136791.6875,95173.5859375
64857,112246.203125,147383.859375,90988.8203125,108739.3203125,136795.1875,95172.078125
64877,112258.3984375,147381.546875,90996.6640625,108747.1171875,136785.390625,95177.59375
64897,112257.6796875,147384.78125,90996.6640625,108737.8984375,136791.171875,95171.5859375
64917,112261.984375,147379.703125,90984.8984375,108734.359375,136791.171875,95168.3359375
64937,112257.6796875,147377.390625,90990.78125,108742.1484375,136789.9375,95172.34375
64957,112251.2265625,147384.328125,91001.3671875,108745.6953125,136787.65625,95172.34375
64977,112261.265625,147395.40625,91008.4296875,108740.0234375,136787.65625,95175.5859375
64997,112261.9765625,147388.484375,91000.1875,108735.78125,136793.96875,95176.34375
65017,112264.1328125,147382.015625,90998.625,108743.5703125,136789.40625,95172.828125
65037,112259.109375,147386.171875,90994.703125,108745.6953125,136793.96875,95177.59375
65057,112265.5703125,147386.171875,90985.6796875,108742.8515625,136796.234375,95172.34375
65077,112264.8515625,147382.46875,90980.9765625,108746.3984375,136787.140625,95174.8359375
65097,112264.1328125,147382.015625,90993.1328125,108749.9375,136789.40625,95177.59375
65117,112258.390625,147384.78125,90996.6640625,108744.9765625,136788.1875,95176.34375
65137,112261.265625,147386.640625,90988.8203125,108747.1015625,136791.6875,95177.59375
65157,112264.1328125,147377.859375,90983.71875,108752.0625,136785.90625,95177.59375
65177,112261.265625,147388.9375,90984.109375,108747.1015625,136796.234375,95176.34375
65197,112267.71875,147379.703125,90975.09375,108740.7265625,136788.1875,90980.1875
65217,112258.390625,147386.640625,90971.953125,108737.8984375,136789.40625,95183.59375
65237,112260.546875,147384.78125,90980.1875,108746.3984375,136799.03125,95176.34375
65257,112260.546875,147384.78125,90979.015625,108742.1484375,136785.90625,95179.859375
65277,112253.375,147387.09375,90980.9765625,108749.2265625,136795.71875,95179.859375
65297,112254.09375,147382.9375,90979.796875,108754.1875,136792.21875,95179.59375
65317,112271.3046875,147393.5625,90977.8359375,108748.5234375,136796.765625,95185.6015625
65337,112267,147384.78125,90979.796875,108744.9765625,136790.453125,95179.1015625
65357,112269.1484375,147385.25,90974.6953125,108748.5234375,136792.21875,95179.1015625
65377,112272.0234375,147391.25,90969.9921875,108746.3984375,136794.484375,95182.3515625
65397,112269.15625,147386.640625,90957.046875,108756.3125,136790.453125,95178.34375
65417,112269.8671875,147386.640625,90969.2109375,108755.59375,136783.109375,95181.1015625
65437,112267,147387.09375,90969.9921875,108750.640625,136794.484375,95182.3515625
65457,112273.4609375,147389.40625,90972.34375,108755.59375,136785.90625,95177.1015625
65477,112271.3046875,147391.71875,90971.171875,108759.140625,136794.484375,95187.8671875
65497,112268.4375,147390.328125,90970.7734375,108754.890625,136795.015625,95184.3515625
65517,112272.734375,147384.78125,90968.421875,108751.34375,136795.53125,95183.109375
65537,112279.1953125,147385.703125,90969.2109375,108754.171875,136788.1875,95180.6171875
65557,112274.171875,147391.71875,90957.8359375,108757.71875,136790.453125,95187.6015625
65577,112269.8671875,147380.625,90964.109375,108760.546875,136793.96875,95186.3515625
65597,112266.28125,147383.40625,90953.5234375,108759.84375,136792.734375,95185.8671875
65617,112276.328125,147387.09375,90954.3046875,108752.0546875,136795.015625,95192.359375
65637,112270.5859375,147387.5625,90949.2109375,108752.0546875,136796.765625,95185.109375
65657,112269.8671875,147387.5625,90957.046875,108750.640625,136795.015625,95187.8671875
65677,112274.171875,147389.40625,90952.34375,108755.59375,136790.453125,95187.109375
65697,112266.28125,147389.875,90959.0078125,108764.09375,136795.015625,95187.109375
65717,112266.28125,147389.875,90956.265625,108767.6328125,136788.703125,95189.8671875
65737,112274.890625,147376.46875,90960.1875,108762.671875,136797.28125,95197.125
65757,112264.84375,147391.71875,90951.171875,108764.796875,136786.4375,95195.1171875
65777,112279.1953125,147387.5625,90945.6796875,108764.09375,136795.015625,95183.859375
65797,112272.015625,147385.25,90955.875,108760.546875,136792.734375,95191.8671875
65817,112273.453125,147382.9375,90955.09375,108757.71875,136785.90625,95183.859375
65837,112283.4921875,147395.875,90955.875,108767.6171875,136788.1875,95193.875
65857,112278.4765625,147389.40625,90949.9921875,108765.5,136792.734375,95195.1171875
65877,112275.6015625,147392.171875,90953.1328125,108766.9140625,136793.265625,95183.375
65897,112269.1484375,147388.484375,90953.9140625,108773.2890625,136788.1875,95191.1171875
65917,112272.734375,147394.03125,90949.2109375,108766.203125,136788.703125,95194.3671875
65937,112268.4375,147389.875,90934.703125,108765.5,136795.015625,95189.8671875
65957,112278.4765625,147382.484375,90925.2890625,108771.8828125,136797.28125,95189.8671875
65977,112269.1484375,147385.703125,90937.8359375,108770.4609375,136792.03125,95193.1171875
