timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, laserFront
20054, -0.012835070490837097, 0.0474572479724884, 0.3196064531803131, -0.012186186388134956, 0.009798525832593441, 0.022799106314778328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20074, -0.012698303908109665, 0.047466617077589035, 0.3205679655075073, -0.010296447202563286, 0.009203406050801277, 0.028240367770195007, 100754.6328125, 127552.5625, 98249.765625, 125503.015625, 167258.140625, 167309.40625, 48520.0, 42307.0, 39002.0, 54225.0, 0.057043347507715225, -0.3242936432361603, 683.0
20094, -0.01126162800937891, 0.048002682626247406, 0.32118016481399536, -0.005762838292866945, 0.009603810496628284, 0.031949058175086975, 100752.5625, 127554.90625, 98253.140625, 125513.6796875, 167258.140625, 167313.671875, 48748.0, 41459.0, 38662.0, 54564.0, 0.03825473412871361, -0.4695115387439728, 683.0
20114, -0.011013598181307316, 0.048221148550510406, 0.3203192949295044, -0.0025405799970030785, 0.009547119960188866, 0.025967849418520927, 100748.4140625, 127554.3203125, 98234.6875, 125506.9140625, 167260.28125, 167309.40625, 50269.0, 38911.0, 36095.0, 55665.0, -0.022997701540589333, -0.8366281986236572, 682.0
20134, -0.01274307444691658, 0.049710240215063095, 0.32088616490364075, -0.0012644085800275207, 0.011949572712182999, 0.029218940064311028, 100759.5078125, 127558.84375, 98236.734375, 125506.484375, 167253.875, 167311.546875, 50619.0, 39738.0, 36020.0, 55387.0, -0.07489512860774994, -1.4345701932907104, 682.0
20154, -0.011734642088413239, 0.04903683438897133, 0.32149943709373474, 0.007266392931342125, 0.010209295898675919, 0.03199663758277893, 100764.9921875, 127558.84375, 98244.3515625, 125514.890625, 167256.0, 167309.40625, 49352.0, 41373.0, 38202.0, 53631.0, -0.08691554516553879, -2.114919424057007, 682.0
20174, -0.013181832619011402, 0.04955790564417839, 0.3230884075164795, 0.013114429078996181, 0.01048980001360178, 0.037227023392915726, 100761.578125, 127558.2578125, 98223.1171875, 125521.046875, 167258.140625, 167307.265625, 49037.0, 41335.0, 38646.0, 53637.0, -0.027345454320311546, -2.785931348800659, 700.0
20194, -0.014221887104213238, 0.05079503357410431, 0.32384833693504333, 0.021396230906248093, 0.011786620132625103, 0.03719283640384674, 100756.0859375, 127563.3671875, 98210.8203125, 125521.6484375, 167256.0, 167309.40625, 47983.0, 41803.0, 39091.0, 53192.0, 0.024639252573251724, -3.3382179737091064, 700.0
20214, -0.012445574626326561, 0.05085049569606781, 0.32448500394821167, 0.03601207956671715, 0.010625289753079414, 0.035009756684303284, 100771.2109375, 127554.90625, 98219.75, 125512.6328125, 167253.875, 167309.40625, 46782.0, 42393.0, 40711.0, 52392.0, 0.0418320931494236, -3.7418479919433594, 700.0
20234, -0.014063941314816475, 0.05228355899453163, 0.32516708970069885, 0.04470798373222351, 0.012066624127328396, 0.03238674998283386, 100760.8515625, 127561.6875, 98231.3203125, 125510.984375, 167256.0, 167307.265625, 44419.0, 44785.0, 43515.0, 50528.0, 0.01660948060452938, -4.013260364532471, 701.0
20254, -0.013062012381851673, 0.05251920223236084, 0.3251967430114746, 0.058494944125413895, 0.011290743947029114, 0.02636689879000187, 100760.234375, 127565.625, 98214.328125, 125510.3828125, 167258.140625, 167309.40625, 44913.0, 44764.0, 43012.0, 50590.0, -0.007123046554625034, -4.17585563659668, 701.0
20274, -0.014022644609212875, 0.05363516882061958, 0.3256918489933014, 0.06830211728811264, 0.012189224362373352, 0.022310778498649597, 100758.1640625, 127567.890625, 98224.578125, 125496.859375, 167253.875, 167311.546875, 44538.0, 45426.0, 43828.0, 50336.0, -9.247726120520383e-05, -4.227847099304199, 701.0
20294, -0.013272294774651527, 0.05545996502041817, 0.3256603181362152, 0.08100400120019913, 0.014362765476107597, 0.01583469659090042, 100759.5078125, 127561.6875, 98197.9296875, 125501.9765625, 167260.28125, 167309.40625, 42927.0, 47720.0, 45495.0, 48110.0, 0.03464610502123833, -4.234533309936523, 713.0
20314, -0.010358226485550404, 0.05507257580757141, 0.3259468972682953, 0.09727973490953445, 0.012140496633946896, 0.013355621136724949, 100755.46875, 127566.2109375, 98210.2265625, 125495.8203125, 167253.875, 167309.40625, 41615.0, 48039.0, 47050.0, 48154.0, 0.05196874961256981, -4.2023444175720215, 713.0
20334, -0.009318838827311993, 0.05549554154276848, 0.32619234919548035, 0.10909973084926605, 0.011402588337659836, 0.01153652649372816, 100763.6484375, 127564.5390625, 98215.6484375, 125512.6328125, 167256.0, 167309.40625, 41713.0, 49291.0, 47016.0, 47213.0, 0.09338206797838211, -4.079822540283203, 701.0
20354, -0.006727208383381367, 0.05596379190683365, 0.32632169127464294, 0.12284716963768005, 0.010723179206252098, 0.009856464341282845, 100760.9609375, 127570.734375, 98180.21875, 125518.3515625, 167253.875, 167309.40625, 39358.0, 50350.0, 49069.0, 45952.0, 0.13647416234016418, -3.879092216491699, 701.0
20374, -0.005054498091340065, 0.05515679717063904, 0.3265250623226166, 0.1336449682712555, 0.007552990224212408, 0.011165792122483253, 100781.6875, 127574.671875, 98187.6875, 125518.3515625, 167253.875, 167307.265625, 38238.0, 51950.0, 49577.0, 44658.0, 0.17031581699848175, -3.5984435081481934, 701.0
20394, -0.007089803460985422, 0.055708471685647964, 0.3265077471733093, 0.136039599776268, 0.00690636970102787, 0.011591426096856594, 100772.671875, 127575.84375, 98187.09375, 125529.625, 167253.875, 167307.265625, 36749.0, 52747.0, 50232.0, 43849.0, 0.21279940009117126, -3.2386343479156494, 694.0
20414, -0.004201688338071108, 0.05595613270998001, 0.326753705739975, 0.14617596566677094, 0.005706859286874533, 0.013930372893810272, 100784.375, 127569.0625, 98198.6640625, 125517.75, 167256.0, 167309.40625, 36982.0, 53086.0, 49924.0, 43832.0, 0.26823559403419495, -2.8999063968658447, 694.0
20434, -0.002029574941843748, 0.05634712427854538, 0.3253675699234009, 0.15349066257476807, 0.004716658499091864, 0.007448074407875538, 100774.7421875, 127566.796875, 98173.3359375, 125526.15625, 167253.875, 167309.40625, 38160.0, 52913.0, 48686.0, 44636.0, 0.2985295355319977, -2.6443371772766113, 694.0
20454, -0.0009920988231897354, 0.05697858706116676, 0.32554489374160767, 0.15760381519794464, 0.004124980885535479, 0.010696245357394218, 100778.8828125, 127570.734375, 98169.2421875, 125512.203125, 167253.875, 167305.125, 39314.0, 51731.0, 47601.0, 46818.0, 0.3406996428966522, -2.432216167449951, 685.0
20474, 0.0029009010177105665, 0.05639489367604256, 0.32704347372055054, 0.1666010320186615, 0.0011149679776281118, 0.02112298272550106, 100776.8125, 127571.3203125, 98185.046875, 125511.59375, 167256.0, 167305.125, 41029.0, 50933.0, 45789.0, 47857.0, 0.37051233649253845, -2.3263626098632812, 685.0
20494, 0.004824917297810316, 0.05615745484828949, 0.32748326659202576, 0.17113414406776428, -0.0011913498165085912, 0.02385134808719158, 100777.5390625, 127573.5859375, 98162.5078125, 125516.1015625, 167251.734375, 167307.265625, 41651.0, 49259.0, 44463.0, 49859.0, 0.40204569697380066, -2.243730068206787, 685.0
20514, 0.0075510344468057156, 0.056734342128038406, 0.32797953486442566, 0.17685167491436005, -0.001845897757448256, 0.027035433799028397, 100769.25, 127574.75, 98157.671875, 125502.1484375, 167253.875, 167307.265625, 43603.0, 47695.0, 43647.0, 50193.0, 0.39901047945022583, -2.1621062755584717, 679.0
20534, 0.009907995350658894, 0.05741560831665993, 0.3294108211994171, 0.1812792867422104, -0.0022658389061689377, 0.03559300675988197, 100769.9765625, 127577.015625, 98176.1171875, 125521.6484375, 167253.875, 167303.0, 45002.0, 45310.0, 41131.0, 51776.0, 0.4265235364437103, -2.040018081665039, 679.0
20554, 0.012751336209475994, 0.057106588035821915, 0.3301374316215515, 0.18584349751472473, -0.004630179610103369, 0.03733479976654053, 100786.5546875, 127576.4296875, 98176.265625, 125516.1015625, 167253.875, 167305.125, 46796.0, 45069.0, 38661.0, 52040.0, 0.4154070317745209, -1.8568544387817383, 679.0
20574, 0.016215819865465164, 0.0565715916454792, 0.33152666687965393, 0.19070899486541748, -0.007361972704529762, 0.04268037900328636, 100781.6875, 127587.1484375, 98150.9375, 125525.71875, 167249.59375, 167300.859375, 47540.0, 43216.0, 37498.0, 53253.0, 0.4248579144477844, -1.598342776298523, 663.0
20594, 0.01962238922715187, 0.05766022950410843, 0.33236855268478394, 0.1943374127149582, -0.006607593968510628, 0.04151003062725067, 100782.4140625, 127583.2109375, 98152.2578125, 125524.5078125, 167251.734375, 167305.125, 48780.0, 41814.0, 34707.0, 53589.0, 0.46095502376556396, -1.3171443939208984, 663.0
20614, 0.022104892879724503, 0.057092901319265366, 0.3328816294670105, 0.194929838180542, -0.009359338320791721, 0.03952280431985855, 100788.6328125, 127583.2109375, 98157.671875, 125533.5234375, 167253.875, 167305.125, 48418.0, 42032.0, 33095.0, 54475.0, 0.4763695299625397, -1.030208706855774, 663.0
20634, 0.025852179154753685, 0.05728939175605774, 0.3336332440376282, 0.19717800617218018, -0.01043077651411295, 0.03587016090750694, 100791.4296875, 127593.9375, 98148.890625, 125525.71875, 167247.46875, 167305.125, 48874.0, 40887.0, 32428.0, 55121.0, 0.5298542380332947, -0.7607380151748657, 680.0
20654, 0.029992690309882164, 0.05751633644104004, 0.3347722291946411, 0.19913892447948456, -0.01156721543520689, 0.0355721041560173, 100794.8515625, 127579.859375, 98125.03125, 125516.7109375, 167249.59375, 167303.0, 49893.0, 40316.0, 30669.0, 55152.0, 0.5517752766609192, -0.52938312292099, 680.0
20674, 0.0317261703312397, 0.05632994696497917, 0.3354600667953491, 0.1956016570329666, -0.015637613832950592, 0.032530251890420914, 100790.703125, 127581.5390625, 98132.5, 125522.859375, 167247.46875, 167305.125, 49878.0, 38678.0, 30591.0, 55883.0, 0.5965557098388672, -0.38310250639915466, 680.0
20694, 0.035486094653606415, 0.05763917788863182, 0.3356233537197113, 0.19606103003025055, -0.014246909879148006, 0.02433697320520878, 100792.7734375, 127590.0, 98147.5703125, 125533.0859375, 167249.59375, 167303.0, 51585.0, 35456.0, 29451.0, 56991.0, 0.6098447442054749, -0.2211785763502121, 671.0
20714, 0.039271898567676544, 0.05727444216609001, 0.33605897426605225, 0.19622251391410828, -0.016404639929533005, 0.018637361004948616, 100789.359375, 127578.1875, 98124.3046875, 125527.9765625, 167247.46875, 167298.71875, 51218.0, 37483.0, 28713.0, 56958.0, 0.6000874042510986, -0.1107621118426323, 671.0
20734, 0.041457802057266235, 0.05638279765844345, 0.3364083766937256, 0.19261261820793152, -0.019604170694947243, 0.01436502207070589, 100803.8671875, 127591.171875, 98113.4765625, 125530.8359375, 167247.46875, 167300.859375, 51146.0, 38034.0, 30290.0, 55969.0, 0.5838993787765503, -0.030374746769666672, 657.0
20754, 0.04538498818874359, 0.0554821603000164, 0.3373417556285858, 0.19259996712207794, -0.02261550910770893, 0.012769501656293869, 100796.3046875, 127588.90625, 98140.6953125, 125535.34375, 167249.59375, 167300.859375, 49718.0, 40818.0, 30652.0, 55561.0, 0.5611050128936768, 0.030189795419573784, 657.0
20774, 0.05036565288901329, 0.05513710156083107, 0.3375449776649475, 0.1948014348745346, -0.024197354912757874, 0.007470103912055492, 100804.59375, 127588.90625, 98133.9609375, 125531.4375, 167247.46875, 167296.578125, 50832.0, 39637.0, 30907.0, 55646.0, 0.5558950304985046, 0.09773299098014832, 657.0
20794, 0.05497293546795845, 0.05478987097740173, 0.33608394861221313, 0.19599705934524536, -0.025699324905872345, -0.004768227692693472, 100803.140625, 127586.6484375, 98104.546875, 125533.0859375, 167249.59375, 167300.859375, 49683.0, 40712.0, 32390.0, 55072.0, 0.555993378162384, 0.1520128697156906, 654.0
20814, 0.05962171405553818, 0.05277465283870697, 0.33594438433647156, 0.19702023267745972, -0.03081074357032776, -0.00904823187738657, 100805.3203125, 127589.4921875, 98110.6953125, 125532.484375, 167249.59375, 167298.71875, 49166.0, 41142.0, 34104.0, 55141.0, 0.5653863549232483, 0.1948307305574417, 654.0
20834, 0.06303150206804276, 0.052617087960243225, 0.3358469009399414, 0.19503901898860931, -0.03149700537323952, -0.013107233680784702, 100806.671875, 127595.6875, 98125.03125, 125532.046875, 167251.734375, 167303.0, 48815.0, 42816.0, 33427.0, 55582.0, 0.5529940128326416, 0.2534617781639099, 654.0
20854, 0.06457105278968811, 0.051363710314035416, 0.3355688452720642, 0.18876688182353973, -0.034605663269758224, -0.017100563272833824, 100807.3984375, 127597.953125, 98108.6484375, 125533.6953125, 167245.328125, 167296.578125, 49474.0, 42968.0, 33829.0, 54833.0, 0.5414261817932129, 0.30482128262519836, 660.0
20874, 0.06871490925550461, 0.05145742744207382, 0.3347201347351074, 0.1887199431657791, -0.03431227430701256, -0.02295682579278946, 100810.8125, 127602.4765625, 98122.984375, 125532.046875, 167245.328125, 167298.71875, 48681.0, 45036.0, 35262.0, 53844.0, 0.4558432102203369, 0.3492087125778198, 660.0
20894, 0.07122521102428436, 0.04932544752955437, 0.33425503969192505, 0.18479005992412567, -0.03899356350302696, -0.024714579805731773, 100809.46875, 127595.6875, 98110.109375, 125531.4375, 167247.46875, 167296.578125, 47351.0, 44962.0, 37356.0, 54365.0, 0.4151070713996887, 0.3221331834793091, 660.0
20914, 0.07418634742498398, 0.04876396432518959, 0.3337313234806061, 0.18164007365703583, -0.03965819254517555, -0.02669687010347843, 100810.0859375, 127603.0625, 98092.2578125, 125527.5390625, 167247.46875, 167294.453125, 46687.0, 45059.0, 37841.0, 54418.0, 0.3622908592224121, 0.32420802116394043, 660.0
20934, 0.0792870968580246, 0.0467802956700325, 0.33463171124458313, 0.18414337933063507, -0.043430618941783905, -0.019651496782898903, 100807.3984375, 127600.2109375, 98087.5703125, 125535.9453125, 167245.328125, 167296.578125, 47041.0, 45066.0, 37431.0, 54541.0, 0.30341023206710815, 0.27909713983535767, 660.0
