Timestamp,app.PreprocessWhisker1_1,app.PreprocessWhisker1_2,app.PreprocessWhisker1_3,app.PreprocessWhisker2_1,app.PreprocessWhisker2_2,app.PreprocessWhisker2_3,app.stateInnerLoop,app.stateOuterLoop
126390,-1.36210322380066,14.5060453414917,-118.795654296875,6.31178522109985,5.67819356918335,42.8110542297363,0,1
126410,-1.04901874065399,14.8171644210815,-119.355751037598,5.9149661064148,5.72904253005981,42.8977279663086,0,1
126430,-1.3343745470047,15.0821418762207,-120.327568054199,5.95322799682617,6.05183982849121,43.0554122924805,0,1
126450,-1.69933450222015,15.0804195404053,-121.776718139648,6.03912544250488,6.10815238952637,43.6143302917481,0,1
126470,-2.0782573223114,15.1804256439209,-123.535499572754,5.94165706634522,5.92799234390259,44.2468566894531,0,1
126490,-2.4128942489624,15.0886545181274,-124.890998840332,5.90714120864868,5.65094661712647,44.5494766235352,0,1
126510,-2.25686025619507,15.1651525497437,-125.380165100098,6.0976767539978,5.40093231201172,44.6719512939453,0,1
126530,-1.55282843112946,15.7292318344116,-126.002601623535,6.54413175582886,5.56982517242432,44.8600730895996,0,1
126550,-0.927040874958038,16.1615695953369,-126.40446472168,6.54061460494995,5.94108057022095,44.937126159668,0,1
126570,-0.427530944347382,16.1947441101074,-126.779502868652,6.30705070495606,6.09685945510864,44.9155769348145,0,1
126590,-0.153211772441864,16.3248805999756,-127.356033325195,6.20790672302246,5.77939176559448,45.2013053894043,0,1
126610,0.033892039209604,16.6537284851074,-127.82893371582,5.60779237747192,5.7189826965332,45.6466598510742,0,1
126630,0.256259769201279,16.6511096954346,-128.547897338867,5.24035167694092,6.337815284729,46.0641326904297,0,1
126650,0.115009725093842,16.1852378845215,-129.202682495117,5.13600778579712,6.31821489334106,46.1182098388672,0,1
126670,-0.01039556786418,15.9854001998901,-129.969207763672,5.20877504348755,6.01415634155273,45.8498344421387,0,1
126690,0.216697841882706,15.9089593887329,-130.495956420898,5.43862390518189,6.4729905128479,45.5775299072266,0,1
126710,0.474408715963364,15.9420557022095,-130.640396118164,6.14601421356201,7.3827691078186,45.5275077819824,0,1
126730,0.702700436115265,16.1287021636963,-131.009460449219,7.27655982971191,7.95886898040772,45.7311248779297,0,1
126750,0.961111962795258,16.1130924224854,-131.408355712891,8.04860782623291,8.06931877136231,46.2724075317383,0,1
126770,1.07687985897064,16.0872249603271,-131.720642089844,8.44562244415283,7.87933683395386,46.9436950683594,0,1
126790,1.00961410999298,15.939492225647,-131.955856323242,8.45321464538574,7.9304690361023,47.0531234741211,0,1
126810,0.385269224643707,15.6273593902588,-132.404479980469,8.28447246551514,8.25187492370606,47.0023307800293,0,1
126830,0.056617144495249,15.6771202087402,-133.098480224609,8.24136543273926,8.30531120300293,47.6552925109863,0,1
126850,-0.009446021169424,15.3148355484009,-133.896881103516,8.30975532531738,8.23374366760254,48.2554626464844,0,1
126870,-0.293616324663162,14.7000303268433,-134.561752319336,7.80032157897949,8.05132293701172,48.3572120666504,0,1
126890,-0.319953233003616,14.5383386611938,-134.938491821289,7.39891576766968,7.88347053527832,48.3550262451172,0,1
126910,-0.455863624811173,14.4968204498291,-135.341262817383,7.9395227432251,7.61588621139526,48.2042350769043,0,1
126930,-0.237758219242096,14.7311277389526,-135.71044921875,8.69519233703613,7.65475606918335,48.5420150756836,0,1
126950,0.350664705038071,15.15358543396,-136.669860839844,9.52832412719727,7.96548891067505,48.7490997314453,0,1
126970,0.53411477804184,15.1223564147949,-137.813888549805,10.2603855133057,8.06606101989746,48.2761611938477,0,1
126990,0.752867698669434,14.6886320114136,-138.613311767578,10.5638828277588,7.86731767654419,48.2152938842773,0,1
127010,1.17195248603821,14.5748243331909,-139.162796020508,10.6560964584351,8.19264221191406,48.5200691223145,0,1
127030,1.09176766872406,14.8577194213867,-139.20817565918,10.6735696792603,8.86990356445313,48.867057800293,0,1
127050,0.850638091564178,15.6051473617554,-139.313781738281,10.5119371414185,9.29499053955078,48.9692878723145,0,1
127070,1.03080797195435,15.8619003295898,-139.641906738281,10.3043012619019,9.43963813781738,49.0798568725586,0,1
127090,1.30267155170441,15.5703430175781,-140.054412841797,10.5071353912354,9.50454044342041,49.4233055114746,0,1
127110,1.43011963367462,15.6384019851685,-140.767059326172,10.3973007202148,9.38585948944092,49.6347618103027,0,1
127130,1.26017081737518,15.7435121536255,-141.576309204102,10.1793146133423,9.16077995300293,49.7289543151855,0,1
127150,1.10844922065735,15.1483306884766,-142.52702331543,10.7114057540894,9.34899139404297,49.4370841979981,0,1
127170,1.14218604564667,14.7781496047974,-143.658950805664,11.0627136230469,9.45261001586914,49.479606628418,0,1
127190,1.05848348140717,14.551477432251,-143.992156982422,10.9714107513428,9.36831760406494,49.818775177002,0,1
127210,0.98343163728714,14.5086898803711,-143.78564453125,11.3897428512573,9.45571804046631,49.575008392334,0,1
127230,0.803328335285187,15.3057737350464,-144.05908203125,12.3163118362427,9.0750789642334,48.9834136962891,0,1
127250,0.360982120037079,15.4940214157104,-144.814529418945,12.8472366333008,8.73060035705566,48.8167457580566,0,1
127270,0.193820536136627,14.9163961410522,-145.320358276367,12.9703512191772,9.1515474319458,49.0835952758789,0,1
127290,0.665670931339264,14.9003124237061,-145.660736083984,13.0699052810669,9.74375915527344,49.4529113769531,0,1
127310,1.14019966125488,15.2132759094238,-145.966873168945,12.9793090820313,10.0363464355469,49.9692535400391,0,1
127330,1.56035935878754,14.9720735549927,-145.678482055664,12.2689456939697,10.0628843307495,50.3337020874023,0,1
127350,2.1575334072113,15.198037147522,-145.370346069336,11.685938835144,10.6428346633911,50.3375473022461,0,1
127370,2.17822599411011,15.5563535690308,-145.270477294922,11.1035776138306,11.1494388580322,50.5289764404297,0,1
127390,1.85661256313324,15.6370906829834,-145.129928588867,10.6913976669312,11.0266780853271,50.8302993774414,0,1
127410,1.79545152187347,15.7534494400024,-145.291702270508,10.8816413879395,10.7967557907104,50.7213745117187,0,1
127430,1.85263156890869,15.9577169418335,-145.89079284668,11.0987033843994,11.0922317504883,50.6996841430664,0,1
127450,1.56363344192505,16.1270446777344,-146.539047241211,11.3393983840942,11.6844568252563,50.529842376709,0,1
127470,1.3624541759491,15.8705072402954,-147.061248779297,11.7700538635254,11.6936531066895,50.5670280456543,0,1
127490,1.80325186252594,15.1799354553223,-147.640441894531,12.1433601379395,11.3547420501709,51.1262130737305,0,1
127510,1.85464286804199,15.2326211929321,-147.705841064453,12.127158164978,11.1583671569824,51.3586349487305,0,1
127530,1.95524573326111,16.1138725280762,-147.428131103516,12.10373878479,11.2013826370239,51.470142364502,0,1
127550,2.09943509101868,16.319803237915,-147.635696411133,11.8483686447144,11.5695390701294,51.6434631347656,0,1
127570,2.22579646110535,16.0392055511475,-148.160858154297,11.5565710067749,11.7747621536255,51.8714981079102,0,1
127590,2.8437671661377,15.8346815109253,-148.741836547852,11.3454551696777,11.4969272613525,52.0351257324219,0,1
127610,2.9387903213501,15.6414127349854,-148.808013916016,11.0369052886963,11.2418518066406,51.9159202575684,0,1
127630,2.96451306343079,15.7966222763062,-148.755737304688,10.9240951538086,11.0071582794189,51.6022644042969,0,1
127650,3.21068835258484,16.1481075286865,-149.049530029297,11.1542072296143,10.903507232666,51.059928894043,0,1
127670,3.70866060256958,16.447904586792,-149.311798095703,11.3500461578369,11.5364990234375,50.709846496582,0,1
127690,4.48605155944824,16.6452293395996,-150.053436279297,11.9664630889893,11.8639316558838,50.5306015014648,0,1
127710,4.77768135070801,16.8642768859863,-150.768692016602,12.5608243942261,11.5252828598022,50.1647071838379,0,1
127730,4.92007446289063,16.8768653869629,-150.783309936523,12.7404356002808,11.5545778274536,49.8590545654297,0,1
127750,5.04273843765259,16.7626628875732,-150.571014404297,12.7211122512817,11.6847314834595,49.776252746582,0,1
127770,4.92224216461182,16.6488361358643,-150.38313293457,12.5253076553345,11.9042739868164,50.1731834411621,0,1
127790,4.92444705963135,16.3662528991699,-150.2734375,12.5678081512451,12.3721323013306,50.4879188537598,0,1
127810,4.75355625152588,16.2161140441895,-150.571548461914,12.821704864502,12.8343858718872,50.3347625732422,0,1
127830,4.76756715774536,16.1835956573486,-151.287643432617,12.8682298660278,13.3477144241333,50.4432907104492,0,1
127850,5.45313692092896,16.3682384490967,-151.528167724609,12.9563007354736,13.6804094314575,50.6147346496582,0,1
127870,5.8881459236145,16.294282913208,-151.628524780273,13.250340461731,13.6270313262939,50.8418731689453,0,1
127890,5.87496328353882,16.1037311553955,-151.999206542969,13.7832908630371,13.5131187438965,50.6107330322266,0,1
127910,5.85888528823853,16.1482238769531,-151.989135742188,14.3022441864014,13.5711479187012,50.3679161071777,0,1
127930,5.95303297042847,16.4576091766357,-152.430755615234,14.6956090927124,13.2177705764771,50.5096549987793,0,1
127950,5.91933917999268,17.2273464202881,-153.441970825195,15.0900392532349,12.3304777145386,50.2593879699707,0,1
127970,5.77224731445313,17.8410301208496,-154.224685668945,15.0903806686401,11.7596244812012,50.1126441955566,0,1
127990,5.75022220611572,18.1466274261475,-154.465744018555,15.1358184814453,12.1466426849365,50.4525909423828,0,1
128010,5.83917474746704,18.0658760070801,-154.113265991211,14.9956684112549,12.5373439788818,50.9421348571777,0,1
128030,5.970130443573,17.7551898956299,-153.742004394531,14.5781831741333,12.4798908233643,51.1128997802734,0,1
128050,6.13825464248657,17.8610401153564,-153.636291503906,14.3660831451416,12.7579555511475,51.0571060180664,0,1
128070,6.39562129974365,18.1671924591064,-153.822631835938,14.2799711227417,12.9951438903809,51.3642616271973,0,1
128090,6.95753812789917,18.4252643585205,-154.211578369141,14.0237464904785,13.1958894729614,51.9368133544922,0,1
128110,7.22532606124878,18.3021411895752,-154.554412841797,13.2784385681152,13.3077611923218,52.0677032470703,0,1
128130,7.34474086761475,18.2920341491699,-155.13801574707,12.8328495025635,12.833176612854,52.1449928283691,0,1
128150,7.50160074234009,18.4385967254639,-155.314514160156,13.1046380996704,12.2333698272705,52.4566268920898,0,1
128170,7.24043560028076,18.4420948028564,-155.01692199707,13.2796068191528,11.8612594604492,52.355640411377,0,1
128190,7.56723737716675,18.6006164550781,-154.919219970703,13.3685464859009,11.6350517272949,52.1706047058106,0,1
128210,8.02071094512939,18.6146011352539,-154.660598754883,13.5502662658691,11.2001132965088,52.0803070068359,0,1
128230,8.36066722869873,18.1056041717529,-154.992462158203,13.7013845443726,10.6930923461914,52.0177383422852,0,1
128250,8.71243762969971,17.6405086517334,-155.622421264648,14.107195854187,10.8555822372437,52.0926017761231,0,1
128270,8.34134101867676,17.3838844299316,-156.121643066406,14.4567165374756,11.499171257019,51.9509925842285,0,1
128290,8.11865901947022,17.4251918792725,-156.78645324707,14.7560348510742,11.6668577194214,51.8429985046387,0,1
128310,7.85864448547363,18.1255397796631,-156.97737121582,15.179762840271,11.9197111129761,51.7085151672363,0,1
128330,7.1145715713501,18.6769905090332,-157.029678344727,15.4315967559814,12.4171123504639,51.6070175170898,0,1
128350,6.56189250946045,18.5320110321045,-156.846176147461,15.9254741668701,12.8491535186768,51.5348625183106,0,1
128370,6.23582553863525,18.445951461792,-156.735549926758,16.2953815460205,13.1101007461548,51.3196220397949,0,1
128390,5.77270841598511,18.8069686889648,-157.197174072266,16.3858489990234,13.106273651123,51.1467704772949,0,1
128410,5.80864715576172,19.1132411956787,-157.94059753418,16.4538917541504,13.3186674118042,51.2936096191406,0,1
128430,6.79485082626343,18.9759750366211,-158.482376098633,16.3892059326172,13.0460424423218,51.4420166015625,0,1
128450,7.77754259109497,18.6708641052246,-158.619277954102,16.4887657165527,12.5124769210815,51.3097496032715,0,1
128470,7.96690797805786,18.7809753417969,-158.848007202148,16.6211891174316,12.3681030273438,51.2105216979981,0,1
128490,8.01619148254395,18.8646621704102,-159.04524230957,16.9518451690674,12.3999605178833,51.3098526000977,0,1
128510,7.88476419448853,18.9248390197754,-159.157974243164,17.4581298828125,12.1370191574097,51.4160957336426,0,1
128530,7.70588731765747,19.1896781921387,-159.421234130859,17.2739887237549,12.0638542175293,51.8103485107422,0,1
128550,7.82339286804199,19.0155944824219,-159.648666381836,17.4924697875977,12.1591176986694,52.2342796325684,0,1
128570,7.9782018661499,18.7905673980713,-159.956924438477,18.2935638427734,12.290958404541,52.2894859313965,0,1
128590,8.16599178314209,18.8588600158691,-160.562240600586,18.7087059020996,12.5115442276001,52.3558540344238,0,1
128610,8.6084680557251,19.0181694030762,-160.866760253906,18.7811164855957,12.8670921325684,52.6012496948242,0,1
128630,8.93822956085205,18.9197597503662,-160.622207641602,18.4366111755371,13.0601615905762,52.7797355651856,0,1
128650,9.22413349151611,18.7055530548096,-160.5673828125,18.3991641998291,12.9961500167847,52.6731567382813,0,1
128670,9.75286769866943,18.839900970459,-160.737335205078,18.2958240509033,13.0424470901489,52.8212661743164,0,1
128690,9.9891300201416,19.4525680541992,-160.993774414063,17.6829719543457,12.9046211242676,52.9696655273438,0,1
128710,9.79655647277832,19.8124523162842,-161.383148193359,17.1824398040771,12.5471496582031,53.1746063232422,0,1
128730,9.33644008636475,19.7222309112549,-161.833801269531,17.1766719818115,11.882287979126,53.2603759765625,0,1
128750,9.14681720733643,20.0786037445068,-162.789596557617,17.497091293335,11.5091133117676,52.6764450073242,0,1
128770,9.08454036712647,20.0978507995605,-163.121429443359,17.5991477966309,11.6205720901489,52.1754722595215,0,1
128790,9.36085891723633,19.4796314239502,-162.786636352539,17.7329597473145,11.9363565444946,52.3123893737793,0,1
128810,10.1065521240234,19.1985626220703,-162.59375,17.838451385498,11.9820566177368,52.4512367248535,0,1
128830,10.1966934204102,19.3296127319336,-162.24494934082,17.5240020751953,11.7880992889404,52.1969528198242,0,1
128850,9.87432479858398,19.5442485809326,-161.758071899414,17.1755542755127,11.8327894210815,51.9888038635254,0,1
128870,10.032078742981,19.7764911651611,-161.600173950195,16.9663772583008,12.0891780853271,51.7653503417969,0,1
128890,10.051775932312,19.9677886962891,-161.959869384766,16.7117443084717,12.3640241622925,51.6976585388184,0,1
128910,9.77979850769043,19.7842712402344,-162.77848815918,16.7553215026855,12.8806056976318,51.9373931884766,0,1
128930,9.64398288726807,19.7758693695068,-163.778091430664,17.3453979492188,13.6676654815674,52.2241287231445,0,1
128950,10.0238132476807,20.2611865997314,-164.148071289063,17.9687671661377,13.9046335220337,52.2704010009766,0,1
128970,10.7480669021606,20.6766548156738,-163.902755737305,18.3956451416016,13.4842004776001,51.9341201782227,0,1
128990,11.2134456634521,20.6351051330566,-163.619262695313,18.9862213134766,13.2139091491699,51.3714599609375,0,1
129010,11.3360176086426,20.5828495025635,-163.414855957031,19.2704639434814,13.3025922775269,50.7211570739746,0,1
129030,11.4363107681274,20.8030910491943,-163.167999267578,19.0571460723877,12.9766130447388,50.444709777832,0,1
129050,11.234806060791,21.2649326324463,-163.109222412109,18.7972793579102,12.6213283538818,50.3873825073242,0,1
129070,10.878475189209,22.2227363586426,-163.555725097656,18.3835258483887,12.9170026779175,50.073371887207,0,1
129090,10.4414348602295,22.3792457580566,-164.506576538086,17.8899421691895,12.8877401351929,49.7574310302734,0,1
129110,10.1586780548096,21.9375,-165.396636962891,17.777027130127,12.8521661758423,49.4400100708008,0,1
129130,10.3513650894165,21.6983871459961,-166.062942504883,17.8327617645264,13.205756187439,49.4598579406738,0,1
129150,10.6837730407715,21.4700565338135,-166.643035888672,17.9816913604736,13.3968353271484,49.4405746459961,0,1
129170,11.0835046768188,21.3078517913818,-166.695068359375,18.3259773254395,12.9360675811768,49.217414855957,0,1
129190,11.5426683425903,21.1480484008789,-166.560501098633,18.7869415283203,12.4048347473145,49.1518859863281,0,1
129210,11.7158708572388,21.1032791137695,-166.316879272461,19.1819038391113,12.2626104354858,49.226261138916,0,1
129230,11.860800743103,21.1606006622314,-165.751113891602,18.9541015625,12.0144968032837,49.4247055053711,0,1
129250,12.2061042785645,21.2520637512207,-165.294708251953,18.7378540039062,12.0109691619873,49.5639038085938,0,1
129270,12.3905773162842,21.9376640319824,-164.766494750977,18.7575855255127,12.3936185836792,49.6504364013672,0,1
129290,11.98108959198,22.1912307739258,-164.287750244141,18.3099727630615,13.0058221817017,49.8593444824219,0,1
129310,11.4960660934448,21.9485187530518,-164.248001098633,18.068359375,13.1445398330688,49.8383255004883,0,1
129330,11.6774740219116,22.2243309020996,-164.65412902832,18.5172157287598,12.9194602966309,49.500545501709,0,1
129350,11.7733221054077,22.2832870483398,-165.004440307617,18.9580268859863,12.8229122161865,49.7842483520508,0,1
129370,12.1879253387451,22.2061901092529,-165.248550415039,19.8425006866455,12.2201671600342,50.5063438415527,0,1
129390,12.828634262085,22.4031791687012,-165.849380493164,20.8379878997803,11.6762866973877,50.7709846496582,2,1
129410,12.8236017227173,22.5048503875732,-166.202346801758,21.1981372833252,11.5233840942383,50.6295623779297,2,1
129430,12.8659629821777,22.5782680511475,-165.996795654297,21.4454669952393,11.2099571228027,50.6918869018555,2,1
129450,13.1759061813354,22.6265640258789,-165.690612792969,21.3669490814209,10.8671264648438,51.1041145324707,2,1
129470,13.6666297912598,22.7653198242187,-165.069808959961,20.943000793457,10.6112470626831,51.4881248474121,2,1
129490,14.091814994812,23.0970096588135,-164.565063476563,20.04372215271,10.4890937805176,51.0573348999023,2,1
129510,14.289361000061,23.4304542541504,-164.671203613281,18.8925685882568,10.3728942871094,50.4678726196289,0,1
129530,14.1720132827759,23.7652053833008,-164.924499511719,17.969934463501,10.6004104614258,50.6403350830078,0,1
129550,14.3392868041992,23.875301361084,-165.139007568359,17.2507362365723,10.9071426391602,50.6427917480469,0,1
129570,14.9281282424927,23.6732139587402,-165.60090637207,17.8967838287354,11.0019721984863,50.3816261291504,0,1
129590,16.0597267150879,23.1379165649414,-166.28190612793,19.8664016723633,10.9651174545288,50.45068359375,0,1
129610,17.7848072052002,22.9276905059814,-167.044021606445,22.1065826416016,10.8678483963013,50.587100982666,2,1
129630,19.1892795562744,22.7240734100342,-167.933944702148,24.6415328979492,11.1117916107178,50.7831840515137,2,1
129650,19.913516998291,22.4136905670166,-168.485458374023,26.9849872589111,11.4327173233032,51.032054901123,2,1
129670,19.8081340789795,22.7418994903564,-168.228805541992,27.8597984313965,11.3705739974976,50.8764457702637,2,1
129690,19.2487297058105,22.9033451080322,-167.931991577148,27.2617778778076,11.0250034332275,50.8132209777832,2,1
129710,18.1741466522217,22.9167175292969,-167.656188964844,25.6394348144531,10.9357490539551,51.2831344604492,2,1
129730,17.2635917663574,23.2498378753662,-167.28645324707,23.0531139373779,11.0739688873291,51.8309745788574,2,1
129750,16.5556373596191,23.3588733673096,-167.171981811523,20.4593334197998,11.4139051437378,51.9400215148926,2,1
129770,16.0843544006348,23.4381904602051,-167.114898681641,18.7067375183105,11.5378160476685,51.7160720825195,0,1
129790,16.3873119354248,23.5474720001221,-167.729064941406,18.1528930664063,11.8083200454712,51.8171577453613,0,1
129810,17.7153129577637,23.5140819549561,-168.487182617188,19.2833194732666,12.7725944519043,51.5862312316895,0,1
129830,19.7825832366943,23.0157909393311,-169.146911621094,21.568868637085,13.3930234909058,51.4556541442871,2,1
129850,21.5455551147461,22.612922668457,-170.00080871582,24.5956039428711,13.0876197814941,51.4142112731934,2,1
129870,23.0372314453125,22.520580291748,-170.462417602539,28.0521106719971,12.2993755340576,50.8879585266113,2,1
129890,24.0051422119141,22.7602005004883,-170.85758972168,30.026424407959,11.7600317001343,50.6650543212891,2,1
129910,23.5489845275879,23.0122108459473,-170.742401123047,30.1767177581787,11.8930492401123,50.7114524841309,2,1
129930,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,1
129950,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
129970,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
129990,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130010,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130030,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130050,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130070,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130090,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130110,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130130,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130150,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130170,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130190,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130210,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130230,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130250,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130270,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130290,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130310,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130330,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130350,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130370,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130390,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130410,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130430,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130450,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130470,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130490,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130510,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130530,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130550,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130570,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130590,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130610,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130630,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130650,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130670,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130690,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130710,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130730,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130750,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130770,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130790,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130810,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130830,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130850,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130870,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130890,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130910,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130930,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130950,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130970,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
130990,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131010,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131030,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131050,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131070,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131090,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131110,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131130,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131150,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131170,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131190,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131210,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131230,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131250,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131270,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131290,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131310,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131330,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131350,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131370,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131390,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131410,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131430,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
131450,22.2808399200439,22.993070602417,-170.230911254883,28.8213768005371,12.1713666915894,50.9967498779297,2,2
