timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, laserFront
18340, 0.044941842555999756, 0.03720876947045326, 0.3232461214065552, -0.011867597699165344, 0.011911827139556408, -0.022911719977855682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18360, 0.04725617542862892, 0.03583317622542381, 0.3228726387023926, -0.006294868420809507, 0.007951274514198303, -0.021935636177659035, 112047.6796875, 144821.46875, 96598.2109375, 115138.421875, 143661.59375, 96102.6015625, 51957.0, 48293.0, 51024.0, 52028.0, 0.19706963002681732, -0.12420227378606796, 594.0
18380, 0.046772610396146774, 0.036893315613269806, 0.3224596679210663, -0.006218728143721819, 0.009005513042211533, -0.019352693110704422, 112049.828125, 144821.46875, 96597.4453125, 115134.078125, 143668.5, 96104.6171875, 54238.0, 47242.0, 48844.0, 52624.0, 0.23757405579090118, -0.28533610701560974, 594.0
18400, 0.04494883865118027, 0.0368805006146431, 0.3221178948879242, -0.007745295763015747, 0.007698973175138235, -0.015515558421611786, 112052.6953125, 144821.953125, 96602.2578125, 115134.078125, 143662.984375, 96097.0859375, 56085.0, 46325.0, 46117.0, 53235.0, 0.25173628330230713, -0.6732630729675293, 594.0
18420, 0.045585013926029205, 0.03848302364349365, 0.32100802659988403, -0.0023342459462583065, 0.009609448723495007, -0.015505077317357063, 112044.078125, 144818.6875, 96603.515625, 115137.7578125, 143663.890625, 96100.59375, 54458.0, 47654.0, 48085.0, 51985.0, 0.24090929329395294, -1.3271788358688354, 591.0
18440, 0.045204099267721176, 0.0373203344643116, 0.3207288682460785, 0.0031010073143988848, 0.005704162176698446, -0.01159617118537426, 112051.984375, 144819.640625, 96589.3515625, 115131.0625, 143661.59375, 96100.59375, 52954.0, 48692.0, 49870.0, 51559.0, 0.27820852398872375, -1.9589241743087769, 591.0
18460, 0.04565958306193352, 0.03832655027508736, 0.32028186321258545, 0.012010297738015652, 0.00624659052118659, -0.010298477485775948, 112059.1484375, 144819.171875, 96590.609375, 115136.25, 143672.171875, 96098.578125, 52376.0, 47283.0, 49795.0, 53184.0, 0.3019012212753296, -2.6015992164611816, 591.0
18480, 0.045517440885305405, 0.0389794185757637, 0.3200904130935669, 0.021062595769762993, 0.006126335822045803, -0.008353903889656067, 112051.984375, 144817.34375, 96610.078125, 115133.234375, 143662.0625, 96097.828125, 51045.0, 46965.0, 51057.0, 53211.0, 0.3115195631980896, -3.068882465362549, 589.0
18500, 0.04501059651374817, 0.03923622891306877, 0.3215365409851074, 0.030383307486772537, 0.0050966981798410416, 0.004315639846026897, 112054.84375, 144817.34375, 96599.46875, 115129.0625, 143668.5, 96105.8828125, 52687.0, 46902.0, 49262.0, 53206.0, 0.28019869327545166, -3.387584686279297, 589.0
18520, 0.04494984820485115, 0.04020966589450836, 0.3216513991355896, 0.041001878678798676, 0.00559618417173624, 0.0074096075259149075, 112044.078125, 144826.578125, 96588.5859375, 115123.875, 143662.0625, 96097.3125, 53771.0, 47147.0, 47478.0, 52531.0, 0.2809666693210602, -3.60967755317688, 591.0
18540, 0.04747357964515686, 0.04106845706701279, 0.32188504934310913, 0.05722285062074661, 0.005762516055256128, 0.010165139101445675, 112043.3671875, 144819.171875, 96601.4921875, 115118.8671875, 143659.75, 96097.3125, 53759.0, 46190.0, 47345.0, 52851.0, 0.29898884892463684, -3.7620627880096436, 591.0
18560, 0.047442950308322906, 0.040015898644924164, 0.3221065104007721, 0.06776892393827438, 0.001789045287296176, 0.011977571994066238, 112027.5703125, 144826.09375, 96603.515625, 115110.84375, 143659.75, 96097.3125, 55274.0, 45508.0, 44747.0, 53322.0, 0.2964554727077484, -3.911938190460205, 591.0
18580, 0.05057883635163307, 0.03998519107699394, 0.32297632098197937, 0.08495910465717316, 4.994376649847254e-05, 0.016531778499484062, 112039.0625, 144813.203125, 96583.28125, 115115.1875, 143659.75, 96094.546875, 55685.0, 44590.0, 44466.0, 54261.0, 0.31757086515426636, -4.003645896911621, 587.0
18600, 0.05210324749350548, 0.03980565071105957, 0.3233022093772888, 0.09806516021490097, -0.0019008503295481205, 0.016064023599028587, 112044.078125, 144831.671875, 96594.65625, 115123.2109375, 143665.734375, 96098.578125, 54104.0, 44112.0, 46243.0, 54424.0, 0.30430328845977783, -4.040233612060547, 587.0
18620, 0.05467822775244713, 0.04052051901817322, 0.32360658049583435, 0.11266390979290009, -0.0018014820525422692, 0.015464814379811287, 112044.078125, 144814.546875, 96573.1640625, 115121.0390625, 143666.65625, 96097.3125, 54692.0, 44093.0, 44565.0, 54125.0, 0.30274245142936707, -3.9648640155792236, 587.0
18640, 0.05889832228422165, 0.040468763560056686, 0.32402464747428894, 0.12998895347118378, -0.0033710701391100883, 0.017766380682587624, 112043.3515625, 144815.03125, 96578.7421875, 115127.5546875, 143666.203125, 96106.6328125, 53138.0, 45166.0, 47001.0, 53534.0, 0.30131995677948, -3.8262619972229004, 583.0
18660, 0.06106172502040863, 0.03961078077554703, 0.3243660628795624, 0.14116589725017548, -0.006499277427792549, 0.016405126079916954, 112049.09375, 144824.265625, 96586.0703125, 115126.7109375, 143655.15625, 96106.6328125, 53314.0, 45814.0, 46227.0, 52557.0, 0.2750253975391388, -3.570648431777954, 583.0
18680, 0.06475218385457993, 0.039519064128398895, 0.3235749900341034, 0.15420958399772644, -0.0077796876430511475, 0.009253053925931454, 112044.7890625, 144819.640625, 96569.8828125, 115139.9296875, 143663.890625, 96099.3203125, 52356.0, 46558.0, 47394.0, 51610.0, 0.2626556158065796, -3.2745862007141113, 583.0
18700, 0.06602154672145844, 0.039537761360406876, 0.3237302005290985, 0.16025598347187042, -0.008628848940134048, 0.005696715787053108, 112052.6953125, 144822.4375, 96570.375, 115131.8984375, 143668.03125, 96108.6484375, 54031.0, 45683.0, 46081.0, 53052.0, 0.2453906238079071, -2.9670281410217285, 576.0
