Timestamp,Whisker.Barometer1_1,Whisker.Barometer1_2,Whisker.Barometer1_3,Whisker1.Barometer2_1,Whisker1.Barometer2_2,Whisker1.Barometer2_3
58556,108780.0625,143961.15625,90833.5078125,105331.53125,136066.625,92564.734375
58576,108792.1015625,143960.671875,90828.3984375,105326.6640625,136058.578125,92574.609375
58596,108787.171875,143963.46875,90831.140625,105328.046875,136067.6875,92570.6640625
58616,108782.1875,143963.46875,90822.1171875,105328.09375,136067.6875,92566.7109375
58636,108785.046875,143963.46875,90827.21875,105335.0546875,136069.953125,92565.953125
58656,108777.265625,143963.953125,90834.28125,105334.34375,136071.703125,92565.1875
58676,108783.59375,143958.859375,90827.21875,105335.0546875,136075.71875,92567.46875
58696,108776.53125,143961.640625,90831.546875,105334.34375,136071.703125,92562
58716,108785.046875,143965.765625,90824.078125,105328.765625,136067.6875,92566.7109375
58736,108782.1875,143961.640625,90823.703125,105330.859375,136063.65625,92571.1171875
58756,108777.9375,143963.953125,90820.5546875,105331.578125,136062.078125,92568.6875
58776,108780.0625,143959.34375,90816.6328125,105331.578125,136068.203125,92571.421875
58796,108779.390625,143961.640625,90819.78125,105324.5703125,136062.609375,92570.6640625
58816,108785.046875,143968.078125,90818.1953125,105334.34375,136063.65625,92573.8515625
58836,108782.1875,143966.25,90812.3125,105337.15625,136063.65625,92567.921875
58856,108783.6484375,143966.25,90815.859375,105334.34375,136072.75,92566.7109375
58876,108784.3203125,143959.34375,90812.7109375,105336.4375,136070.484375,92565.4921875
58896,108785.046875,143965.765625,90808.796875,105334.34375,136069.953125,92568.6875
58916,108785.046875,143963.953125,90816.6328125,105340.6328125,136071.703125,92566.7109375
58936,108782.1875,143962.140625,90810.75,105337.15625,136065.40625,92568.6875
58956,108786.4453125,143963.953125,90806.8359375,105335.0546875,136065.9375,92567.46875
58976,108785.046875,143961.640625,90807.609375,105335.7734375,136071.171875,92573.3984375
58996,108781.515625,143964.4375,90803.6875,105332.9609375,136064.875,92567.46875
59016,108782.921875,143969.046875,90807.609375,105327.3828125,136063.65625,92571.421875
59036,108785.046875,143970.859375,90799.7734375,105333.671875,136060.15625,92575.375
59056,108790.03125,143963.46875,90803.6875,105335.0546875,136072.234375,92570.6640625
59076,108778.6640625,143968.078125,90793.890625,105332.9609375,136068.734375,92567.46875
59096,108788.578125,143971.359375,90805.6484375,105334.34375,136068.734375,92567.921875
59116,108785.7734375,143971.359375,90801.7265625,105335.7265625,136063.65625,92568.6875
59136,108783.6484375,143968.078125,90799.3671875,105337.15625,136073.984375,92565.4921875
59156,108783.6484375,143968.078125,90796.625,105334.390625,136073.984375,92569.4453125
59176,108786.4453125,143970.859375,90801.7265625,105331.578125,136068.734375,92569.8984375
59196,108782.921875,143970.859375,90792.328125,105332.9609375,136064.1875,92572.6328125
59216,108787.171875,143966.25,90797.03125,105334.34375,136077.296875,92568.2265625
59236,108787.171875,143970.859375,90788.7890625,105332.9609375,136067.6875,92567.46875
59256,108789.3046875,143972.6875,90782.90625,105330.859375,136068.203125,92566.7109375
59276,108785.7734375,143971.359375,90791.1484375,105330.1953125,136063.65625,92574.609375
59296,108790.703125,143973.65625,90791.1484375,105342.015625,136059.109375,92565.4921875
59316,108791.4296875,143969.53125,90780.1640625,105329.4765625,136071.015625,92567.46875
59336,108791.4296875,143966.75,90784.8671875,105337.8671875,136070.484375,92574.609375
59356,108782.9765625,143974.984375,90791.9296875,105349.7421875,136072.234375,92568.2265625
59376,108782.921875,143966.75,90783.3046875,105343.4453125,136066.453125,92570.203125
59396,108791.484375,143964.4375,90780.9453125,105338.5390625,136064.1875,92566.25
59416,108785.046875,143964.921875,90773.1015625,105329.4765625,136076.78125,92568.2265625
59436,108789.3046875,143971.84375,90778.203125,105337.15625,136064.1875,92570.203125
59456,108787.171875,143969.046875,90771.140625,105343.4453125,136068.203125,92571.421875
59476,108785.7734375,143962.140625,90782.90625,105339.25,136072.75,92566.25
59496,108794.9609375,143969.046875,90771.140625,105335.7734375,136070.484375,92565.4921875
59516,108785.7734375,143966.75,90773.8828125,105332.2890625,136066.984375,92566.25
59536,108787.8984375,143970.03125,90772.328125,105334.390625,136071.703125,92572.6328125
59556,108791.4296875,143967.71875,90781.7265625,105341.3515625,136059.640625,92572.1796875
59576,108785.7734375,143975.46875,90764.0859375,105331.578125,136068.203125,92573.3984375
59596,108789.3046875,143971.359375,90775.46875,105342.0703125,136072.75,92569.4453125
59616,108792.15625,143964.921875,90764.0859375,105335.0546875,136072.234375,92569.8984375
59636,108790.03125,143975.46875,90773.1015625,105339.96875,136068.734375,92572.6328125
59656,108792.8828125,143973.65625,90760.9453125,105337.8671875,136066.453125,92571.421875
59676,108794.2890625,143974.15625,90770.3671875,105332.9609375,136068.203125,92568.6875
59696,108795.6875,143967.71875,90767.2265625,105333.671875,136061.90625,92572.1796875
59716,108788.6328125,143967.71875,90766.4453125,105335.7734375,136063.65625,92567.0078125
59736,108790.03125,143976.453125,90766.0390625,105337.15625,136067.6875,92570.203125
59756,108785.7734375,143971.359375,90768,105334.390625,136064.1875,92568.6875
59776,108786.5,143973.65625,90765.6640625,105335.7734375,136075.03125,92570.203125
59796,108785.7734375,143965.421875,90762.125,105339.96875,136072.234375,92573.3984375
59816,108790.03125,143970.03125,90765.640625,105337.8671875,136071.015625,92569.4453125
59836,108795.6875,143967.234375,90753.5,105344.1640625,136066.453125,92579.3203125
59856,108797.140625,143969.046875,90756.2421875,105339.96875,136074.5,92570.203125
59876,108800.671875,143976.453125,90754.28125,105335.7734375,136069.265625,92574.9140625
59896,108794.2890625,143969.53125,90752.3203125,105334.390625,136066.453125,92572.1796875
59916,108799.265625,143980.578125,90754.28125,105335.7734375,136070.484375,92571.71875
59936,108799.9453125,143974.15625,90754.28125,105333.0078125,136073.8125,92576.1328125
59956,108794.2890625,143975.96875,90749.5859375,105336.484375,136071.015625,92569.4453125
59976,108796.4140625,143975.96875,90750.359375,105336.484375,136073.8125,92566.25
59996,108796.359375,143976.453125,90760.1640625,105337.8671875,136066.984375,92571.421875
60016,108798.5390625,143973.65625,90757.421875,105335.7734375,136068.734375,92572.1796875
60036,108790.7578125,143967.71875,90752.3203125,105339.96875,136072.75,92571.421875
60056,108802.0703125,143970.03125,90749.5859375,105328.8125,136068.734375,92572.1796875
60076,108796.4140625,143979.25,90752.3203125,105327.4296875,136073.28125,92576.1328125
60096,108797.8125,143971.84375,90750.359375,105333.0078125,136071.015625,92564.2734375
60116,108797.140625,143976.9375,90751.5390625,105330.1953125,136071.015625,92573.3984375
60136,108795.7421875,143974.640625,90750.765625,105344.1640625,136077.296875,92573.3984375
60156,108792.8828125,143967.71875,90743.3046875,105336.484375,136077.296875,92572.9375
60176,108791.484375,143978.765625,90745.265625,105335.7734375,136066.984375,92567.0078125
60196,108794.2890625,143972.828125,90742.921875,105342.0703125,136066.453125,92575.375
60216,108785.828125,143974.640625,90743.703125,105342.78125,136079.578125,92574.9140625
60236,108795.015625,143977.4375,90737.421875,105341.3984375,136071.53125,92574.15625
60256,108795.015625,143970.03125,90740.5625,105348.359375,136069.265625,92576.1328125
60276,108792.8828125,143974.15625,90734.28125,105339.3046875,136070.484375,92572.1796875
60296,108795.015625,143974.640625,90743.3046875,105339.96875,136064.71875,92571.71875
60316,108792.8828125,143972.328125,90739.78125,105344.2109375,136073.28125,92579.78125
60336,108795.7421875,143976.9375,90739.78125,105337.8671875,136073.28125,92582.0546875
60356,108797.140625,143968.21875,90737.8203125,105342.78125,136079.578125,92572.1796875
60376,108795.7421875,143981.0625,90737.421875,105343.4453125,136073.8125,92570.203125
60396,108804.25,143985.671875,90730.3671875,105338.5859375,136069.78125,92584.03125
60416,108795.015625,143979.734375,90734.6875,105342.78125,136071.015625,92574.15625
60436,108795.7421875,143970.515625,90731.546875,105342.78125,136073.28125,92578.109375
60456,108800,143977.4375,90724.8828125,105342.78125,136071.53125,92576.890625
60476,108797.8671875,143975.125,90721.7421875,105340.6875,136077.828125,92570.9609375
60496,108795.7421875,143981.546875,90720.1875,105346.9765625,136076.078125,92576.1328125
60516,108800.7265625,143979.734375,90724.484375,105349.078125,136071.53125,92574.15625
60536,108795.015625,143988.46875,90728.8046875,105344.8828125,136069.265625,92578.8671875
60556,108797.140625,143977.4375,90716.6484375,105349.7890625,136073.8125,92568.984375
60576,108802.125,143979.734375,90731.546875,105341.3984375,136078.890625,92576.1328125
60596,108800.7265625,143971.5,90727.625,105348.359375,136069.265625,92573.6953125
60616,108802.125,143971.5,90729.984375,105345.59375,136067.515625,92575.671875
60636,108800.671875,143979.734375,90724.8828125,105343.5,136073.8125,92572.1796875
60656,108799.265625,143968.703125,90726.4453125,105347.6953125,136071.53125,92576.890625
60676,108799.265625,143985.671875,90722.5234375,105344.2109375,136073.8125,92580.84375
60696,108801.3984375,143979.734375,90724.8828125,105350.4609375,136082.375,92580.078125
60716,108801.3984375,143979.734375,90722.921875,105349.078125,136082.375,92577.6484375
60736,108797.8671875,143980.21875,90726.84375,105350.4609375,136076.609375,92575.671875
60756,108795.7421875,143983.859375,90719.7890625,105349.7890625,136076.609375,92580.078125
60776,108802.8515625,143979.734375,90718.609375,105347.6953125,136076.609375,92578.8671875
60796,108800,143977.921875,90722.1484375,105355.3671875,136066.296875,92583.2734375
60816,108801.3984375,143977.4375,90719.0078125,105348.40625,136079.40625,92587.2265625
60836,108800,143971.5,90721.7421875,105357.46875,136080.625,92578.109375
60856,108795.7421875,143977.4375,90709.9921875,105357.46875,136079.40625,92578.8671875
60876,108795.0703125,143975.609375,90713.90625,105357.46875,136080.109375,92586.765625
60896,108796.46875,143980.71875,90714.6875,105353.984375,136077.828125,92582.8203125
60916,108806.3828125,143986.15625,90709.9921875,105354.703125,136074.328125,92584.7890625
60936,108799.3203125,143979.25,90712.7265625,105354.703125,136082.90625,92582.8203125
60956,108795.0703125,143981.546875,90715.8671875,105349.7890625,136079.40625,92582.8203125
60976,108793.609375,143984.828125,90709.9921875,105349.078125,136074.328125,92587.984375
60996,108802.8515625,143982.046875,90700.96875,105349.7890625,136083.4375,92585.5546875
61016,108801.453125,143980.71875,90704.890625,105350.5078125,136077.140625,92584.7890625
61036,108802.8515625,143977.921875,90710.765625,105356.8046875,136076.609375,92583.578125
61056,108796.46875,143980.21875,90706.8515625,105351.890625,136074.859375,92586.765625
61076,108792.2109375,143980.71875,90702.9296875,105347.6953125,136070.3125,92585.5546875
61096,108802.8515625,143980.71875,90697.0546875,105349.7890625,136070.3125,92584.3359375
61116,108795.0703125,143980.21875,90700.96875,105357.46875,136081.6875,92583.2734375
61136,108796.46875,143980.21875,90695.875,105349.7890625,136080.625,92584.7890625
61156,108796.46875,143978.40625,90697.0546875,105361.6640625,136078.890625,92582.359375
61176,108796.46875,143983.5,90706.8515625,105355.3671875,136087.984375,92590.71875
61196,108797.1953125,143988.46875,90702.9296875,105350.5078125,136079.40625,92587.984375
61216,108795.0703125,143985.328125,90695.09375,105350.5078125,136079.40625,92583.578125
61236,108792.9375,143986.65625,90695.875,105353.2734375,136083.4375,92582.8203125
61256,108798.59375,143991.265625,90696.2734375,105349.7890625,136083.953125,92584.3359375
61276,108792.2109375,143982.046875,90689.9921875,105347.6953125,136074.859375,92578.40625
61296,108795.0703125,143984.828125,90700.96875,105349.7890625,136081.6875,92589.5
61316,108799.3203125,143978.40625,90693.9140625,105349.7890625,136087.453125,92587.53125
61336,108792.2109375,143987.140625,90697.0546875,105351.890625,136089.203125,92588.7421875
61356,108792.9375,143985.328125,90682.15625,105351.2265625,136083.953125,92586.765625
61376,108795.7421875,143984.828125,90687.2578125,105344.9296875,136079.40625,92585.5546875
61396,108796.46875,143983.015625,90687.640625,105356.0859375,136079.40625,92588.2890625
61416,108804.9765625,143989.4375,90691.171875,105351.2265625,136083.4375,92591.4765625
61436,108797.8671875,143985.328125,90693.9140625,105351.2265625,136090.25,92586.3125
61456,108792.9375,143986.65625,90687.2578125,105356.8046875,136084.484375,92587.53125
61476,108804.25,143976.59375,90687.2578125,105349.125,136082.734375,92587.0703125
61496,108790.8125,143984,90697.8359375,105348.40625,136081.6875,92585.5546875
61516,108797.8671875,143980.71875,90686.078125,105385.4609375,136077.65625,92586.3125
61536,108794.34375,143983.015625,90680.203125,105375.015625,136084.484375,92587.53125
61556,108826.9921875,143989.9375,90698.609375,105368.0078125,136083.953125,92586.0078125
61576,108806.4375,143987.625,90668.4453125,105409.265625,136084.484375,92577.6484375
61596,108836.8984375,143971.5,90666.484375,105410.6953125,136083.953125,92583.578125
61616,108795.796875,143983.015625,90684.5,105370.7734375,136084.484375,92582.359375
61636,108807.109375,143981.203125,90680.9765625,105391.8046875,136079.40625,92581.6015625
61657,108821.328125,143976.109375,90676.28125,105398.765625,136084.484375,92591.4765625
61676,108800.0546875,143976.59375,90677.0625,105378.5,136081.6875,92584.7890625
61696,108810.6953125,143978.890625,90677.84375,105394.5703125,136079.40625,92586.3125
61716,108821.328125,143971.984375,90668.4453125,105403.6796875,136075.90625,92578.40625
61736,108816.3515625,143987.625,90668.4453125,105400.1484375,136086.234375,92585.5546875
61756,108834.1015625,143980.71875,90662.171875,105396.71875,136078.890625,92584.7890625
61776,108812.09375,143987.140625,90673.140625,105409.265625,136082.203125,92581.6015625
61796,108838.359375,143985.328125,90663.3515625,105408.546875,136077.140625,92590.265625
61816,108824.859375,143984.828125,90661.390625,105412.078125,136077.140625,92586.765625
61836,108829.84375,143994.046875,90652.7734375,105405.0625,136082.203125,92585.09375
61856,108829.1171875,143981.203125,90650.015625,105409.9765625,136083.953125,92585.09375
61876,108834.1015625,143988.109375,90660.2109375,105419.0390625,136084.484375,92577.6484375
61896,108846.8671875,143983.5,90658.25,105412.7421875,136081.15625,92591.4765625
61916,108825.5859375,143985.8125,90660.609375,105416.2734375,136077.65625,92586.3125
61936,108836.2265625,143990.421875,90657.46875,105413.4609375,136073.109375,92586.3125
61956,108839.7578125,143981.203125,90649.6328125,105413.4609375,136081.6875,92587.0703125
61976,108840.484375,143983.5,90653.5546875,105419.7578125,136078.890625,92590.265625
61996,108846.8671875,143985.328125,90642.578125,105402.296875,136082.734375,92590.265625
62016,108843.34375,143978.0625,90653.5546875,105415.5546875,136082.734375,92592.2421875
62036,108840.484375,143979.390625,90644.5390625,105407.1640625,136090.78125,92589.046875
62056,108850.453125,143984,90643.7578125,105407.875,136083.4375,92592.2421875
62076,108836.2265625,143972.953125,90646.1015625,105409.265625,136089.03125,92593
62096,108850.3984375,143972.46875,90650.4140625,105405.109375,136082.203125,92597.40625
62116,108837.6328125,143983.5,90645.3203125,105407.1640625,136082.734375,92588.2890625
62136,108844.7421875,143979.390625,90647.6796875,105407.1640625,136082.734375,92597.40625
62156,108846.8671875,143984,90638.6640625,105401.5859375,136090.78125,92588.2890625
62176,108829.84375,143981.6875,90639.84375,105403.6796875,136090.78125,92585.8515625
62196,108846.140625,143981.203125,90635.5234375,105385.5078125,136084.484375,92589.046875
62216,108829.171875,143976.59375,90637.1015625,105378.5,136086.765625,92596.953125
62236,108839.7578125,143977.5625,90637.8828125,105394.5703125,136086.234375,92594.9765625
62256,108834.1015625,143977.5625,90638.6640625,105378.5,136080.46875,92593
62276,108827.046875,143984,90631.609375,105381.984375,136095.859375,92596.953125
62296,108832.703125,143988.609375,90635.5234375,105379.8828125,136087.28125,92594.9765625
62316,108824.9140625,143981.6875,90631.609375,105372.203125,136086.765625,92597.40625
62336,108821.328125,143977.078125,90626.9140625,105377.0703125,136089.03125,92591.0234375
62356,108834.828125,143982.671875,90628.875,105365.9140625,136085.015625,92593
62376,108822.0625,143999.15625,90632.390625,105363.1484375,136091.3125,92594.9765625
62396,108830.5703125,143984,90629.6484375,105363.09375,136086.765625,92589.046875
62416,108817.8046875,143982.1875,90634.75,105363.8125,136086.765625,92599.3828125
62436,108824.9140625,143982.1875,90625.734375,105369.390625,136086.765625,92591.0234375
62456,108820.65625,143979.875,90627.6953125,105368.7265625,136082.734375,92600.140625
62476,108824.1875,143975.75,90624.5546875,105370.109375,136091.3125,92595.4296875
62496,108830.5703125,143977.5625,90621.0390625,105368.0078125,136085.015625,92587.828125
62516,108822.7890625,143984,90621.0390625,105356.8515625,136087.28125,92593.7578125
62536,108824.1875,143986.796875,90618.6796875,105361.7109375,136087.28125,92594.21875
62556,108817.8046875,143982.1875,90616.7265625,105362.4296875,136087.28125,92596.1875
62576,108820.65625,143986.296875,90620.640625,105362.4296875,136094.109375,92600.8984375
62596,108822.1171875,143986.296875,90618.6796875,105361.046875,136085.015625,92597.7109375
62616,108829.171875,143993.703125,90606.1484375,105363.1484375,136082.734375,92600.140625
62636,108828.4453125,143986.796875,90613.984375,105366.625,136093.578125,92598.9296875
62656,108826.3671875,143973.9375,90601.8359375,105376.3984375,136091.828125,92600.140625
62676,108839.8125,143984.484375,90598.703125,105390.375,136085.015625,92604.8515625
62696,108839.0859375,143986.796875,90603.015625,105384.796875,136083.265625,92598.9296875
62716,108846.1953125,143985.46875,90588.9140625,105393.1875,136088.34375,92598.9296875
62736,108847.59375,143984.484375,90590.0859375,105385.5078125,136087.28125,92600.8984375
62756,108843.34375,143982.1875,90603.015625,105396,136091.828125,92598.9296875
62776,108848.328125,143986.296875,90599.875,105398.765625,136085.015625,92595.734375
62796,108858.2421875,143988.609375,90592.046875,105397.3828125,136089.03125,92595.734375
62816,108852.578125,143979.875,90592.828125,105403.6796875,136087.28125,92600.140625
62836,108853.3125,143984.96875,90587.3515625,105402.296875,136095.859375,92595.734375
62856,108863.2265625,143986.796875,90585.390625,105406.4921875,136083.265625,92597.7109375
62876,108855.4375,143980.359375,90586.953125,105414.890625,136089.03125,92587.828125
62896,108863.953125,143977.21875,90586.171875,105407.2109375,136094.109375,92596.4921875
62916,108863.953125,143991.890625,90572.46875,105409.3125,136089.03125,92596.953125
62936,108872.4609375,143992.375,90577.5625,105406.4921875,136090.078125,92589.8046875
62956,108876.71875,143983.15625,90581.4765625,105422.5703125,136082.734375,92598.9296875
62976,108866.078125,143993.703125,90577.5625,105422.6171875,136081.515625,92600.140625
62996,108873.1953125,143980.359375,90569.7265625,105416.9921875,136082.734375,92597.7109375
63016,108871.0625,143996.5,90564.2421875,105429.578125,136083.796875,92601.359375
63036,108872.4609375,143996.5,90569.7265625,105423.28125,136085.53125,92588.59375
63056,108875.265625,143989.578125,90563.859375,105422.5703125,136081.515625,92593.7578125
63076,108863.953125,143991.890625,90561.5,105419.0859375,136080.984375,92590.5625
63096,108885.234375,143985.46875,90557.5859375,105421.8984375,136083.265625,92591.78125
63116,108881.703125,143988.25,90562.6796875,105433.0625,136089.5625,92593
63136,108884.5078125,143991.890625,90558.765625,105432.3984375,136076.96875,92588.59375
63156,108880.9765625,143983.640625,90564.6328125,105425.3828125,136085.015625,92593.7578125
63176,108874.59375,143993.703125,90557.5859375,105428.1953125,136080.984375,92596.953125
63196,108876.046875,143994.1875,90558.3671875,105422.6171875,136091.828125,92592.5390625
63216,108878.8515625,143994.1875,90556.0234375,105435.875,136094.109375,92591.78125
63236,108869.6640625,143990.5625,90552.890625,105424,136096.375,92593.3046875
63256,108876.71875,143998.3125,90550.5390625,105419.8046875,136087.8125,92590.5625
63276,108880.3046875,143991.890625,90542.703125,105419.8046875,136087.8125,92600.4453125
63296,108878.1796875,143987.765625,90544.6640625,105424,136089.5625,92593.7578125
63316,108865.40625,143990.078125,90541.921875,105418.421875,136091.3125,92593.7578125
63336,108868.9375,143985.953125,90539.96875,105419.8046875,136089.5625,92602.421875
63356,108864.0078125,143994.6875,90547.796875,105421.1875,136087.8125,92594.21875
63376,108871.0625,143994.6875,90538.7890625,105412.7890625,136091.828125,92594.515625
63396,108862.546875,143997.46875,90548.578125,105419.8046875,136088.859375,92600.8984375
63416,108862.546875,143999.296875,90541.921875,105401.6328125,136094.109375,92598.9296875
63436,108856.1640625,143994.6875,90534.875,105391.140625,136090.078125,92598.46875
63456,108860.421875,143990.5625,90541.1484375,105396.71875,136092.890625,92604.3984375
63476,108853.3125,143987.765625,90532.921875,105394.6171875,136094.109375,92601.6640625
63496,108859.0234375,143996.984375,90532.921875,105397.4375,136086.0625,92599.6875
63516,108859.6953125,143994.6875,90535.65625,105379.9296875,136086.0625,92597.25
63536,108856.1640625,143986.921875,90532.921875,105379.9296875,136094.640625,92601.203125
63556,108849.0546875,143992.375,90539.96875,105368.0546875,136101.453125,92608.3515625
63576,108851.90625,143994.6875,90537.2265625,105357.5703125,136099.1875,92607.1328125
63596,108843.3984375,143997.96875,90526.6484375,105363.859375,136088.859375,92606.375
63616,108833.484375,143999.78125,90524.6953125,105367.34375,136094.640625,92606.375
63636,108844.125,143997.46875,90532.921875,105374.3515625,136092.359375,92607.1328125
63656,108839.8671875,143997.46875,90530.9609375,105382.03125,136096.90625,92604.3984375
63676,108834.9375,143995.171875,90529.3984375,105384.125,136096.90625,92605.6171875
63696,108839.140625,144001.59375,90523.9140625,105392.5234375,136090.609375,92607.5859375
63716,108841.9921875,143996.984375,90529,105395.3359375,136094.640625,92608.3515625
63736,108841.265625,144000.265625,90523.9140625,105391.140625,136097.4375,92618.2265625
63756,108838.46875,143991.046875,90521.953125,105394.6171875,136096.90625,92609.5625
63776,108838.46875,143996.984375,90516.0859375,105379.265625,136091.140625,92612.3046875
63796,108841.9921875,144003.90625,90515.3046875,105371.5390625,136099.703125,92615.4921875
63816,108841.9921875,144001.59375,90516.8671875,105368.0546875,136092.890625,92613.515625
63836,108836.3359375,143997.96875,90514.125,105367.390625,136099.1875,92615.4921875
63856,108834.2109375,143996.15625,90518.0390625,105377.1640625,136105.484375,92607.5859375
63876,108839.8671875,143998.796875,90516.8671875,105377.1171875,136092.890625,92610.328125
63896,108838.46875,144006.6875,90517.2578125,105384.84375,136086.59375,92607.1328125
63916,108834.8828125,144008.015625,90509.0390625,105390.421875,136092.359375,92614.2734375
63936,108839.8671875,144009,90516.0859375,105390.421875,136097.4375,92618.2265625
63956,108840.59375,143993.359375,90517.2578125,105392.5234375,136087.109375,92616.25
63976,108841.3203125,143997.46875,90511.7734375,105390.421875,136101.453125,92613.0625
63996,108839.8671875,144002.578125,90504.7265625,105389.7578125,136097.96875,92617.015625
64016,108844.8515625,143997.96875,90503.1640625,105384.84375,136096.90625,92615.0390625
64036,108838.46875,144004.390625,90511.7734375,105378.546875,136095.15625,92613.0625
64056,108840.59375,144009.484375,90504.34375,105377.8359375,136092.890625,92618.2265625
64076,108841.265625,144004.875,90507.4765625,105377.8828125,136098.484375,92611.84375
64096,108837.0625,144006.6875,90507.859375,105380.6484375,136104.78125,92618.9921875
64116,108835.6640625,144006.6875,90505.8984375,105385.5625,136096.21875,92618.2265625
64136,108833.5390625,144009.484375,90502.3828125,105389.0390625,136095.6875,92618.2265625
64156,108839.1953125,144006.6875,90497.296875,105397.4375,136099.703125,92626.890625
