Timestamp,Whisker.Barometer1_1,Whisker.Barometer1_2,Whisker.Barometer1_3,Whisker1.Barometer2_1,Whisker1.Barometer2_2,Whisker1.Barometer2_3
126953,114232.40625,149051.78125,90050.0390625,111500.0859375,137422.359375,96685.765625
126973,114233.15625,149049.46875,90053.9375,111504.4296875,137432.6875,96695.59375
126993,114225.2109375,149049.015625,90058.9921875,111505.125,137427.4375,96699.625
127013,114233.859375,149047.15625,90060.15625,111507.265625,137430.9375,96689.0390625
127033,114226.625,149044.84375,90053.9375,111497.9453125,137422.875,96694.3359375
127053,114231.703125,149045.296875,90055.09375,111499.390625,137430.9375,96691.8125
127073,114228.7890625,149042.53125,90051.1953125,111502.984375,137425.15625,96698.3671875
127093,114223.046875,149049.46875,90053.1484375,111506.5703125,137429.703125,96696.3515625
127113,114224.4609375,149047.609375,90044.5625,111497.9453125,137422.875,96697.109375
127133,114235.28125,149047.609375,90039.5078125,111504.3671875,137427.4375,96695.09375
127153,114225.921875,149046.703125,90040.296875,111510.1015625,137429.1875,96691.8125
127173,114228.7890625,149051.328125,90047.3046875,111502.2890625,137426.90625,96701.140625
127193,114228.7890625,149040.671875,90048.0859375,111502.2265625,137430.9375,96697.109375
127213,114228.078125,149054.078125,90046.140625,111503.6796875,137429.703125,96689.796875
127233,114226.625,149055.953125,90038.34375,111505.125,137426.90625,96691.8125
127253,114223.7578125,149045.734375,90035.234375,111506.515625,137433.734375,96698.6171875
127273,114230.2421875,149042.984375,90039.5078125,111498.640625,137431.453125,96697.859375
127293,114234.5703125,149054.078125,90035.609375,111502.2265625,137429.703125,96698.6171875
127313,114231.6640625,149048.046875,90037.1875,111502.984375,137426.90625,96699.125
127333,114234.5703125,149054.078125,90045.3515625,111500.84375,137431.984375,96701.140625
127353,114233.1171875,149041.578125,90042.6171875,111502.2265625,137427.953125,96703.90625
127373,114236.0234375,149047.609375,90032.5,111505.8203125,137423.40625,96704.6640625
127393,114233.859375,149052.21875,90032.8671875,111507.9609375,137427.953125,96701.140625
127413,114230.2421875,149047.609375,90020.4375,111504.3671875,137427.4375,96699.875
127433,114226.625,149054.984375,90023.5390625,111508.65625,137436,96703.15625
127453,114236.0234375,149047.15625,90025.4921875,111505.8203125,137433.734375,96697.859375
127473,114228.046875,149052.671875,90025.859375,111512.2421875,137427.953125,96707.9375
127493,114241.0625,149054.078125,90026.6484375,111505.0625,137427.4375,96707.1875
127513,114235.28125,149047.609375,90028.6015625,111506.515625,137429.703125,96703.90625
127533,114231.6640625,149050.359375,90020.8046875,111505.8203125,137431.984375,96706.6796875
127553,114227.3359375,149049.90625,90020.015625,111508.65625,137427.953125,96703.90625
127573,114235.28125,149048.046875,90019.6484375,111501.53125,137430.21875,96701.890625
127593,114236.0234375,149050.359375,90016.90625,111497.9453125,137429.703125,96707.1875
127613,114227.3359375,149048.046875,90025.4921875,111510.1015625,137429.703125,96705.921875
127633,114235.28125,149056.84375,90016.5390625,111512.9375,137431.984375,96703.90625
127653,114231.6640625,149052.671875,90017.6953125,111512.9375,137432.5,96707.9375
127673,114240.3203125,149056.84375,90014.9609375,111509.3515625,137427.4375,96704.6640625
127693,114237.4453125,149051.265625,90006.0078125,111508.65625,137429.703125,96709.203125
127713,114233.1171875,149056.84375,90009.1171875,111506.515625,137434.78125,96706.6796875
127733,114241.7734375,149054.984375,90013.0078125,111507.8984375,137427.953125,96710.7109375
127753,114226.59375,149052.671875,90012.640625,111510.796875,137434.78125,96705.921875
127773,114239.609375,149061.46875,90011.0625,111507.9609375,137435.296875,96713.234375
127793,114237.4453125,149056.390625,90006.796875,111508.65625,137436,96706.6796875
127813,114238.15625,149052.21875,90006.796875,111511.4921875,137436.53125,96706.6796875
127833,114235.28125,149054.984375,90011.0625,111505.0625,137438.796875,96711.46875
127853,114238.859375,149057.296875,90008.328125,111512.2421875,137434.78125,96708.6953125
127873,114243.9375,149060.0625,90013.0078125,111509.3515625,137432.5,96713.984375
127893,114239.609375,149061.015625,89998.625,111517.2265625,137433.015625,96701.390625
127913,114232.375,149054.984375,90003.265625,111510.796875,137435.296875,96713.484375
127933,114235.28125,149057.296875,89992.3671875,111515.078125,137435.296875,96710.7109375
127953,114233.828125,149063.328125,89991.203125,111512.1875,137428.46875,96711.96875
127973,114233.828125,149056.84375,89992.3671875,111507.203125,137434.78125,96715.5
127993,114235.9921875,149059.609375,89997.0546875,111516.53125,137432.5,96708.1875
128013,114235.2421875,149050.8125,90000.15625,111506.515625,137430.75,96707.4375
128033,114236.703125,149055.4375,89996.265625,111509.3515625,137441.59375,96709.453125
128053,114236.703125,149057.296875,89994.3125,111506.515625,137438.796875,96716.0078125
128073,114233.828125,149061.46875,89992.3671875,111509.3515625,137428.46875,96716.7578125
128093,114240.3203125,149054.984375,89990.4140625,111505.0625,137438.796875,96712.7265625
128113,114233.1171875,149054.984375,89990.4140625,111508.65625,137432.5,96710.203125
128133,114234.5390625,149054.984375,89982.25,111511.4921875,137427.25,96717.515625
128153,114243.9375,149063.78125,89985.359375,111512.1875,137430.21875,96718.7734375
128173,114237.4453125,149056.84375,89983.4140625,111510.796875,137430.21875,96711.46875
128193,114238.859375,149061.921875,89980.6796875,111511.4921875,137432.5,96717.515625
128213,114230.2109375,149059.15625,89986.890625,111512.1875,137426.203125,96713.484375
128233,114237.4453125,149055.890625,89977.5703125,111511.4921875,137430.21875,96718.0234375
128253,114234.5390625,149053.578125,89980.6796875,111517.2265625,137437.046875,96716.7578125
128273,114232.375,149053.578125,89973.671875,111517.9140625,137445.109375,96722.8046875
128293,114239.609375,149060.0625,89974.4609375,111517.2265625,137433.015625,96717.515625
128313,114231.6640625,149065.125,89978.359375,111511.4921875,137433.015625,96720.7890625
128333,114230.2109375,149059.609375,89974.4609375,111507.8984375,137435.296875,96719.53125
128353,114233.1171875,149054.984375,89980.6796875,111512.1875,137434.78125,96716.25
128373,114233.828125,149060.0625,89971.3515625,111511.4921875,137434.78125,96710.203125
128393,114230.921875,149062.359375,89968.6171875,111510.796875,137428.46875,96713.484375
128413,114238.859375,149057.296875,89971.7265625,111510.0390625,137434.25,96721.546875
128433,114245.3515625,149058.203125,89965.8828125,111515.078125,137435.296875,96719.53125
128453,114233.078125,149066.984375,89965.09375,111512.1875,137435.8125,96725.578125
128473,114243.1875,149060.0625,89960.8203125,111515.7734375,137439.328125,96717.515625
128493,114241.734375,149060.0625,89960.8203125,111521.5078125,137435.8125,96722.8046875
128513,114240.28125,149062.8125,89970.9375,111518.609375,137430.75,96720.0390625
128533,114242.4765625,149065.125,89960.0390625,111510.0390625,137438.796875,96728.1015625
128553,114240.3203125,149049.859375,89958.875,111525.0390625,137433.015625,96722.3046875
128573,114248.2265625,149056.328125,89958.0859375,111521.4453125,137439.84375,96723.5625
128593,114235.9921875,149059.609375,89954.9765625,111520.0625,137435.8125,96723.5625
128613,114246.0625,149062.359375,89958.0859375,111516.46875,137442.125,96727.59375
128633,114237.40625,149056.328125,89960.0390625,111520.75,137439.84375,96725.578125
128653,114246.0625,149060.5,89953.03125,111514.328125,137435.8125,96724.8203125
128673,114242.4453125,149062.359375,89954.1953125,111514.328125,137431.265625,96718.265625
128693,114242.4765625,149069.75,89949.921875,111517.9140625,137438.09375,96726.8359375
128713,114235.2421875,149059.609375,89949.1328125,111512.875,137436.34375,96722.3046875
128733,114237.40625,149062.359375,89945.2421875,111513.6328125,137442.640625,96725.578125
128753,114242.4765625,149060.0625,89947.1875,111512.1875,137435.8125,96716.25
128773,114238.1171875,149065.125,89947.9765625,111531.46875,137430.75,96730.3671875
128793,114246.7734375,149062.8125,89945.2421875,111516.46875,137435.296875,96725.578125
128813,114244.609375,149062.8125,89939.3984375,111522.8984375,137436.34375,96725.578125
128833,114240.28125,149062.8125,89940.1875,111513.5703125,137435.8125,96724.3203125
128853,114240.28125,149060.5,89949.1328125,111516.46875,137437.578125,96726.3359375
128873,114243.8984375,149066.984375,89942.5078125,111515.7109375,137439.84375,96724.3203125
128893,114241.703125,149058.203125,89935.5,111515.0234375,137438.09375,96729.609375
128913,114245.3203125,149056.78125,89940.1875,111520.75,137444.921875,96730.3671875
128933,114248.9375,149069.296875,89936.2890625,111525.0390625,137444.390625,96731.625
128953,114247.515625,149067.890625,89936.2890625,111522.8984375,137436.34375,96727.59375
128973,114248.9375,149067.4375,89939.03125,111527.1796875,137436.34375,96725.0703125
128993,114244.609375,149060.953125,89935.5,111519.3046875,137441.59375,96725.0703125
129013,114243.8984375,149067.4375,89936.2890625,111524.34375,137433.546875,96725.828125
129033,114244.609375,149065.578125,89934.34375,111516.46875,137439.84375,96734.3984375
129053,114238.1171875,149072.0625,89931.234375,111516.46875,137438.09375,96733.1328125
129073,114241.0234375,149075.328125,89923.4453125,111516.46875,137442.640625,96725.828125
129093,114238.1171875,149070.203125,89923.4453125,111520.75,137438.09375,96730.3671875
129113,114246.0625,149067.4375,89930.4453125,111517.859375,137442.125,96731.1171875
129133,114240.9921875,149067.4375,89922.65625,111525.0390625,137429.515625,96730.3671875
129153,114243.8984375,149062.8125,89923.4453125,111517.859375,137438.09375,96734.3984375
129173,114254.7109375,149067.890625,89922.65625,111523.5859375,137429,96730.3671875
129193,114245.3203125,149063.265625,89920.7109375,111526.421875,137438.09375,96728.3515625
129213,114243.15625,149065.125,89923.8125,111523.5859375,137435.296875,96733.1328125
129233,114245.3203125,149062.359375,89921.5,111516.46875,137436.34375,96731.875
129253,114247.4765625,149065.578125,89920.7109375,111523.5859375,137439.84375,96733.1328125
129273,114253.296875,149063.265625,89919.5546875,111520,137443.15625,96731.1171875
129293,114236.6640625,149061.859375,89920.7109375,111515.7109375,137444.390625,96736.4140625
129313,114244.609375,149070.65625,89914.8671875,111527.875,137433.546875,96737.171875
129333,114247.4765625,149070.203125,89910.9765625,111520,137431.796875,96741.7109375
129353,114243.15625,149067.4375,89912.921875,111530.015625,137440.375,96742.4609375
129373,114253.2578125,149068.34375,89909.8125,111522.8359375,137436.34375,96729.859375
129393,114248.9375,149072.953125,89903.96875,111532.15625,137437.390625,96737.921875
129413,114243.15625,149067.4375,89910.1875,111529.265625,137440.375,96741.203125
129433,114247.4765625,149066.03125,89911.765625,111525.734375,137437.390625,96739.1875
129453,114249.640625,149067.890625,89912.546875,111510.6796875,137439.140625,96729.859375
129473,114243.859375,149069.75,89916.8125,111521.4453125,137439.140625,96735.90625
129493,114251.8046875,149072.515625,89905.921875,111513.5703125,137442.125,96742.7109375
129513,114248.9375,149077.578125,89902.0234375,111515.7109375,137436.34375,96735.90625
129533,114255.421875,149063.71875,89896.96875,111515.7109375,137442.125,96741.203125
129553,114252.515625,149074.375,89898.1328125,111517.859375,137438.609375,96733.1328125
129573,114258.296875,149075.265625,89894.234375,111538.5859375,137439.140625,96737.921875
129593,114270.5703125,149070.65625,89894.234375,111542.8671875,137436.34375,96739.1875
129613,114262.625,149065.578125,89898.1328125,111547.15625,137438.609375,96739.1875
129633,114264.078125,149066.484375,89887.234375,111552.1328125,137442.640625,96741.953125
129653,114255.421875,149070.65625,89892.2890625,111540.7265625,137444.390625,96743.21875
129673,114251.09375,149077.125,89898.1328125,111532.15625,137444.921875,96741.953125
129693,114247.4765625,149068.78125,89891.1328125,111515.0234375,137439.140625,96741.953125
129713,114241.703125,149075.265625,89896.96875,111498.578125,137443.6875,96748.0078125
129733,114248.1875,149074.828125,89891.1328125,111507.8984375,137438.609375,96741.203125
129753,114243.859375,149072.953125,89890.7578125,111512.875,137443.15625,96748.5078125
129773,114254.6796875,149067.890625,89883.34375,111531.40625,137439.65625,96741.953125
129793,114261.171875,149066.484375,89877.5,111533.546875,137445.4375,96737.921875
129813,114264.7890625,149072.515625,89872.8203125,111550.6875,137441.9375,96741.203125
